DEPARTAMENTO;CODIGO_PRODUTO;DESCRICAO_PRODUTO;EMPRESA;STATUS;EMBL_TRANSFERENCIA;ESTOQUE;PEDIDOS_PENDENTES;ESTOQUE_MINIMO;DATA_CADASTRO_PRODUTO;DIAS_DESDE_CADASTRO
NAO ALIMENTO;38356;CANECA TRIO HELLO KITTY 280ML;15;ATIVO;1;0;0;0;06/05/2026;5
NAO ALIMENTO;38356;CANECA TRIO HELLO KITTY 280ML;16;ATIVO;1;0;0;0;06/05/2026;5
NAO ALIMENTO;38356;CANECA TRIO HELLO KITTY 280ML;17;ATIVO;1;0;0;0;06/05/2026;5
NAO ALIMENTO;38356;CANECA TRIO HELLO KITTY 280ML;18;ATIVO;1;0;0;0;06/05/2026;5
NAO ALIMENTO;38356;CANECA TRIO HELLO KITTY 280ML;50;ATIVO;1;0;0;0;06/05/2026;5
NAO ALIMENTO;38080;CANETA BIC SHIMMERS C 4;1;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38080;CANETA BIC SHIMMERS C 4;2;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38080;CANETA BIC SHIMMERS C 4;3;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38080;CANETA BIC SHIMMERS C 4;4;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38080;CANETA BIC SHIMMERS C 4;5;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38080;CANETA BIC SHIMMERS C 4;6;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38080;CANETA BIC SHIMMERS C 4;7;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38080;CANETA BIC SHIMMERS C 4;8;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38080;CANETA BIC SHIMMERS C 4;11;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38080;CANETA BIC SHIMMERS C 4;12;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38080;CANETA BIC SHIMMERS C 4;13;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38080;CANETA BIC SHIMMERS C 4;14;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38080;CANETA BIC SHIMMERS C 4;15;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38080;CANETA BIC SHIMMERS C 4;16;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38080;CANETA BIC SHIMMERS C 4;17;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38080;CANETA BIC SHIMMERS C 4;18;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38080;CANETA BIC SHIMMERS C 4;50;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38092;CANETA HIDROCOR COLOR PENS ST39125;1;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38092;CANETA HIDROCOR COLOR PENS ST39125;2;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38092;CANETA HIDROCOR COLOR PENS ST39125;3;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38092;CANETA HIDROCOR COLOR PENS ST39125;4;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38092;CANETA HIDROCOR COLOR PENS ST39125;5;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38092;CANETA HIDROCOR COLOR PENS ST39125;6;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38092;CANETA HIDROCOR COLOR PENS ST39125;7;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38092;CANETA HIDROCOR COLOR PENS ST39125;8;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38092;CANETA HIDROCOR COLOR PENS ST39125;11;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38092;CANETA HIDROCOR COLOR PENS ST39125;12;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38092;CANETA HIDROCOR COLOR PENS ST39125;13;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38092;CANETA HIDROCOR COLOR PENS ST39125;14;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38092;CANETA HIDROCOR COLOR PENS ST39125;15;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38092;CANETA HIDROCOR COLOR PENS ST39125;16;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38092;CANETA HIDROCOR COLOR PENS ST39125;17;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38092;CANETA HIDROCOR COLOR PENS ST39125;18;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38092;CANETA HIDROCOR COLOR PENS ST39125;50;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38090;CANETA HIDROCOR FABER CASTEL C 12 C;1;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38090;CANETA HIDROCOR FABER CASTEL C 12 C;2;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38090;CANETA HIDROCOR FABER CASTEL C 12 C;3;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38090;CANETA HIDROCOR FABER CASTEL C 12 C;4;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38090;CANETA HIDROCOR FABER CASTEL C 12 C;5;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38090;CANETA HIDROCOR FABER CASTEL C 12 C;6;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38090;CANETA HIDROCOR FABER CASTEL C 12 C;7;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38090;CANETA HIDROCOR FABER CASTEL C 12 C;8;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38090;CANETA HIDROCOR FABER CASTEL C 12 C;11;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38090;CANETA HIDROCOR FABER CASTEL C 12 C;12;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38090;CANETA HIDROCOR FABER CASTEL C 12 C;13;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38090;CANETA HIDROCOR FABER CASTEL C 12 C;14;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38090;CANETA HIDROCOR FABER CASTEL C 12 C;15;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38090;CANETA HIDROCOR FABER CASTEL C 12 C;16;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38090;CANETA HIDROCOR FABER CASTEL C 12 C;17;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38090;CANETA HIDROCOR FABER CASTEL C 12 C;18;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38090;CANETA HIDROCOR FABER CASTEL C 12 C;50;ATIVO;1;0;0;0;14/04/2026;27
NAO ALIMENTO;38163;CAPA TABUA DE PASSAR;1;ATIVO;1;0;0;0;18/04/2026;23
NAO ALIMENTO;38163;CAPA TABUA DE PASSAR;2;ATIVO;1;0;0;0;18/04/2026;23
NAO ALIMENTO;38163;CAPA TABUA DE PASSAR;3;ATIVO;1;0;0;0;18/04/2026;23
NAO ALIMENTO;38163;CAPA TABUA DE PASSAR;4;ATIVO;1;0;0;0;18/04/2026;23
NAO ALIMENTO;38163;CAPA TABUA DE PASSAR;5;ATIVO;1;0;0;0;18/04/2026;23
NAO ALIMENTO;38163;CAPA TABUA DE PASSAR;6;ATIVO;1;0;0;0;18/04/2026;23
NAO ALIMENTO;38163;CAPA TABUA DE PASSAR;7;ATIVO;1;0;0;0;18/04/2026;23
NAO ALIMENTO;38163;CAPA TABUA DE PASSAR;8;ATIVO;1;0;0;0;18/04/2026;23
NAO ALIMENTO;38163;CAPA TABUA DE PASSAR;11;ATIVO;1;0;0;0;18/04/2026;23
NAO ALIMENTO;38163;CAPA TABUA DE PASSAR;12;ATIVO;1;0;0;0;18/04/2026;23
NAO ALIMENTO;38163;CAPA TABUA DE PASSAR;13;ATIVO;1;0;0;0;18/04/2026;23
NAO ALIMENTO;38163;CAPA TABUA DE PASSAR;14;ATIVO;1;0;0;0;18/04/2026;23
NAO ALIMENTO;38163;CAPA TABUA DE PASSAR;15;ATIVO;1;0;0;0;18/04/2026;23
NAO ALIMENTO;38163;CAPA TABUA DE PASSAR;16;ATIVO;1;0;0;0;18/04/2026;23
NAO ALIMENTO;38163;CAPA TABUA DE PASSAR;17;ATIVO;1;0;0;0;18/04/2026;23
NAO ALIMENTO;38163;CAPA TABUA DE PASSAR;18;ATIVO;1;0;0;0;18/04/2026;23
NAO ALIMENTO;38163;CAPA TABUA DE PASSAR;50;ATIVO;1;0;0;0;18/04/2026;23
NAO ALIMENTO;38175;CESTO ERCAPLAST RETANGULAR TELADO 8;1;ATIVO;1;0;0;0;20/04/2026;21
NAO ALIMENTO;38175;CESTO ERCAPLAST RETANGULAR TELADO 8;2;ATIVO;1;0;0;0;20/04/2026;21
NAO ALIMENTO;38175;CESTO ERCAPLAST RETANGULAR TELADO 8;3;ATIVO;1;0;0;0;20/04/2026;21
NAO ALIMENTO;38175;CESTO ERCAPLAST RETANGULAR TELADO 8;4;ATIVO;1;-2;0;0;20/04/2026;21
NAO ALIMENTO;38175;CESTO ERCAPLAST RETANGULAR TELADO 8;5;ATIVO;1;0;0;0;20/04/2026;21
NAO ALIMENTO;38175;CESTO ERCAPLAST RETANGULAR TELADO 8;6;ATIVO;1;0;0;0;20/04/2026;21
NAO ALIMENTO;38175;CESTO ERCAPLAST RETANGULAR TELADO 8;7;ATIVO;1;0;0;0;20/04/2026;21
NAO ALIMENTO;38175;CESTO ERCAPLAST RETANGULAR TELADO 8;8;ATIVO;1;0;0;0;20/04/2026;21
NAO ALIMENTO;38175;CESTO ERCAPLAST RETANGULAR TELADO 8;11;ATIVO;1;0;0;0;20/04/2026;21
NAO ALIMENTO;38175;CESTO ERCAPLAST RETANGULAR TELADO 8;12;ATIVO;1;0;0;0;20/04/2026;21
NAO ALIMENTO;38175;CESTO ERCAPLAST RETANGULAR TELADO 8;13;ATIVO;1;0;0;0;20/04/2026;21
NAO ALIMENTO;38175;CESTO ERCAPLAST RETANGULAR TELADO 8;14;ATIVO;1;0;0;0;20/04/2026;21
NAO ALIMENTO;38175;CESTO ERCAPLAST RETANGULAR TELADO 8;15;ATIVO;1;0;0;0;20/04/2026;21
NAO ALIMENTO;38175;CESTO ERCAPLAST RETANGULAR TELADO 8;16;ATIVO;1;0;0;0;20/04/2026;21
NAO ALIMENTO;38175;CESTO ERCAPLAST RETANGULAR TELADO 8;17;ATIVO;1;0;0;0;20/04/2026;21
NAO ALIMENTO;38175;CESTO ERCAPLAST RETANGULAR TELADO 8;18;ATIVO;1;0;0;0;20/04/2026;21
NAO ALIMENTO;38175;CESTO ERCAPLAST RETANGULAR TELADO 8;50;ATIVO;1;0;0;0;20/04/2026;21
NAO ALIMENTO;38232;CHAIRA ROMA 8 INOX CM48;1;ATIVO;48;0;0;0;25/04/2026;16
NAO ALIMENTO;38232;CHAIRA ROMA 8 INOX CM48;2;ATIVO;48;0;0;0;25/04/2026;16
NAO ALIMENTO;38232;CHAIRA ROMA 8 INOX CM48;3;ATIVO;48;0;0;0;25/04/2026;16
NAO ALIMENTO;38232;CHAIRA ROMA 8 INOX CM48;4;ATIVO;48;0;0;0;25/04/2026;16
NAO ALIMENTO;38232;CHAIRA ROMA 8 INOX CM48;5;ATIVO;48;0;0;0;25/04/2026;16
NAO ALIMENTO;38232;CHAIRA ROMA 8 INOX CM48;6;ATIVO;48;0;0;0;25/04/2026;16
NAO ALIMENTO;38232;CHAIRA ROMA 8 INOX CM48;7;ATIVO;48;0;0;0;25/04/2026;16
NAO ALIMENTO;38232;CHAIRA ROMA 8 INOX CM48;8;ATIVO;48;0;0;0;25/04/2026;16
NAO ALIMENTO;38232;CHAIRA ROMA 8 INOX CM48;11;ATIVO;48;0;0;0;25/04/2026;16
NAO ALIMENTO;38232;CHAIRA ROMA 8 INOX CM48;12;ATIVO;48;0;0;0;25/04/2026;16
NAO ALIMENTO;38232;CHAIRA ROMA 8 INOX CM48;13;ATIVO;48;0;0;0;25/04/2026;16
NAO ALIMENTO;38232;CHAIRA ROMA 8 INOX CM48;14;ATIVO;48;0;0;0;25/04/2026;16
NAO ALIMENTO;38232;CHAIRA ROMA 8 INOX CM48;15;ATIVO;48;0;0;0;25/04/2026;16
NAO ALIMENTO;38232;CHAIRA ROMA 8 INOX CM48;16;ATIVO;48;0;0;0;25/04/2026;16
NAO ALIMENTO;38232;CHAIRA ROMA 8 INOX CM48;17;ATIVO;48;0;0;0;25/04/2026;16
NAO ALIMENTO;38232;CHAIRA ROMA 8 INOX CM48;18;ATIVO;48;0;0;0;25/04/2026;16
NAO ALIMENTO;38232;CHAIRA ROMA 8 INOX CM48;50;ATIVO;48;0;144;0;25/04/2026;16
NAO ALIMENTO;38043;CHINELO TROPICAL BEBE 2022 59;1;ATIVO;1;0;0;0;11/04/2026;30
NAO ALIMENTO;38043;CHINELO TROPICAL BEBE 2022 59;2;ATIVO;1;0;0;0;11/04/2026;30
NAO ALIMENTO;38043;CHINELO TROPICAL BEBE 2022 59;3;ATIVO;1;0;0;0;11/04/2026;30
NAO ALIMENTO;38043;CHINELO TROPICAL BEBE 2022 59;4;ATIVO;1;0;0;0;11/04/2026;30
NAO ALIMENTO;38043;CHINELO TROPICAL BEBE 2022 59;5;ATIVO;1;0;0;0;11/04/2026;30
NAO ALIMENTO;38043;CHINELO TROPICAL BEBE 2022 59;6;ATIVO;1;0;0;0;11/04/2026;30
NAO ALIMENTO;38043;CHINELO TROPICAL BEBE 2022 59;7;ATIVO;1;0;0;0;11/04/2026;30
NAO ALIMENTO;38043;CHINELO TROPICAL BEBE 2022 59;8;ATIVO;1;0;0;0;11/04/2026;30
NAO ALIMENTO;38043;CHINELO TROPICAL BEBE 2022 59;11;ATIVO;1;0;0;0;11/04/2026;30
NAO ALIMENTO;38043;CHINELO TROPICAL BEBE 2022 59;12;ATIVO;1;0;0;0;11/04/2026;30
NAO ALIMENTO;38043;CHINELO TROPICAL BEBE 2022 59;13;ATIVO;1;0;0;0;11/04/2026;30
NAO ALIMENTO;38043;CHINELO TROPICAL BEBE 2022 59;14;ATIVO;1;0;0;0;11/04/2026;30
NAO ALIMENTO;38043;CHINELO TROPICAL BEBE 2022 59;15;ATIVO;1;0;0;0;11/04/2026;30
NAO ALIMENTO;38043;CHINELO TROPICAL BEBE 2022 59;16;ATIVO;1;0;0;0;11/04/2026;30
NAO ALIMENTO;38043;CHINELO TROPICAL BEBE 2022 59;17;ATIVO;1;0;0;0;11/04/2026;30
NAO ALIMENTO;38043;CHINELO TROPICAL BEBE 2022 59;18;ATIVO;1;0;0;0;11/04/2026;30
NAO ALIMENTO;38043;CHINELO TROPICAL BEBE 2022 59;50;ATIVO;1;0;0;0;11/04/2026;30
NAO ALIMENTO;38147;COLA BRANCA 90G BIC;1;ATIVO;1;0;0;0;17/04/2026;24
NAO ALIMENTO;38147;COLA BRANCA 90G BIC;2;ATIVO;1;0;0;0;17/04/2026;24
NAO ALIMENTO;38147;COLA BRANCA 90G BIC;3;ATIVO;1;0;0;0;17/04/2026;24
NAO ALIMENTO;38147;COLA BRANCA 90G BIC;4;ATIVO;1;0;0;0;17/04/2026;24
NAO ALIMENTO;38147;COLA BRANCA 90G BIC;5;ATIVO;1;0;0;0;17/04/2026;24
NAO ALIMENTO;38147;COLA BRANCA 90G BIC;6;ATIVO;1;0;0;0;17/04/2026;24
NAO ALIMENTO;38147;COLA BRANCA 90G BIC;7;ATIVO;1;0;0;0;17/04/2026;24
NAO ALIMENTO;38147;COLA BRANCA 90G BIC;8;ATIVO;1;0;0;0;17/04/2026;24
NAO ALIMENTO;38147;COLA BRANCA 90G BIC;11;ATIVO;1;0;0;0;17/04/2026;24
NAO ALIMENTO;38147;COLA BRANCA 90G BIC;12;ATIVO;1;0;0;0;17/04/2026;24
NAO ALIMENTO;38147;COLA BRANCA 90G BIC;13;ATIVO;1;0;0;0;17/04/2026;24
NAO ALIMENTO;38147;COLA BRANCA 90G BIC;14;ATIVO;1;0;0;0;17/04/2026;24
NAO ALIMENTO;38147;COLA BRANCA 90G BIC;15;ATIVO;1;0;0;0;17/04/2026;24
NAO ALIMENTO;38147;COLA BRANCA 90G BIC;16;ATIVO;1;0;0;0;17/04/2026;24
NAO ALIMENTO;38147;COLA BRANCA 90G BIC;17;ATIVO;1;0;0;0;17/04/2026;24
NAO ALIMENTO;38147;COLA BRANCA 90G BIC;18;ATIVO;1;0;0;0;17/04/2026;24
NAO ALIMENTO;38147;COLA BRANCA 90G BIC;50;ATIVO;1;0;0;0;17/04/2026;24
NAO ALIMENTO;38179;COLCHONETE PET M 40X50;1;ATIVO;1;0;0;0;20/04/2026;21
NAO ALIMENTO;38179;COLCHONETE PET M 40X50;2;ATIVO;1;8;0;0;20/04/2026;21
NAO ALIMENTO;38179;COLCHONETE PET M 40X50;3;ATIVO;1;0;0;0;20/04/2026;21
NAO ALIMENTO;38179;COLCHONETE PET M 40X50;4;ATIVO;1;0;0;0;20/04/2026;21
NAO ALIMENTO;38179;COLCHONETE PET M 40X50;5;ATIVO;1;9;0;0;20/04/2026;21
NAO ALIMENTO;38179;COLCHONETE PET M 40X50;6;ATIVO;1;11;0;0;20/04/2026;21
NAO ALIMENTO;38179;COLCHONETE PET M 40X50;7;ATIVO;1;9;0;0;20/04/2026;21
NAO ALIMENTO;38179;COLCHONETE PET M 40X50;8;ATIVO;1;4;0;0;20/04/2026;21
NAO ALIMENTO;38179;COLCHONETE PET M 40X50;11;ATIVO;1;0;0;0;20/04/2026;21
NAO ALIMENTO;38179;COLCHONETE PET M 40X50;12;ATIVO;1;3;0;0;20/04/2026;21
NAO ALIMENTO;38179;COLCHONETE PET M 40X50;13;ATIVO;1;0;0;0;20/04/2026;21
NAO ALIMENTO;38179;COLCHONETE PET M 40X50;14;ATIVO;1;3;0;0;20/04/2026;21
NAO ALIMENTO;38179;COLCHONETE PET M 40X50;15;ATIVO;1;0;0;0;20/04/2026;21
NAO ALIMENTO;38179;COLCHONETE PET M 40X50;16;ATIVO;1;0;0;0;20/04/2026;21
NAO ALIMENTO;38179;COLCHONETE PET M 40X50;17;ATIVO;1;0;0;0;20/04/2026;21
NAO ALIMENTO;38179;COLCHONETE PET M 40X50;18;ATIVO;1;5;0;0;20/04/2026;21
NAO ALIMENTO;38179;COLCHONETE PET M 40X50;50;ATIVO;1;0;0;0;20/04/2026;21
NAO ALIMENTO;38129;COLHER DESC ROSA DU DIGO C50;1;ATIVO;20;0;80;0;15/04/2026;26
NAO ALIMENTO;38129;COLHER DESC ROSA DU DIGO C50;2;ATIVO;20;0;80;0;15/04/2026;26
NAO ALIMENTO;38129;COLHER DESC ROSA DU DIGO C50;3;ATIVO;20;0;120;0;15/04/2026;26
NAO ALIMENTO;38129;COLHER DESC ROSA DU DIGO C50;4;ATIVO;20;0;80;0;15/04/2026;26
NAO ALIMENTO;38129;COLHER DESC ROSA DU DIGO C50;5;ATIVO;20;0;80;0;15/04/2026;26
NAO ALIMENTO;38129;COLHER DESC ROSA DU DIGO C50;6;ATIVO;20;0;80;0;15/04/2026;26
NAO ALIMENTO;38129;COLHER DESC ROSA DU DIGO C50;7;ATIVO;20;0;80;0;15/04/2026;26
NAO ALIMENTO;38129;COLHER DESC ROSA DU DIGO C50;8;ATIVO;20;0;80;0;15/04/2026;26
NAO ALIMENTO;38129;COLHER DESC ROSA DU DIGO C50;11;ATIVO;20;0;80;0;15/04/2026;26
NAO ALIMENTO;38129;COLHER DESC ROSA DU DIGO C50;12;ATIVO;20;0;80;0;15/04/2026;26
NAO ALIMENTO;38129;COLHER DESC ROSA DU DIGO C50;13;ATIVO;20;0;80;0;15/04/2026;26
NAO ALIMENTO;38129;COLHER DESC ROSA DU DIGO C50;14;ATIVO;20;0;60;0;15/04/2026;26
NAO ALIMENTO;38129;COLHER DESC ROSA DU DIGO C50;15;ATIVO;20;0;0;0;15/04/2026;26
NAO ALIMENTO;38129;COLHER DESC ROSA DU DIGO C50;16;ATIVO;20;0;0;0;15/04/2026;26
NAO ALIMENTO;38129;COLHER DESC ROSA DU DIGO C50;17;ATIVO;20;0;60;0;15/04/2026;26
NAO ALIMENTO;38129;COLHER DESC ROSA DU DIGO C50;18;ATIVO;20;0;80;0;15/04/2026;26
NAO ALIMENTO;38129;COLHER DESC ROSA DU DIGO C50;50;ATIVO;20;0;0;0;15/04/2026;26
NAO ALIMENTO;38126;COLHER SOBREMESA DU DIGO AZL CLARO;1;ATIVO;20;0;80;0;15/04/2026;26
NAO ALIMENTO;38126;COLHER SOBREMESA DU DIGO AZL CLARO;2;ATIVO;20;0;80;0;15/04/2026;26
NAO ALIMENTO;38126;COLHER SOBREMESA DU DIGO AZL CLARO;3;ATIVO;20;0;120;0;15/04/2026;26
NAO ALIMENTO;38126;COLHER SOBREMESA DU DIGO AZL CLARO;4;ATIVO;20;0;80;0;15/04/2026;26
NAO ALIMENTO;38126;COLHER SOBREMESA DU DIGO AZL CLARO;5;ATIVO;20;0;80;0;15/04/2026;26
NAO ALIMENTO;38126;COLHER SOBREMESA DU DIGO AZL CLARO;6;ATIVO;20;0;80;0;15/04/2026;26
NAO ALIMENTO;38126;COLHER SOBREMESA DU DIGO AZL CLARO;7;ATIVO;20;0;80;0;15/04/2026;26
NAO ALIMENTO;38126;COLHER SOBREMESA DU DIGO AZL CLARO;8;ATIVO;20;0;80;0;15/04/2026;26
NAO ALIMENTO;38126;COLHER SOBREMESA DU DIGO AZL CLARO;11;ATIVO;20;0;80;0;15/04/2026;26
NAO ALIMENTO;38126;COLHER SOBREMESA DU DIGO AZL CLARO;12;ATIVO;20;0;80;0;15/04/2026;26
NAO ALIMENTO;38126;COLHER SOBREMESA DU DIGO AZL CLARO;13;ATIVO;20;0;80;0;15/04/2026;26
NAO ALIMENTO;38126;COLHER SOBREMESA DU DIGO AZL CLARO;14;ATIVO;20;0;60;0;15/04/2026;26
NAO ALIMENTO;38126;COLHER SOBREMESA DU DIGO AZL CLARO;15;ATIVO;20;0;0;0;15/04/2026;26
NAO ALIMENTO;38126;COLHER SOBREMESA DU DIGO AZL CLARO;16;ATIVO;20;0;0;0;15/04/2026;26
NAO ALIMENTO;38126;COLHER SOBREMESA DU DIGO AZL CLARO;17;ATIVO;20;0;60;0;15/04/2026;26
NAO ALIMENTO;38126;COLHER SOBREMESA DU DIGO AZL CLARO;18;ATIVO;20;0;80;0;15/04/2026;26
NAO ALIMENTO;38126;COLHER SOBREMESA DU DIGO AZL CLARO;50;ATIVO;20;0;0;0;15/04/2026;26
NAO ALIMENTO;38215;COLHER SOBREMESA LILAS CANDY;1;ATIVO;1;0;0;0;23/04/2026;18
NAO ALIMENTO;38215;COLHER SOBREMESA LILAS CANDY;2;ATIVO;1;0;0;0;23/04/2026;18
NAO ALIMENTO;38215;COLHER SOBREMESA LILAS CANDY;3;ATIVO;1;0;0;0;23/04/2026;18
NAO ALIMENTO;38215;COLHER SOBREMESA LILAS CANDY;4;ATIVO;1;0;0;0;23/04/2026;18
NAO ALIMENTO;38215;COLHER SOBREMESA LILAS CANDY;5;ATIVO;1;0;0;0;23/04/2026;18
NAO ALIMENTO;38215;COLHER SOBREMESA LILAS CANDY;6;ATIVO;1;0;0;0;23/04/2026;18
NAO ALIMENTO;38215;COLHER SOBREMESA LILAS CANDY;7;ATIVO;1;0;0;0;23/04/2026;18
NAO ALIMENTO;38215;COLHER SOBREMESA LILAS CANDY;8;ATIVO;1;0;0;0;23/04/2026;18
NAO ALIMENTO;38215;COLHER SOBREMESA LILAS CANDY;11;ATIVO;1;0;0;0;23/04/2026;18
NAO ALIMENTO;38215;COLHER SOBREMESA LILAS CANDY;12;ATIVO;1;0;0;0;23/04/2026;18
NAO ALIMENTO;38215;COLHER SOBREMESA LILAS CANDY;13;ATIVO;1;0;0;0;23/04/2026;18
NAO ALIMENTO;38215;COLHER SOBREMESA LILAS CANDY;14;ATIVO;1;0;0;0;23/04/2026;18
NAO ALIMENTO;38215;COLHER SOBREMESA LILAS CANDY;15;ATIVO;1;0;0;0;23/04/2026;18
NAO ALIMENTO;38215;COLHER SOBREMESA LILAS CANDY;16;ATIVO;1;0;0;0;23/04/2026;18
NAO ALIMENTO;38215;COLHER SOBREMESA LILAS CANDY;17;ATIVO;1;0;0;0;23/04/2026;18
NAO ALIMENTO;38215;COLHER SOBREMESA LILAS CANDY;18;ATIVO;1;0;0;0;23/04/2026;18
NAO ALIMENTO;38215;COLHER SOBREMESA LILAS CANDY;50;ATIVO;1;0;0;0;23/04/2026;18
NAO ALIMENTO;38388;CONJUNTO PORTA DETERGENTE B1;1;ATIVO;1;0;0;0;08/05/2026;3
NAO ALIMENTO;38388;CONJUNTO PORTA DETERGENTE B1;2;ATIVO;1;0;0;0;08/05/2026;3
NAO ALIMENTO;38388;CONJUNTO PORTA DETERGENTE B1;3;ATIVO;1;0;0;0;08/05/2026;3
NAO ALIMENTO;38388;CONJUNTO PORTA DETERGENTE B1;4;ATIVO;1;0;0;0;08/05/2026;3
NAO ALIMENTO;38388;CONJUNTO PORTA DETERGENTE B1;5;ATIVO;1;0;0;0;08/05/2026;3
NAO ALIMENTO;38388;CONJUNTO PORTA DETERGENTE B1;6;ATIVO;1;0;0;0;08/05/2026;3
NAO ALIMENTO;38388;CONJUNTO PORTA DETERGENTE B1;7;ATIVO;1;0;0;0;08/05/2026;3
NAO ALIMENTO;38388;CONJUNTO PORTA DETERGENTE B1;8;ATIVO;1;0;0;0;08/05/2026;3
NAO ALIMENTO;38388;CONJUNTO PORTA DETERGENTE B1;11;ATIVO;1;0;0;0;08/05/2026;3
NAO ALIMENTO;38388;CONJUNTO PORTA DETERGENTE B1;12;ATIVO;1;0;0;0;08/05/2026;3
NAO ALIMENTO;38388;CONJUNTO PORTA DETERGENTE B1;13;ATIVO;1;0;0;0;08/05/2026;3
NAO ALIMENTO;38388;CONJUNTO PORTA DETERGENTE B1;14;ATIVO;1;0;0;0;08/05/2026;3
NAO ALIMENTO;38388;CONJUNTO PORTA DETERGENTE B1;15;ATIVO;1;0;0;0;08/05/2026;3
NAO ALIMENTO;38388;CONJUNTO PORTA DETERGENTE B1;16;ATIVO;1;0;0;0;08/05/2026;3
NAO ALIMENTO;38388;CONJUNTO PORTA DETERGENTE B1;17;ATIVO;1;0;0;0;08/05/2026;3
NAO ALIMENTO;38388;CONJUNTO PORTA DETERGENTE B1;18;ATIVO;1;0;0;0;08/05/2026;3
NAO ALIMENTO;38388;CONJUNTO PORTA DETERGENTE B1;50;ATIVO;1;0;0;0;08/05/2026;3
NAO ALIMENTO;38411;COPO 200ML AZUL CANDY 40X50;1;ATIVO;1;0;0;0;11/05/2026;0
NAO ALIMENTO;38411;COPO 200ML AZUL CANDY 40X50;2;ATIVO;1;0;0;0;11/05/2026;0
NAO ALIMENTO;38411;COPO 200ML AZUL CANDY 40X50;3;ATIVO;1;0;0;0;11/05/2026;0
NAO ALIMENTO;38411;COPO 200ML AZUL CANDY 40X50;4;ATIVO;1;0;0;0;11/05/2026;0
NAO ALIMENTO;38411;COPO 200ML AZUL CANDY 40X50;5;ATIVO;1;0;0;0;11/05/2026;0
NAO ALIMENTO;38411;COPO 200ML AZUL CANDY 40X50;6;ATIVO;1;0;0;0;11/05/2026;0
NAO ALIMENTO;38411;COPO 200ML AZUL CANDY 40X50;7;ATIVO;1;0;0;0;11/05/2026;0
