SEQPRODUTO;SEQFAMILIA;COMPLEMENTO;DESCCOMPLETA;DESCREDUZIDA;REFFABRICANTE;ESPECIFICDETALHADA;DESCCOMPOSICAO;PZOVALIDADEDIA;INDPROCFABRICACAO;QTDFABRICADALOTE;SEQPRODUTOBASE;PERCACRESPRECO;INDPRECOZEROBALANCA;FATORCONVERSAO;SEQPRODUTOINSUMO;DTAHORINCLUSAO;USUARIOINCLUSAO;DTAHORALTERACAO;USUARIOALTERACAO;INDREPLICACAO;INDGEROUREPLICACAO;PZOVALIDADEMES;NROREGMINSAUDE;CODPRODFISCAL;DESCGENERICA;PROPQTDPRODUTOBASE;NRODIASADVERRECBTO;PERCALTPRECRELAC;NROITEMFIXO;GERALIVROCPROD;INDUSANFDESPESA;SEQBULARIO;SEQPRODUTOTMP;INDEMITECODPRODFISCALNFE;PERCDIASADVERRECBTO;CODIGOANP;CODIGOIF;INDINTEGRAECOMMERCE;QTDLIMITEPROMOCECOMMERCE;YOUTUBECODEECOMMERCE;DATAHORINTEGRACAOECOMMERCE;INDRES3166;DTAHORALTERACARGAPDV;IMPDATAVALIDADEBALANC;IMPDATAEMBBALANC;SEQINFNUTRICPROD;INDREPLICAINFOFORNEC;TITULOECOMMERCE;DESCECOMMERCE;PALAVRACHAVEECOMMERCE;URLECOMMERCE;PERCGASNATURAL;INDPARTCOTATAC;PERCACRESCCUSTORELAC;PERCACRESCCUSTORELACVIG;INDEMITEETQHORT;QTDMULTIPLOVDAECOMMERCE;INDCONTROLATEMPERATURA;PERSIMILIARECOMMERCE;DATAHORINTEGRACAOECOMMERCEESTQ;PZOVALIDLOTE;SEQPRODRELACLOTE;ALIQADJUD;INDCALCFLEXPOSITIVO;SEQPRODUTOSECUNDARIO;CENTROCUSTOPROD;SEQPRODUTOBASEANTIGO;INDCALCCOMISINDICEMGM;SEQPRODUTOEMBALAGEM;CODIMAGEM;INDACTFAIXATOLERANCIACARGAREC;INDCADASTROATIVO;PZOVALIDADENATIMORTO;PROPQTDPERDAAUTO;DESCRICAOANP;PZOVALIDADEDIASAIDA;INDGERARESSARCICMSSTPRODINSUMO;PERCGASNATURALNACIONAL;PERCGASNATURALIMPORTADO;VLRPARTIDAGLP;NRODIASVALPRODRESFRIADO;NRODIASVALPRODABERTO;TEMPIDEALMIN;TEMPIDEALMAX;DESCENCARTE;NOMEPRODUTOECOMM;MOTIVOISENCAOMINSAUDE;OBSENCARTE;INDESCRITURAPRODUTOBASE;SEQPRODUTOIMPORTACAOERP;URLECOMMALTERNATIVA;INDPRODTRIBUTMONOICMS;PERCALIQADREM;PERCINDMISTBIODIESEL;NRODIASADVERMAXRECBTO;NROBASEEXPORTACAOERP
6967;4816;;LIVRO DIVERSOS PROMOCAO 19.90;LIVRO DIVERSOS PROMOCAO;;;;;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-03-30-14.33.39.000000;;S;;;;6967;;;;;;;;;7243;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
6970;4821;;LIVRO DIVERSOS PROMOCAO 9 99;LIVRO DIVERSOS PROMOCAO;;;;;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-07-07-17.40.10.000000;PAMLEI;S;;;;6970;;;;;;;;;7246;;;;;;;;;;;N;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
6971;4825;;LIXA RASKALO ANAT POP 1014;LIXA DE VINI ANATOM POP;;;;;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2025-08-18-11.56.24.000000;;;;;;6971;LIXA RASKALO ANAT POP 1014;;;;;;;;7247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6974;4823;;LIXA PES RASKALO ANATOM R1004;LIXA PES RASKALO ANATOM;100696-7;;;;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2025-08-18-11.56.24.000000;;;;;;6974;LIXA PES RASKALO ANATOM R1004;;;;;;;;7250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6977;4827;;LIXA UNHA RASKALO AMAR R2306 6UN;LIXA UNHA RASKALO AMAR R;;;;0;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-06-26-18.10.44.000000;ALSOARES;S;;;;6977;LIXA UNHA RASKALO AMAR R2306 6UN;;;;;;;;7253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
6978;4828;;LIXA UNHA RASKALO PRETA R2106;LIXA UNHA RASKALO PRETA;;;;;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-05-11-14.39.40.000000;ALSOARES;S;;;;6978;LIXA UNHA RASKALO PRETA R2106;;;;;;;;7254;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
6980;4830;;LIXEIRA MOR AGATA 5L;LIXEIRA MOR AGATA 5L;008222;;;0;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2025-09-30-11.44.40.000000;;;;;;6980;LIXEIRA MOR AGATA 5L;;;;;;;;7256;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;
6981;4831;;LIXEIRA PLASUTIL 4,9L PIA BASC BLEC;LIXEIRA PLASUTIL 4,9L PI;;;;;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-03-30-14.34.14.000000;;S;;;;6981;LIXEIRA PLASUTIL 4,9L PIA BASC BLEC;;;;;;;;7257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
6982;4832;BRANCO;LIXEIRA PLASVALE BASC 10L BRANCO;LIXEIRA PLASVALE BASC 10;;;;;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2025-09-30-11.44.41.000000;;;;;;6982;LIXEIRA PLASVALE BASC 10L BRANCO;;;;;;;;7258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6983;4832;PRETO;LIXEIRA PLASVALE BASC 10L PRETO;LIXEIRA PLASVALE BASC 10;;;;;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2025-09-30-11.44.41.000000;;;;;;6983;LIXEIRA PLASVALE BASC 10L PRETO;;;;;;;;7259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6986;4835;COR 8300;LIXEIRA PLASVALE C/PED 13L REF182 COR 8300;LIXEIRA PLASVALE C/PED 1;;;;;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2025-09-30-11.44.42.000000;;;;;;6986;;;;;;;;;7262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6987;4836;COR 8300;LIXEIRA PLASVALE RETRAT 4.1L REF189 COR 8300;LIXEIRA PLASVALE RETRAT;;;;;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2025-09-30-11.44.42.000000;;;;;;6987;LIXEIRA PLASVALE RETRAT 4.1L REF189 COR 8300;;;;;;;;7263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6989;4838;;LIXEIRA SANREMO BASC C/T 10L 281;LIXEIRA SANREMO BASC C/T;s281;;;;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2025-09-30-11.44.43.000000;;;;;;6989;LIXEIRA SANREMO BASC C/T 10L 281;;;;;;;;7265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6990;4839;;LIXEIRA SANREMO BASCULANTE GD 280;LIXEIRA SANREMO BASCULAN;280;;;;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-01-13-11.53.17.000000;IGORNAT;S;;;;6990;LIXEIRA SANREMO BASCULANTE GD 280;;;;;;;;7266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
6992;4841;;LOC DEO HID VASENOL200ML REC INT CA;LOC DEO HID VASENOL200ML;551563;;;730;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2025-11-26-09.37.11.000000;IGORNAT;S;;;;6992;;;400;;;;;;7268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;730;;;;;;;;;;;;;;;;;;;;0
6997;4842;FRUTAS VERMELHA;LOC HID MONANGE 200ML FRUTAS VERMELHA;LOC HID MONANGE 200ML FR;570145;;;730;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-24-21.17.59.000000;ALSOARES;S;;;;6997;LOC HID MONANGE 200ML FRUTAS VERMELHA;;400;;;;;;7273;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;730;;;;;;;;;;;;;;;;;;;;0
6998;4844;;LOCAO BODY NIVEA 200ML MILK EX SECA;LOCAO BODY NIVEA 200ML M;229081;;;730;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-24-21.18.07.000000;ALSOARES;S;;;;6998;LOCAO BODY NIVEA 200ML MILK EX SECA;;400;;;;;;7274;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;730;;;;;;;;;;;;;;;;;;;;0
6999;4845;;LOCAO BODY NIVEA 250ML MILK P/BANHO;LOCAO BODY NIVEA 250ML M;229466;;;730;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2025-08-22-08.59.21.000000;;;;;;6999;LOCAO BODY NIVEA 250ML MILK P/BANHO;;400;;;;;;7275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;730;;;;;;;;;;;;;;;;;;;;
7000;4846;;LOCAO BRON VINI LADY F6 230G CEN/UR;LOCAO BRON VINI LADY F6;;;;730;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2025-08-22-08.59.21.000000;;;;;;7000;LOCAO BRON VINI LADY F6 230G CEN/UR;;400;;;;;;7276;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;730;;;;;;;;;;;;;;;;;;;;
7002;4849;;LOCAO DEO HID VASENOL 400MLNUTRICAO;LOCAO DEO HID VASENOL 40;;;;730;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-03-27-17.56.17.000000;;S;;;;7002;;;400;;;;;;7278;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;730;;;;;;;;;;;;;;;;;;;;0
7003;4848;NUTRICAO CACAU;LOCAO DEO HID VASENOL 400ML NUTRICAO CACAU;LOCAO DEO HID VASENOL 40;;;;730;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-03-27-17.56.09.000000;;S;;;;7003;;;400;;;;;;7279;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;730;;;;;;;;;;;;;;;;;;;;0
7005;4851;;LOCAO DOVE BABY200ML HORA DE DORMIR;LOCAO DOVE BABY200ML HOR;;;;730;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-01-31-10.08.06.000000;JOBATIS;S;;;;7005;LOCAO DOVE BABY200ML HORA DE DORMIR;;400;;;;;;7281;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;730;;;;;;;;;;;;;;;;;;;;0
7009;4854;CENOURA URUCUM;LOCAO HIDRATANTE DENOMAX 470G CENOURA URUCUM;LOCAO HIDRATANTE DENOMAX;003609-9;;;730;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-18-09.54.17.000000;LUCIFA;S;;;;7009;LOCAO HIDRATANTE DEMOMAX 470G CENOURA URUCUM;;400;;;;;;7285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;730;;;;;;;;;;;;;;;;;;;;0
7012;4854;ROSA MOSQ ARG;LOCAO HIDRATANTE DENOMAX 470G ROSA MOSQ ARG;LOCAO HIDRATANTE DENOMAX;32239;;;730;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-24-21.18.28.000000;ALSOARES;S;;;;7012;LOCAO HIDRATANTE DENOMAX 470G ROSA MOSQ ARG;;400;;;;;;7288;;;;;;;;;;2026-04-08-14.22.49.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;730;;;;;;;;;;;;;;;;;;;;0
7017;4858;;L MOVEIS BRAVO 500ML LAVANDA;L MOVEIS BRAVO 500M;;;;730;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-17-16.19.38.000000;CVELOSO;S;;;;7017;L MOVEIS BRAVO 500ML LAVANDA;;400;;;;;;7293;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;730;;;;;;;;;;;;;;;;;;;;0
7019;4859;F CAMPO;L MOVEIS KING 200ML PEROBA F CAMPO;LUSTRA MOVEIS KING 200ML;;;;730;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-17-16.31.57.000000;CVELOSO;S;;;;7019;L MOVEIS KING 200ML PEROBA F CAMPO;;400;;;;;;7295;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;730;;;;;;;;;;;;;N;;;;;;;0
7024;4861;G;LUVA LIMPPANO VELOUTE G;LUVA LIMPPANO VELOUTE G;35270;;;1825;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-06-18.24.12.000000;ALSOARES;S;;;;7024;LUVA LIMPPANO VELOUTE G;;600;;;;;;7300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1825;;;;;;;;;;;;;;;;;;;;0
7025;4861;M;LUVA LIMPPANO VELOUTE M;LUVA LIMPPANO VELOUTE M;35170;;;1825;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-07-27-15.27.40.000000;ALSOARES;S;;;;7025;LUVA LIMPPANO VELOUTE M;;600;;;;;;7301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1825;;;;;;;;;;;;;;;;;;;;0
7029;4864;;LUVA Q UTIL SOL 25M RF2108;LUVA Q UTIL SOL 25M RF21;2108;;;;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2025-08-21-14.36.21.000000;;;;;;7029;LUVA Q UTIL SOL 25M RF2108;;;;;;;;7305;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7030;4865;;LUVA TIRA PELOS MEU PET 28CM;LUVA TIRA PELOS MEU PET;;;;;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2025-08-21-14.38.24.000000;;;;;;7030;;;;;;;;;7306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7031;4866;G;LUVA VINIL VABENE 12UN G;LUVA VINIL VABENE 12UN;;;;1800;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2025-10-01-17.21.41.000000;;;;;;7031;;;600;;;;;;7307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1800;;;;;;;;;;;;;;;;;;;;
7035;4869;;MAMADEIRA LILLO 120ML DIVERT AZUL;MAMADEIRA LILLO 120ML DI;A3256;;;2920;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-01-10-09.17.32.000000;CVELOSO;S;;;;7035;MAMADEIRA LILLO 120ML DIVERT AZUL;;600;;;;;;7311;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2920;;;;;;;;;;;;;;;;;;;;0
7038;4871;RS 614331;MAMADEIRA LILLO 240ML DIVERTIDA RS 614331;MAMADEIRA LILLO 240ML DI;263635;;;2920;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2025-08-04-15.02.15.000000;;;;;;7038;MAMADEIRA LILLO 240ML DIVERTIDA RS 614331;;600;;;;;;7314;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2920;;;;;;;;;;;;;;;;;;;;
7048;4878;;MANT AVIACAO LT 200G C SAL;MANT AVIACAO 200G C SAL;102500;;;120;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-06-01-14.06.47.000000;LUSENA;S;;;;7048;MANT AVIACAO LT 200G C SAL;;70;;;;;;7324;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;0
7050;4879;S SAL;MANT BATAVO 200G S SAL;MANT BATAVO 200G S SAL;;;;120;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-06-01-14.07.49.000000;LUSENA;S;;;;7050;MANT BATAVO 200G S SAL;;70;;;;;;7326;;;;;;;;;;2026-06-01-14.07.49.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;0
7055;4884;C SAL;MANT PRESIDENT TAB 200G C SAL;MANT PRESIDENT TAB 200G;610400072;;;120;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-15-11.06.22.000000;ALSOARES;S;;;;7055;MANT PRESIDENT TAB 200G C SAL;;70;;;;;;7331;;;;;;;;;;2026-06-01-14.12.06.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;0
7057;4884;S SAL;MANT PRESIDENT TAB 200G S SAL;MANT PRESIDENT TAB 200G;610401072;;;120;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-15-11.06.22.000000;ALSOARES;S;;;;7057;MANT PRESIDENT TAB 200G S SAL;;70;;;;;;7333;;;;;;;;;;2026-06-01-14.12.26.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;0
7058;4885;C SAL;MANT STA CLARA TAB 200G C SAL;MANT STA CLARA TAB 200G;;;;120;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-15-11.07.14.000000;ALSOARES;S;;;;7058;MANT STA CLARA TAB 200G C SAL;;70;;;;;;7334;;;;;;;;;;2026-03-21-09.08.46.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;0
7059;4885;S SAL;MANT STA CLARA TAB 200G S SAL;MANT STA CLARA TAB 200G;70331;;;120;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-15-11.07.14.000000;ALSOARES;S;;;;7059;MANT STA CLARA TAB 200G S SAL;;70;;;;;;7335;;;;;;;;;;2026-03-21-09.09.40.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;0
7063;4888;;MARG BECEL AMANTEIG 500G C SAL;MARG BECEL MANT 500G C S;732703;;;120;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-05-30-10.44.07.000000;LUSENA;S;;;;7063;MARG BECEL AMANTEIG 500G C SAL;;70;;;;;;7339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;0
7064;4889;;MARG QUALY LIGHT 500G ZR LAC C SAL;MARG QUALY LIG 500G Z L;500760;;;180;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-06-08-20.27.22.000000;ALSOARES;S;;;;7064;MARG QUALY LIGHT 500G ZR LAC C SAL;;70;;;;;;7340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;180;;;;;;;;;;;;;;;;;;;;0
7072;4895;C SAL;MARG DELICIA 500G C SAL;MARG DELICIA 500G C SAL;544;;;180;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-24-15.14.14.000000;ALSOARES;S;;;;7072;MARG DELICIA 500G C SAL;;70;;;;;;7348;;;;;;;;;;2026-05-30-08.45.51.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;180;;;;;;;;;;;;;;;;;;;;0
7073;4895;S SAL;MARG DELICIA 500G S SAL;MARG DELICIA 500G S SAL;1946;;;180;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-24-15.14.28.000000;ALSOARES;S;;;;7073;MARG DELICIA 500G S SAL;;70;;;;;;7349;;;;;;;;;;2026-05-30-08.46.10.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;180;;;;;;;;;;;;;;;;;;;;0
7077;4898;;MARG DUALIS 500G C SAL;MARG DUALIS 500G C SAL;;;;180;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-24-11.29.23.000000;ALSOARES;S;;;;7077;MARG DUALIS 500G C SAL;;70;;;;;;7353;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;180;;;;;;;;;;;;;N;;;;;;;0
7079;4900;;MARG PRIMOR FORNO FOGAO 100G;MARG PRIMOR FOR FOG 100G;;;;180;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-05-30-09.35.41.000000;LUSENA;S;;;;7079;MARG PRIMOR FORNO FOGAO 100G;;70;;;;;;7355;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;180;;;;;;;;;;;;;;;;;;;;0
7080;4901;;MARG QUALY 1KG C SAL;MARGARINA QUALY 1KG COM;192782;;;180;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-24-11.29.36.000000;ALSOARES;S;;;;7080;MARG QUALY 1KG C SAL;;70;;;;;;7356;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;180;;;;;;;;;;;;;;;;;;;;0
7081;4902;C SAL;MARG QUALY 250G C SAL;MARG QUALY 250G C SAL;500731;;;180;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-24-15.14.41.000000;ALSOARES;S;;;;7081;MARG QUALY 250G C SAL;;70;;;;;;7357;;;;;;;;;;2026-05-30-09.38.40.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;180;;;;;;;;;;;;;;;;;;;;0
7084;4904;;MARG QUALY AERA 500G;MARG QUALY AERA 500G;332249;;;180;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-24-15.15.09.000000;ALSOARES;S;;;;7084;MARG QUALY AERA 500G;;70;;;;;;7360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;180;;;;;;;;;;;;;;;;;;;;0
7087;4905;;MARG VIGOR 1KG C SAL;MARG VIGOR 1KG C SAL;;;;180;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-05-30-09.46.25.000000;LUSENA;S;;;;7087;MARG VIGOR 1KG C SAL;;70;;;;;;7363;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;180;;;;;;;;;;;;;;;;;;;;0
7089;4907;;MARMITA COPOBRAS PT104Q 1100ML 50UN;MARMITA COPOBRAS PT104Q;;;;;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2025-10-24-08.38.58.000000;;;;;;7089;MARMITA COPOBRAS PT104Q 1100ML 50UN;;;;;;;;7365;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
7090;4908;;INA MARULA CAPRICHO VD 880ML;MARULA CAPRICHO 880ML;;;;;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-07-03-12.35.36.000000;ALSOARES;S;;;;7090;INA MARULA CAPRICHO VD 880ML;;;;;;;;7366;;;;;;;;;;;N;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
7092;4910;;MASC SALON LINE 500G OLEO MANGA;MASC SALON LINE 500G OLE;;;;730;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2025-10-17-16.43.32.000000;;;;;;7092;MASC SALON LINE 500G OLEO MANGA;;400;;;;;;7368;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;730;;;;;;;;;;;;;;;;;;;;0
7093;4911;COLAGENO VIT;MASC SEDA 300G CONC COLAGENO VIT;MASC SEDA 300G CONC COLA;;;;730;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-24-21.18.41.000000;ALSOARES;S;;;;7093;MASC SEDA 300G CONC COLAGENO VIT;;400;;;;;;7369;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;730;;;;;;;;;;;;;;;;;;;;0
7094;4911;HIDRATA;MASC SEDA 300G CONC HIDRATA;MASC SEDA 300G CONC HIDR;36156;;;730;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-02-02-14.45.18.000000;;S;;;;7094;MASC SEDA 300G CONC HIDRATA;;400;;;;;;7370;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;730;;;;;;;;;;;;;;;;;;;;0
7095;4911;LUMINOUS UV;MASC SEDA 300G CONC LUMINOUS UV;MASC SEDA 300G CONC LUMI;43788;;;1080;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-24-21.18.54.000000;ALSOARES;S;;;;7095;MASC SEDA 300G CONC LUMINOUS UV;;540;;;;;;7371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1080;;;;;;;;;;;;;;;;;;;;0
7097;4911;POS DANOS;MASC SEDA 300G CONC POS DANOS;MASC SEDA 300G CONC POS;37364;;;730;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-02-02-14.45.18.000000;;S;;;;7097;MASC SEDA 300G CONC POS DANOS;;400;;;;;;7373;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;730;;;;;;;;;;;;;;;;;;;;0
7102;4913;CAP RECARG HIDR;MASC VULT 250G CAP RECARG HIDR;MASC VULT 250G CAP RECAR;;;;1080;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-06-18.24.48.000000;ALSOARES;S;;;;7102;MASC VULT 250G CAP RECARG HIDR;;540;;;;;;7378;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1080;;;;;;;;;;;;;;;;;;;;0
7103;4913;LISOS;MASC VULT 250G LISOS;MASC VULT 250G;;;;1080;S;;;;N;;;2025-04-26-18.01.27.000000;IMPORTACAO;2026-08-06-18.25.02.000000;ALSOARES;S;;;;7103;;;540;;;;;;7379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1080;;;;;;;;;;;;;;;;;;;;0
