CODIGO_EMPRESA;EMPRESA;DATA_ENTRADA;NUMERO_NF;SERIE_NF;CGO;REDE;CODIGO_FORNECEDOR;FORNECEDOR;SITUACAO_FINANCEIRA;DATA_VENCIMENTO;DATA_PAGAMENTO;VALOR_PRODUTOS_NF;VALOR_TOTAL_NF;VALOR_FINANCEIRO_TITULOS;VALOR_PAGO;SALDO_ABERTO;DIFERENCA_TOTAL_NF_FIN;STATUS_CONCILIACAO
18;018-BAKLIZI;10/02/2026;2723181;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;09/03/2026;;R$ 2.722,95;R$ 2.732,37;R$ 2.732,37;R$ 0,00;R$ 2.732,37;R$ 0,00;CONCILIADO 100%
6;006-BAKLIZI;10/02/2026;2723668;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;09/03/2026;09/03/2026;R$ 322,80;R$ 322,80;R$ 322,80;R$ 322,80;R$ 0,00;R$ 0,00;CONCILIADO 100%
15;015-CD;10/03/2026;2729135;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;19/03/2026;19/03/2026;R$ 14.892,00;R$ 14.892,00;R$ 14.892,00;R$ 14.892,00;R$ 0,00;R$ 0,00;CONCILIADO 100%
15;015-CD;10/03/2026;2733630;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;26/03/2026;26/03/2026;R$ 14.484,00;R$ 14.484,00;R$ 14.484,00;R$ 14.484,00;R$ 0,00;R$ 0,00;CONCILIADO 100%
15;015-CD;10/03/2026;2735283;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;27/03/2026;27/03/2026;R$ 14.484,00;R$ 14.484,00;R$ 14.484,00;R$ 14.484,00;R$ 0,00;R$ 0,00;CONCILIADO 100%
5;005-BAKLIZI;10/03/2026;2735353;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;30/03/2026;30/03/2026;R$ 637,68;R$ 637,68;R$ 637,68;R$ 637,68;R$ 0,00;R$ 0,00;CONCILIADO 100%
12;012-BAKLIZI;10/03/2026;2735366;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;30/03/2026;30/03/2026;R$ 6.757,59;R$ 6.846,33;R$ 6.846,33;R$ 6.846,33;R$ 0,00;R$ 0,00;CONCILIADO 100%
15;015-CD;10/03/2026;2738010;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;01/04/2026;01/04/2026;R$ 13.373,70;R$ 13.373,70;R$ 13.373,70;R$ 13.373,70;R$ 0,00;R$ 0,00;CONCILIADO 100%
4;004-BAKLIZI;10/03/2026;2738018;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;01/04/2026;01/04/2026;R$ 5.092,37;R$ 5.111,97;R$ 5.111,97;R$ 5.111,97;R$ 0,00;R$ 0,00;CONCILIADO 100%
8;008-BAKLIZI;10/04/2026;2735359;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;13/04/2026;;R$ 448,44;R$ 448,44;R$ 448,44;R$ 0,00;R$ 448,44;R$ 0,00;CONCILIADO 100%
6;006-BAKLIZI;10/04/2026;2762111;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;06/05/2026;06/05/2026;R$ 2.866,45;R$ 2.881,74;R$ 2.881,74;R$ 2.881,74;R$ 0,00;R$ 0,00;CONCILIADO 100%
18;018-BAKLIZI;10/06/2026;2805790;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;03/07/2026;03/07/2026;R$ 3.162,16;R$ 3.213,08;R$ 3.213,08;R$ 3.213,08;R$ 0,00;R$ 0,00;CONCILIADO 100%
12;012-BAKLIZI;10/06/2026;2805977;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;03/07/2026;03/07/2026;R$ 2.488,15;R$ 2.581,05;R$ 2.581,05;R$ 2.581,05;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;10/07/2026;2795759;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;17/07/2026;17/07/2026;R$ 82.716,86;R$ 86.190,95;R$ 86.190,95;R$ 86.190,95;R$ 0,00;R$ 0,00;CONCILIADO 100%
14;014-BAKLIZI;10/07/2026;2826766;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;31/07/2026;31/07/2026;R$ 6.338,92;R$ 6.351,87;R$ 6.351,87;R$ 6.351,87;R$ 0,00;R$ 0,00;CONCILIADO 100%
2;002-BAKLIZI;10/07/2026;2830032;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;05/08/2026;05/08/2026;R$ 5.805,74;R$ 5.864,83;R$ 5.864,83;R$ 5.864,83;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;10/08/2026;2811493;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;24/08/2026;24/08/2026;R$ 96.448,14;R$ 100.498,94;R$ 100.498,94;R$ 100.498,94;R$ 0,00;R$ 0,00;CONCILIADO 100%
6;006-BAKLIZI;10/08/2026;2850542;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;02/09/2026;02/09/2026;R$ 1.763,32;R$ 1.841,20;R$ 1.841,20;R$ 1.841,20;R$ 0,00;R$ 0,00;CONCILIADO 100%
2;002-BAKLIZI;10/08/2026;2850553;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;02/09/2026;02/09/2026;R$ 3.485,06;R$ 3.587,01;R$ 3.587,01;R$ 3.587,01;R$ 0,00;R$ 0,00;CONCILIADO 100%
15;015-CD;11/02/2026;2706015;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;11/02/2026;;R$ 11.628,00;R$ 11.628,00;R$ 11.628,00;R$ 0,00;R$ 11.628,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;11/02/2026;2722910;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;06/03/2026;06/03/2026;R$ 12.480,00;R$ 12.480,00;R$ 12.480,00;R$ 12.480,00;R$ 0,00;R$ 0,00;CONCILIADO 100%
2;002-BAKLIZI;11/02/2026;2724684;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;10/03/2026;10/03/2026;R$ 165,96;R$ 165,96;R$ 165,96;R$ 165,96;R$ 0,00;R$ 0,00;CONCILIADO 100%
11;011-BAKLIZI;11/03/2026;2735365;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;30/03/2026;30/03/2026;R$ 592,68;R$ 592,68;R$ 592,68;R$ 592,68;R$ 0,00;R$ 0,00;CONCILIADO 100%
8;008-BAKLIZI;11/04/2026;2733614;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;13/04/2026;;R$ 1.917,89;R$ 1.939,25;R$ 1.939,25;R$ 0,00;R$ 1.939,25;R$ 0,00;CONCILIADO 100%
8;008-BAKLIZI;11/04/2026;2738063;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;13/04/2026;01/04/2026;R$ 782,12;R$ 811,45;R$ 811,45;R$ 811,45;R$ 0,00;R$ 0,00;CONCILIADO 100%
11;011-BAKLIZI;11/04/2026;2757584;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;29/04/2026;29/04/2026;R$ 6.098,29;R$ 6.117,89;R$ 6.117,89;R$ 6.117,89;R$ 0,00;R$ 0,00;CONCILIADO 100%
17;017-BAKLIZI;11/04/2026;2763906;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;08/05/2026;26/05/2026;R$ 521,88;R$ 521,88;R$ 521,88;R$ 521,88;R$ 0,00;R$ 0,00;CONCILIADO 100%
14;014-BAKLIZI;11/05/2026;2767970;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;19/05/2026;26/05/2026;R$ 7.538,35;R$ 7.580,70;R$ 7.580,70;R$ 7.580,70;R$ 0,00;R$ 0,00;CONCILIADO 100%
4;004-BAKLIZI;11/06/2026;2805971;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;03/07/2026;03/07/2026;R$ 4.147,04;R$ 4.255,38;R$ 4.255,38;R$ 4.255,38;R$ 0,00;R$ 0,00;CONCILIADO 100%
14;014-BAKLIZI;11/06/2026;2809140;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;08/07/2026;08/07/2026;R$ 5.891,14;R$ 6.032,71;R$ 6.032,71;R$ 6.032,71;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;11/06/2026;2809197;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;08/07/2026;08/07/2026;R$ 5.544,19;R$ 5.777,05;R$ 5.777,05;R$ 5.777,05;R$ 0,00;R$ 0,00;CONCILIADO 100%
4;004-BAKLIZI;11/06/2026;2809255;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;08/07/2026;08/07/2026;R$ 3.106,65;R$ 3.178,62;R$ 3.178,62;R$ 3.178,62;R$ 0,00;R$ 0,00;CONCILIADO 100%
5;005-BAKLIZI;11/06/2026;2809256;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;08/07/2026;08/07/2026;R$ 2.242,71;R$ 2.313,10;R$ 2.313,10;R$ 2.313,10;R$ 0,00;R$ 0,00;CONCILIADO 100%
7;007-BAKLIZI;11/06/2026;2809259;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;08/07/2026;08/07/2026;R$ 1.421,42;R$ 1.493,95;R$ 1.493,95;R$ 1.493,95;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;11/06/2026;2809260;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;08/07/2026;08/07/2026;R$ 18.512,21;R$ 18.512,21;R$ 18.512,21;R$ 18.512,21;R$ 0,00;R$ 0,00;CONCILIADO 100%
14;014-BAKLIZI;11/06/2026;2809261;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;08/07/2026;08/07/2026;R$ 2.900,78;R$ 2.930,18;R$ 2.930,18;R$ 2.930,18;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;11/06/2026;2809271;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;08/07/2026;07/07/2026;R$ 28.277,00;R$ 29.464,63;R$ 29.464,63;R$ 29.464,63;R$ 0,00;R$ 0,00;CONCILIADO 100%
5;005-BAKLIZI;11/07/2026;2832402;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;07/08/2026;07/08/2026;R$ 2.880,83;R$ 2.999,69;R$ 2.999,69;R$ 2.999,69;R$ 0,00;R$ 0,00;CONCILIADO 100%
14;014-BAKLIZI;11/08/2026;2850535;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;02/09/2026;02/09/2026;R$ 2.718,74;R$ 2.801,80;R$ 2.801,80;R$ 2.801,80;R$ 0,00;R$ 0,00;CONCILIADO 100%
18;018-BAKLIZI;11/08/2026;2852887;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;04/09/2026;;R$ 1.887,15;R$ 1.887,15;R$ 1.887,15;R$ 0,00;R$ 1.887,15;R$ 0,00;CONCILIADO 100%
12;012-BAKLIZI;12/02/2026;2723696;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;09/03/2026;09/03/2026;R$ 3.823,12;R$ 3.827,03;R$ 3.827,03;R$ 3.827,03;R$ 0,00;R$ 0,00;CONCILIADO 100%
17;017-BAKLIZI;12/02/2026;2723698;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;09/03/2026;09/03/2026;R$ 4.499,69;R$ 4.542,49;R$ 4.542,49;R$ 4.542,49;R$ 0,00;R$ 0,00;CONCILIADO 100%
3;003-BAKLIZI;12/02/2026;2725914;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;12/03/2026;12/03/2026;R$ 8.025,58;R$ 8.057,13;R$ 8.057,13;R$ 8.057,13;R$ 0,00;R$ 0,00;CONCILIADO 100%
4;004-BAKLIZI;12/02/2026;2725915;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;12/03/2026;12/03/2026;R$ 3.203,50;R$ 3.207,88;R$ 3.207,88;R$ 3.207,88;R$ 0,00;R$ 0,00;CONCILIADO 100%
5;005-BAKLIZI;12/02/2026;2725917;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;12/03/2026;12/03/2026;R$ 1.963,25;R$ 2.010,99;R$ 2.010,99;R$ 2.010,99;R$ 0,00;R$ 0,00;CONCILIADO 100%
7;007-BAKLIZI;12/02/2026;2725918;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;12/03/2026;12/03/2026;R$ 2.295,53;R$ 2.353,19;R$ 2.353,19;R$ 2.353,19;R$ 0,00;R$ 0,00;CONCILIADO 100%
8;008-BAKLIZI;12/02/2026;2725919;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;12/03/2026;12/03/2026;R$ 1.619,28;R$ 1.619,28;R$ 1.619,28;R$ 1.619,28;R$ 0,00;R$ 0,00;CONCILIADO 100%
6;006-BAKLIZI;12/02/2026;2725920;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;12/03/2026;12/03/2026;R$ 3.800,47;R$ 3.813,33;R$ 3.813,33;R$ 3.813,33;R$ 0,00;R$ 0,00;CONCILIADO 100%
14;014-BAKLIZI;12/02/2026;2725922;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;12/03/2026;12/03/2026;R$ 4.942,90;R$ 5.007,26;R$ 5.007,26;R$ 5.007,26;R$ 0,00;R$ 0,00;CONCILIADO 100%
11;011-BAKLIZI;12/05/2026;2771568;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;20/05/2026;20/05/2026;R$ 8.944,93;R$ 8.993,93;R$ 8.993,93;R$ 8.993,93;R$ 0,00;R$ 0,00;CONCILIADO 100%
12;012-BAKLIZI;12/05/2026;2779019;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;28/05/2026;28/05/2026;R$ 3.214,10;R$ 3.214,10;R$ 3.214,10;R$ 3.214,10;R$ 0,00;R$ 0,00;CONCILIADO 100%
18;018-BAKLIZI;12/05/2026;2784466;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;05/06/2026;05/06/2026;R$ 3.307,36;R$ 3.346,63;R$ 3.346,63;R$ 3.346,63;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;12/05/2026;2784841;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;05/06/2026;05/06/2026;R$ 9.831,58;R$ 9.831,58;R$ 9.831,58;R$ 9.831,58;R$ 0,00;R$ 0,00;CONCILIADO 100%
3;003-BAKLIZI;12/06/2026;2805950;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;03/07/2026;03/07/2026;R$ 5.658,11;R$ 5.872,81;R$ 5.872,81;R$ 5.872,81;R$ 0,00;R$ 0,00;CONCILIADO 100%
11;011-BAKLIZI;12/06/2026;2805976;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;03/07/2026;03/07/2026;R$ 3.713,21;R$ 3.826,22;R$ 3.826,22;R$ 3.826,22;R$ 0,00;R$ 0,00;CONCILIADO 100%
17;017-BAKLIZI;12/06/2026;2809139;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;08/07/2026;08/07/2026;R$ 2.424,61;R$ 2.584,78;R$ 2.584,78;R$ 2.584,78;R$ 0,00;R$ 0,00;CONCILIADO 100%
2;002-BAKLIZI;12/06/2026;2809251;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;08/07/2026;08/07/2026;R$ 2.342,86;R$ 2.426,52;R$ 2.426,52;R$ 2.426,52;R$ 0,00;R$ 0,00;CONCILIADO 100%
11;011-BAKLIZI;12/08/2026;2849946;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;02/09/2026;02/09/2026;R$ 2.385,12;R$ 2.466,61;R$ 2.466,61;R$ 2.466,61;R$ 0,00;R$ 0,00;CONCILIADO 100%
17;017-BAKLIZI;12/08/2026;2854607;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;08/09/2026;;R$ 3.738,01;R$ 3.850,71;R$ 3.850,71;R$ 0,00;R$ 3.850,71;R$ 0,00;CONCILIADO 100%
2;002-BAKLIZI;13/02/2026;2725913;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;12/03/2026;12/03/2026;R$ 4.749,59;R$ 4.767,26;R$ 4.767,26;R$ 4.767,26;R$ 0,00;R$ 0,00;CONCILIADO 100%
3;003-BAKLIZI;13/03/2026;2738058;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;01/04/2026;01/04/2026;R$ 3.548,43;R$ 3.668,24;R$ 3.668,24;R$ 3.668,24;R$ 0,00;R$ 0,00;CONCILIADO 100%
11;011-BAKLIZI;13/03/2026;2743092;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;09/04/2026;09/04/2026;R$ 8.330,07;R$ 8.412,81;R$ 8.412,81;R$ 8.412,81;R$ 0,00;R$ 0,00;CONCILIADO 100%
17;017-BAKLIZI;13/04/2026;2759010;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;30/04/2026;30/04/2026;R$ 5.363,32;R$ 5.412,32;R$ 5.412,32;R$ 5.412,32;R$ 0,00;R$ 0,00;CONCILIADO 100%
3;003-BAKLIZI;13/04/2026;2762107;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;06/05/2026;06/05/2026;R$ 3.424,85;R$ 3.455,44;R$ 3.455,44;R$ 3.455,44;R$ 0,00;R$ 0,00;CONCILIADO 100%
2;002-BAKLIZI;13/04/2026;2762108;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;06/05/2026;06/05/2026;R$ 1.544,42;R$ 1.559,71;R$ 1.559,71;R$ 1.559,71;R$ 0,00;R$ 0,00;CONCILIADO 100%
4;004-BAKLIZI;13/04/2026;2762109;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;06/05/2026;06/05/2026;R$ 1.443,42;R$ 1.458,71;R$ 1.458,71;R$ 1.458,71;R$ 0,00;R$ 0,00;CONCILIADO 100%
14;014-BAKLIZI;13/04/2026;2762114;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;06/05/2026;06/05/2026;R$ 5.384,83;R$ 5.434,23;R$ 5.434,23;R$ 5.434,23;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;13/04/2026;2763907;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;08/05/2026;26/05/2026;R$ 10.421,84;R$ 10.859,56;R$ 10.859,56;R$ 10.859,56;R$ 0,00;R$ 0,00;CONCILIADO 100%
14;014-BAKLIZI;13/04/2026;2764060;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;08/05/2026;26/05/2026;R$ 358,20;R$ 358,20;R$ 358,20;R$ 358,20;R$ 0,00;R$ 0,00;CONCILIADO 100%
3;003-BAKLIZI;13/04/2026;2764061;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;08/05/2026;26/05/2026;R$ 776,10;R$ 776,10;R$ 776,10;R$ 776,10;R$ 0,00;R$ 0,00;CONCILIADO 100%
2;002-BAKLIZI;13/04/2026;2764062;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;08/05/2026;26/05/2026;R$ 298,50;R$ 298,50;R$ 298,50;R$ 298,50;R$ 0,00;R$ 0,00;CONCILIADO 100%
3;003-BAKLIZI;13/05/2026;2771418;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;20/05/2026;20/05/2026;R$ 7.401,00;R$ 7.596,97;R$ 7.596,97;R$ 7.596,97;R$ 0,00;R$ 0,00;CONCILIADO 100%
5;005-BAKLIZI;13/05/2026;2771420;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;20/05/2026;20/05/2026;R$ 1.195,70;R$ 1.235,85;R$ 1.235,85;R$ 1.235,85;R$ 0,00;R$ 0,00;CONCILIADO 100%
7;007-BAKLIZI;13/05/2026;2779015;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;28/05/2026;;R$ 1.613,02;R$ 1.669,40;R$ 1.669,40;R$ 0,00;R$ 1.669,40;R$ 0,00;CONCILIADO 100%
17;017-BAKLIZI;13/05/2026;2779028;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;28/05/2026;28/05/2026;R$ 5.830,04;R$ 5.921,97;R$ 5.921,97;R$ 5.921,97;R$ 0,00;R$ 0,00;CONCILIADO 100%
17;017-BAKLIZI;13/05/2026;2782375;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;03/06/2026;03/06/2026;R$ 69,24;R$ 69,24;R$ 69,24;R$ 69,24;R$ 0,00;R$ 0,00;CONCILIADO 100%
13;013-BAKLIZI;13/05/2026;2784880;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;05/06/2026;;R$ 1.919,77;R$ 1.941,11;R$ 1.941,11;R$ 0,00;R$ 1.941,11;R$ 0,00;CONCILIADO 100%
18;018-BAKLIZI;13/06/2026;2811086;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;10/07/2026;10/07/2026;R$ 1.922,77;R$ 1.962,00;R$ 1.962,00;R$ 1.962,00;R$ 0,00;R$ 0,00;CONCILIADO 100%
17;017-BAKLIZI;13/06/2026;2811248;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;10/07/2026;10/07/2026;R$ 2.312,88;R$ 2.388,47;R$ 2.388,47;R$ 2.388,47;R$ 0,00;R$ 0,00;CONCILIADO 100%
13;013-BAKLIZI;13/06/2026;2811250;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;10/07/2026;10/07/2026;R$ 955,56;R$ 955,56;R$ 955,56;R$ 955,56;R$ 0,00;R$ 0,00;CONCILIADO 100%
11;011-BAKLIZI;13/06/2026;2811253;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;10/07/2026;10/07/2026;R$ 2.667,03;R$ 2.696,43;R$ 2.696,43;R$ 2.696,43;R$ 0,00;R$ 0,00;CONCILIADO 100%
12;012-BAKLIZI;13/06/2026;2811254;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;10/07/2026;10/07/2026;R$ 798,07;R$ 827,47;R$ 827,47;R$ 827,47;R$ 0,00;R$ 0,00;CONCILIADO 100%
15;015-CD;13/07/2026;2819402;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;22/07/2026;22/07/2026;R$ 10.506,00;R$ 10.506,00;R$ 10.506,00;R$ 10.506,00;R$ 0,00;R$ 0,00;CONCILIADO 100%
15;015-CD;13/07/2026;2824808;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;29/07/2026;29/07/2026;R$ 10.975,20;R$ 10.975,20;R$ 10.975,20;R$ 10.975,20;R$ 0,00;R$ 0,00;CONCILIADO 100%
15;015-CD;13/07/2026;2826767;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;31/07/2026;31/07/2026;R$ 8.988,48;R$ 8.988,48;R$ 8.988,48;R$ 8.988,48;R$ 0,00;R$ 0,00;CONCILIADO 100%
1;001-BAKLIZI;13/07/2026;2830031;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;05/08/2026;05/08/2026;R$ 383,98;R$ 403,58;R$ 403,58;R$ 403,58;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;13/07/2026;2830034;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;05/08/2026;05/08/2026;R$ 6.340,00;R$ 6.340,00;R$ 6.340,00;R$ 6.340,00;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;13/07/2026;2830035;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;05/08/2026;05/08/2026;R$ 15.337,84;R$ 15.337,84;R$ 15.337,84;R$ 15.337,84;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;13/07/2026;2830043;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;05/08/2026;05/08/2026;R$ 16.678,80;R$ 17.379,30;R$ 17.379,30;R$ 17.379,30;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;13/07/2026;2832252;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;07/08/2026;07/08/2026;R$ 19.429,58;R$ 20.245,62;R$ 20.245,62;R$ 20.245,62;R$ 0,00;R$ 0,00;CONCILIADO 100%
