OWNER;TABLE_NAME;COLUMN_NAME;DATA_TYPE;DATA_LENGTH
CONSINCO;MAXV_ABCPEDVDABASE;NROPEDVENDA;NUMBER;22
CONSINCO;MAXV_ABCPEDVDABASE;ORIGEMPEDIDO;VARCHAR2;1
CONSINCO;MAXV_ABCPEDVDABASE;ROWIDPEDIDO;ROWID;10
CONSINCO;MAXV_ABCPEDVDABASE;TIPPEDIDO;VARCHAR2;1
CONSINCO;MAXV_ABCPEDVDABASE;TOTLITRAGEMPEDIDO;NUMBER;22
CONSINCO;MAXV_ABCPEDVDABASE;TOTPESOBRUTOPEDIDO;NUMBER;22
CONSINCO;MAXV_ABCPEDVDABASE;TOTPESOLIQUIDOPEDIDO;NUMBER;22
CONSINCO;MAXV_ABCPEDVDABASE;VTOTDESCONTOPEDIDO;NUMBER;22
CONSINCO;MAXV_ABCPEDVDABASE;VTOTINFORMADOPEDIDO;NUMBER;22
CONSINCO;MAXV_ABCPEDVDABASE;VTOTTABELAPEDIDO;NUMBER;22
CONSINCO;MAXV_ABCPEDVDABASE;VTOTTABPROMOCPEDIDO;NUMBER;22
CONSINCO;MAXV_ABCVDABASE;ORIGEMPEDIDO;VARCHAR2;1
CONSINCO;MAXV_MGMBASEGERPRECO;QTDRESERVADARECEB;NUMBER;22
CONSINCO;MAXV_MGMBASEPRODSEG;QTDRESERVADARECEB;NUMBER;22
CONSINCO;MAXV_MGMBASEPRODSEGESTQ;QTDRESERVADARECEB;NUMBER;22
CONSINCO;MAXV_MGMGERPRECO;QTDRESERVADARECEB;NUMBER;22
CONSINCO;MAXV_MGMRELALTPRECORECEBTO;QTDRESERVADARECEB;NUMBER;22
CONSINCO;MAXV_MSUPEDIDOSUPRIMEXP;ADVRECEBIMENTO;VARCHAR2;240
CONSINCO;MAXV_MSUPEDIDOSUPRIMEXP;DTARECEBTO;DATE;7
CONSINCO;MAXV_MSUPEDIDOSUPRIMEXP;MAXSEQITEMEXPEDIDO;NUMBER;22
CONSINCO;MAXV_MSUPEDIDOSUPRIMEXP;NROPEDFORNECEDOR;VARCHAR2;10
CONSINCO;MAXV_MSUPEDIDOSUPRIMEXP;NROPEDFORNECEDORNUM;NUMBER;22
CONSINCO;MAXV_MSUPEDIDOSUPRIMEXP;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MAXV_MSUPEDIDOSUPRIMEXP;TIPPEDIDOSUPRIM;VARCHAR2;1
CONSINCO;MAXV_MSUPEDIDOSUPRIMNF;ADVRECEBIMENTO;VARCHAR2;240
CONSINCO;MAXV_MSUPEDIDOSUPRIMNF;DTARECEBTO;DATE;7
CONSINCO;MAXV_MSUPEDIDOSUPRIMNF;MAXSEQITEMRECEBIDO;NUMBER;22
CONSINCO;MAXV_MSUPEDIDOSUPRIMNF;NROPEDFORNECEDOR;VARCHAR2;10
CONSINCO;MAXV_MSUPEDIDOSUPRIMNF;NROPEDFORNECEDORNUM;NUMBER;22
CONSINCO;MAXV_MSUPEDIDOSUPRIMNF;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MAXV_MSUPEDIDOSUPRIMNF;TIPPEDIDOSUPRIM;VARCHAR2;1
CONSINCO;MAXV_MSUPEDIDOSUPRIMREC;ADVRECEBIMENTO;VARCHAR2;240
CONSINCO;MAXV_MSUPEDIDOSUPRIMREC;DTARECEBTO;DATE;7
CONSINCO;MAXV_MSUPEDIDOSUPRIMREC;MAXSEQITEMRECEBIDO;NUMBER;22
CONSINCO;MAXV_MSUPEDIDOSUPRIMREC;NROPEDFORNECEDOR;VARCHAR2;10
CONSINCO;MAXV_MSUPEDIDOSUPRIMREC;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MAXV_MSUPEDIDOSUPRIMREC;TIPPEDIDOSUPRIM;VARCHAR2;1
CONSINCO;MAXV_RELANLCORTECOMPRADOR;DTARECEBTO;DATE;7
CONSINCO;MAXV_RELANLCORTECOMPRADOR;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MAXV_RELANLCORTECOMPRADOR;QTDRECEBIDA;NUMBER;22
CONSINCO;MAXV_RESERVAVDA_ERRO;QTDPENDENTEPEDIDOS;NUMBER;22
CONSINCO;MAXV_VENDADEVOLABCPOSITIVACAO;NROPEDVENDA;NUMBER;22
CONSINCO;MAXV_WEBPEDIDOGERADOS;NROPEDVENDA;NUMBER;22
CONSINCO;MAXV_WEBPEDIDOGERADOS;STATUSPEDIDO;VARCHAR2;4000
CONSINCO;MFLV_AGENDANFPERDAEMITIDAS;NROPEDVENDA;NUMBER;22
CONSINCO;MFLV_BASEDEVDOCTO;NROPEDCLIENTE;VARCHAR2;60
CONSINCO;MFLV_BASEDEVDOCTO;NROPEDIDOVENDA;NUMBER;22
CONSINCO;MFLV_BASEDFITEM;DTARECEBIMENTO;DATE;7
CONSINCO;MFLV_BASEDFITEM;NROINTERNORECEB;NUMBER;22
CONSINCO;MFLV_BASEDFITEM;NROPEDCLIENTE;VARCHAR2;60
CONSINCO;MFLV_BASEDFITEM;NROPEDCLIENTENF;VARCHAR2;60
CONSINCO;MFLV_BASEDFITEM;NROPEDIDOVENDA;NUMBER;22
CONSINCO;MFLV_BASEDFITEM;NROPEDVENDALICIT;VARCHAR2;4000
CONSINCO;MFLV_BASEDFITEM;TIPPEDIDOCOMPRA;VARCHAR2;1
CONSINCO;MFLV_BASENF;NROINTERNORECEB;NUMBER;22
CONSINCO;MFLV_BASENF;NROPEDIDOVENDA;NUMBER;22
CONSINCO;MFLV_BASENF;TIPRECEBPEDIDO;VARCHAR2;1
CONSINCO;MFLV_BASENFCABECALHO;NROINTERNORECEB;NUMBER;22
CONSINCO;MFLV_BASENFCABECALHO;NROPEDIDOVENDA;NUMBER;22
CONSINCO;MFLV_BASENFCABECALHO;TIPPEDIDOCOMPRA;VARCHAR2;1
CONSINCO;MFLV_BASENFCARGA;NROPEDIDOVENDA;NUMBER;22
CONSINCO;MFLV_BASENFFATPEND;ORIGEMPEDIDO;VARCHAR2;1
CONSINCO;MFLV_BASENFPEDREMESSA;NROPEDVENDA;NUMBER;22
CONSINCO;MFLV_CARGADFITEM;NROPEDIDOVENDA;NUMBER;22
CONSINCO;MFLV_CUPOMDOCTO;NROPEDIDO;NUMBER;22
CONSINCO;MFLV_DFBASEEDI;NROPEDIDOVENDA;NUMBER;22
CONSINCO;MFLV_DFBASEEDITOTAL;NROINTERNORECEB;NUMBER;22
CONSINCO;MFLV_DFBASEEDITOTAL;NROPEDIDOVENDA;NUMBER;22
CONSINCO;MFLV_DFBASEEXPRESSLOG;NROPEDIDOVENDA;NUMBER;22
CONSINCO;MFLV_DFBASEFISCAL;NROINTERNORECEB;NUMBER;22
CONSINCO;MFLV_DFBASEFISCAL;NROPEDIDOVENDA;NUMBER;22
CONSINCO;MFLV_DFBASEFISCALGNRE;NROINTERNORECEB;NUMBER;22
CONSINCO;MFLV_DFBASEFISCALGNRE;NROPEDIDOVENDA;NUMBER;22
CONSINCO;MFLV_DFBASEREFATURA;NROPEDIDOVENDA;NUMBER;22
CONSINCO;MFLV_DOCTOFISCAL;NROINTERNORECEB;NUMBER;22
CONSINCO;MFLV_DOCTOFISCAL;NROPEDIDOVENDA;NUMBER;22
CONSINCO;MFLV_EDIACODE_DF;NROPEDIDOVENDA;NUMBER;22
CONSINCO;MFLV_EXPTRANSTECHNF;NROPEDVENDA;NUMBER;22
CONSINCO;MFLV_INTDOCTOFISCAL;NROPEDCLIENTE;VARCHAR2;60
CONSINCO;MFLV_INTDOCTOFISCAL;NROPEDIDOVENDA;NUMBER;22
CONSINCO;MFLV_INTDOCTOFISCAL;ORIGEMPEDIDO;VARCHAR2;1
CONSINCO;MFLV_NFDESPESADEV;TIPPEDIDOCOMPRA;VARCHAR2;0
CONSINCO;MFLV_REGRACLASSCOMPEDIDO;NROPEDVENDA;NUMBER;22
CONSINCO;MFLV_REGRACLASSCOMPEDIDO;VLRPEDIDO;NUMBER;22
CONSINCO;MFLV_REGRAMARCAPEDIDO;NROPEDVENDA;NUMBER;22
CONSINCO;MFLV_REGRAMARCAPEDIDO;VLRPEDIDO;NUMBER;22
CONSINCO;MFLV_REGRAMARCAPRODITEM;NROPEDVENDA;NUMBER;22
CONSINCO;MFLV_REGRAMARCAPRODITEM;VLRPEDIDO;NUMBER;22
CONSINCO;MFLV_REGRAMARCAPRODPEDIDO;NROPEDVENDA;NUMBER;22
CONSINCO;MFLV_REGRAMARCAPRODPEDIDO;VLRPEDIDO;NUMBER;22
CONSINCO;MFLV_REGRAPRODITEM;NROPEDVENDA;NUMBER;22
CONSINCO;MFLV_REGRAPRODITEM;VLRPEDIDO;NUMBER;22
CONSINCO;MFLV_REGRAPRODPEDIDO;NROPEDVENDA;NUMBER;22
CONSINCO;MFLV_REGRAPRODPEDIDO;VLRPEDIDO;NUMBER;22
CONSINCO;MFLX_DOCTOFISCAL;NROPEDCLIENTE;VARCHAR2;60
CONSINCO;MFLX_DOCTOFISCAL;NROPEDIDOVENDA;NUMBER;22
CONSINCO;MFLX_DOCTOFISCAL;ORIGEMPEDIDO;VARCHAR2;1
CONSINCO;MFLX_ERROCUPOMFISCAL;NROPEDIDO;VARCHAR2;4000
CONSINCO;MFL_AGENDANFPERDAPED;NROPEDVENDA;NUMBER;22
CONSINCO;MFL_AUXGERADF;NROPEDIDOVENDA;NUMBER;22
CONSINCO;MFL_AUXGERADF;ORIGEMPEDIDO;VARCHAR2;1
CONSINCO;MFL_CHECKOUT;SEQOPERSUPRIMENTO;NUMBER;22
CONSINCO;MFL_CUPOMFISCAL;NROPEDIDO;NUMBER;22
CONSINCO;MFL_DFITEM;NROPEDIDOVENDA;NUMBER;22
CONSINCO;MFL_DFITEMREPROC;NROPEDIDOVENDA;NUMBER;22
CONSINCO;MFL_DOCTOFISCAL;NROINTERNORECEB;NUMBER;22
CONSINCO;MFL_DOCTOFISCAL;NROPEDCLIENTE;VARCHAR2;60
CONSINCO;MFL_DOCTOFISCAL;NROPEDIDOVENDA;NUMBER;22
CONSINCO;MFL_DOCTOFISCAL;ORIGEMPEDIDO;VARCHAR2;1
CONSINCO;MFL_PARAMETRO;SEQOPERSUPRIMENTO;NUMBER;22
CONSINCO;MFL_XDOCTOFISCALFAT;NROPEDVENDA;NUMBER;22
CONSINCO;MLFV_AUXNFINCONSISTENCIA;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MLFV_AUXNFITEM;ALTERAPCOVALIDRECEBTO;VARCHAR2;1
CONSINCO;MLFV_AUXNFITEM;CERTIFRECEB;VARCHAR2;20
CONSINCO;MLFV_AUXNFITEM;DTAPEDIDO;DATE;7
CONSINCO;MLFV_AUXNFITEM;INDLANCTODESPPEDIDO;VARCHAR2;1
CONSINCO;MLFV_AUXNFITEM;LOTERECEB;VARCHAR2;20
CONSINCO;MLFV_AUXNFITEMBASE;DTARECEBIMENTO;DATE;7
CONSINCO;MLFV_AUXNFITEMBASE;TIPPEDIDOCOMPRA;VARCHAR2;1
CONSINCO;MLFV_AUXNFITEMVERBA;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MLFV_AUXNOTAFISCAL;DTARECEBIMENTO;DATE;7
CONSINCO;MLFV_AUXNOTAFISCAL;NROINTERNORECEB;NUMBER;22
CONSINCO;MLFV_AUXNOTAFISCAL;USUGERARECEBXML;VARCHAR2;12
CONSINCO;MLFV_AUXNOTAFISCAL_LOG;DTARECEBIMENTO;DATE;7
CONSINCO;MLFV_BASENFE;DTARECEBIMENTO;DATE;7
CONSINCO;MLFV_BASENFE;TIPPEDIDOCOMPRA;VARCHAR2;1
CONSINCO;MLFV_BASENFITEM;NROINTERNORECEB;NUMBER;22
CONSINCO;MLFV_BASENFITEMPEDIDO;ALTERAPCOVALIDRECEBTO;VARCHAR2;1
CONSINCO;MLFV_BASENFITEMPEDIDO;DTAPEDIDO;DATE;7
CONSINCO;MLFV_BASENFITEMPEDIDO;DTARECEBIMENTOPED;DATE;7
CONSINCO;MLFV_BASENFITEMPEDIDO;DTARECEBTO;DATE;7
CONSINCO;MLFV_BASENFITEMPEDIDO;DTARECEBTOPED;DATE;7
CONSINCO;MLFV_BASENFITEMPEDIDO;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MLFV_BASENFITEMPEDIDO;SEQPSITEMRECEBIDO;NUMBER;22
CONSINCO;MLFV_INTDOCTOFISCAL;DTAAVALDIVPEDIDO;DATE;7
CONSINCO;MLFV_INTDOCTOFISCAL;DTARECEBIMENTO;DATE;7
CONSINCO;MLFV_INTDOCTOFISCAL;JUSTIFACEITEPEDIDO;VARCHAR2;250
CONSINCO;MLFV_INTDOCTOFISCAL;NROINTERNORECEB;NUMBER;22
CONSINCO;MLFV_INTDOCTOFISCAL;SEQPEDIDOBONDIN;NUMBER;22
CONSINCO;MLFV_INTDOCTOFISCAL;TIPPEDIDOCOMPRA;VARCHAR2;1
CONSINCO;MLFV_INTDOCTOFISCAL;TIPRECEBPEDIDO;VARCHAR2;1
CONSINCO;MLFV_INTDOCTOFISCAL;USUACEITEPEDIDO;VARCHAR2;12
CONSINCO;MLFV_INTDOCTOFISCAL;USUAVALDIVPEDIDO;VARCHAR2;12
CONSINCO;MLFV_INTDOCTOFISCAL;VLRRECEBDINHEIRO;NUMBER;22
CONSINCO;MLFV_NFBASEFISCAL;NROINTERNORECEB;NUMBER;22
CONSINCO;MLFV_NFBASEFISCAL;TIPRECEBPEDIDO;VARCHAR2;1
CONSINCO;MLFV_NFBASETRANSFERENCIA;RECEBAUTOEMPCOLIGADA;VARCHAR2;1
CONSINCO;MLFV_NFDEVITEMCOMPRA;NROINTERNORECEB;NUMBER;22
CONSINCO;MLFV_NFPRODEMPRESA;QTDRESERVADARECEB;NUMBER;22
CONSINCO;MLFV_NFRECEBIDAEMP;DTARECEBIMENTO;DATE;7
CONSINCO;MLFV_NFREF;NROCARGARECEB;NUMBER;22
CONSINCO;MLFV_NFREF;TIPPEDIDOCOMPRA;VARCHAR2;1
CONSINCO;MLFV_NFTRANSFPENDENTE;RECEBAUTOEMPCOLIGADA;VARCHAR2;1
CONSINCO;MLFV_NOTAFISCAL;NROINTERNORECEB;NUMBER;22
CONSINCO;MLFV_NOTAFISCALPESQ;NROCARGARECEB;NUMBER;22
CONSINCO;MLFV_ORIGEMXMLERECEBIMENTO;CODORIGEMRECEB;NUMBER;22
CONSINCO;MLFX_AVALDIVERNFPEDIDO;NROPEDIDO;NUMBER;22
CONSINCO;MLFX_CONHECIMENTONOTAS;DTARECEBIMENTO;DATE;7
CONSINCO;MLFX_NFREF;NROCARGARECEB;NUMBER;22
CONSINCO;MLF_AUXNFITEM;ALTERAPCOVALIDRECEBTO;VARCHAR2;1
CONSINCO;MLF_AUXNFITEM;CERTIFRECEB;VARCHAR2;20
CONSINCO;MLF_AUXNFITEM;DTAPEDIDO;DATE;7
CONSINCO;MLF_AUXNFITEM;INDLANCTODESPPEDIDO;VARCHAR2;1
CONSINCO;MLF_AUXNFITEM;LOTERECEB;VARCHAR2;20
CONSINCO;MLF_AUXNFITEM;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MLF_AUXNOTAFISCAL;DTAACEITEPEDIDO;DATE;7
CONSINCO;MLF_AUXNOTAFISCAL;DTAAVALDIVPEDIDO;DATE;7
CONSINCO;MLF_AUXNOTAFISCAL;DTARECEBIMENTO;DATE;7
CONSINCO;MLF_AUXNOTAFISCAL;DTHRRECEBIMENTO;DATE;7
CONSINCO;MLF_AUXNOTAFISCAL;JUSTIFACEITEPEDIDO;VARCHAR2;250
CONSINCO;MLF_AUXNOTAFISCAL;LANCDESPCONFPEDIDO;VARCHAR2;1
CONSINCO;MLF_AUXNOTAFISCAL;NROINTERNORECEB;NUMBER;22
CONSINCO;MLF_AUXNOTAFISCAL;OCORRENCIARECEB;VARCHAR2;5
CONSINCO;MLF_AUXNOTAFISCAL;SEQPEDIDOBONDIN;NUMBER;22
CONSINCO;MLF_AUXNOTAFISCAL;TIPPEDIDOCOMPRA;VARCHAR2;1
CONSINCO;MLF_AUXNOTAFISCAL;TIPRECEBPEDIDO;VARCHAR2;1
CONSINCO;MLF_AUXNOTAFISCAL;USUACEITEPEDIDO;VARCHAR2;12
CONSINCO;MLF_AUXNOTAFISCAL;USUAVALDIVPEDIDO;VARCHAR2;12
CONSINCO;MLF_AUXNOTAFISCAL;VLRRECEBDINHEIRO;NUMBER;22
CONSINCO;MLF_CALCULAIMPOSTOS;IN_ALTERAPCOVALIDRECEBTO;VARCHAR2;1
CONSINCO;MLF_DIVERGNFAVALIADA;NROPEDIDO;NUMBER;22
CONSINCO;MLF_NFGERASAIDAPROGRAMADA;NROCARGARECEB;NUMBER;22
CONSINCO;MLF_NFITEM;ALTERAPCOVALIDRECEBTO;VARCHAR2;1
CONSINCO;MLF_NFITEM;CERTIFRECEB;VARCHAR2;20
CONSINCO;MLF_NFITEM;DTAPEDIDO;DATE;7
CONSINCO;MLF_NFITEM;INDLANCTODESPPEDIDO;VARCHAR2;1
CONSINCO;MLF_NFITEM;LOTERECEB;VARCHAR2;20
CONSINCO;MLF_NOTAFISCAL;DTAACEITEPEDIDO;DATE;7
CONSINCO;MLF_NOTAFISCAL;DTAAVALDIVPEDIDO;DATE;7
CONSINCO;MLF_NOTAFISCAL;DTARECEBIMENTO;DATE;7
CONSINCO;MLF_NOTAFISCAL;DTHRRECEBIMENTO;DATE;7
CONSINCO;MLF_NOTAFISCAL;JUSTIFACEITEPEDIDO;VARCHAR2;250
CONSINCO;MLF_NOTAFISCAL;LANCDESPCONFPEDIDO;VARCHAR2;1
CONSINCO;MLF_NOTAFISCAL;NROINTERNORECEB;NUMBER;22
CONSINCO;MLF_NOTAFISCAL;NROPEDCLIENTE;VARCHAR2;60
CONSINCO;MLF_NOTAFISCAL;OCORRENCIARECEB;VARCHAR2;5
CONSINCO;MLF_NOTAFISCAL;SEQPEDIDOBONDIN;NUMBER;22
CONSINCO;MLF_NOTAFISCAL;TIPPEDIDOCOMPRA;VARCHAR2;1
CONSINCO;MLF_NOTAFISCAL;TIPRECEBPEDIDO;VARCHAR2;1
CONSINCO;MLF_NOTAFISCAL;USUACEITEPEDIDO;VARCHAR2;12
CONSINCO;MLF_NOTAFISCAL;USUAVALDIVPEDIDO;VARCHAR2;12
CONSINCO;MLF_NOTAFISCAL;VLRRECEBDINHEIRO;NUMBER;22
CONSINCO;MLOV_BASEETQCARGARESSEPAR;NROCARGARECEB;NUMBER;22
CONSINCO;MLOV_BASEETQCLIENTE_DPCLINHA;NROPEDVENDA;NUMBER;22
CONSINCO;MLOV_BASEETQCLIENTE_LUNAR;NROPEDVENDA;NUMBER;22
CONSINCO;MLOV_BASEETQCLIENTE_RGD;NROPEDVENDA;NUMBER;22
CONSINCO;MLOV_BASEETQCLIENTE_TESTEDPC;NROPEDVENDA;NUMBER;22
CONSINCO;MLOV_BASEETQCLI_LOTE_MTGRN_C5;NROPEDVENDA;NUMBER;22
CONSINCO;MLOV_BASEETQCLI_LOTE_SORTERCAR;NROPEDVENDA;NUMBER;22
CONSINCO;MLOV_BASEETQMASTERSORTERUNI;NROCARGARECEB;NUMBER;22
CONSINCO;MLOV_BASEETQPALARMAZSORTERUNI;NROCARGARECEB;NUMBER;22
CONSINCO;MLOV_BASEETQPALETEARMAZ;NROCARGARECEB;NUMBER;22
CONSINCO;MLOV_BASEETQPALETEARMAZATAC;NROCARGARECEB;NUMBER;22
CONSINCO;MLOV_BASEETQPALETEARMAZCARROS;NROCARGARECEB;NUMBER;22
CONSINCO;MLOV_BASEETQPALETEARMAZSORTER;NROCARGARECEB;NUMBER;22
CONSINCO;MLOV_BASEETQPALETEARMAZ_BAK_15;CARGARECEB;VARCHAR2;47
CONSINCO;MLOV_BASEETQPALETEARMAZ_BAK_15;DTARECEB;VARCHAR2;19
CONSINCO;MLOV_BASEETQPALETEARMAZ_BAK_15;NROCARGARECEB;NUMBER;22
CONSINCO;MLOV_BASEETQPALETEARMAZ_BAK_15;QTDRECEB;VARCHAR2;4000
CONSINCO;MLOV_BASEETQPALETEARMAZ_BAK_15_V1;CARGARECEB;VARCHAR2;47
CONSINCO;MLOV_BASEETQPALETEARMAZ_BAK_15_V1;DTARECEB;VARCHAR2;19
CONSINCO;MLOV_BASEETQPALETEARMAZ_BAK_15_V1;NROCARGARECEB;NUMBER;22
CONSINCO;MLOV_BASEETQPALETEARMAZ_BAK_15_V1;QTDRECEB;VARCHAR2;4000
CONSINCO;MLOV_BASEETQPALETEARMAZ_IMP;NROCARGARECEB;NUMBER;22
CONSINCO;MLOV_BASEETQPALETEAVULSO_BAK_15;NROCARGARECEB;NUMBER;22
CONSINCO;MLOV_BASEETQPALETEAVULSO_BAK_AGRU_15;NROCARGARECEB;NUMBER;22
CONSINCO;MLOV_BASEETQPALETEMASTERSORTER;NROCARGARECEB;NUMBER;22
CONSINCO;MLOV_BASEEXPORTEXPPED;NROPEDVENDA;NUMBER;22
CONSINCO;MLOV_BASEQUARENTENA;DTARECEBIMENTO;DATE;7
CONSINCO;MLOV_BASETRANSFORMACAOLOTEREPR;DTARECEBIMENTO;DATE;7
CONSINCO;MLOV_CARGARECEBDIVERGSEMMOTIVO;QTDRECEBIDA;NUMBER;22
CONSINCO;MLOV_CARGATRANSFATACADO;CODDEPOSITANTERECEB;NUMBER;22
CONSINCO;MLOV_CARGATRANSFATACADO;NROCARGARECEB;NUMBER;22
CONSINCO;MLOV_CARGATRANSFATACADO;NROEMPRESARECEB;NUMBER;22
CONSINCO;MLOV_CARGATRANSFATACADO;QTDDOCUMENTORECEB;NUMBER;22
CONSINCO;MLOV_CARGATRANSFATACADO;QTDEMBALAGEMRECEB;NUMBER;22
CONSINCO;MLOV_CARGATRANSFATACADO;TIPESPECIERECEB;VARCHAR2;6
CONSINCO;MLOV_CONSULTASTAGEINATIVIDADE;NROCARGARECEB;NUMBER;22
CONSINCO;MLOV_CONSULTASTAGEINDETALHE;SEQPALETERECEBIMENTO;NUMBER;22
CONSINCO;MLOV_CONTROLEDTAVALBLOQEXP;DTARECEBIMENTO;DATE;7
CONSINCO;MLOV_CONTROLEDTAVAL_GER;DTARECEBIMENTO;DATE;7
CONSINCO;MLOV_CONTROLEDTAVAL_PROCAUTO;DTARECEBIMENTO;DATE;7
CONSINCO;MLOV_CONTROLEETQSORTER;DESCCARGARECEB;VARCHAR2;40
CONSINCO;MLOV_CONTROLEETQSORTER;DESCTIPOCARGARECEB;VARCHAR2;20
CONSINCO;MLOV_CONTROLEETQSORTER;DTARECEBIMENTO;DATE;7
CONSINCO;MLOV_CONTROLEETQSORTER;NROCARGARECEB;NUMBER;22
CONSINCO;MLOV_CONTROLEETQSORTERCARREG;DTARECEBIMENTO;DATE;7
CONSINCO;MLOV_CONTROLEETQSORTERCARREG;NROCARGARECEB;NUMBER;22
CONSINCO;MLOV_CONTROLEETQSORTEREXPED;DTARECEBIMENTO;DATE;7
CONSINCO;MLOV_CRITICARECEBTRANSFATAC;NROCARGARECEB;NUMBER;22
CONSINCO;MLOV_CRITICARECEBTRANSFATAC;NROEMPRESARECEB;NUMBER;22
CONSINCO;MLOV_CW_BASEBUSCAPENDENCIA;NROPEDVENDA;NUMBER;22
CONSINCO;MLOV_CW_BASESEPARACAO;NROPEDVENDA;NUMBER;22
CONSINCO;MLOV_CW_CARGARECEB_CR_ARMDEP;TIPCARGARECEB;VARCHAR2;1
CONSINCO;MLOV_CW_CONSULTADETALHEMASTER;DTARECEBIMENTO;DATE;7
CONSINCO;MLOV_CW_EMBALAGEMSEPAR;NROPEDVENDA;NUMBER;22
CONSINCO;MLOV_CW_ETQVOLUMEFRACIONADO;NROCARGARECEB;NUMBER;22
CONSINCO;MLOV_CW_LISTACONF_CR_ARMDEP;QTDRECEBIDA;VARCHAR2;4000
CONSINCO;MLOV_CW_LISTACONF_CR_AUTSERV;QTDRECEBIDA;VARCHAR2;4000
CONSINCO;MLOV_CW_LISTADIVERGENCIA_SE;NROPEDVENDA;NUMBER;22
CONSINCO;MLOV_CW_LISTADIVERGENCIA_SEAG;NROPEDVENDA;NUMBER;22
CONSINCO;MLOV_CW_LISTAINTERVALOETIQ_CT;NROCARGARECEB;NUMBER;22
CONSINCO;MLOV_CW_MOVREPROCESSO_MR;DTARECEBIMENTO;DATE;7
CONSINCO;MLOV_DADOSCONFRECEBIMENTO;NROCARGARECEB;NUMBER;22
CONSINCO;MLOV_DADOSCONFRECEBIMENTO;TIPCARGARECEB;VARCHAR2;1
CONSINCO;MLOV_ETIQUETASORTER;NROCARGARECEB;NUMBER;22
CONSINCO;MLOV_ETIQUETASORTEREXPED;NROPEDVENDA;NUMBER;22
CONSINCO;MLOV_ETIQUETASORTEREXPEDUNI;NROPEDVENDA;NUMBER;22
CONSINCO;MLOV_ETIQUETAUNICA;NROPEDVENDA;NUMBER;22
CONSINCO;MLOV_ETQMASTERMOVASORTERUNI;DTARECEBIMENTO;DATE;7
CONSINCO;MLOV_ETQMASTERMOVASORTERUNI;NROCARGARECEB;NUMBER;22
CONSINCO;MLOV_ETQMASTERMOVTOAREAS;DTARECEBIMENTO;DATE;7
CONSINCO;MLOV_ETQMASTERMOVTOAREAS;NROCARGARECEB;NUMBER;22
CONSINCO;MLOV_EXPORTAJUSTSORTER;NROPEDVENDA;NUMBER;22
CONSINCO;MLOV_GERESTACAO;NROPEDVENDA;NUMBER;22
CONSINCO;MLOV_LISTADIVERRECEBIMENTO;QTDRECEBIDA;NUMBER;22
CONSINCO;MLOV_NFITEM;QTDRECEBIDA;NUMBER;22
CONSINCO;MLOV_NFITEM;QTDRECEBIDATOTALITEMNF;NUMBER;22
CONSINCO;MLOV_PALCARREGRFQTDE;DTARECEBIMENTO;DATE;7
CONSINCO;MLOV_PALCARREGRFQTDE;NROPEDVENDAEXPORIGEM;NUMBER;22
CONSINCO;MLOV_PALCARREGRFQTDESORTERUNI;DTARECEBIMENTO;DATE;7
CONSINCO;MLOV_PALCARREGRFQTDESORTERUNI;NROPEDVENDAEXPORIGEM;NUMBER;22
CONSINCO;MLOV_PALETEORIGEMSORTERUNI;SEQPALETERECEBIMENTO;NUMBER;22
CONSINCO;MLOV_PEDCOMPRAEXPED_SORTER;NROCARGARECEB;NUMBER;22
CONSINCO;MLOV_PEDCOMPRAEXPED_SORTER;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MLOV_PEDVENDA_SORTER;NROPEDVENDA;NUMBER;22
CONSINCO;MLOV_PRODEMPESTOQUE;QTDRESERVADARECEB;NUMBER;22
CONSINCO;MLOV_QTDLOTELOCUS;DTARECEBIMENTO;DATE;7
CONSINCO;MLOV_QTDLOTESILLUS;DTARECEBIMENTO;DATE;7
CONSINCO;MLOV_QUEBRAPALETEEXPSORTER;NROPEDVENDA;NUMBER;22
CONSINCO;MLOV_RECAUDITPALETEINTEROPESO;INDAUDITORECEBIMENTO;VARCHAR2;1
CONSINCO;MLOV_RECAUDITPALETEINTEROPESO;NROCARGARECEB;NUMBER;22
CONSINCO;MLOV_ROTEIRIZACAO;NROPEDVENDA;NUMBER;22
CONSINCO;MLOV_SEPARACAOSELECINV;NROPEDVENDA;NUMBER;22
CONSINCO;MLOV_SERVICOEMPRESACARGAS;TIPCARGARECEB;VARCHAR2;1
CONSINCO;MLOV_VERIFICAETQGERADASORTER;NROCARGARECEB;NUMBER;22
CONSINCO;MLOX_ANALGERENCCONTROLDTAVALID;DTARECEBIMENTO;DATE;7
CONSINCO;MLOX_CONTRLCANCETQSORTEREXPED;NROPEDVENDA;NUMBER;22
CONSINCO;MLOX_CONTROLEDTAVALBLOQEXP;DTARECEBIMENTO;DATE;7
CONSINCO;MLOX_CONTROLEDTAVALEMAIL;DTARECEBIMENTO;DATE;7
