DEPARTAMENTO;CODIGO_PRODUTO;DESCRICAO_PRODUTO;EMPRESA;STATUS;EMBL_TRANSFERENCIA;ESTOQUE;PEDIDOS_PENDENTES;ESTOQUE_MINIMO;DATA_CADASTRO_PRODUTO;DIAS_DESDE_CADASTRO
NAO ALIMENTO;38159;JG XICARA CHILE JUMBO 510ML C 3;7;ATIVO;1;0;0;0;17/04/2026;27
NAO ALIMENTO;38159;JG XICARA CHILE JUMBO 510ML C 3;8;ATIVO;1;0;0;0;17/04/2026;27
NAO ALIMENTO;38159;JG XICARA CHILE JUMBO 510ML C 3;11;ATIVO;1;0;0;0;17/04/2026;27
NAO ALIMENTO;38159;JG XICARA CHILE JUMBO 510ML C 3;12;ATIVO;1;0;0;0;17/04/2026;27
NAO ALIMENTO;38159;JG XICARA CHILE JUMBO 510ML C 3;13;ATIVO;1;0;0;0;17/04/2026;27
NAO ALIMENTO;38159;JG XICARA CHILE JUMBO 510ML C 3;14;ATIVO;1;0;0;0;17/04/2026;27
NAO ALIMENTO;38159;JG XICARA CHILE JUMBO 510ML C 3;15;ATIVO;1;0;0;0;17/04/2026;27
NAO ALIMENTO;38159;JG XICARA CHILE JUMBO 510ML C 3;16;ATIVO;1;0;0;0;17/04/2026;27
NAO ALIMENTO;38159;JG XICARA CHILE JUMBO 510ML C 3;17;ATIVO;1;0;0;0;17/04/2026;27
NAO ALIMENTO;38159;JG XICARA CHILE JUMBO 510ML C 3;18;ATIVO;1;0;0;0;17/04/2026;27
NAO ALIMENTO;38159;JG XICARA CHILE JUMBO 510ML C 3;50;ATIVO;1;0;0;0;17/04/2026;27
NAO ALIMENTO;38410;JG XICARA LOUTAS 185ML C 3;1;ATIVO;1;0;0;0;11/05/2026;3
NAO ALIMENTO;38410;JG XICARA LOUTAS 185ML C 3;2;ATIVO;1;0;0;0;11/05/2026;3
NAO ALIMENTO;38410;JG XICARA LOUTAS 185ML C 3;3;ATIVO;1;0;0;0;11/05/2026;3
NAO ALIMENTO;38410;JG XICARA LOUTAS 185ML C 3;4;ATIVO;1;0;0;0;11/05/2026;3
NAO ALIMENTO;38410;JG XICARA LOUTAS 185ML C 3;5;ATIVO;1;0;0;0;11/05/2026;3
NAO ALIMENTO;38410;JG XICARA LOUTAS 185ML C 3;6;ATIVO;1;0;0;0;11/05/2026;3
NAO ALIMENTO;38410;JG XICARA LOUTAS 185ML C 3;7;ATIVO;1;0;0;0;11/05/2026;3
NAO ALIMENTO;38410;JG XICARA LOUTAS 185ML C 3;8;ATIVO;1;0;0;0;11/05/2026;3
NAO ALIMENTO;38410;JG XICARA LOUTAS 185ML C 3;11;ATIVO;1;0;0;0;11/05/2026;3
NAO ALIMENTO;38410;JG XICARA LOUTAS 185ML C 3;12;ATIVO;1;0;0;0;11/05/2026;3
NAO ALIMENTO;38410;JG XICARA LOUTAS 185ML C 3;13;ATIVO;1;0;0;0;11/05/2026;3
NAO ALIMENTO;38410;JG XICARA LOUTAS 185ML C 3;14;ATIVO;1;0;0;0;11/05/2026;3
NAO ALIMENTO;38410;JG XICARA LOUTAS 185ML C 3;15;ATIVO;1;0;0;0;11/05/2026;3
NAO ALIMENTO;38410;JG XICARA LOUTAS 185ML C 3;16;ATIVO;1;0;0;0;11/05/2026;3
NAO ALIMENTO;38410;JG XICARA LOUTAS 185ML C 3;17;ATIVO;1;0;0;0;11/05/2026;3
NAO ALIMENTO;38410;JG XICARA LOUTAS 185ML C 3;18;ATIVO;1;0;0;0;11/05/2026;3
NAO ALIMENTO;38410;JG XICARA LOUTAS 185ML C 3;50;ATIVO;1;0;0;0;11/05/2026;3
NAO ALIMENTO;37807;JG XICARA LYON JUMBO C3 510ML;1;ATIVO;1;0;0;0;30/03/2026;45
NAO ALIMENTO;37807;JG XICARA LYON JUMBO C3 510ML;2;ATIVO;1;0;0;0;30/03/2026;45
NAO ALIMENTO;37807;JG XICARA LYON JUMBO C3 510ML;3;ATIVO;1;0;0;0;30/03/2026;45
NAO ALIMENTO;37807;JG XICARA LYON JUMBO C3 510ML;4;ATIVO;1;0;0;0;30/03/2026;45
NAO ALIMENTO;37807;JG XICARA LYON JUMBO C3 510ML;5;ATIVO;1;0;0;0;30/03/2026;45
NAO ALIMENTO;37807;JG XICARA LYON JUMBO C3 510ML;6;ATIVO;1;0;0;0;30/03/2026;45
NAO ALIMENTO;37807;JG XICARA LYON JUMBO C3 510ML;7;ATIVO;1;0;0;0;30/03/2026;45
NAO ALIMENTO;37807;JG XICARA LYON JUMBO C3 510ML;8;ATIVO;1;0;0;0;30/03/2026;45
NAO ALIMENTO;37807;JG XICARA LYON JUMBO C3 510ML;11;ATIVO;1;0;0;0;30/03/2026;45
NAO ALIMENTO;37807;JG XICARA LYON JUMBO C3 510ML;12;ATIVO;1;0;0;0;30/03/2026;45
NAO ALIMENTO;37807;JG XICARA LYON JUMBO C3 510ML;13;ATIVO;1;0;0;0;30/03/2026;45
NAO ALIMENTO;37807;JG XICARA LYON JUMBO C3 510ML;14;ATIVO;1;0;0;0;30/03/2026;45
NAO ALIMENTO;37807;JG XICARA LYON JUMBO C3 510ML;15;ATIVO;1;0;0;0;30/03/2026;45
NAO ALIMENTO;37807;JG XICARA LYON JUMBO C3 510ML;16;ATIVO;1;0;0;0;30/03/2026;45
NAO ALIMENTO;37807;JG XICARA LYON JUMBO C3 510ML;17;ATIVO;1;0;0;0;30/03/2026;45
NAO ALIMENTO;37807;JG XICARA LYON JUMBO C3 510ML;18;ATIVO;1;0;0;0;30/03/2026;45
NAO ALIMENTO;37807;JG XICARA LYON JUMBO C3 510ML;50;ATIVO;1;0;0;0;30/03/2026;45
NAO ALIMENTO;38290;KIT 2 MEIAS SOQUETE NATURAL FIO 15;1;ATIVO;6;0;0;0;30/04/2026;14
NAO ALIMENTO;38290;KIT 2 MEIAS SOQUETE NATURAL FIO 15;2;ATIVO;6;9;0;0;30/04/2026;14
NAO ALIMENTO;38290;KIT 2 MEIAS SOQUETE NATURAL FIO 15;3;ATIVO;6;0;24;0;30/04/2026;14
NAO ALIMENTO;38290;KIT 2 MEIAS SOQUETE NATURAL FIO 15;4;ATIVO;6;0;12;0;30/04/2026;14
NAO ALIMENTO;38290;KIT 2 MEIAS SOQUETE NATURAL FIO 15;5;ATIVO;6;0;12;0;30/04/2026;14
NAO ALIMENTO;38290;KIT 2 MEIAS SOQUETE NATURAL FIO 15;6;ATIVO;6;11;0;0;30/04/2026;14
NAO ALIMENTO;38290;KIT 2 MEIAS SOQUETE NATURAL FIO 15;7;ATIVO;6;-2;12;0;30/04/2026;14
NAO ALIMENTO;38290;KIT 2 MEIAS SOQUETE NATURAL FIO 15;8;ATIVO;6;0;12;0;30/04/2026;14
NAO ALIMENTO;38290;KIT 2 MEIAS SOQUETE NATURAL FIO 15;11;ATIVO;6;12;0;0;30/04/2026;14
NAO ALIMENTO;38290;KIT 2 MEIAS SOQUETE NATURAL FIO 15;12;ATIVO;6;12;0;0;30/04/2026;14
NAO ALIMENTO;38290;KIT 2 MEIAS SOQUETE NATURAL FIO 15;13;ATIVO;6;10;0;0;30/04/2026;14
NAO ALIMENTO;38290;KIT 2 MEIAS SOQUETE NATURAL FIO 15;14;ATIVO;6;12;0;0;30/04/2026;14
NAO ALIMENTO;38290;KIT 2 MEIAS SOQUETE NATURAL FIO 15;15;ATIVO;6;0;0;0;30/04/2026;14
NAO ALIMENTO;38290;KIT 2 MEIAS SOQUETE NATURAL FIO 15;16;ATIVO;6;0;0;0;30/04/2026;14
NAO ALIMENTO;38290;KIT 2 MEIAS SOQUETE NATURAL FIO 15;17;ATIVO;6;0;12;0;30/04/2026;14
NAO ALIMENTO;38290;KIT 2 MEIAS SOQUETE NATURAL FIO 15;18;ATIVO;6;12;0;0;30/04/2026;14
NAO ALIMENTO;38290;KIT 2 MEIAS SOQUETE NATURAL FIO 15;50;ATIVO;6;0;0;0;30/04/2026;14
NAO ALIMENTO;37977;KIT 2 PCS FLORENCE ESTAMPADO;1;ATIVO;1;0;0;0;08/04/2026;36
NAO ALIMENTO;37977;KIT 2 PCS FLORENCE ESTAMPADO;2;ATIVO;1;0;0;0;08/04/2026;36
NAO ALIMENTO;37977;KIT 2 PCS FLORENCE ESTAMPADO;3;ATIVO;1;0;0;0;08/04/2026;36
NAO ALIMENTO;37977;KIT 2 PCS FLORENCE ESTAMPADO;4;ATIVO;1;0;0;0;08/04/2026;36
NAO ALIMENTO;37977;KIT 2 PCS FLORENCE ESTAMPADO;5;ATIVO;1;0;0;0;08/04/2026;36
NAO ALIMENTO;37977;KIT 2 PCS FLORENCE ESTAMPADO;6;ATIVO;1;0;0;0;08/04/2026;36
NAO ALIMENTO;37977;KIT 2 PCS FLORENCE ESTAMPADO;7;ATIVO;1;0;0;0;08/04/2026;36
NAO ALIMENTO;37977;KIT 2 PCS FLORENCE ESTAMPADO;8;ATIVO;1;0;0;0;08/04/2026;36
NAO ALIMENTO;37977;KIT 2 PCS FLORENCE ESTAMPADO;11;ATIVO;1;0;0;0;08/04/2026;36
NAO ALIMENTO;37977;KIT 2 PCS FLORENCE ESTAMPADO;12;ATIVO;1;0;0;0;08/04/2026;36
NAO ALIMENTO;37977;KIT 2 PCS FLORENCE ESTAMPADO;13;ATIVO;1;0;0;0;08/04/2026;36
NAO ALIMENTO;37977;KIT 2 PCS FLORENCE ESTAMPADO;14;ATIVO;1;0;0;0;08/04/2026;36
NAO ALIMENTO;37977;KIT 2 PCS FLORENCE ESTAMPADO;15;ATIVO;1;0;0;0;08/04/2026;36
NAO ALIMENTO;37977;KIT 2 PCS FLORENCE ESTAMPADO;16;ATIVO;1;0;0;0;08/04/2026;36
NAO ALIMENTO;37977;KIT 2 PCS FLORENCE ESTAMPADO;17;ATIVO;1;0;0;0;08/04/2026;36
NAO ALIMENTO;37977;KIT 2 PCS FLORENCE ESTAMPADO;18;ATIVO;1;0;0;0;08/04/2026;36
NAO ALIMENTO;37977;KIT 2 PCS FLORENCE ESTAMPADO;50;ATIVO;1;0;0;0;08/04/2026;36
NAO ALIMENTO;38062;KIT 2 PCS NATURALE ESTAMPADO;1;ATIVO;1;0;0;0;13/04/2026;31
NAO ALIMENTO;38062;KIT 2 PCS NATURALE ESTAMPADO;2;ATIVO;1;0;0;0;13/04/2026;31
NAO ALIMENTO;38062;KIT 2 PCS NATURALE ESTAMPADO;3;ATIVO;1;0;0;0;13/04/2026;31
NAO ALIMENTO;38062;KIT 2 PCS NATURALE ESTAMPADO;4;ATIVO;1;0;0;0;13/04/2026;31
NAO ALIMENTO;38062;KIT 2 PCS NATURALE ESTAMPADO;5;ATIVO;1;0;0;0;13/04/2026;31
NAO ALIMENTO;38062;KIT 2 PCS NATURALE ESTAMPADO;6;ATIVO;1;0;0;0;13/04/2026;31
NAO ALIMENTO;38062;KIT 2 PCS NATURALE ESTAMPADO;7;ATIVO;1;0;0;0;13/04/2026;31
NAO ALIMENTO;38062;KIT 2 PCS NATURALE ESTAMPADO;8;ATIVO;1;0;0;0;13/04/2026;31
NAO ALIMENTO;38062;KIT 2 PCS NATURALE ESTAMPADO;11;ATIVO;1;0;0;0;13/04/2026;31
NAO ALIMENTO;38062;KIT 2 PCS NATURALE ESTAMPADO;12;ATIVO;1;0;0;0;13/04/2026;31
NAO ALIMENTO;38062;KIT 2 PCS NATURALE ESTAMPADO;13;ATIVO;1;0;0;0;13/04/2026;31
NAO ALIMENTO;38062;KIT 2 PCS NATURALE ESTAMPADO;14;ATIVO;1;0;0;0;13/04/2026;31
NAO ALIMENTO;38062;KIT 2 PCS NATURALE ESTAMPADO;15;ATIVO;1;0;0;0;13/04/2026;31
NAO ALIMENTO;38062;KIT 2 PCS NATURALE ESTAMPADO;16;ATIVO;1;0;0;0;13/04/2026;31
NAO ALIMENTO;38062;KIT 2 PCS NATURALE ESTAMPADO;17;ATIVO;1;0;0;0;13/04/2026;31
NAO ALIMENTO;38062;KIT 2 PCS NATURALE ESTAMPADO;18;ATIVO;1;0;0;0;13/04/2026;31
NAO ALIMENTO;38062;KIT 2 PCS NATURALE ESTAMPADO;50;ATIVO;1;0;0;0;13/04/2026;31
NAO ALIMENTO;38396;KIT 2 PCS TRAP MAGNOLIA ESTAMPADO;1;ATIVO;1;0;0;0;08/05/2026;6
NAO ALIMENTO;38396;KIT 2 PCS TRAP MAGNOLIA ESTAMPADO;2;ATIVO;1;0;0;0;08/05/2026;6
NAO ALIMENTO;38396;KIT 2 PCS TRAP MAGNOLIA ESTAMPADO;3;ATIVO;1;0;0;0;08/05/2026;6
NAO ALIMENTO;38396;KIT 2 PCS TRAP MAGNOLIA ESTAMPADO;4;ATIVO;1;0;0;0;08/05/2026;6
NAO ALIMENTO;38396;KIT 2 PCS TRAP MAGNOLIA ESTAMPADO;5;ATIVO;1;0;0;0;08/05/2026;6
NAO ALIMENTO;38396;KIT 2 PCS TRAP MAGNOLIA ESTAMPADO;6;ATIVO;1;0;0;0;08/05/2026;6
NAO ALIMENTO;38396;KIT 2 PCS TRAP MAGNOLIA ESTAMPADO;7;ATIVO;1;0;0;0;08/05/2026;6
NAO ALIMENTO;38396;KIT 2 PCS TRAP MAGNOLIA ESTAMPADO;8;ATIVO;1;0;0;0;08/05/2026;6
NAO ALIMENTO;38396;KIT 2 PCS TRAP MAGNOLIA ESTAMPADO;11;ATIVO;1;0;0;0;08/05/2026;6
NAO ALIMENTO;38396;KIT 2 PCS TRAP MAGNOLIA ESTAMPADO;12;ATIVO;1;0;0;0;08/05/2026;6
NAO ALIMENTO;38396;KIT 2 PCS TRAP MAGNOLIA ESTAMPADO;13;ATIVO;1;0;0;0;08/05/2026;6
NAO ALIMENTO;38396;KIT 2 PCS TRAP MAGNOLIA ESTAMPADO;14;ATIVO;1;0;0;0;08/05/2026;6
NAO ALIMENTO;38396;KIT 2 PCS TRAP MAGNOLIA ESTAMPADO;15;ATIVO;1;0;0;0;08/05/2026;6
NAO ALIMENTO;38396;KIT 2 PCS TRAP MAGNOLIA ESTAMPADO;16;ATIVO;1;0;0;0;08/05/2026;6
NAO ALIMENTO;38396;KIT 2 PCS TRAP MAGNOLIA ESTAMPADO;17;ATIVO;1;0;0;0;08/05/2026;6
NAO ALIMENTO;38396;KIT 2 PCS TRAP MAGNOLIA ESTAMPADO;18;ATIVO;1;0;0;0;08/05/2026;6
NAO ALIMENTO;38396;KIT 2 PCS TRAP MAGNOLIA ESTAMPADO;50;ATIVO;1;0;0;0;08/05/2026;6
NAO ALIMENTO;38287;KIT 3 MEIAS CANO CURTO ESTAMPADA;1;ATIVO;6;0;0;0;30/04/2026;14
NAO ALIMENTO;38287;KIT 3 MEIAS CANO CURTO ESTAMPADA;2;ATIVO;6;20;0;0;30/04/2026;14
NAO ALIMENTO;38287;KIT 3 MEIAS CANO CURTO ESTAMPADA;3;ATIVO;6;0;48;0;30/04/2026;14
NAO ALIMENTO;38287;KIT 3 MEIAS CANO CURTO ESTAMPADA;4;ATIVO;6;0;24;0;30/04/2026;14
NAO ALIMENTO;38287;KIT 3 MEIAS CANO CURTO ESTAMPADA;5;ATIVO;6;0;24;0;30/04/2026;14
NAO ALIMENTO;38287;KIT 3 MEIAS CANO CURTO ESTAMPADA;6;ATIVO;6;20;0;0;30/04/2026;14
NAO ALIMENTO;38287;KIT 3 MEIAS CANO CURTO ESTAMPADA;7;ATIVO;6;0;24;0;30/04/2026;14
NAO ALIMENTO;38287;KIT 3 MEIAS CANO CURTO ESTAMPADA;8;ATIVO;6;-2;24;0;30/04/2026;14
NAO ALIMENTO;38287;KIT 3 MEIAS CANO CURTO ESTAMPADA;11;ATIVO;6;24;0;0;30/04/2026;14
NAO ALIMENTO;38287;KIT 3 MEIAS CANO CURTO ESTAMPADA;12;ATIVO;6;24;0;0;30/04/2026;14
NAO ALIMENTO;38287;KIT 3 MEIAS CANO CURTO ESTAMPADA;13;ATIVO;6;24;0;0;30/04/2026;14
NAO ALIMENTO;38287;KIT 3 MEIAS CANO CURTO ESTAMPADA;14;ATIVO;6;24;0;0;30/04/2026;14
NAO ALIMENTO;38287;KIT 3 MEIAS CANO CURTO ESTAMPADA;15;ATIVO;6;0;0;0;30/04/2026;14
NAO ALIMENTO;38287;KIT 3 MEIAS CANO CURTO ESTAMPADA;16;ATIVO;6;0;0;0;30/04/2026;14
NAO ALIMENTO;38287;KIT 3 MEIAS CANO CURTO ESTAMPADA;17;ATIVO;6;0;24;0;30/04/2026;14
NAO ALIMENTO;38287;KIT 3 MEIAS CANO CURTO ESTAMPADA;18;ATIVO;6;24;0;0;30/04/2026;14
NAO ALIMENTO;38287;KIT 3 MEIAS CANO CURTO ESTAMPADA;50;ATIVO;6;0;0;0;30/04/2026;14
NAO ALIMENTO;38286;KIT 3 MEIAS CANO CURTOLISA 34 39;1;ATIVO;6;0;0;0;30/04/2026;14
NAO ALIMENTO;38286;KIT 3 MEIAS CANO CURTOLISA 34 39;2;ATIVO;6;22;0;0;30/04/2026;14
NAO ALIMENTO;38286;KIT 3 MEIAS CANO CURTOLISA 34 39;3;ATIVO;6;0;72;0;30/04/2026;14
NAO ALIMENTO;38286;KIT 3 MEIAS CANO CURTOLISA 34 39;4;ATIVO;6;0;36;0;30/04/2026;14
NAO ALIMENTO;38286;KIT 3 MEIAS CANO CURTOLISA 34 39;5;ATIVO;6;-3;36;0;30/04/2026;14
NAO ALIMENTO;38286;KIT 3 MEIAS CANO CURTOLISA 34 39;6;ATIVO;6;32;0;0;30/04/2026;14
NAO ALIMENTO;38286;KIT 3 MEIAS CANO CURTOLISA 34 39;7;ATIVO;6;0;36;0;30/04/2026;14
NAO ALIMENTO;38286;KIT 3 MEIAS CANO CURTOLISA 34 39;8;ATIVO;6;-1;36;0;30/04/2026;14
NAO ALIMENTO;38286;KIT 3 MEIAS CANO CURTOLISA 34 39;11;ATIVO;6;36;0;0;30/04/2026;14
NAO ALIMENTO;38286;KIT 3 MEIAS CANO CURTOLISA 34 39;12;ATIVO;6;36;0;0;30/04/2026;14
NAO ALIMENTO;38286;KIT 3 MEIAS CANO CURTOLISA 34 39;13;ATIVO;6;31;0;0;30/04/2026;14
NAO ALIMENTO;38286;KIT 3 MEIAS CANO CURTOLISA 34 39;14;ATIVO;6;36;0;0;30/04/2026;14
NAO ALIMENTO;38286;KIT 3 MEIAS CANO CURTOLISA 34 39;15;ATIVO;6;0;0;0;30/04/2026;14
NAO ALIMENTO;38286;KIT 3 MEIAS CANO CURTOLISA 34 39;16;ATIVO;6;0;0;0;30/04/2026;14
NAO ALIMENTO;38286;KIT 3 MEIAS CANO CURTOLISA 34 39;17;ATIVO;6;0;36;0;30/04/2026;14
NAO ALIMENTO;38286;KIT 3 MEIAS CANO CURTOLISA 34 39;18;ATIVO;6;36;0;0;30/04/2026;14
NAO ALIMENTO;38286;KIT 3 MEIAS CANO CURTOLISA 34 39;50;ATIVO;6;0;0;0;30/04/2026;14
NAO ALIMENTO;38300;KIT 3 MEIAS CANO LONGO 39 44 BRASIL;1;ATIVO;6;0;0;0;30/04/2026;14
NAO ALIMENTO;38300;KIT 3 MEIAS CANO LONGO 39 44 BRASIL;2;ATIVO;6;23;0;0;30/04/2026;14
NAO ALIMENTO;38300;KIT 3 MEIAS CANO LONGO 39 44 BRASIL;3;ATIVO;6;0;24;0;30/04/2026;14
NAO ALIMENTO;38300;KIT 3 MEIAS CANO LONGO 39 44 BRASIL;4;ATIVO;6;0;24;0;30/04/2026;14
NAO ALIMENTO;38300;KIT 3 MEIAS CANO LONGO 39 44 BRASIL;5;ATIVO;6;0;24;0;30/04/2026;14
NAO ALIMENTO;38300;KIT 3 MEIAS CANO LONGO 39 44 BRASIL;6;ATIVO;6;12;12;0;30/04/2026;14
NAO ALIMENTO;38300;KIT 3 MEIAS CANO LONGO 39 44 BRASIL;7;ATIVO;6;-3;24;0;30/04/2026;14
NAO ALIMENTO;38300;KIT 3 MEIAS CANO LONGO 39 44 BRASIL;8;ATIVO;6;0;24;0;30/04/2026;14
NAO ALIMENTO;38300;KIT 3 MEIAS CANO LONGO 39 44 BRASIL;11;ATIVO;6;10;12;0;30/04/2026;14
NAO ALIMENTO;38300;KIT 3 MEIAS CANO LONGO 39 44 BRASIL;12;ATIVO;6;12;12;0;30/04/2026;14
NAO ALIMENTO;38300;KIT 3 MEIAS CANO LONGO 39 44 BRASIL;13;ATIVO;6;12;12;0;30/04/2026;14
NAO ALIMENTO;38300;KIT 3 MEIAS CANO LONGO 39 44 BRASIL;14;ATIVO;6;12;12;0;30/04/2026;14
NAO ALIMENTO;38300;KIT 3 MEIAS CANO LONGO 39 44 BRASIL;15;ATIVO;6;0;0;0;30/04/2026;14
NAO ALIMENTO;38300;KIT 3 MEIAS CANO LONGO 39 44 BRASIL;16;ATIVO;6;0;0;0;30/04/2026;14
NAO ALIMENTO;38300;KIT 3 MEIAS CANO LONGO 39 44 BRASIL;17;ATIVO;6;0;24;0;30/04/2026;14
NAO ALIMENTO;38300;KIT 3 MEIAS CANO LONGO 39 44 BRASIL;18;ATIVO;6;12;12;0;30/04/2026;14
NAO ALIMENTO;38300;KIT 3 MEIAS CANO LONGO 39 44 BRASIL;50;ATIVO;6;0;0;0;30/04/2026;14
NAO ALIMENTO;38361;KIT 3 MEIAS CANO LONGO ESPORT 39 44;1;ATIVO;6;0;0;0;07/05/2026;7
NAO ALIMENTO;38361;KIT 3 MEIAS CANO LONGO ESPORT 39 44;2;ATIVO;6;-1;12;0;07/05/2026;7
NAO ALIMENTO;38361;KIT 3 MEIAS CANO LONGO ESPORT 39 44;3;ATIVO;6;0;48;0;07/05/2026;7
NAO ALIMENTO;38361;KIT 3 MEIAS CANO LONGO ESPORT 39 44;4;ATIVO;6;0;12;0;07/05/2026;7
NAO ALIMENTO;38361;KIT 3 MEIAS CANO LONGO ESPORT 39 44;5;ATIVO;6;0;12;0;07/05/2026;7
NAO ALIMENTO;38361;KIT 3 MEIAS CANO LONGO ESPORT 39 44;6;ATIVO;6;11;0;0;07/05/2026;7
NAO ALIMENTO;38361;KIT 3 MEIAS CANO LONGO ESPORT 39 44;7;ATIVO;6;0;12;0;07/05/2026;7
NAO ALIMENTO;38361;KIT 3 MEIAS CANO LONGO ESPORT 39 44;8;ATIVO;6;0;12;0;07/05/2026;7
NAO ALIMENTO;38361;KIT 3 MEIAS CANO LONGO ESPORT 39 44;11;ATIVO;6;11;0;0;07/05/2026;7
NAO ALIMENTO;38361;KIT 3 MEIAS CANO LONGO ESPORT 39 44;12;ATIVO;6;12;0;0;07/05/2026;7
NAO ALIMENTO;38361;KIT 3 MEIAS CANO LONGO ESPORT 39 44;13;ATIVO;6;12;0;0;07/05/2026;7
NAO ALIMENTO;38361;KIT 3 MEIAS CANO LONGO ESPORT 39 44;14;ATIVO;6;11;0;0;07/05/2026;7
NAO ALIMENTO;38361;KIT 3 MEIAS CANO LONGO ESPORT 39 44;15;ATIVO;6;0;0;0;07/05/2026;7
NAO ALIMENTO;38361;KIT 3 MEIAS CANO LONGO ESPORT 39 44;16;ATIVO;6;0;0;0;07/05/2026;7
NAO ALIMENTO;38361;KIT 3 MEIAS CANO LONGO ESPORT 39 44;17;ATIVO;6;0;12;0;07/05/2026;7
NAO ALIMENTO;38361;KIT 3 MEIAS CANO LONGO ESPORT 39 44;18;ATIVO;6;12;0;0;07/05/2026;7
NAO ALIMENTO;38361;KIT 3 MEIAS CANO LONGO ESPORT 39 44;50;ATIVO;6;0;0;0;07/05/2026;7
NAO ALIMENTO;38301;KIT 3 MEIAS ESPORT 34 39 CANO MD LS;1;ATIVO;6;0;0;0;30/04/2026;14
NAO ALIMENTO;38301;KIT 3 MEIAS ESPORT 34 39 CANO MD LS;2;ATIVO;6;5;0;0;30/04/2026;14
NAO ALIMENTO;38301;KIT 3 MEIAS ESPORT 34 39 CANO MD LS;3;ATIVO;6;0;72;0;30/04/2026;14
NAO ALIMENTO;38301;KIT 3 MEIAS ESPORT 34 39 CANO MD LS;4;ATIVO;6;0;36;0;30/04/2026;14
NAO ALIMENTO;38301;KIT 3 MEIAS ESPORT 34 39 CANO MD LS;5;ATIVO;6;-1;36;0;30/04/2026;14
NAO ALIMENTO;38301;KIT 3 MEIAS ESPORT 34 39 CANO MD LS;6;ATIVO;6;32;0;0;30/04/2026;14
NAO ALIMENTO;38301;KIT 3 MEIAS ESPORT 34 39 CANO MD LS;7;ATIVO;6;-25;36;0;30/04/2026;14
NAO ALIMENTO;38301;KIT 3 MEIAS ESPORT 34 39 CANO MD LS;8;ATIVO;6;-20;36;0;30/04/2026;14
NAO ALIMENTO;38301;KIT 3 MEIAS ESPORT 34 39 CANO MD LS;11;ATIVO;6;28;0;0;30/04/2026;14
NAO ALIMENTO;38301;KIT 3 MEIAS ESPORT 34 39 CANO MD LS;12;ATIVO;6;36;0;0;30/04/2026;14
NAO ALIMENTO;38301;KIT 3 MEIAS ESPORT 34 39 CANO MD LS;13;ATIVO;6;23;0;0;30/04/2026;14
NAO ALIMENTO;38301;KIT 3 MEIAS ESPORT 34 39 CANO MD LS;14;ATIVO;6;33;0;0;30/04/2026;14
NAO ALIMENTO;38301;KIT 3 MEIAS ESPORT 34 39 CANO MD LS;15;ATIVO;6;0;0;0;30/04/2026;14
NAO ALIMENTO;38301;KIT 3 MEIAS ESPORT 34 39 CANO MD LS;16;ATIVO;6;0;0;0;30/04/2026;14
NAO ALIMENTO;38301;KIT 3 MEIAS ESPORT 34 39 CANO MD LS;17;ATIVO;6;0;36;0;30/04/2026;14
NAO ALIMENTO;38301;KIT 3 MEIAS ESPORT 34 39 CANO MD LS;18;ATIVO;6;36;0;0;30/04/2026;14
NAO ALIMENTO;38301;KIT 3 MEIAS ESPORT 34 39 CANO MD LS;50;ATIVO;6;0;0;0;30/04/2026;14
NAO ALIMENTO;38302;KIT 3 MEIAS ESPORT 39 42 CANO MEDIO;1;ATIVO;6;0;0;0;30/04/2026;14
NAO ALIMENTO;38302;KIT 3 MEIAS ESPORT 39 42 CANO MEDIO;2;ATIVO;6;7;0;0;30/04/2026;14
NAO ALIMENTO;38302;KIT 3 MEIAS ESPORT 39 42 CANO MEDIO;3;ATIVO;6;0;72;0;30/04/2026;14
NAO ALIMENTO;38302;KIT 3 MEIAS ESPORT 39 42 CANO MEDIO;4;ATIVO;6;0;36;0;30/04/2026;14
NAO ALIMENTO;38302;KIT 3 MEIAS ESPORT 39 42 CANO MEDIO;5;ATIVO;6;-2;36;0;30/04/2026;14
NAO ALIMENTO;38302;KIT 3 MEIAS ESPORT 39 42 CANO MEDIO;6;ATIVO;6;28;0;0;30/04/2026;14
NAO ALIMENTO;38302;KIT 3 MEIAS ESPORT 39 42 CANO MEDIO;7;ATIVO;6;-23;36;0;30/04/2026;14
NAO ALIMENTO;38302;KIT 3 MEIAS ESPORT 39 42 CANO MEDIO;8;ATIVO;6;-24;36;0;30/04/2026;14
NAO ALIMENTO;38302;KIT 3 MEIAS ESPORT 39 42 CANO MEDIO;11;ATIVO;6;17;0;0;30/04/2026;14
NAO ALIMENTO;38302;KIT 3 MEIAS ESPORT 39 42 CANO MEDIO;12;ATIVO;6;35;0;0;30/04/2026;14
NAO ALIMENTO;38302;KIT 3 MEIAS ESPORT 39 42 CANO MEDIO;13;ATIVO;6;28;0;0;30/04/2026;14
NAO ALIMENTO;38302;KIT 3 MEIAS ESPORT 39 42 CANO MEDIO;14;ATIVO;6;36;0;0;30/04/2026;14
NAO ALIMENTO;38302;KIT 3 MEIAS ESPORT 39 42 CANO MEDIO;15;ATIVO;6;0;0;0;30/04/2026;14
NAO ALIMENTO;38302;KIT 3 MEIAS ESPORT 39 42 CANO MEDIO;16;ATIVO;6;0;0;0;30/04/2026;14
