DEPARTAMENTO;SECAO;GRUPO;SUBGRUPO;NIVEL5;NIVEL6;COMPRADOR;CODIGO_PRODUTO;DESCRICAO_PRODUTO;STATUS;MARGEM_OBJETIVA
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;4417;BEB LACT VIGOR POLPA 510G VITAMINAS;I;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;MODELO;25922;BEB LACT VIGOR PROTEIN S/LACT 15G CHO;I;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;MODELO;25923;BEB LACT VIGOR PROTEIN S/LACT 15G DOC;I;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;MODELO;4405;BEB LACTEA PIALAC 180G COCO;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;MODELO;4406;BEB LACTEA PIALAC 180G MORANGO LIGHT;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;MODELO;4407;BEB LACTEA PIALAC 180G SALADA DE FRUTA;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;MODELO;4408;BEB LACTEA PIALAC 540G MORANGO;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;MODELO;4409;BEB LACTEA PIALAC 900G POLPA GF ZER GORD MORANGO;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;MODELO;4410;BEB LACTEA PIALAC 900G SACO AMEIXA;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;MODELO;4411;BEB LACTEA PIALAC 900G SACO COCO;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;MODELO;4412;BEB LACTEA PIALAC 900G SACO MORANGO;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;MODELO;4413;BEB LACTEA PIALAC 900G SACO SALADA DE FRUTA;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;MODELO;4414;BEB LACTEA PIALAC 900G SACO UVA;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;36529;BEBIDA LACT STA CLARA CHOC BCO 250M;I;0
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;6381;IOG BATAVO 1150G CEREAL;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;6380;IOG BATAVO 1150G GRAVIOLA;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;6382;IOG BATAVO 1150G MORANGO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;19385;IOG BATAVO 170G CER MAC BAN R 1787;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;6383;IOG BATAVO 170G MORANGO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;MODELO;6386;IOG BATAVO 180G SOJA MORANGO;I;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;6387;IOG BATAVO 450G TRAD INTEGRAL;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;6388;IOG BATAVO 900G CEREAL;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;31201;IOG BATAVO 900G GRAVIOLA GRAVIOLA;I;24
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;19391;IOG BATAVO PENSE ZERO 1150G MAMAO;A;0
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;19395;IOG CAROLINA 1250G ABA COCO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;19404;IOG CAROLINA DUET 110G MORANGO;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;36146;IOG CAROLINA GF 800G BATIDO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;36168;IOG CAROLINA GF 800G MEL;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;19413;IOG CAROLINA LAVITA 150G AMEIXA;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;19414;IOG CAROLINA LAVITA 800G MORANGO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;MODELO;9651;IOG CORPUS LIQ MOR 170G;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;MODELO;9657;IOG DANONE YOPRO 160G NATURAL;I;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;MODELO;9652;IOG DANONINHO P BEBER UVA 100G;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;MODELO;6418;IOG ESSENCE PIA 800G GF AMEIXA;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;MODELO;6419;IOG ESSENCE PIA 800G GF MORANGO;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;9661;IOG LANGUIRU FRUITNESS SC 1L MOR;I;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;9635;IOG LIQ BATAVO 170G FRUTAS CEREAIS;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;6457;IOG LIQ VIGOR 170G MORANGO;I;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;6458;IOG LIQ VIGOR 170G VITAMINA FRUTAS;I;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;MODELO;9662;IOG NATURIS SOJA LIQ 180G AMEIXA;I;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;6476;IOG NESTLE 1250G MORANGO;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;6481;IOG NESTLE 170G MORANGO;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;6486;IOG NESTLE 900G MORANGO;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;6477;IOG NESTLE BI CAMADA 150G MORANGO;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;36549;IOG NESTLE GREGO 90G CALDA LIMAO;I;0
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;MODELO;6493;IOG NUTRI WHEY TIROLEZ 250G BAUNILHA;I;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;MODELO;6494;IOG NUTRI WHEY TIROLEZ 250G MORANGO;I;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;MODELO;6495;IOG NUTRI WHEY TIROLEZ 250G TRADICIONAL;I;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;MODELO;9658;IOG PIA ESSENCE BICAMADAS 150G FRUT AMAR;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;MODELO;9660;IOG PIA ESSENCE BICAMADAS 150G FRUT VERDES;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;MODELO;9659;IOG PIA ESSENCE BICAMADAS 150G FRUT VERM;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;MODELO;9672;IOG PIA ESSENCE LIG 800G AMEIXA;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;MODELO;9673;IOG PIA ESSENCE LIG 800G MORANGO;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;MODELO;9674;IOG PIA GF 800G MORANGO;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;6547;IOG STA CLARA 165G MEL;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;6548;IOG STA CLARA 165G MORANGO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;6549;IOG STA CLARA 165G NATURAL DESN;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;6550;IOG STA CLARA 165G NATURAL INT;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;6551;IOG STA CLARA 170G COCO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;6552;IOG STA CLARA 170G FRUTAS VERMELHA;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;6553;IOG STA CLARA 170G MORANGO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;19444;IOG STA CLARA CP 165G F VERM;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;19445;IOG STA CLARA CP 165G MOR;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;6555;IOG TIROL 160G INT LAR CEN MEL;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;6556;IOG TIROL 160G NAT DESN C/MEL;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;6557;IOG TIROL 160G NAT DESNATADO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;6558;IOG TIROL 160G NAT INTEGRAL;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;9675;IOG TIROL 830G COCO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;9676;IOG TIROL 830G FRUTAS CEREAIS;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;31222;IOG TIROL BDJ 480G MORANGO;A;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;MODELO;31223;IOG TIROL BI CAMADA 130G F.ROXAS;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;MODELO;31224;IOG TIROL BI CAMADA 130G MARACUJA;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;MODELO;31225;IOG TIROL BI CAMADA 130G MOR;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;6561;IOG TIROL GF 830G MORANGO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;37241;IOG TIROL MORANGO BAND 480G;I;0
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;19447;IOG TIROL SC 900G COCO;A;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;SANDRO;19448;IOG TIROL SC 900G MOR;A;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;MODELO;9937;OIKOS DANONE TENTACOES 100G CARAM NOZES;I;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOG LIQUIDO-BEBIDA LACTEA;;MODELO;9938;OIKOS DANONE TENTACOES 100G MORANGO;I;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;37777;IOG BATAVO 1 150G NAT DESNATADO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;37792;IOG BATAVO 1 150G NATURAL;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6384;IOG BATAVO 170G NATURAL AMEIXA;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6385;IOG BATAVO 170G NATURAL LARAN CEN MEL;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;36332;IOG BATAVO DESNATADO 160G;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;9638;IOG BATAVO INT NAT CREM CEREAL 150G;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;19387;IOG BATAVO NAT 160G INT CREM;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;MODELO;9639;IOG BATAVO NAT 170G GRAOS AVEIA;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;MODELO;9640;IOG BATAVO NAT 170G GRAOS LINHACA;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;19388;IOG BATAVO NAT DESN 170G DESN;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;19389;IOG BATAVO NAT DESN 170G INTEGRAL;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;19390;IOG BATAVO NAT DESN 170G MEL;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;MODELO;31204;IOG BATAVO NAT GRAOS AV 170G;I;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;36256;IOG BATAVO NAT INTEGRAL 160G;A;31,99
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;37794;IOG BATAVO NATURAL 160G TAN GEG;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6516;IOG BATAVO PENSE ZERO 100G MORANGO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;19393;IOG BIOLAT NAT 150G DESNATADO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;19394;IOG BIOLAT NAT 150G INTEGRAL;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;36230;IOG BIOLAT NAT CEN LAR MEL 150G;A;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;19412;IOG CAROLINA 160G LAR CENOURA MEL;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;36170;IOG CAROLINA 450G PESSEGO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;19402;IOG CAROLINA DESNATADO 160G;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;19403;IOG CAROLINA DESNATADO C MEL 160G;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;19405;IOG CAROLINA GRECO 90G FLOCOS;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;36159;IOG CAROLINA GREGO 450G ABAC COCO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;36167;IOG CAROLINA GREGO 450G ACAI BANANA;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;19406;IOG CAROLINA GREGO 90G ACAI BANANA;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;19407;IOG CAROLINA GREGO 90G FRU VERM;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;19408;IOG CAROLINA GREGO 90G MARACUJA;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;19409;IOG CAROLINA GREGO 90G MORANGO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;19410;IOG CAROLINA GREGO 90G TRADICIONAL;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;19411;IOG CAROLINA INTEGRAL 160G;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;19415;IOG CAROLINA LAVITA ZERO 150G MORANGO;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;19416;IOG CAROLINA LAVITA ZERO 800G AMEIXA;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;19417;IOG CAROLINA NAT 450G INTEGRAL;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;19424;IOG CAROLINA SEMI DESN 90G MOR;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;19425;IOG CAROLINA SEMI DESN 90G SALAD FRUT;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;19426;IOG CAROLINA WHEY 160G ACAI BANANA;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;19427;IOG CAROLINA WHEY 160G BAUNILHA;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;19428;IOG CAROLINA WHEY 160G MORANGO;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;36172;IOG CAROLINA ZERO LAC LAVIRA 1250G ABAC COCO;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;36173;IOG CAROLINA ZERO LAC LAVIRA 1250G AMEIXA;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;36171;IOG CAROLINA ZERO LAC LAVIRA 1250G MORANGO;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6394;IOG CREMOSO PIA 800G ABACATE;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6395;IOG CREMOSO PIA 800G MEL;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6396;IOG CREMOSO PIA 800G NATURAL;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;19430;IOG DANONE 1250G MORANGO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;MODELO;31205;IOG DANONE 1250G VITAMINA F.;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;MODELO;6397;IOG DANONE 1350G MORANGO;I;25
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;MODELO;6398;IOG DANONE 1350G VITAMINAS;I;25
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6399;IOG DANONE 160G NAT INT LAR CEN MEL;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6400;IOG DANONE 160G NAT INT MEL;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6402;IOG DANONE 160G NATURAL DESNATADO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6401;IOG DANONE 160G NATURAL INTEGRAL;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6403;IOG DANONE 170G FRUTAS;I;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6404;IOG DANONE 170G MORANGO;A;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6409;IOG DANONE 900G GF MORANGO;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6410;IOG DANONE 900G GF VITAMINAS;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6429;IOG GREGO NESTLE 360G LIGHT MARACUJA;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6430;IOG GREGO NESTLE 360G LIGHT MORANGO;I;35
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6434;IOG GREGO NESTLE 540G LIGHT;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6456;IOG LANGUIRU TOTAL ZERO 700G MORANGO;I;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;MODELO;31217;IOG LANGUIRU ZERO LACT 750G MOR;I;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6464;IOG MOLICO NESTLE 170G BAUNILHA;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6465;IOG MOLICO NESTLE 170G MORANGO;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6466;IOG MOLICO NESTLE 360G TRIPLO ZERO BAUNILHA;I;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6467;IOG MOLICO NESTLE 360G TRIPLO ZERO MORANGO;I;30
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;37795;IOG NATURAL BATAVO 160G MORANGO;A;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6479;IOG NESTLE 160G NATURAL DESNATADO;I;32
PERECIVEIS;OPLS;OPLS;IOGURTES E SOBREMESAS;IOGURTE NATURAL-DIETETICO;;SANDRO;6480;IOG NESTLE 170G INTEGRAL MEL;I;32
