ORIGEM;EMPRESA;TITULO;PEDIDO;COD_FORNECEDOR;FORNECEDOR;COMPRADOR;DATA_EMISSAO;DATA_PREV_ENTREGA;PRAZO_PAGAMENTO_DIAS;PARCELA;DATA_VENCIMENTO;STATUS_PEDIDO;VALOR_NOMINAL;VALOR_PAGO;VALOR_PROJETADO
1-TITULO_REAL;2;298473/5-1;;16061;ERVATEIRA REI VERDE LTDA;NIDAL;04/05/2026;;60;1;03/07/2026;FATURADO;2692,5;2692,5;0
1-TITULO_REAL;7;298468/5-1;;16061;ERVATEIRA REI VERDE LTDA;NIDAL;04/05/2026;;60;1;03/07/2026;FATURADO;1373,5;1373,5;0
1-TITULO_REAL;14;298466/5-1;;16061;ERVATEIRA REI VERDE LTDA;NIDAL;04/05/2026;;60;1;03/07/2026;FATURADO;2264;2264;0
1-TITULO_REAL;17;48753/1-3;;14196;ESDEL COMERCIO DE PRODUTOS ALIMENT LTDA;LAURINDO;29/05/2026;;35;3;03/07/2026;FATURADO;144,67;144,67;0
1-TITULO_REAL;18;48763/1-3;;14196;ESDEL COMERCIO DE PRODUTOS ALIMENT LTDA;LAURINDO;29/05/2026;;35;3;03/07/2026;FATURADO;227,33;227,33;0
1-TITULO_REAL;13;48761/1-3;;14196;ESDEL COMERCIO DE PRODUTOS ALIMENT LTDA;LAURINDO;29/05/2026;;35;3;03/07/2026;FATURADO;227,33;227,33;0
1-TITULO_REAL;7;48756/1-3;;14196;ESDEL COMERCIO DE PRODUTOS ALIMENT LTDA;LAURINDO;29/05/2026;;35;3;03/07/2026;FATURADO;227,33;227,33;0
1-TITULO_REAL;14;48762/1-3;;14196;ESDEL COMERCIO DE PRODUTOS ALIMENT LTDA;LAURINDO;29/05/2026;;35;3;03/07/2026;FATURADO;351,33;351,33;0
1-TITULO_REAL;2;48757/1-3;;14196;ESDEL COMERCIO DE PRODUTOS ALIMENT LTDA;LAURINDO;29/05/2026;;35;3;03/07/2026;FATURADO;372;372;0
1-TITULO_REAL;3;48758/1-3;;14196;ESDEL COMERCIO DE PRODUTOS ALIMENT LTDA;LAURINDO;29/05/2026;;35;3;03/07/2026;FATURADO;950,67;950,67;0
1-TITULO_REAL;4;48754/1-3;;14196;ESDEL COMERCIO DE PRODUTOS ALIMENT LTDA;LAURINDO;29/05/2026;;35;3;03/07/2026;FATURADO;372;372;0
1-TITULO_REAL;11;48759/1-3;;14196;ESDEL COMERCIO DE PRODUTOS ALIMENT LTDA;LAURINDO;29/05/2026;;35;3;03/07/2026;FATURADO;124;124;0
1-TITULO_REAL;12;48760/1-3;;14196;ESDEL COMERCIO DE PRODUTOS ALIMENT LTDA;LAURINDO;29/05/2026;;35;3;03/07/2026;FATURADO;206,67;206,67;0
1-TITULO_REAL;6;48755/1-3;;14196;ESDEL COMERCIO DE PRODUTOS ALIMENT LTDA;LAURINDO;29/05/2026;;35;3;03/07/2026;FATURADO;330,67;330,67;0
1-TITULO_REAL;18;480629/3-1;;3589;EVERTON RICARDO BIEHL SOTT & CIA LTDA.;SANDRO;05/06/2026;;28;1;03/07/2026;FATURADO;2043,3;2043,3;0
1-TITULO_REAL;3;480629/-1;;3589;EVERTON RICARDO BIEHL SOTT & CIA LTDA.;SANDRO;02/07/2026;;1;1;03/07/2026;FATURADO;2693,36;2693,36;0
1-TITULO_REAL;18;480630/3-1;;3589;EVERTON RICARDO BIEHL SOTT & CIA LTDA.;WERTER;05/06/2026;;28;1;03/07/2026;FATURADO;733,35;733,35;0
1-TITULO_REAL;15;16105/1-4;;7918;FERRUCCI E MIRANDA LTDA-EPP;NIDAL;05/06/2026;;28;4;03/07/2026;FATURADO;6284;6284;0
1-TITULO_REAL;15;16146/1-3;;7918;FERRUCCI E MIRANDA LTDA-EPP;NIDAL;12/06/2026;;21;3;03/07/2026;FATURADO;6488;6488;0
1-TITULO_REAL;15;772496/5-1;;7206;FRIGELAR COM E IND LTDA;MODELO;03/06/2026;;30;1;03/07/2026;FATURADO;1099,22;1099,22;0
1-TITULO_REAL;15;533589/2-3;;10885;HIPER TEXTIL LTDA;BATISTA;04/05/2026;;60;3;03/07/2026;FATURADO;856,91;856,91;0
1-TITULO_REAL;15;533586/2-3;;10885;HIPER TEXTIL LTDA;BATISTA;04/05/2026;;60;3;03/07/2026;FATURADO;834,84;834,84;0
1-TITULO_REAL;15;533588/2-3;;10885;HIPER TEXTIL LTDA;BATISTA;04/05/2026;;60;3;03/07/2026;FATURADO;568,45;568,45;0
1-TITULO_REAL;15;533587/2-3;;10885;HIPER TEXTIL LTDA;BATISTA;04/05/2026;;60;3;03/07/2026;FATURADO;665,17;665,17;0
1-TITULO_REAL;15;533585/2-3;;10885;HIPER TEXTIL LTDA;BATISTA;04/05/2026;;60;3;03/07/2026;FATURADO;642,75;642,75;0
1-TITULO_REAL;15;533583/2-3;;10885;HIPER TEXTIL LTDA;BATISTA;04/05/2026;;60;3;03/07/2026;FATURADO;580,46;580,46;0
1-TITULO_REAL;15;533584/2-3;;10885;HIPER TEXTIL LTDA;BATISTA;04/05/2026;;60;3;03/07/2026;FATURADO;1283,77;1283,77;0
1-TITULO_REAL;15;533581/2-3;;10885;HIPER TEXTIL LTDA;BATISTA;04/05/2026;;60;3;03/07/2026;FATURADO;532,11;532,11;0
1-TITULO_REAL;15;533582/2-3;;10885;HIPER TEXTIL LTDA;BATISTA;04/05/2026;;60;3;03/07/2026;FATURADO;613,89;613,89;0
1-TITULO_REAL;4;14964/21-1;;5714;IND E COMERCIO DE MASSA ROMENA LTDA;SANDRO;04/05/2026;;60;1;03/07/2026;FATURADO;1273,46;1273,46;0
1-TITULO_REAL;3;14963/21-1;;5714;IND E COMERCIO DE MASSA ROMENA LTDA;SANDRO;04/05/2026;;60;1;03/07/2026;FATURADO;2382,06;2382,06;0
1-TITULO_REAL;2;14962/21-1;;5714;IND E COMERCIO DE MASSA ROMENA LTDA;SANDRO;04/05/2026;;60;1;03/07/2026;FATURADO;836,06;836,06;0
1-TITULO_REAL;15;153153/1-1;;15498;IND.DE POLPAS E CONSERVAS VAL LTDA;NIDAL;29/05/2026;;35;1;03/07/2026;FATURADO;2049,3;2049,3;0
1-TITULO_REAL;15;153149/1-1;;15498;IND.DE POLPAS E CONSERVAS VAL LTDA;NIDAL;29/05/2026;;35;1;03/07/2026;FATURADO;18345,6;18345,6;0
1-TITULO_REAL;15;153151/1-1;;15498;IND.DE POLPAS E CONSERVAS VAL LTDA;WERTER;29/05/2026;;35;1;03/07/2026;FATURADO;7898,4;7898,4;0
1-TITULO_REAL;6;476335/1-1;;16948;ITALIANY ALIMENTOS LTDA.;SANDRO;04/05/2026;;60;1;03/07/2026;FATURADO;313;313;0
1-TITULO_REAL;6;476345/1-1;;16948;ITALIANY ALIMENTOS LTDA.;WERTER;04/05/2026;;60;1;03/07/2026;FATURADO;169,2;169,2;0
1-TITULO_REAL;5;476334/1-1;;16948;ITALIANY ALIMENTOS LTDA.;SANDRO;04/05/2026;;60;1;03/07/2026;FATURADO;237,5;237,5;0
1-TITULO_REAL;2;476331/1-1;;16948;ITALIANY ALIMENTOS LTDA.;SANDRO;04/05/2026;;60;1;03/07/2026;FATURADO;1420,3;1420,3;0
1-TITULO_REAL;2;476343/1-1;;16948;ITALIANY ALIMENTOS LTDA.;WERTER;04/05/2026;;60;1;03/07/2026;FATURADO;136;136;0
1-TITULO_REAL;14;476340/1-1;;16948;ITALIANY ALIMENTOS LTDA.;SANDRO;04/05/2026;;60;1;03/07/2026;FATURADO;1036,9;1036,9;0
1-TITULO_REAL;3;476344/1-1;;16948;ITALIANY ALIMENTOS LTDA.;WERTER;04/05/2026;;60;1;03/07/2026;FATURADO;190;190;0
1-TITULO_REAL;3;476332/1-1;;16948;ITALIANY ALIMENTOS LTDA.;SANDRO;04/05/2026;;60;1;03/07/2026;FATURADO;701,2;701,2;0
1-TITULO_REAL;17;476341/1-1;;16948;ITALIANY ALIMENTOS LTDA.;SANDRO;04/05/2026;;60;1;03/07/2026;FATURADO;750,5;750,5;0
1-TITULO_REAL;4;476333/1-1;;16948;ITALIANY ALIMENTOS LTDA.;SANDRO;04/05/2026;;60;1;03/07/2026;FATURADO;122,8;122,8;0
1-TITULO_REAL;13;476339/1-1;;16948;ITALIANY ALIMENTOS LTDA.;SANDRO;04/05/2026;;60;1;03/07/2026;FATURADO;544,6;544,6;0
1-TITULO_REAL;7;476336/1-1;;16948;ITALIANY ALIMENTOS LTDA.;SANDRO;04/05/2026;;60;1;03/07/2026;FATURADO;1310,7;1310,7;0
1-TITULO_REAL;8;476337/1-1;;16948;ITALIANY ALIMENTOS LTDA.;SANDRO;04/05/2026;;60;1;03/07/2026;FATURADO;639,8;639,8;0
1-TITULO_REAL;11;476346/1-1;;16948;ITALIANY ALIMENTOS LTDA.;WERTER;04/05/2026;;60;1;03/07/2026;FATURADO;224;224;0
1-TITULO_REAL;11;476338/1-1;;16948;ITALIANY ALIMENTOS LTDA.;SANDRO;04/05/2026;;60;1;03/07/2026;FATURADO;946,2;946,2;0
1-TITULO_REAL;18;476342/1-1;;16948;ITALIANY ALIMENTOS LTDA.;SANDRO;04/05/2026;;60;1;03/07/2026;FATURADO;997,5;997,5;0
1-TITULO_REAL;8;423838/1-1;;16491;JBS S A;LAURINDO;09/06/2026;;24;1;03/07/2026;FATURADO;2903,74;2903,74;0
1-TITULO_REAL;6;423778/1-2;;16491;JBS S A;LAURINDO;05/06/2026;;28;2;03/07/2026;FATURADO;7186,92;7186,92;0
1-TITULO_REAL;16;423771/1-1;;16491;JBS S A;LAURINDO;05/06/2026;;28;1;03/07/2026;FATURADO;34999,4;34999,4;0
1-TITULO_REAL;16;423770/1-1;;16491;JBS S A;LAURINDO;05/06/2026;;28;1;03/07/2026;FATURADO;68705,21;68705,21;0
1-TITULO_REAL;11;423768/1-2;;16491;JBS S A;LAURINDO;05/06/2026;;28;2;03/07/2026;FATURADO;9438,34;9438,34;0
1-TITULO_REAL;13;423780/1-2;;16491;JBS S A;LAURINDO;05/06/2026;;28;2;03/07/2026;FATURADO;8244,05;8244,05;0
1-TITULO_REAL;7;423777/1-2;;16491;JBS S A;LAURINDO;05/06/2026;;28;2;03/07/2026;FATURADO;3770,38;3770,38;0
1-TITULO_REAL;12;423767/1-2;;16491;JBS S A;LAURINDO;05/06/2026;;28;2;03/07/2026;FATURADO;9701,96;9701,96;0
1-TITULO_REAL;5;423776/1-2;;16491;JBS S A;LAURINDO;05/06/2026;;28;2;03/07/2026;FATURADO;5379,07;5379,07;0
1-TITULO_REAL;2;423769/1-2;;16491;JBS S A;LAURINDO;05/06/2026;;28;2;03/07/2026;FATURADO;9825,74;9825,74;0
1-TITULO_REAL;4;423774/1-2;;16491;JBS S A;LAURINDO;05/06/2026;;28;2;03/07/2026;FATURADO;5055,64;5055,64;0
1-TITULO_REAL;14;423773/1-2;;16491;JBS S A;LAURINDO;05/06/2026;;28;2;03/07/2026;FATURADO;5634,59;5634,59;0
1-TITULO_REAL;18;423781/1-2;;16491;JBS S A;LAURINDO;05/06/2026;;28;2;03/07/2026;FATURADO;5323,98;5323,98;0
1-TITULO_REAL;17;423779/1-2;;16491;JBS S A;LAURINDO;05/06/2026;;28;2;03/07/2026;FATURADO;5693,13;5693,13;0
1-TITULO_REAL;8;423772/1-2;;16491;JBS S A;LAURINDO;05/06/2026;;28;2;03/07/2026;FATURADO;2909,16;2909,16;0
1-TITULO_REAL;6;423844/1-1;;16491;JBS S A;LAURINDO;09/06/2026;;24;1;03/07/2026;FATURADO;5857,72;5857,72;0
1-TITULO_REAL;3;423841/1-1;;16491;JBS S A;LAURINDO;09/06/2026;;24;1;03/07/2026;FATURADO;8937,24;8937,24;0
1-TITULO_REAL;5;423842/1-1;;16491;JBS S A;LAURINDO;09/06/2026;;24;1;03/07/2026;FATURADO;4922,88;4922,88;0
1-TITULO_REAL;11;423834/1-1;;16491;JBS S A;LAURINDO;09/06/2026;;24;1;03/07/2026;FATURADO;6132,69;6132,69;0
1-TITULO_REAL;13;423846/1-1;;16491;JBS S A;LAURINDO;09/06/2026;;24;1;03/07/2026;FATURADO;5904,65;5904,65;0
1-TITULO_REAL;2;423835/1-1;;16491;JBS S A;LAURINDO;09/06/2026;;24;1;03/07/2026;FATURADO;6600,26;6600,26;0
1-TITULO_REAL;14;423839/1-1;;16491;JBS S A;LAURINDO;09/06/2026;;24;1;03/07/2026;FATURADO;3239,37;3239,37;0
1-TITULO_REAL;7;423843/1-1;;16491;JBS S A;LAURINDO;09/06/2026;;24;1;03/07/2026;FATURADO;5243,46;5243,46;0
1-TITULO_REAL;17;423845/1-1;;16491;JBS S A;LAURINDO;09/06/2026;;24;1;03/07/2026;FATURADO;5604,07;5604,07;0
1-TITULO_REAL;18;423847/1-1;;16491;JBS S A;LAURINDO;09/06/2026;;24;1;03/07/2026;FATURADO;5387,95;5387,95;0
1-TITULO_REAL;12;423833/1-1;;16491;JBS S A;LAURINDO;09/06/2026;;24;1;03/07/2026;FATURADO;7208,16;7208,16;0
1-TITULO_REAL;4;423840/1-1;;16491;JBS S A;LAURINDO;09/06/2026;;24;1;03/07/2026;FATURADO;4997,51;4997,51;0
1-TITULO_REAL;16;423533/1-3;;16491;JBS S A;LAURINDO;29/05/2026;;35;3;03/07/2026;FATURADO;27290,06;27290,06;0
1-TITULO_REAL;16;423534/1-3;;16491;JBS S A;LAURINDO;29/05/2026;;35;3;03/07/2026;FATURADO;27368,63;27368,63;0
1-TITULO_REAL;3;423775/1-2;;16491;JBS S A;LAURINDO;05/06/2026;;28;2;03/07/2026;FATURADO;12119;12119;0
1-TITULO_REAL;17;180620001/700-1;;2541;JULIANO ALVES PAVANATTO;LAURINDO;19/06/2026;;14;1;03/07/2026;FATURADO;1076;1076;0
1-TITULO_REAL;7;102792/8-1;;15209;LACTICINIOS TIROL LTDA;SANDRO;12/06/2026;;21;1;03/07/2026;FATURADO;240;240;0
1-TITULO_REAL;8;102793/8-1;;15209;LACTICINIOS TIROL LTDA;SANDRO;12/06/2026;;21;1;03/07/2026;FATURADO;240;240;0
1-TITULO_REAL;11;102794/8-1;;15209;LACTICINIOS TIROL LTDA;SANDRO;12/06/2026;;21;1;03/07/2026;FATURADO;480;480;0
1-TITULO_REAL;13;721981/0-1;;12142;LATICINIOS BIO LTDA;SANDRO;19/05/2026;;45;1;03/07/2026;FATURADO;722,52;722,52;0
1-TITULO_REAL;8;721979/0-1;;12142;LATICINIOS BIO LTDA;SANDRO;19/05/2026;;45;1;03/07/2026;FATURADO;898,02;898,02;0
1-TITULO_REAL;12;721949/0-1;;12142;LATICINIOS BIO LTDA;SANDRO;19/05/2026;;45;1;03/07/2026;FATURADO;1309,56;1309,56;0
1-TITULO_REAL;6;721977/0-1;;12142;LATICINIOS BIO LTDA;SANDRO;19/05/2026;;45;1;03/07/2026;FATURADO;1485,66;1485,66;0
1-TITULO_REAL;17;721983/0-1;;12142;LATICINIOS BIO LTDA;SANDRO;19/05/2026;;45;1;03/07/2026;FATURADO;1961,52;1961,52;0
1-TITULO_REAL;18;721984/0-1;;12142;LATICINIOS BIO LTDA;SANDRO;19/05/2026;;45;1;03/07/2026;FATURADO;1228,8;1228,8;0
1-TITULO_REAL;7;721978/0-1;;12142;LATICINIOS BIO LTDA;SANDRO;19/05/2026;;45;1;03/07/2026;FATURADO;1906,56;1906,56;0
1-TITULO_REAL;2;721973/0-1;;12142;LATICINIOS BIO LTDA;SANDRO;19/05/2026;;45;1;03/07/2026;FATURADO;977,52;977,52;0
1-TITULO_REAL;11;721980/0-1;;12142;LATICINIOS BIO LTDA;SANDRO;19/05/2026;;45;1;03/07/2026;FATURADO;2573,52;2573,52;0
1-TITULO_REAL;1;721972/0-1;;12142;LATICINIOS BIO LTDA;SANDRO;19/05/2026;;45;1;03/07/2026;FATURADO;2197,26;2197,26;0
1-TITULO_REAL;14;721982/0-1;;12142;LATICINIOS BIO LTDA;SANDRO;19/05/2026;;45;1;03/07/2026;FATURADO;1872,18;1872,18;0
1-TITULO_REAL;3;721974/0-1;;12142;LATICINIOS BIO LTDA;SANDRO;19/05/2026;;45;1;03/07/2026;FATURADO;744,9;744,9;0
1-TITULO_REAL;4;721975/0-1;;12142;LATICINIOS BIO LTDA;SANDRO;19/05/2026;;45;1;03/07/2026;FATURADO;1363,08;1363,08;0
1-TITULO_REAL;3;721976/-1;;12142;LATICINIOS BIO LTDA;SANDRO;02/07/2026;;1;1;03/07/2026;FATURADO;19204,63;19204,63;0
1-TITULO_REAL;5;721976/0-1;;12142;LATICINIOS BIO LTDA;SANDRO;19/05/2026;;45;1;03/07/2026;FATURADO;557,52;557,52;0
1-TITULO_REAL;17;547645/3-1;;6894;MADRUGADA ALIMENTOS LTDA;NIDAL;03/06/2026;;30;1;03/07/2026;FATURADO;1398;1398;0
1-TITULO_REAL;15;29453/1-2;;6252;MATEVEL ERVA MATE VERDINHA LTDA;NIDAL;05/06/2026;;28;2;03/07/2026;FATURADO;3260;3260;0
1-TITULO_REAL;17;67310982/890-1;;5126;MAURICIO VARGAS PEDRINI;SANDRO;03/06/2026;;30;1;03/07/2026;FATURADO;714;0;714
1-TITULO_REAL;17;66837217/890-1;;4250;MRDF CERVI;BATISTA;05/05/2026;;59;1;03/07/2026;FATURADO;3608;3608;0
1-TITULO_REAL;15;3358308/1-3;;15134;NESTLE BRASIL LTDA;WERTER;29/05/2026;;35;3;03/07/2026;FATURADO;7150,6;7150,6;0
1-TITULO_REAL;18;181930/1-1;;16654;NOP IND E COM DE ALIMENTOS LTDA EPP;SANDRO;03/06/2026;;30;1;03/07/2026;FATURADO;1647,22;1647,22;0
1-TITULO_REAL;4;181919/1-1;;16654;NOP IND E COM DE ALIMENTOS LTDA EPP;SANDRO;03/06/2026;;30;1;03/07/2026;FATURADO;2419,15;2419,15;0
1-TITULO_REAL;5;44101/1-2;;10111;PANIFICIO PANINE LTDA;WERTER;29/05/2026;;35;2;03/07/2026;FATURADO;313,39;313,39;0
1-TITULO_REAL;6;44102/1-2;;10111;PANIFICIO PANINE LTDA;WERTER;29/05/2026;;35;2;03/07/2026;FATURADO;606,73;606,73;0
1-TITULO_REAL;14;44097/1-2;;10111;PANIFICIO PANINE LTDA;WERTER;29/05/2026;;35;2;03/07/2026;FATURADO;535,37;535,37;0
1-TITULO_REAL;17;44108/1-2;;10111;PANIFICIO PANINE LTDA;WERTER;29/05/2026;;35;2;03/07/2026;FATURADO;730,1;730,1;0
1-TITULO_REAL;2;44098/1-2;;10111;PANIFICIO PANINE LTDA;WERTER;29/05/2026;;35;2;03/07/2026;FATURADO;766,69;766,69;0
1-TITULO_REAL;4;44100/1-2;;10111;PANIFICIO PANINE LTDA;WERTER;29/05/2026;;35;2;03/07/2026;FATURADO;548,89;548,89;0
1-TITULO_REAL;3;44099/1-2;;10111;PANIFICIO PANINE LTDA;WERTER;29/05/2026;;35;2;03/07/2026;FATURADO;2522,11;2522,11;0
1-TITULO_REAL;13;44107/1-2;;10111;PANIFICIO PANINE LTDA;WERTER;29/05/2026;;35;2;03/07/2026;FATURADO;437,54;437,54;0
1-TITULO_REAL;12;44106/1-2;;10111;PANIFICIO PANINE LTDA;WERTER;29/05/2026;;35;2;03/07/2026;FATURADO;571,03;571,03;0
1-TITULO_REAL;17;44110/1-2;;10111;PANIFICIO PANINE LTDA;WERTER;29/05/2026;;35;2;03/07/2026;FATURADO;730,1;730,1;0
1-TITULO_REAL;8;44104/1-2;;10111;PANIFICIO PANINE LTDA;WERTER;29/05/2026;;35;2;03/07/2026;FATURADO;359,73;359,73;0
1-TITULO_REAL;3;67101617/700-1;;4383;POMAR POLO SUL FRUTAS LTDA;LAURINDO;03/07/2026;;0;1;03/07/2026;FATURADO;2100;2100;0
1-TITULO_REAL;15;9199864/1-1;;10780;REVAL ATACADO DE PAPELARIA LTDA;NUJUD;03/06/2026;;30;1;03/07/2026;FATURADO;32750;32750;0
1-TITULO_REAL;3;16/-1;;21658;RICARDO ALVES RIBEIRO;MODELO;03/07/2026;;0;1;03/07/2026;FATURADO;6932,08;6932,08;0
1-TITULO_REAL;15;791549/1-2;;9969;RICLAN S.A;WERTER;10/06/2026;;23;2;03/07/2026;FATURADO;3309,97;3309,97;0
1-TITULO_REAL;3;506240/001-1;;10505;ROLESUL PEÇAS LTDA;MODELO;03/07/2026;;0;1;03/07/2026;FATURADO;996;996;0
1-TITULO_REAL;15;458075/2-1;;12104;SANCHEZ CANO LTDA;WERTER;27/05/2026;;37;1;03/07/2026;FATURADO;10395,93;10395,93;0
1-TITULO_REAL;3;1300819/329-1;;13559;SOUZA CRUZ SA;WERTER;12/06/2026;;21;1;03/07/2026;FATURADO;13491,16;13491,16;0
1-TITULO_REAL;18;1301499/329-1;;13559;SOUZA CRUZ SA;WERTER;12/06/2026;;21;1;03/07/2026;FATURADO;2585,79;2585,79;0
1-TITULO_REAL;15;2434822/2-1;;15441;SPAL IND BRAS BEBIDAS AS;NICOLAS;02/06/2026;;31;1;03/07/2026;FATURADO;26503,2;26503,2;0
1-TITULO_REAL;15;2434824/2-1;;15441;SPAL IND BRAS BEBIDAS AS;NICOLAS;02/06/2026;;31;1;03/07/2026;FATURADO;26503,2;26503,2;0
1-TITULO_REAL;17;2435875/2-1;;15441;SPAL IND BRAS BEBIDAS AS;NICOLAS;03/06/2026;;30;1;03/07/2026;FATURADO;51,65;51,65;0
1-TITULO_REAL;18;1583432/4-1;;4748;SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S.A;NICOLAS;02/06/2026;;31;1;03/07/2026;FATURADO;3875,51;3875,51;0
1-TITULO_REAL;18;1583489/4-1;;4748;SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S.A;NICOLAS;02/06/2026;;31;1;03/07/2026;FATURADO;3466,67;3466,67;0
1-TITULO_REAL;18;1583472/4-1;;4748;SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S.A;NICOLAS;02/06/2026;;31;1;03/07/2026;FATURADO;1254,04;1254,04;0
1-TITULO_REAL;13;157/1-1;;11690;TIAGO MACHADO ZIANI;MODELO;03/06/2026;;30;1;03/07/2026;FATURADO;1860;1860;0
1-TITULO_REAL;15;17014/10-1;;21622;TONDO S A;WERTER;20/05/2026;;44;1;03/07/2026;FATURADO;12699,8;12699,8;0
1-TITULO_REAL;12;1087166/2-1;;2881;TOZZO ALIMENTOS LTDA;BATISTA;03/06/2026;;30;1;03/07/2026;FATURADO;1911,2;1911,2;0
1-TITULO_REAL;3;1087627/2-1;;2881;TOZZO ALIMENTOS LTDA;BATISTA;05/06/2026;;28;1;03/07/2026;FATURADO;7815,5;7815,5;0
1-TITULO_REAL;14;1087163/2-1;;2881;TOZZO ALIMENTOS LTDA;BATISTA;03/06/2026;;30;1;03/07/2026;FATURADO;985,4;985,4;0
1-TITULO_REAL;17;1087164/2-1;;2881;TOZZO ALIMENTOS LTDA;BATISTA;03/06/2026;;30;1;03/07/2026;FATURADO;1303,8;1303,8;0
1-TITULO_REAL;15;48495/0-1;;7422;VINICOLA GRUTINHA LTDA;NICOLAS;03/06/2026;;30;1;03/07/2026;FATURADO;34886,04;34886,04;0
1-TITULO_REAL;15;227993/2-3;;17017;ZAFFALON E CIA LTDA;BATISTA;29/05/2026;;35;3;03/07/2026;FATURADO;20384,96;20384,96;0
1-TITULO_REAL;15;229774/2-1;;17017;ZAFFALON E CIA LTDA;BATISTA;12/06/2026;;21;1;03/07/2026;FATURADO;10376;10376;0
1-TITULO_REAL;15;227994/2-3;;17017;ZAFFALON E CIA LTDA;BATISTA;29/05/2026;;35;3;03/07/2026;FATURADO;4241,88;4241,88;0
1-TITULO_REAL;18;2681/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;04/06/2026;;30;1;04/07/2026;FATURADO;5370;5370;0
1-TITULO_REAL;5;2698/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;04/06/2026;;30;1;04/07/2026;FATURADO;3425;3425;0
1-TITULO_REAL;5;2672/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;04/06/2026;;30;1;04/07/2026;FATURADO;16955;16955;0
1-TITULO_REAL;8;2701/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;04/06/2026;;30;1;04/07/2026;FATURADO;2310;2310;0
1-TITULO_REAL;8;2675/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;04/06/2026;;30;1;04/07/2026;FATURADO;7427;7427;0
1-TITULO_REAL;8;2688/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;04/06/2026;;30;1;04/07/2026;FATURADO;1013;1013;0
1-TITULO_REAL;3;2670/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;04/06/2026;;30;1;04/07/2026;FATURADO;52117;52117;0
1-TITULO_REAL;3;2683/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;04/06/2026;;30;1;04/07/2026;FATURADO;3436;3436;0
1-TITULO_REAL;3;2696/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;04/06/2026;;30;1;04/07/2026;FATURADO;15049;15049;0
1-TITULO_REAL;7;2674/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;04/06/2026;;30;1;04/07/2026;FATURADO;18444;18444;0
1-TITULO_REAL;11;2691/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;04/06/2026;;30;1;04/07/2026;FATURADO;5152;5152;0
1-TITULO_REAL;11;2704/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;04/06/2026;;30;1;04/07/2026;FATURADO;5485;5485;0
1-TITULO_REAL;11;2678/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;04/06/2026;;30;1;04/07/2026;FATURADO;21006;21006;0
1-TITULO_REAL;7;2700/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;04/06/2026;;30;1;04/07/2026;FATURADO;5455;5455;0
1-TITULO_REAL;7;2687/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;04/06/2026;;30;1;04/07/2026;FATURADO;2002;2002;0
1-TITULO_REAL;2;2669/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;04/06/2026;;30;1;04/07/2026;FATURADO;20829;20829;0
1-TITULO_REAL;2;2695/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;04/06/2026;;30;1;04/07/2026;FATURADO;6349;6349;0
1-TITULO_REAL;2;2682/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;04/06/2026;;30;1;04/07/2026;FATURADO;2616;2616;0
1-TITULO_REAL;12;2679/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;04/06/2026;;30;1;04/07/2026;FATURADO;18841;18841;0
1-TITULO_REAL;12;2692/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;04/06/2026;;30;1;04/07/2026;FATURADO;2500;2500;0
1-TITULO_REAL;12;2705/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;04/06/2026;;30;1;04/07/2026;FATURADO;4855;4855;0
1-TITULO_REAL;18;2694/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;04/06/2026;;30;1;04/07/2026;FATURADO;3153;3153;0
