TABLE_NAME;COLUMN_NAME
MACV_CUSTOCOMPRAUF;VLRCUSTOLIQUIDOSEMIPI
MACV_CUSTOCOMPRAUF;VLRCUSTONF
MACV_CUSTOCOMPRAUF;VLRCUSTOPRECIFICACAO
MACV_CUSTOCOMPRAUF;VLRDESCFINANC
MACV_CUSTOCOMPRAUF;VLRDESCONTO
MACV_CUSTOCOMPRAUF;VLRDESPESAS
MACV_CUSTOCOMPRAUF;VLRFRETE
MACV_CUSTOCOMPRAUF;VLRICMSATAC
MACV_CUSTOCOMPRAUF;VLRICMSDIFER
MACV_CUSTOCOMPRAUF;VLRICMSST
MACV_CUSTOCOMPRAUF;VLRIPI
MACV_CUSTOCOMPRAUF;VLRIPIPAUTA
MACV_CUSTOCOMPRAUF;VLRPISCOFINSVERBA
MACV_CUSTOCOMPRAUF;VLRSTPAUTA
MACV_CUSTOCOMPRAUF;VLRTOTALNF
MACV_CUSTOCOMPRAUF;VLRVENDOR
MACV_CUSTOCOMPRAUF;VLRVERBABONIF
MACV_CUSTOCOMPRAUF;VLRVERBABONIFACR
MACV_CUSTOCOMPRAUFVALIDA;VLRBASECBS
MACV_CUSTOCOMPRAUFVALIDA;VLRBASEIBSMUN
MACV_CUSTOCOMPRAUFVALIDA;VLRBASEIBSUF
MACV_CUSTOCOMPRAUFVALIDA;VLRBASEIS
MACV_CUSTOCOMPRAUFVALIDA;VLRBONIFPROD
MACV_CUSTOCOMPRAUFVALIDA;VLRCOMDESCTO
MACV_CUSTOCOMPRAUFVALIDA;VLRCOMPROR
MACV_CUSTOCOMPRAUFVALIDA;VLRCREDCOFINS
MACV_CUSTOCOMPRAUFVALIDA;VLRCREDCOFINSST
MACV_CUSTOCOMPRAUFVALIDA;VLRCREDICMS
MACV_CUSTOCOMPRAUFVALIDA;VLRCREDICMSANTECIPADO
MACV_CUSTOCOMPRAUFVALIDA;VLRCREDICMSESTORNO
MACV_CUSTOCOMPRAUFVALIDA;VLRCREDIPI
MACV_CUSTOCOMPRAUFVALIDA;VLRCREDPIS
MACV_CUSTOCOMPRAUFVALIDA;VLRCREDPISST
MACV_CUSTOCOMPRAUFVALIDA;VLRCUSTOBASE
MACV_CUSTOCOMPRAUFVALIDA;VLRCUSTOBRUTO
MACV_CUSTOCOMPRAUFVALIDA;VLRCUSTOBRUTOSEMIPI
MACV_CUSTOCOMPRAUFVALIDA;VLRCUSTOCOMERCIAL
MACV_CUSTOCOMPRAUFVALIDA;VLRCUSTOLIQUIDO
MACV_CUSTOCOMPRAUFVALIDA;VLRCUSTOLIQUIDOSEMIPI
MACV_CUSTOCOMPRAUFVALIDA;VLRCUSTONEGOCIADO
MACV_CUSTOCOMPRAUFVALIDA;VLRCUSTONF
MACV_CUSTOCOMPRAUFVALIDA;VLRCUSTOPRECIFICACAO
MACV_CUSTOCOMPRAUFVALIDA;VLRDESCFINANC
MACV_CUSTOCOMPRAUFVALIDA;VLRDESCONTO
MACV_CUSTOCOMPRAUFVALIDA;VLRDESPESAS
MACV_CUSTOCOMPRAUFVALIDA;VLRFCPICMS
MACV_CUSTOCOMPRAUFVALIDA;VLRFCPST
MACV_CUSTOCOMPRAUFVALIDA;VLRFECP
MACV_CUSTOCOMPRAUFVALIDA;VLRFRETE
MACV_CUSTOCOMPRAUFVALIDA;VLRICMS
MACV_CUSTOCOMPRAUFVALIDA;VLRICMSATAC
MACV_CUSTOCOMPRAUFVALIDA;VLRICMSCALCPAUTAST
MACV_CUSTOCOMPRAUFVALIDA;VLRICMSDIFER
MACV_CUSTOCOMPRAUFVALIDA;VLRICMSST
MACV_CUSTOCOMPRAUFVALIDA;VLRIMPOSTOCBS
MACV_CUSTOCOMPRAUFVALIDA;VLRIMPOSTOCOMPRA
MACV_CUSTOCOMPRAUFVALIDA;VLRIMPOSTOIBSMUN
MACV_CUSTOCOMPRAUFVALIDA;VLRIMPOSTOIBSUF
MACV_CUSTOCOMPRAUFVALIDA;VLRIMPOSTOIS
MACV_CUSTOCOMPRAUFVALIDA;VLRIMPOSTOPRESUMIDO
MACV_CUSTOCOMPRAUFVALIDA;VLRIPI
MACV_CUSTOCOMPRAUFVALIDA;VLRIPIPAUTA
MACV_CUSTOCOMPRAUFVALIDA;VLRPAUTAICMS
MACV_CUSTOCOMPRAUFVALIDA;VLRPAUTAICMSANT
MACV_CUSTOCOMPRAUFVALIDA;VLRPISCOFINSVERBA
MACV_CUSTOCOMPRAUFVALIDA;VLRPMC
MACV_CUSTOCOMPRAUFVALIDA;VLRSTPAUTA
MACV_CUSTOCOMPRAUFVALIDA;VLRTOTALNF
MACV_CUSTOCOMPRAUFVALIDA;VLRTRIBUTOS
MACV_CUSTOCOMPRAUFVALIDA;VLRVENDOR
MACV_CUSTOCOMPRAUFVALIDA;VLRVERBABONIF
MACV_CUSTOCOMPRAUFVALIDA;VLRVERBABONIFACR
MACV_CUSTOCOMPRAUFVALIDACOT;VLRCUSTOBASE
MACV_CUSTOCOMPRAUFVALIDACOT;VLRICMSST
MACV_CUSTOCOMPRAUFVALIDACOT;VLRIPI
MACV_CUSTOCOMPRAUFVALIDA_BKP;VLRBONIFPROD
MACV_CUSTOCOMPRAUFVALIDA_BKP;VLRCOMDESCTO
MACV_CUSTOCOMPRAUFVALIDA_BKP;VLRCOMPROR
MACV_CUSTOCOMPRAUFVALIDA_BKP;VLRCREDCOFINS
MACV_CUSTOCOMPRAUFVALIDA_BKP;VLRCREDCOFINSST
MACV_CUSTOCOMPRAUFVALIDA_BKP;VLRCREDICMS
MACV_CUSTOCOMPRAUFVALIDA_BKP;VLRCREDICMSANTECIPADO
MACV_CUSTOCOMPRAUFVALIDA_BKP;VLRCREDICMSESTORNO
MACV_CUSTOCOMPRAUFVALIDA_BKP;VLRCREDIPI
MACV_CUSTOCOMPRAUFVALIDA_BKP;VLRCREDPIS
MACV_CUSTOCOMPRAUFVALIDA_BKP;VLRCREDPISST
MACV_CUSTOCOMPRAUFVALIDA_BKP;VLRCUSTOBASE
MACV_CUSTOCOMPRAUFVALIDA_BKP;VLRCUSTOBRUTO
MACV_CUSTOCOMPRAUFVALIDA_BKP;VLRCUSTOBRUTOSEMIPI
MACV_CUSTOCOMPRAUFVALIDA_BKP;VLRCUSTOLIQUIDO
MACV_CUSTOCOMPRAUFVALIDA_BKP;VLRCUSTOLIQUIDOSEMIPI
MACV_CUSTOCOMPRAUFVALIDA_BKP;VLRCUSTONEGOCIADO
MACV_CUSTOCOMPRAUFVALIDA_BKP;VLRCUSTONF
MACV_CUSTOCOMPRAUFVALIDA_BKP;VLRDESCFINANC
MACV_CUSTOCOMPRAUFVALIDA_BKP;VLRDESCONTO
MACV_CUSTOCOMPRAUFVALIDA_BKP;VLRDESPESAS
MACV_CUSTOCOMPRAUFVALIDA_BKP;VLRFCPICMS
MACV_CUSTOCOMPRAUFVALIDA_BKP;VLRFCPST
MACV_CUSTOCOMPRAUFVALIDA_BKP;VLRFECP
MACV_CUSTOCOMPRAUFVALIDA_BKP;VLRFRETE
MACV_CUSTOCOMPRAUFVALIDA_BKP;VLRICMS
MACV_CUSTOCOMPRAUFVALIDA_BKP;VLRICMSATAC
MACV_CUSTOCOMPRAUFVALIDA_BKP;VLRICMSCALCPAUTAST
MACV_CUSTOCOMPRAUFVALIDA_BKP;VLRICMSDIFER
MACV_CUSTOCOMPRAUFVALIDA_BKP;VLRICMSST
MACV_CUSTOCOMPRAUFVALIDA_BKP;VLRIMPOSTOPRESUMIDO
MACV_CUSTOCOMPRAUFVALIDA_BKP;VLRIPI
MACV_CUSTOCOMPRAUFVALIDA_BKP;VLRIPIPAUTA
MACV_CUSTOCOMPRAUFVALIDA_BKP;VLRPAUTAICMS
MACV_CUSTOCOMPRAUFVALIDA_BKP;VLRPAUTAICMSANT
MACV_CUSTOCOMPRAUFVALIDA_BKP;VLRPISCOFINSVERBA
MACV_CUSTOCOMPRAUFVALIDA_BKP;VLRSTPAUTA
MACV_CUSTOCOMPRAUFVALIDA_BKP;VLRTOTALNF
MACV_CUSTOCOMPRAUFVALIDA_BKP;VLRVENDOR
MACV_CUSTOCOMPRAUFVALIDA_BKP;VLRVERBABONIF
MACV_CUSTOCOMPRAUFVALIDA_BKP;VLRVERBABONIFACR
MACV_CUSTOCOMPRA_GERCOMP;VLRCOMDESCTO
MACV_CUSTOCOMPRA_GERCOMP;VLRCUSTOBASE
MACV_CUSTOCOMPRA_GERCOMP;VLRCUSTOBRUTO
MACV_CUSTOCOMPRA_GERCOMP;VLRCUSTOLIQUIDO
MACV_CUSTOCOMPRA_GERCOMP;VLRCUSTOLIQUIDOSEMIPI
MACV_CUSTOCOMPRA_GERCOMP;VLRDESCONTO
MACV_CUSTOCOMPRA_GERCOMP;VLRDESPESAS
MACV_CUSTOCOMPRA_GERCOMP;VLRFCPST
MACV_CUSTOCOMPRA_GERCOMP;VLRFRETE
MACV_CUSTOCOMPRA_GERCOMP;VLRICMS
MACV_CUSTOCOMPRA_GERCOMP;VLRICMSCALCPAUTAST
MACV_CUSTOCOMPRA_GERCOMP;VLRICMSST
MACV_CUSTOCOMPRA_GERCOMP;VLRIMPOSTOPRESUMIDO
MACV_CUSTOCOMPRA_GERCOMP;VLRIPI
MACV_CUSTOCOMPRA_GERCOMP;VLRIPIPAUTA
MACV_CUSTOCOMPRA_GERCOMP;VLRPAUTAICMS
MACV_CUSTOCOMPRA_GERCOMP;VLRPISCOFINSVERBA
MACV_CUSTOCOMPRA_GERCOMP;VLRSTPAUTA
MACV_CUSTOCOMPRA_GERCOMP;VLRTOTALNF
MACV_CUSTOCOMPRA_GERCOMP;VLRVERBABONIF
MACV_CUSTOCOMPRA_GERCOMP;VLRVERBABONIFACR
MACV_CUSTORELTABCUSTOFORNEC;VLRBONIFPROD
MACV_CUSTORELTABCUSTOFORNEC;VLRCOMDESCTO
MACV_CUSTORELTABCUSTOFORNEC;VLRCOMPROR
MACV_CUSTORELTABCUSTOFORNEC;VLRCREDCOFINS
MACV_CUSTORELTABCUSTOFORNEC;VLRCREDCOFINSST
MACV_CUSTORELTABCUSTOFORNEC;VLRCREDICMS
MACV_CUSTORELTABCUSTOFORNEC;VLRCREDICMSANTECIPADO
MACV_CUSTORELTABCUSTOFORNEC;VLRCREDIPI
MACV_CUSTORELTABCUSTOFORNEC;VLRCREDPIS
MACV_CUSTORELTABCUSTOFORNEC;VLRCREDPISST
MACV_CUSTORELTABCUSTOFORNEC;VLRCUSTOBASE
MACV_CUSTORELTABCUSTOFORNEC;VLRCUSTOBRUTO
MACV_CUSTORELTABCUSTOFORNEC;VLRCUSTOBRUTOSEMIPI
MACV_CUSTORELTABCUSTOFORNEC;VLRCUSTOLIQUIDO
MACV_CUSTORELTABCUSTOFORNEC;VLRCUSTOLIQUIDOSEMIPI
MACV_CUSTORELTABCUSTOFORNEC;VLRCUSTONEGOCIADO
MACV_CUSTORELTABCUSTOFORNEC;VLRCUSTONF
MACV_CUSTORELTABCUSTOFORNEC;VLRDESCFINANC
MACV_CUSTORELTABCUSTOFORNEC;VLRDESCONTO
MACV_CUSTORELTABCUSTOFORNEC;VLRDESPESAS
MACV_CUSTORELTABCUSTOFORNEC;VLRFECP
MACV_CUSTORELTABCUSTOFORNEC;VLRFRETE
MACV_CUSTORELTABCUSTOFORNEC;VLRICMS
MACV_CUSTORELTABCUSTOFORNEC;VLRICMSATAC
MACV_CUSTORELTABCUSTOFORNEC;VLRICMSCALCPAUTAST
MACV_CUSTORELTABCUSTOFORNEC;VLRICMSDIFER
MACV_CUSTORELTABCUSTOFORNEC;VLRICMSST
MACV_CUSTORELTABCUSTOFORNEC;VLRIPI
MACV_CUSTORELTABCUSTOFORNEC;VLRIPIPAUTA
MACV_CUSTORELTABCUSTOFORNEC;VLRPAUTAICMS
MACV_CUSTORELTABCUSTOFORNEC;VLRPAUTAICMSANT
MACV_CUSTORELTABCUSTOFORNEC;VLRPISCOFINSVERBA
MACV_CUSTORELTABCUSTOFORNEC;VLRSTPAUTA
MACV_CUSTORELTABCUSTOFORNEC;VLRTOTALNF
MACV_CUSTORELTABCUSTOFORNEC;VLRVENDOR
MACV_CUSTORELTABCUSTOFORNEC;VLRVERBABONIF
MACV_CUSTORELTABCUSTOFORNEC;VLRVERBABONIFACR
MACV_FILTROLOG;TFVLRCOMDESCTO
MACV_FILTROLOG;TFVLRCUSTOBRUTO
MACV_FILTROLOG;TFVLRCUSTOLIQUIDO
MACV_GERCOMPRAITEM;CLASSEABASTVLR
MACV_GERCOMPRAITEM;CMULTVLRNF
MACV_GERCOMPRAITEM;TFVLRBASECBS
MACV_GERCOMPRAITEM;TFVLRBASEIBSMUN
MACV_GERCOMPRAITEM;TFVLRBASEIBSUF
MACV_GERCOMPRAITEM;TFVLRBASEIS
MACV_GERCOMPRAITEM;TFVLRCOMDESCTO
MACV_GERCOMPRAITEM;TFVLRCUSTOBASE
MACV_GERCOMPRAITEM;TFVLRCUSTOBRUTO
MACV_GERCOMPRAITEM;TFVLRCUSTOLIQUIDO
MACV_GERCOMPRAITEM;TFVLRDESPESAS
MACV_GERCOMPRAITEM;TFVLRFCPST
MACV_GERCOMPRAITEM;TFVLRFRETE
MACV_GERCOMPRAITEM;TFVLRIMPOSTOCBS
MACV_GERCOMPRAITEM;TFVLRIMPOSTOCOMPRA
MACV_GERCOMPRAITEM;TFVLRIMPOSTOIBSMUN
MACV_GERCOMPRAITEM;TFVLRIMPOSTOIBSUF
MACV_GERCOMPRAITEM;TFVLRIMPOSTOIS
MACV_GERCOMPRAITEM;TFVLRIPIPAUTA
MACV_GERCOMPRAITEM;TFVLRSTPAUTA
MACV_GERCOMPRAITEM;TFVLRTRIBUTOS
MACV_GERCOMPRAITEM;TFVLRVENDOR
MACV_GERCOMPRAITEM;TFVLRVERBABONIF
MACV_GERCOMPRAITEM;TFVLRVERBABONIFACR
MACV_GERCOMPRAITEM;VLRCUSTOCOMERCIAL
MACV_GERCOMPRAITEM;VLRCUSTOPRECIFICACAO
MACV_GERCOMPRAITEM;VLREMBICMS
MACV_GERCOMPRAITEM;VLRPAUTAICMS
MACV_GERCOMPRAITEM;VLRPIC
MACV_GERCOMPRAITEM;VLRRECOMPMARGEM
MACV_GERCOMPRAITEM;VLRUNITFCPST
MACV_GERCOMPRAITEM;VLRUNITICMSST
MACV_GERCOMPRAITEM;VLRUNITIPI
MACV_GERCOMPRAITEM;VLRUNITVERBA
MACV_GERCOMPRAITEM;VLRUNITVERBACR
MACV_GERCOMPRAITEMAGRUP;CLASSEABASTVLR
MACV_GERCOMPRAITEMAGRUP;CMULTVLRNF
MACV_GERCOMPRAITEMAGRUP;TFVLRBASECBS
MACV_GERCOMPRAITEMAGRUP;TFVLRBASEIBSMUN
MACV_GERCOMPRAITEMAGRUP;TFVLRBASEIBSUF
MACV_GERCOMPRAITEMAGRUP;TFVLRBASEIS
MACV_GERCOMPRAITEMAGRUP;TFVLRCOMDESCTO
MACV_GERCOMPRAITEMAGRUP;TFVLRCUSTOBASE
MACV_GERCOMPRAITEMAGRUP;TFVLRCUSTOBRUTO
MACV_GERCOMPRAITEMAGRUP;TFVLRCUSTOLIQUIDO
