DEPARTAMENTO;COMPRADOR;CODIGO_EMPRESA;CODIGO_PRODUTO;DESCRICAO_PRODUTO;STATUS_COMPRA;EMBL_COMPRA;EMBL_TRANSFERENCIA;ESTOQUE_ATUAL
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32542;SEM FELTRIN CALENDULA ANA COMPACTA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24226;SEM FELTRIN CALENDULA DOBR SORT;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24227;SEM FELTRIN CALENDULA MALTA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32543;SEM FELTRIN CAMPAIHA DOS JARDINS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32544;SEM FELTRIN CEBOL IPA 10 ROXA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32545;SEM FELTRIN CEBOL IPA 11;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32546;SEM FELTRIN CEBOL RED CREOLE CHATA ROXA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32547;SEM FELTRIN CEBOL TEXAS EARLY GRANO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24228;SEM FELTRIN CEBOLA BCA RAINHA CONSERV;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32548;SEM FELTRIN CENOURA NOVA KURODA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24229;SEM FELTRIN CENTAUREA SORT;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32549;SEM FELTRIN CEREFOLIO SAMIR;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32550;SEM FELTRIN CHICORIA DIPEPPE;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32551;SEM FELTRIN CHICORIA LA SPEZIA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32552;SEM FELTRIN CHICORIA POTENZA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32553;SEM FELTRIN CHICORIA ROSSA DI PIEMONTE;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32554;SEM FELTRIN CINERARIA MARITIMA CANDIDISS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24230;SEM FELTRIN CLARQUIA SORT;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32555;SEM FELTRIN COENTRO PACIFICO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24231;SEM FELTRIN COLEUS JAVA ARC IRIS;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32556;SEM FELTRIN COMINHO BERK;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32557;SEM FELTRIN COMINHO VERDADEIRO VERDADEIR;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32558;SEM FELTRIN COSMOS JARDIM SENSATION;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24232;SEM FELTRIN COUVE BRUXELAS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24233;SEM FELTRIN COUVE CHINESA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32559;SEM FELTRIN COUVE CHINESA KOMATSUNA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24234;SEM FELTRIN COUVE FLOR FILIPINAS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24235;SEM FELTRIN COUVE FLOR KEFERA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32560;SEM FELTRIN COUVE FLOR PIRACICABA PRECOC;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24236;SEM FELTRIN COUVE RABANO BCA VIENA;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;24237;SEM FELTRIN CRAVINA DA CHINA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24239;SEM FELTRIN CRAVO GIG AM FLOR;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;24240;SEM FELTRIN CRAVO GIGANTE CHABAUD;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;24241;SEM FELTRIN CRAVO GIGANTE CHABAUD FLOR;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;24242;SEM FELTRIN CRAVO GIGANTE CHABAUD VERME;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32561;SEM FELTRIN CRISANTEMO BCO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24245;SEM FELTRIN DALIA COLTNESS SORT;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32562;SEM FELTRIN DEDALEIRA EXCELSIOR SORT;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32563;SEM FELTRIN E DOCE FUNCHO DOCE;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32564;SEM FELTRIN E DOCE MEDICINAL;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24247;SEM FELTRIN ENDRO DILL ANETO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32566;SEM FELTRIN ERVILHA CATARINA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32567;SEM FELTRIN ERVILHA CHEIRO SPENCER SO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32568;SEM FELTRIN ERVILHA TORTA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32569;SEM FELTRIN ESCABIOSA GRANDIFLORA DOBRAD;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32570;SEM FELTRIN ESPORINHA JARDIM;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24253;SEM FELTRIN FEIJAO VAGEM DYNAMO;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;24255;SEM FELTRIN FICOIDE SORT FUNCIONARIO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32572;SEM FELTRIN FLOR BELLIS PERENES DOBRADA;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;24256;SEM FELTRIN FLOR PETUNIA ANA COMPACTA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;8096;SEM FELTRIN FLOR VERBENA;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;24257;SEM FELTRIN FLORES DIV;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32573;SEM FELTRIN GAILARDIA DOBRADA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32574;SEM FELTRIN GIRASSOL DOBRADO ANAO SUNGOL;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;24258;SEM FELTRIN GIRASSOL SUNBRIGHT;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32575;SEM FELTRIN GOIVO DOBRADOS NIZZA SORT;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32576;SEM FELTRIN HISSOPO HISSOPO ALFAZEMA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32577;SEM FELTRIN HORTALICAS DIV;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32578;SEM FELTRIN IBERIS UMBELLATA SORT;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32579;SEM FELTRIN IPOMEIA PURPURA HEAVENLY;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32580;SEM FELTRIN JILO COMPRIDO GRANDE RIO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32581;SEM FELTRIN JILO RED MORRO GRANDE;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32582;SEM FELTRIN LAVATERA SORT;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32583;SEM FELTRIN LOBELIA AZUL CRYSTAL PALACE;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24262;SEM FELTRIN MAMAO FORMOSA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32584;SEM FELTRIN MAMAO OURO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32585;SEM FELTRIN MANJERICAO DANTE;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32586;SEM FELTRIN MANJERICAO DOTTO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32587;SEM FELTRIN MANJERICAO FENIX;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;24265;SEM FELTRIN MANJERICAO LIMONCELLO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32588;SEM FELTRIN MANJERICAO MANOLO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32589;SEM FELTRIN MANJERICAO SABORY;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32590;SEM FELTRIN MANJERICAO SERAFINO;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;24268;SEM FELTRIN MANJERONA VERDADEIRA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24269;SEM FELTRIN MARACUJA AMARELO;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;24270;SEM FELTRIN MARGARIDA AMARELA RUDBECKIA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32591;SEM FELTRIN MARGARIDINHA ELEGANS BICOLOR;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32592;SEM FELTRIN MAXIXE LISO CALCUTA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24272;SEM FELTRIN MAXIXE NORTE;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;24273;SEM FELTRIN MELANC CHARLESTON GRAY;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32593;SEM FELTRIN MELAO AMARELO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32594;SEM FELTRIN MILHO DIMAS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24275;SEM FELTRIN MILHO SUPER DOCE ARUBA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32595;SEM FELTRIN MIOSOTIS ALPESTRIS AZUL;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32596;SEM FELTRIN MIX FOLHAS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32597;SEM FELTRIN MORANGA CRIOULA PATAKA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32598;SEM FELTRIN MOSQUITINHO BCO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32599;SEM FELTRIN MOST AKAME;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32600;SEM FELTRIN MOST NANQUIM;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24278;SEM FELTRIN MOSTARDA LISA DA FLORI DA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32601;SEM FELTRIN NABO JAPONES MINOWASE;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32602;SEM FELTRIN NEMESIA TRIUMPH SORT;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32603;SEM FELTRIN NIGELA DAMASCENA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32604;SEM FELTRIN NIRA NIRA;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;24279;SEM FELTRIN OREGANO HANIEL;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32605;SEM FELTRIN PAK CHOI CHOKO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32606;SEM FELTRIN PAK CHOI MINI YOKO;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;24280;SEM FELTRIN PIM ARARA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32607;SEM FELTRIN PIM BRS NANDAIA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24281;SEM FELTRIN PIM CAYENNE LONG SLIM;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32608;SEM FELTRIN PIM COWBOY;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;24282;SEM FELTRIN PIM CUBANELA;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;24283;SEM FELTRIN PIM DANDARA;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;24285;SEM FELTRIN PIM FLORIBELA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32609;SEM FELTRIN PIM GUADALAJARA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32610;SEM FELTRIN PIM LUNA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32611;SEM FELTRIN PIM LUPITA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24287;SEM FELTRIN PIM MALAGUETINHA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32612;SEM FELTRIN PIM SASHA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32613;SEM FELTRIN PIM TIANA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32614;SEM FELTRIN PIM VERGARA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32615;SEM FELTRIN QUIABO SANTA CRUZ;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;8124;SEM FELTRIN RABANETE COLO BRAN;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32616;SEM FELTRIN RABANETE COMPRIDO VERM;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32617;SEM FELTRIN RABANETE JOLLY RED VERM;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32618;SEM FELTRIN RABANETE SERRANO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;8126;SEM FELTRIN REPOLHO 60 DIAS;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32619;SEM FELTRIN REPOLHO CHATO DO QUINTAL;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;36931;SEM FELTRIN REPOLHO COR BOI GIGANTE;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24291;SEM FELTRIN REPOLHO MAMMOUTH RED R OCK;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32620;SEM FELTRIN RUCULA BELLA;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;24292;SEM FELTRIN SALSA CRESPA EXTRA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32622;SEM FELTRIN SEGURELHA VERAO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32623;SEM FELTRIN TOMATE ENRUGUETO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32624;SEM FELTRIN TOMATE PERETO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32625;SEM FELTRIN TOMATE S.CLARA;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;24294;SEM FELTRIN TOMATE SANTA CRUZ KADA GIGAN;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32626;SEM FELTRIN TUMBERGIA TREPADEIRA;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;8068;SEMENTE FELTRIN ALFACE REGINA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;8067;SEMENTE FELTRIN ALFACE TODO ANO;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;8069;SEMENTE FELTRIN ALMEIRAO CRESPO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;8070;SEMENTE FELTRIN ALMEIRAO FOL AMAR;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;8071;SEMENTE FELTRIN ALMEIRAO PAO ACUC;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;8076;SEMENTE FELTRIN CENOURA ROTERDA;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;8079;SEMENTE FELTRIN CHICOR CA FOL LAR;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;8080;SEMENTE FELTRIN CHICORIA ESCAROLA;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;8081;SEMENTE FELTRIN CHICORIA PALLA ROSS;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;8082;SEMENTE FELTRIN COUVE FLOR TODO AN;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;8084;SEMENTE FELTRIN FEIJAO MACARR RAS;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;8085;SEMENTE FELTRIN FLOR GIRASS VALEN;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;8086;SEMENTE FELTRIN FLOR MARGARIDA AFR;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;8109;SEMENTE FELTRIN FLOR PAPOULA CALIF;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;8089;SEMENTE FELTRIN FLOR PHLOX SORT;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;8090;SEMENTE FELTRIN FLOR PIRETRO SORT;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;8092;SEMENTE FELTRIN FLOR SALVIA VERMELH;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;8095;SEMENTE FELTRIN FLOR VENIDIO LARAN;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;8107;SEMENTE FELTRIN FLORES 01 MOSQUITINHO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;8098;SEMENTE FELTRIN FLORES 02 AMOR PERFEITO C;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;8102;SEMENTE FELTRIN FLORES 02 CELOSIA PLUMOSA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;8103;SEMENTE FELTRIN FLORES 02 PHLOX ESTRELADO;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;8111;SEMENTE FELTRIN MELANCIA COMPRIDA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24301;SEPARADOR DEDOS PEDICURE 2PC;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32627;SH ABOVE FEM HIDRATACAO 325ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;37723;SH ABOVE MASC ANTICASPA PROMO 600ML;A;12;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24304;SH ABOVE MASCULINO HIDRATACAO 325ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24305;SH ALFAPARF DESAMARELADOR 300ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32628;SH CLEAR ANTI CASP COOL MENTHOL 200ML;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;8165;SH COLLIE 500ML ANTIPULGA;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;8166;SH COLLIE 500ML BABY FILHOTES;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;10238;SH COND PROCAO ERVA STA MARIA 500ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24308;SH COTTONBABY PREMIUM 200ML HID INTENSA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24312;SH DARLING 500ML TILIA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24315;SH DI HELLEN HOMEN S/SAL 350ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;32629;SH DOVE AD THERAPY ANTI-FRIZZ 200ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24316;SH DOVE CUIDA PROTEGE 400ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;10274;SH ELSEVE ARGININA RESIST X3 200ML NUTRIC INTENSA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;10254;SH ELSEVE ARGININA RESIST X3 400ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;10275;SH ELSEVE ARGININA RESIST X3 400ML NUTRIC INTENSA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;10270;SH ELSEVE ARGININA RESIST X3 400ML REST MASSA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;10255;SH ELSEVE COLOR VIVE 400ML;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32630;SH ELSEVE HIDRA MAX FLEXIUM RENO 200ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;10272;SH ELSEVE HYDR DETOX 400ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;10256;SH ELSEVE HYDR MAX COLAGENO 200ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;10257;SH ELSEVE HYDR MAX COLAGENO 400ML;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32631;SH ELSEVE LISO INT RENO 200ML;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32632;SH ELSEVE LOREAL NUTRICAO 10X 400ML;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32633;SH ELSEVE NUTRICAO 10 RENO 200ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;10261;SH ELSEVE OLEO EXTRAORDIN 400ML CACHOS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;10259;SH ELSEVE OLEO EXTRAORDIN 400ML NUTRIC INTENSA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;10262;SH ELSEVE OLEO EXTRAORDIN 400ML NUTRICAO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;10263;SH ELSEVE QUERA LISO 200ML LEVE SEDOSO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;10265;SH ELSEVE QUERA LISO 400ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;10264;SH ELSEVE QUERA LISO 400ML LEVE SEDOSO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;10267;SH ELSEVE REP TTL 5 REEST 400ML ESPEC QUIMICA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;10266;SH ELSEVE REP TTL 5 REEST 400ML EXTRA PROFUNDO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;10269;SH ELSEVE SUPREME CONTROL 4D 400ML;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32634;SH ELSEVE VITA MAX RENO 200ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24321;SH EUDORA 250ML SIAGE RECONSTROI FIOS 4D;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24322;SH EUDORA 400ML 4D RECONSTROI FIOS;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32635;SH HEAD SHOULDERS MEN C OLD SPICE 200ML;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32636;SH HEAD SHOULDERS POS QUIMICA 400ML;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32637;SH HUGGIES T.MONICA CAM/CAB CACHE 200ML;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;36420;SH JOAO E MARIA GLICERINADO 200ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;37305;SH JOHNSON BABY CAB CLAROS CAMOMIL;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32638;SH JOHNSON BABY LISOS 200ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;10278;SH JOHNSONS BABY 200ML CAB CACHEADOS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;10279;SH JOHNSONS BABY 200ML GOTAS BRILHO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;10280;SH JOHNSONS BABY 200ML HORA DO SONO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;10281;SH JOHNSONS BABY FORCA VITAM 200ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24333;SH NEEZ 3X1 240ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;10284;SH NEEZ A SECO 250ML CABELOS NORMAIS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;10285;SH NEEZ A SECO 250ML CABELOS OLEOSOS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24337;SH NIELY 300ML COMPRIDOS FORTES;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32639;SH PALM ILUMINADOR CASTANHOS 350ML;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32640;SH PALM NAT C.BRILHANTES 350ML;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32641;SH PALM NAT PERFECT LONG 350ML;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32642;SH PALM NAT SECRETA UCUUBA 325ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24338;SH PALMOLIVE 350ML MARROQUINO CAMELIA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24339;SH PALMOLIVE 350ML RICINIO ROSAS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;36442;SH PALMOLIVE KIDS CRESPO 350ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24343;SH PALMOLIVE KIDS+CD;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;10289;SH PAMPERS GLICERINA 400ML;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32643;SH PANTENE 2X1 HITRATACAO 175ML;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32644;SH PANTENE LISO SEDOSO 400ML;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32645;SH PANTENE REP REJUVENEC 400ML;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;32646;SH PANTENE REPARAC REJUVE 175ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;24346;SH PRIME 1 MINUTO 270ML;A;1;1;0
