DEPARTAMENTO;COMPRADOR;CODIGO_EMPRESA;CODIGO_PRODUTO;DESCRICAO_PRODUTO;STATUS_COMPRA;EMBL_COMPRA;EMBL_TRANSFERENCIA;QUANTIDADE_ESTOQUE_MINIMO;QUANTIDADE_ESTOQUE_MAXIMO
PERECIVEIS;SANDRO MARTINS VIANNA;16;34475;PEITO FGO EXCELSIOR DEF KG RETALHO;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11700;PEITO FGO PROGRESSO DEF KG EMB;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11701;PEITO FGO PROGRESSO DEF KG FAT;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11702;PEITO FGO PROGRESSO DEF KG INT;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;31858;PEITO FGO SADIA TEMP COZ DESF CONG 400G;Ativo;12;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11703;PEITO FGO SEARA DESF 400G;Ativo;10;1;0;0
PERECIVEIS;LAURINDO BISCUBI RAMOS;16;11705;PEITO FRIBOI BOV PORC VACUO;Ativo;1;1;0;0
PERECIVEIS;LAURINDO BISCUBI RAMOS;16;11704;PEITO FRIBOI BOV PORC VACUO BDJ;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11690;PEITO PERDIGAO CHESTER DEF KG EMB;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;31859;PEITO PERDIGAO CHESTER DEF KG FAT;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11691;PEITO PERDIGAO CHESTER DEF KG INT;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11925;PEITO PERDIGAO CHESTER DEF KG RETALHO;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11706;PEITO PERU PERDIGAO LIGHT COZ KG EMB;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11707;PEITO PERU PERDIGAO LIGHT COZ KG FAT;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11709;PEITO PERU SADIA DEF SOLTIS 200G;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11710;PEITO PERU SADIA LIGHT DEF KG EMB;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11711;PEITO PERU SADIA LIGHT DEF KG FAT;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11712;PEITO PERU SADIA LIGHT DEF KG INT;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11926;PEITO PERU SADIA LIGHT DEF KG RETALHO;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;36456;PEIXE TRAIRA CONG KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11729;PERNIL PAMPLONA SUINO TEMP KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11730;PERNIL SUINO CONG KG;Ativo;1;1;0;0
PERECIVEIS;MODELO;16;31872;PES SUINOS CONG KG;Ativo;1;1;0;0
PERECIVEIS;LAURINDO BISCUBI RAMOS;16;11738;PICANHA BORDON BOV CONG;Ativo;1;1;0;0
PERECIVEIS;LAURINDO BISCUBI RAMOS;16;11740;PICANHA BORDON BOV FAT KG BDJ;Ativo;1;1;0;0
PERECIVEIS;LAURINDO BISCUBI RAMOS;16;11739;PICANHA BORDON BOV FAT KG VACUO;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11742;PICANHA PAMPLONA SUINA TEMPERADO;Ativo;1;1;0;0
PERECIVEIS;LAURINDO BISCUBI RAMOS;16;11744;PICANHA RESERVA BOV KG BIFE;Ativo;1;1;0;0
PERECIVEIS;LAURINDO BISCUBI RAMOS;16;11745;PICANHA RESERVA BOV KG GRILL;Ativo;1;1;0;0
PERECIVEIS;LAURINDO BISCUBI RAMOS;16;11747;PICANHA RESERVA BOV KG PAI;Ativo;1;1;0;0
PERECIVEIS;LAURINDO BISCUBI RAMOS;16;11741;PICANHA RESERVA BOV KG PEDACO;Ativo;1;1;0;0
PERECIVEIS;MODELO;16;31876;PICANHA SUI TEMP PAMPLONA KG;Ativo;1;1;0;0
PERECIVEIS;LAURINDO BISCUBI RAMOS;16;25955;PONTA PEITO RESERVA BOV S OSSO KG BIFE A MINEIRA;Ativo;1;1;0;0
PERECIVEIS;LAURINDO BISCUBI RAMOS;16;11790;PONTA PEITO RESERVA BOV S OSSO KG PAI;Ativo;1;1;0;0
PERECIVEIS;LAURINDO BISCUBI RAMOS;16;11789;PONTA PEITO RESERVA BOV S OSSO KG PEDACO;Ativo;1;1;0;0
PERECIVEIS;LAURINDO BISCUBI RAMOS;16;11716;PONTA PEITO RESERVA BOV S OSSO KG PEITO ESPEC;Ativo;1;1;0;0
PERECIVEIS;LAURINDO BISCUBI RAMOS;16;11714;PONTA PEITO RESERVA BOV S OSSO KG PEITO MOIDO;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11791;PRES AURORA FAT 180G;Ativo;14;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11792;PRES EXCELSIOR FAT 180G;Ativo;12;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11795;PRES MILAN S GORD FAT KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11796;PRES MILAN S GORD INT KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11799;PRES PERDIGAO FAT 200G;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11802;PRES PROGRESSO FAT 500G;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11805;PRES SADIA FAT 180G;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11806;PRES SADIA FAT 200G;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11803;PRES SADIA KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11804;PRES SADIA KG FAT;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11924;PRES SADIA KG RETALHO;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11807;PRES SADIA PARMA FAT 100G;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11808;PRES STA CLARA PROSC CRUDO FAT 50G;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;35585;PRESUNTO AURORA FAT 180G;Ativo;14;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11863;QJO COLONIAL RODEIO KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11828;QJO DOM MIRO LANCHE FAT 2KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11829;QJO DOM MIRO MUSS 2KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11830;QJO DOM MIRO MUSSARELA EMB KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;34816;QJO GOUDA PRESIDENTE 130G;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11834;QJO LANCHE INT KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;7586;QJO MINAS FRESC SANTA CLARA 200G PROCESS;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;32013;QJO MUSS PRESIDENT FAT 150G;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11835;QJO MUSSARELA FAT KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11836;QJO MUSSARELA INT KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;36412;QJO MUSSARELA STA CLARA EMB KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;7587;QJO PHILADELPHIA 150G ORIGINAL;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;22618;QJO PHILADELPHIA CREM S/LACTO.150G;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;32018;QJO PRATO GRAN RES PRESIDENT 150G;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;36927;QJO PRATO PRESIDENT GRAN RESER 130G;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11838;QJO PRESIDENT AZUL LE BLUE 100G;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11842;QJO PRESIDENT GOUDA 160G;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11846;QJO PRESIDENT LANCHE FAT 150G;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11844;QJO PRESIDENT LANCHE KG EMB;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11845;QJO PRESIDENT LANCHE KG FAT;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11847;QJO PRESIDENT LANCHE KG INT;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11848;QJO PRESIDENT LANCHE KG PEDACO;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11928;QJO PRESIDENT LANCHE KG RETALHO;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11849;QJO PRESIDENT MINAS PADRAO KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11851;QJO PRESIDENT MUSS ZR LAC FAT 150G;Ativo;28;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11854;QJO PRESIDENT MUSSARELA FAT 300G;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11855;QJO PRESIDENT MUSSARELA INT KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11857;QJO PRESIDENT PARM 180G;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11858;QJO PRESIDENT PARM CILINDRO 180G;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11859;QJO PRESIDENT PETIT BRIE 125G;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;32017;QJO PRESIDENT PETIT CAMEMBERT 125G;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11837;QJO PRESIDENT PRATO 300G;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;37771;QJO PRESIDENTE MUSS FAT 500G;Ativo;12;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11864;QJO RODEIO COLONIAL FAT 150G;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11865;QJO RODEIO MUSS 2KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11866;QJO RODEIO MUSSARELA FAT 150G;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11867;QJO SADIA MUSSARELA FAT 150G;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;32031;QJO SADIA PRATO FAT 150G;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;34984;QJO SANTA CLARA ESTEPE FATIADO 120G;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;7590;QJO SHANKLISHE BALADIA 165G;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11868;QJO STA CLARA BRIE CUNHA KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11871;QJO STA CLARA CAMEMBERT KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11872;QJO STA CLARA CHEDDAR 120G;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11873;QJO STA CLARA COALHO PALITO KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11874;QJO STA CLARA COBOCO MEIA FORMA KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;34478;QJO STA CLARA COBOCO MEIA FORMA KG CORT;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11875;QJO STA CLARA COLONIAL KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;34479;QJO STA CLARA COLONIAL KG CORT;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11876;QJO STA CLARA ESTEPE CUNHA KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;22640;QJO STA CLARA FONDUE 4 QJOS 400G;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11877;QJO STA CLARA GORGONZOLA CUNHA KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11878;QJO STA CLARA GRUYERE KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11821;QJO STA CLARA MIN FRESC RED SOD KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11882;QJO STA CLARA MINAS FRES SANBIOS KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11881;QJO STA CLARA MINAS FRESC LIGHT KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11880;QJO STA CLARA MINAS FRESCAL KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11883;QJO STA CLARA MUSSARELA FAT 150G;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;32015;QJO STA CLARA MUSSARELA KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11884;QJO STA CLARA MUSSARELA ZR LACT KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11885;QJO STA CLARA PARMESAO CUNHA KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11886;QJO STA CLARA PORCO KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11887;QJO STA CLARA PORCO KG EMB;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11888;QJO STA CLARA PORCO KG FAT;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;34481;QJO STA CLARA PORCO KG RETALHO;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;32029;QJO STA CLARA PRATO LANCHE 150G;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11891;QJO STA CLARA PROVO P ESPETO KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11890;QJO STA CLARA PROVOLONE KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11892;QJO STA CLARA SANSOE KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;32030;QJO STA CLARA SANSOE KG CORT;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11893;QJO STA CLARA ZR LAC 150G;Ativo;1;1;0;0
PERECIVEIS;LAURINDO BISCUBI RAMOS;16;11899;QUARTO BOV C OSSO KG MOIDO;Ativo;1;1;0;0
PERECIVEIS;LAURINDO BISCUBI RAMOS;16;11571;QUARTO BOV C OSSO KG OSSO QUARTO;Ativo;1;1;0;0
PERECIVEIS;LAURINDO BISCUBI RAMOS;16;11895;QUARTO BOV C OSSO KG PAI;Ativo;1;1;0;0
PERECIVEIS;LAURINDO BISCUBI RAMOS;16;11897;QUARTO BOV C OSSO KG RESERVA;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11908;RABADA BOV KG CONG PAI;Ativo;1;1;0;0
PERECIVEIS;LAURINDO BISCUBI RAMOS;16;11915;RECORTE BOV CONG KG;Ativo;1;1;0;0
PERECIVEIS;LAURINDO BISCUBI RAMOS;16;37831;RECORTE BOV CONG KG ALMONDEGA;Ativo;1;1;0;0
PERECIVEIS;LAURINDO BISCUBI RAMOS;16;11249;RECORTE BOV CONG KG GUIS RES 2A;Ativo;1;1;0;0
PERECIVEIS;LAURINDO BISCUBI RAMOS;16;37837;RECORTE BOV CONG KG HAMBURGUER;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11927;RETALHO QJO KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11930;RICOTA NONNA NITA TRAD KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11931;RICOTA STA CLARA KG R 70802;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11932;RICOTA STA CLARA LIGHT KG R 70804;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11933;RICOTA STA CLARA ZR LAC KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11934;RINS BOV CONG KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11935;RINS SUINO DALIA CONG KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11951;SALAME DALIA ITALIANO KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;36343;SALAME ITAL BORELLA KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11953;SALAME NOBREZA ITALIANO KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11954;SALAME PERDIGAO ITALIANO TRAD KG SALT7;Ativo;1;1;0;0
PERECIVEIS;MODELO;16;10217;SALAME PERDIGAO KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11956;SALAME SADIA ITALIANO FAT 100G SSSF;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11959;SALAME SADIA SNACK SECO 36G;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11961;SALAME STA CLARA ITALIANO FAT 100G;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11960;SALAME STA CLARA ITALIANO KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11963;SALAMINHO PAMPLONA KG FAT;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;32251;SALAMINHO PAMPLONA KG INT;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11965;SALAMINHO STA CLARA KG FAT;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11966;SALAMINHO STA CLARA KG INT;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;10841;SALG SUINO STA CLARA CARA ORELH KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11786;SALG SUINO STA CLARA PELE BDJ KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11731;SALG SUINO STA CLARA PES BDJ KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11913;SALG SUINO STA CLARA RABO BDJ KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;35325;SALSICHA EXCELSIOR 19CM KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11971;SALSICHA EXCELSIOR 23CM 2KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11975;SALSICHA EXCELSIOR FGO KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11977;SALSICHA EXCELSIOR LONGA 23CM KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11984;SALSICHA MAIS FGO LONGA 1 5KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;32299;SALSICHA MAIS FRANGO LONGA KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11986;SALSICHA NOBRE 3KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11985;SALSICHA NOBRE KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11988;SALSICHA PERDIGAO S CORANTE KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11992;SAMBIQUIRA FGO BIG 1KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11993;SAMBIQUIRA FGO PERDIGAO 1KG;Ativo;16;1;0;0
PERECIVEIS;MODELO;16;32521;SEBO BOV KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;11999;SOBRECOXA FGO CONG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;32702;SOBRECOXA FGO SADIA ASSA FACIL CONG 800G;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;32703;SOBRECOXA FGO SADIA BDJ 1KG;Ativo;12;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;12000;SOBRECOXA FGO SADIA IQF 1KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;12002;SOBRECOXA FGO SEARA BDJ 1KG;Ativo;12;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;12003;SOBRECOXA FGO SEARA IQF 1KG;Ativo;12;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;32705;SOBREPALETA PAMPLONA TEMP KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;12025;TENDER PAMPLONA;Ativo;1;1;0;0
PERECIVEIS;LAURINDO BISCUBI RAMOS;16;12080;TRIPA GORDA BRISTOT BOV CONG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;12082;TRIPA SECA JD BOV 9M;Ativo;10;10;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;38058;TRIPA SUINA ANZILIERO SALG 32X35;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;12086;TULIPA FGO SADIA IQF 1KG;Ativo;1;1;0;0
PERECIVEIS;SANDRO MARTINS VIANNA;16;12087;TULIPA FGO SEARA 1KG;Ativo;1;1;0;0
