SEQPRODUTO;QTDEMBALAGEM;NROSEGMENTO;NROEMPRESA;STATUSVENDA;PRECOBASENORMAL;MOTIVOPRECOBASE;PRECOGERNORMAL;PRECOGERPROMOC;MOTIVOPRECOGERADO;PRECOVALIDNORMAL;PRECOVALIDPROMOC;MOTIVOPRECOVALIDO;FAIXAGERACRFIN;FAIXAVALIDACRFIN;INDEMIETIQUETA;PROCESSOALTERACAO;INDREPLICACAO;INDGEROUREPLICACAO;PRECOINDENIZACAO;SEQLISTAPRECOGER;SEQLISTAPRECOVALID;DTAGERACAOPRECO;DTAVALIDACAOPRECO;DTABASEEXPORTACAO;CODPROMPDVGER;FATPROMPDVGER;CODPROMPDVVALID;FATPROMPDVVALID;PONTOBASENORMAL;PONTOGERNORMAL;PONTOGERPROMOC;PONTOVALIDNORMAL;PONTOVALIDPROMOC;DTAALTERACAO;USUALTERACAO;PRECOMAXCONSUMIDOR;NROBASEEXPORTACAO;INDPRECOMONIT;MGMMINNORMAL;MGMMAXNORMAL;MGMMINPROMOC;MGMMAXPROMOC;PRECOMINNORMAL;PRECOMAXNORMAL;PRECOMINPROMOC;PRECOMAXPROMOC;VLRCUSTOLIQDIAPRECIF;INDBASESUGPRECO;SEQCCACORDOASSOCPRECOBASE;SEQCCACORDOASSOCPRECOGER;SEQCCACORDOASSOCPRECOVALIDO;MARGEMLUCROPRODEMPSEG;INDREVISAOPRECO;DTAGERREVISAOPRECO;USUGERREVISAOPRECO;DTAULTREVISAOPRECO;USUREVISAOPRECO;INDETIQUETARF;DTAGERACAOPRECOPROG;PRECOGERNORMALPROG;PRECOGERPROMOCPROG;PRECOEMITIDOPROMOC;USUAPROVASTATUSVDA;DTAAPROVASTATUSVDA;DTAHORALTSTATUSVDA;DTAHORIMPORTECOMMERCE;SEQCAMPANHABASE;VLRDIFCAMPANHAPRECOBASE;SEQCAMPANHAGER;VLRDIFCAMPANHAPRECOGER;SEQCAMPANHAVALID;VLRDIFCAMPANHAPRECOVALID;DTAHORCOLETAPRECO;USUVALIDAPRECO;DATAHORAALTERACAO;QTDETIQUETA;SEQPROMOCAO;INDETIQUETAMGL;NROBASEEXPORTACAOERP
524;1;1;50;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-05-15-09.41.33.000000;;2026-05-15-09.41.33.000000;;;;;;;;;;;;;5425233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-05-15-10.00.19.000000;;;;0
524;1;1;18;A;2,99;IMPORTACAO INICIAL PRECO;2,99;0;IMPORTACAO INICIAL PRECO;2,99;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-05-15-09.41.33.000000;2026-01-30-16.49.16.000000;2026-05-15-09.41.33.000000;;;;;;;;;;2026-01-31-14.51.37.000000;IMPORTACAO;;5425233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-05-15-10.00.19.000000;;;;0
524;1;1;8;A;2,99;IMPORTACAO INICIAL PRECO;2,99;0;IMPORTACAO INICIAL PRECO;2,99;0;IMPORTACAO INICIAL PRECO;A;A;S;M;S;;;;;2026-05-15-09.41.33.000000;2026-01-29-19.09.51.000000;2026-05-15-09.41.33.000000;;;;;;;;;;2026-01-31-15.03.02.000000;IMPORTACAO;;5425233;;;;;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;IMPORTACAO;2026-05-15-10.00.19.000000;;;N;0
524;1;1;2;A;2,99;IMPORTACAO INICIAL PRECO;2,99;0;IMPORTACAO INICIAL PRECO;2,99;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-05-15-09.41.33.000000;2026-01-29-19.10.21.000000;2026-05-15-09.41.33.000000;;;;;;;;;;2026-01-31-15.03.02.000000;IMPORTACAO;;5425233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-05-15-10.00.19.000000;;;;0
524;1;1;5;A;2,99;IMPORTACAO INICIAL PRECO;2,99;0;IMPORTACAO INICIAL PRECO;2,99;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-05-15-09.41.33.000000;2026-01-29-19.10.30.000000;2026-05-15-09.41.33.000000;;;;;;;;;;2026-01-31-15.03.02.000000;IMPORTACAO;;5425233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-05-15-10.00.19.000000;;;;0
361;1;1;13;A;7,99;ALTERACAO CENTRAL;7,99;0;ALTERACAO CENTRAL;7,99;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-06-25-04.06.52.000000;2026-06-25-04.06.52.000000;2026-06-25-04.06.52.000000;;;;;;;;;;2026-06-25-04.06.52.000000;AUTOMATICO;;5612203;;;;;;;;;;,245912;B;;;;;;;;;;N;;;;;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.44.51.000000;;;N;0
361;1;1;50;A;7,99;ALTERACAO CENTRAL;7,99;0;ALTERACAO CENTRAL;7,99;0;ALTERACAO CENTRAL;A;A;N;;S;;;;;2026-06-25-04.08.06.000000;2026-06-25-04.08.06.000000;2026-06-25-04.08.06.000000;;;;;;;;;;2026-06-25-04.08.06.000000;AUTOMATICO;;5612203;;;;;;;;;;;B;;;;;;;;;;;;;;;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.44.51.000000;;;;0
361;1;1;2;A;7,99;ALTERACAO CENTRAL;7,99;0;ALTERACAO CENTRAL;7,99;0;ALTERACAO CENTRAL;A;A;N;;S;;;;;2026-06-25-04.04.55.000000;2026-06-25-04.04.55.000000;2026-06-25-04.04.55.000000;;;;;;;;;;2026-06-25-04.04.55.000000;AUTOMATICO;;5612203;;;;;;;;;;,155744;B;;;;;;;;;;N;;;;;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.44.51.000000;;;N;0
361;1;1;17;A;7,99;ALTERACAO CENTRAL;7,99;0;ALTERACAO CENTRAL;7,99;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-06-25-04.07.38.000000;2026-06-25-04.07.38.000000;2026-06-25-04.07.38.000000;;;;;;;;;;2026-06-25-04.07.38.000000;AUTOMATICO;;5612203;;;;;;;;;;,27086;B;;;;;;;;;;N;;;;;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.44.51.000000;;;N;0
361;1;1;901;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-05-07-15.13.08.000000;;2026-05-07-15.13.08.000000;;;;;;;;;;;LUSENA;;5612203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.44.51.000000;;;;0
361;1;1;11;A;7,99;ALTERACAO CENTRAL;7,99;0;ALTERACAO CENTRAL;7,99;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-06-25-04.06.17.000000;2026-06-25-04.06.17.000000;2026-06-25-04.06.17.000000;;;;;;;;;;2026-06-25-04.06.17.000000;AUTOMATICO;;5612203;;;;;;;;;;7,838856;B;;;;;;;;;;N;;;;;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.44.51.000000;;;N;0
361;1;1;7;A;7,99;ALTERACAO CENTRAL;7,99;0;ALTERACAO CENTRAL;7,99;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-06-25-04.05.43.000000;2026-06-25-04.05.43.000000;2026-06-25-04.05.43.000000;;;;;;;;;;2026-06-25-04.05.43.000000;AUTOMATICO;;5612203;;;;;;;;;;0;B;;;;;;;;;;N;;;;;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.44.51.000000;;;N;0
361;1;1;20;A;0;Zera Precos não enviados no arquivo;0;0;Zera Precos não enviados no arquivo;0;0;Zera Precos não enviados no arquivo;A;A;N;M;S;;;;;2026-05-07-15.13.08.000000;2026-01-31-16.35.37.000000;2026-05-07-15.13.08.000000;;;;;;;;;;2026-01-31-16.35.37.000000;LUSENA;;5612203;;;;;;;;;;7,838856;;;;;;;;;;;;;;;;;;;;;;;;;;;C5Import;2026-08-24-10.44.51.000000;;;;0
361;1;1;902;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-05-07-15.13.08.000000;;2026-05-07-15.13.08.000000;;;;;;;;;;;LUSENA;;5612203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.44.51.000000;;;;0
361;1;1;15;A;7,99;ALTERACAO CENTRAL;7,99;0;ALTERACAO CENTRAL;7,99;0;ALTERACAO CENTRAL;A;A;N;;S;;;;;2026-06-25-04.07.12.000000;2026-06-25-04.07.12.000000;2026-06-25-04.07.12.000000;;;;;;;;;;2026-06-25-04.07.12.000000;AUTOMATICO;;5612203;;;;;;;;;;;B;;;;;;;;;;;;;;;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.44.51.000000;;;;0
361;1;1;10;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-05-07-15.13.08.000000;;2026-05-07-15.13.08.000000;;;;;;;;;;;LUSENA;;5612203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.44.51.000000;;;;0
361;1;1;9;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-05-07-15.13.08.000000;;2026-05-07-15.13.08.000000;;;;;;;;;;;LUSENA;;5612203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.44.51.000000;;;;0
361;1;1;1;A;7,99;ALTERACAO CENTRAL;7,99;0;ALTERACAO CENTRAL;7,99;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-06-25-04.04.44.000000;2026-06-25-04.04.44.000000;2026-06-25-04.04.44.000000;;;;;;;;;;2026-06-25-04.04.44.000000;AUTOMATICO;;5612203;;;;;;;;;;0;B;;;;;;;;;;N;;;;;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.44.50.000000;;;N;0
361;1;1;12;A;7,99;ALTERACAO CENTRAL;7,99;0;ALTERACAO CENTRAL;7,99;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-06-25-04.06.27.000000;2026-06-25-04.06.27.000000;2026-06-25-04.06.27.000000;;;;;;;;;;2026-06-25-04.06.27.000000;AUTOMATICO;;5612203;;;;;;;;;;,183229;B;;;;;;;;;;N;;;;;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.44.51.000000;;;N;0
361;1;1;900;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-05-07-15.13.08.000000;;2026-05-07-15.13.08.000000;;;;;;;;;;;LUSENA;;5612203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.44.51.000000;;;;0
362;1;1;50;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-05-07-15.01.54.000000;;2026-05-07-15.07.40.000000;;;;;;;;;;;JORSALDA;;5407577;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-05-07-15.07.40.000000;;;;0
362;1;1;18;A;7,99;IMPORTACAO INICIAL PRECO;7,99;0;IMPORTACAO INICIAL PRECO;7,99;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-05-07-15.01.54.000000;2026-01-30-16.48.21.000000;2026-05-07-15.07.40.000000;;;;;;;;;;2026-01-31-14.48.24.000000;JORSALDA;;5407577;;;;;;;;;;7,838856;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-05-07-15.07.40.000000;;;;0
362;1;1;4;A;7,99;IMPORTACAO INICIAL PRECO;7,99;0;IMPORTACAO INICIAL PRECO;7,99;0;IMPORTACAO INICIAL PRECO;A;A;S;M;S;;;;;2026-05-07-15.01.54.000000;2026-01-29-19.09.16.000000;2026-05-07-15.07.40.000000;;;;;;;;;;2026-01-31-14.53.18.000000;JORSALDA;;5407577;;;;;;;;;;7,838856;;;;;;;;;;;N;;;;;;;;;;;;;;;;IMPORTACAO;2026-05-07-15.07.40.000000;;;N;0
362;1;1;8;A;7,99;IMPORTACAO INICIAL PRECO;7,99;0;IMPORTACAO INICIAL PRECO;7,99;0;IMPORTACAO INICIAL PRECO;A;A;N;;S;;;;;2026-05-07-15.01.54.000000;2026-04-14-03.01.50.000000;2026-05-07-15.07.40.000000;;;;;;;;;;2026-04-14-03.01.50.000000;JORSALDA;;5407577;;;;;;;;;;7,838856;;;;;;;;;;;;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-05-07-15.07.40.000000;;;;0
362;1;1;2;A;7,99;IMPORTACAO INICIAL PRECO;7,99;0;IMPORTACAO INICIAL PRECO;7,99;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-05-07-15.01.54.000000;2026-01-29-19.09.38.000000;2026-05-07-15.07.40.000000;;;;;;;;;;2026-01-31-14.53.18.000000;JORSALDA;;5407577;;;;;;;;;;7,838856;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-05-07-15.07.40.000000;;;;0
362;1;1;5;A;7,99;IMPORTACAO INICIAL PRECO;7,99;0;IMPORTACAO INICIAL PRECO;7,99;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-05-07-15.01.54.000000;2026-01-29-19.09.31.000000;2026-05-07-15.07.40.000000;;;;;;;;;;2026-01-31-14.53.18.000000;JORSALDA;;5407577;;;;;;;;;;7,838856;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-05-07-15.07.40.000000;;;;0
362;1;1;901;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-05-07-15.01.54.000000;;2026-05-07-15.07.40.000000;;;;;;;;;;;JORSALDA;;5407577;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-05-07-15.07.40.000000;;;;0
362;1;1;20;A;0;Zera Precos não enviados no arquivo;0;0;Zera Precos não enviados no arquivo;0;0;Zera Precos não enviados no arquivo;A;A;N;M;S;;;;;2026-05-07-15.01.54.000000;2026-01-31-16.35.37.000000;2026-05-07-15.07.40.000000;;;;;;;;;;2026-01-31-16.35.37.000000;JORSALDA;;5407577;;;;;;;;;;7,838856;;;;;;;;;;;;;;;;;;;;;;;;;;;C5Import;2026-05-07-15.07.40.000000;;;;0
362;1;1;902;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-05-07-15.01.54.000000;;2026-05-07-15.07.40.000000;;;;;;;;;;;JORSALDA;;5407577;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-05-07-15.07.40.000000;;;;0
362;1;1;14;A;7,99;IMPORTACAO INICIAL PRECO;7,99;0;IMPORTACAO INICIAL PRECO;7,99;0;IMPORTACAO INICIAL PRECO;A;A;N;;S;;;;;2026-05-07-15.01.54.000000;2026-04-14-03.02.39.000000;2026-05-07-15.07.40.000000;;;;;;;;;;2026-04-14-03.02.39.000000;JORSALDA;;5407577;;;;;;;;;;7,838856;;;;;;;;;;;;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-05-07-15.07.40.000000;;;;0
362;1;1;15;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-05-07-15.01.54.000000;;2026-05-07-15.07.40.000000;;;;;;;;;;;JORSALDA;;5407577;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-05-07-15.07.40.000000;;;;0
362;1;1;10;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-05-07-15.01.54.000000;;2026-05-07-15.07.40.000000;;;;;;;;;;;JORSALDA;;5407577;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-05-07-15.07.40.000000;;;;0
362;1;1;9;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-05-07-15.01.54.000000;;2026-05-07-15.07.40.000000;;;;;;;;;;;JORSALDA;;5407577;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-05-07-15.07.40.000000;;;;0
362;1;1;1;A;7,99;IMPORTACAO INICIAL PRECO;7,99;0;IMPORTACAO INICIAL PRECO;7,99;0;IMPORTACAO INICIAL PRECO;A;A;N;;S;;;;;2026-05-07-15.01.54.000000;2026-04-14-03.00.44.000000;2026-05-07-15.07.40.000000;;;;;;;;;;2026-04-14-03.00.44.000000;JORSALDA;;5407577;;;;;;;;;;7,838856;;;;;;;;;;;;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-05-07-15.07.40.000000;;;;0
362;1;1;900;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-05-07-15.01.54.000000;;2026-05-07-15.07.40.000000;;;;;;;;;;;JORSALDA;;5407577;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-05-07-15.07.40.000000;;;;0
363;1;1;3;A;119,9;IMPORTACAO INICIAL PRECO;119,9;0;IMPORTACAO INICIAL PRECO;119,9;0;IMPORTACAO INICIAL PRECO;A;A;S;M;S;;;;;2026-05-06-17.12.01.000000;2025-05-31-13.56.10.000000;2026-05-06-17.12.01.000000;;;;;;;;;;2026-01-31-14.54.12.000000;IMPORTACAO;;5608323;;;;;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;IMPORTACAO;2026-08-21-17.22.05.000000;;;N;0
363;1;1;13;A;119,9;IMPORTACAO INICIAL PRECO;119,9;0;IMPORTACAO INICIAL PRECO;119,9;0;IMPORTACAO INICIAL PRECO;A;A;S;M;S;;;;;2026-05-06-17.12.01.000000;2026-01-20-21.10.40.000000;2026-05-06-17.12.01.000000;;;;;;;;;;2026-01-31-14.48.51.000000;IMPORTACAO;;5608323;;;;;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;IMPORTACAO;2026-08-21-17.22.05.000000;;;N;0
363;1;1;50;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-05-06-17.12.01.000000;;2026-05-06-17.12.01.000000;;;;;;;;;;;;;5608323;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-21-17.22.05.000000;;;;0
363;1;1;4;A;119,9;IMPORTACAO INICIAL PRECO;119,9;0;IMPORTACAO INICIAL PRECO;119,9;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-05-06-17.12.01.000000;2025-05-31-14.00.21.000000;2026-05-06-17.12.01.000000;;;;;;;;;;2026-01-31-14.54.12.000000;IMPORTACAO;;5608323;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-08-21-17.22.05.000000;;;;0
363;1;1;8;A;119,9;IMPORTACAO INICIAL PRECO;119,9;0;IMPORTACAO INICIAL PRECO;119,9;0;IMPORTACAO INICIAL PRECO;A;A;S;M;S;;;;;2026-05-06-17.12.01.000000;2025-05-31-14.16.10.000000;2026-05-06-17.12.01.000000;;;;;;;;;;2026-01-31-14.54.12.000000;IMPORTACAO;;5608323;;;;;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;IMPORTACAO;2026-08-21-17.22.05.000000;;;N;0
363;1;1;2;A;119,9;IMPORTACAO INICIAL PRECO;119,9;0;IMPORTACAO INICIAL PRECO;119,9;0;IMPORTACAO INICIAL PRECO;A;A;S;M;S;;;;;2026-05-06-17.12.01.000000;2025-05-31-13.52.23.000000;2026-05-06-17.12.01.000000;;;;;;;;;;2026-01-31-14.54.12.000000;IMPORTACAO;;5608323;;;;;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;IMPORTACAO;2026-08-21-17.22.05.000000;;;N;0
363;1;1;5;A;119,9;IMPORTACAO INICIAL PRECO;119,9;0;IMPORTACAO INICIAL PRECO;119,9;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-05-06-17.12.01.000000;2025-05-31-14.04.25.000000;2026-05-06-17.12.01.000000;;;;;;;;;;2026-01-31-14.54.12.000000;IMPORTACAO;;5608323;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-08-21-17.22.05.000000;;;;0
363;1;1;901;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-05-06-17.12.01.000000;;2026-05-06-17.12.01.000000;;;;;;;;;;;;;5608323;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-21-17.22.05.000000;;;;0
304;1;1;2;A;84,49;IMPORTACAO INICIAL PRECO;84,49;0;IMPORTACAO INICIAL PRECO;84,49;0;IMPORTACAO INICIAL PRECO;A;A;S;M;S;;;;;2026-01-31-18.53.19.000000;2026-01-31-18.53.19.000000;2026-08-19-11.08.37.000000;;;;;;;;;;2026-01-31-18.53.19.000000;IMPORTACAO;;5612203;;;;;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;IMPORTACAO;2026-08-24-10.43.05.000000;;;N;0
304;1;1;901;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-01-09-16.51.51.000000;;2025-07-21-17.10.15.000000;;;;;;;;;;;;;5612203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.43.05.000000;;;;0
304;1;1;902;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-01-09-16.51.51.000000;;2025-07-21-17.10.15.000000;;;;;;;;;;;;;5612203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.43.05.000000;;;;0
304;1;1;14;A;84,49;IMPORTACAO INICIAL PRECO;84,49;0;IMPORTACAO INICIAL PRECO;84,49;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-01-31-18.53.56.000000;2026-01-31-18.53.56.000000;2026-08-19-11.08.37.000000;;;;;;;;;;2026-01-31-18.53.56.000000;IMPORTACAO;;5612203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-08-24-10.43.05.000000;;;;0
304;1;1;15;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-01-09-16.51.51.000000;;2026-08-19-11.08.37.000000;;;;;;;;;;;;;5612203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.43.05.000000;;;;0
304;1;1;10;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-01-09-16.51.51.000000;;2025-07-21-17.10.15.000000;;;;;;;;;;;;;5612203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.43.05.000000;;;;0
304;1;1;9;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-01-09-16.51.51.000000;;2025-07-21-17.10.15.000000;;;;;;;;;;;;;5612203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.43.05.000000;;;;0
304;1;1;1;A;84,49;IMPORTACAO INICIAL PRECO;84,49;0;IMPORTACAO INICIAL PRECO;84,49;0;IMPORTACAO INICIAL PRECO;A;A;S;M;S;;;;;2026-01-31-18.53.15.000000;2026-01-31-18.53.15.000000;2026-08-19-11.08.37.000000;;;;;;;;;;2026-01-31-18.53.15.000000;IMPORTACAO;;5612203;;;;;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;IMPORTACAO;2026-08-24-10.43.05.000000;;;N;0
304;1;1;12;A;88,9;IMPORTACAO INICIAL PRECO;88,9;0;IMPORTACAO INICIAL PRECO;88,9;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-01-31-18.53.48.000000;2026-01-31-18.53.48.000000;2026-08-19-11.08.37.000000;;;;;;;;;;2026-01-31-18.53.48.000000;IMPORTACAO;;5612203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-08-24-10.43.05.000000;;;;0
304;1;1;900;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-01-09-16.51.51.000000;;2025-07-21-17.10.15.000000;;;;;;;;;;;;;5612203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.43.05.000000;;;;0
503;1;1;902;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-06-12-15.50.48.000000;;2026-06-12-15.50.48.000000;;;;;;;;;;;;;5543947;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-07-17-14.30.08.000000;;;;0
503;1;1;15;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-06-12-15.50.48.000000;;2026-06-12-15.50.48.000000;;;;;;;;;;;;;5543947;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-07-17-14.30.08.000000;;;;0
503;1;1;10;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-06-12-15.50.48.000000;;2026-06-12-15.50.48.000000;;;;;;;;;;;;;5543947;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-07-17-14.30.08.000000;;;;0
503;1;1;9;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-06-12-15.50.48.000000;;2026-06-12-15.50.48.000000;;;;;;;;;;;;;5543947;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-07-17-14.30.08.000000;;;;0
503;1;1;1;A;4,99;IMPORTACAO INICIAL PRECO;4,99;0;IMPORTACAO INICIAL PRECO;4,99;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-06-12-15.50.48.000000;2025-05-31-12.55.45.000000;2026-06-12-15.50.48.000000;;;;;;;;;;2026-01-31-14.59.04.000000;IMPORTACAO;;5543947;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-07-17-14.30.08.000000;;;;0
503;1;1;900;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-06-12-15.50.48.000000;;2026-06-12-15.50.48.000000;;;;;;;;;;;;;5543947;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-07-17-14.30.08.000000;;;;0
506;1;1;50;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-06-12-15.50.49.000000;;2026-06-12-15.50.49.000000;;;;;;;;;;;;;5543949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-07-17-14.30.52.000000;;;;0
506;1;1;18;A;4,99;IMPORTACAO INICIAL PRECO;4,99;0;IMPORTACAO INICIAL PRECO;4,99;0;IMPORTACAO INICIAL PRECO;A;A;S;M;S;;;;;2026-06-12-15.50.49.000000;2026-01-20-20.53.42.000000;2026-06-12-15.50.49.000000;;;;;;;;;;2026-01-31-14.52.06.000000;IMPORTACAO;;5543949;;;;;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;IMPORTACAO;2026-07-17-14.30.52.000000;;;N;0
506;1;1;4;A;4,99;IMPORTACAO INICIAL PRECO;4,99;0;IMPORTACAO INICIAL PRECO;4,99;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-06-12-15.50.49.000000;2025-05-31-14.00.59.000000;2026-06-12-15.50.49.000000;;;;;;;;;;2026-01-31-15.01.34.000000;IMPORTACAO;;5543949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-07-17-14.30.52.000000;;;;0
506;1;1;8;A;4,99;IMPORTACAO INICIAL PRECO;4,99;0;IMPORTACAO INICIAL PRECO;4,99;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-06-12-15.50.49.000000;2025-05-31-14.16.43.000000;2026-06-12-15.50.49.000000;;;;;;;;;;2026-01-31-15.01.34.000000;IMPORTACAO;;5543949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-07-17-14.30.52.000000;;;;0
