CODIGO_PRODUTO;DESCRICAO;EAN_DUN;DEPARTAMENTO;GRUPO;SUBGRUPO;NIVEL_4
34939;APONTADOR PLASTICO ANATOMICO C3;7898520012695;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34940;LAPIS DE COR LYKE RESINA C12 CORES;17898520121370;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34940;LAPIS DE COR LYKE RESINA C12 CORES;7898520121373;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34941;TESOURA ESCOLAR LYKE ZIGZAG 14CM;07898520012831;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34941;TESOURA ESCOLAR LYKE ZIGZAG 14CM;7898520012831;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34941;TESOURA ESCOLAR LYKE ZIGZAG 14CM;7898520012848;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34941;TESOURA ESCOLAR LYKE ZIGZAG 14CM;7898520013586;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34942;BORRACHA ZOO RETANGULAR LYKE C2;17898520012937;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34942;BORRACHA ZOO RETANGULAR LYKE C2;7898520012930;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34943;BORRACHA OVAL LYKE MULTICORES C2;17898520012975;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34943;BORRACHA OVAL LYKE MULTICORES C2;7898520012978;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34944;APONTADOR METEORO 2EM1 APONT BORRACHA;17898520012999;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34944;APONTADOR METEORO 2EM1 APONT BORRACHA;7898520012992;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34947;COLA COLORIDA LYKE 25G C 6;17898520001801;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34947;COLA COLORIDA LYKE 25G C 6;7898520001804;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34948;TESOURA ESC C VISOR E MOLA LYKE;17898520019608;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34948;TESOURA ESC C VISOR E MOLA LYKE;7898520019601;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34949;CANETINHAS HIDROGRAFICA C6 LYKE;17898520004383;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34949;CANETINHAS HIDROGRAFICA C6 LYKE;7898520004386;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34950;BORRACHA ESCOLAR C CAPA LYKE C2;17898520000439;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34950;BORRACHA ESCOLAR C CAPA LYKE C2;7898520000432;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34952;COMPASSO METALICO LYKE C REFIL;17898520000675;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34952;COMPASSO METALICO LYKE C REFIL;7898520000678;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34953;BORRACHA ESCOLAR LYKE PICOLE;17898520016003;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34953;BORRACHA ESCOLAR LYKE PICOLE;7898520016129;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34953;BORRACHA ESCOLAR LYKE PICOLE;7898520017485;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34954;APONTADOR C DEPOSITO LYKE;17898520121547;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34954;APONTADOR C DEPOSITO LYKE;7898520121540;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34955;GIZ COLOR GEL LYKE 6 CORES RETRATIL;17898520003737;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34955;GIZ COLOR GEL LYKE 6 CORES RETRATIL;7898520003730;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34956;TINTA ACRILICA 6 CORES PINCEL LYKE;17898520021281;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34956;TINTA ACRILICA 6 CORES PINCEL LYKE;7898520021284;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34957;TINTA ACRILICA 12 CORES PINCEL LYKE;17898520021304;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34957;TINTA ACRILICA 12 CORES PINCEL LYKE;7898520021307;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34958;KIT GEOMETRICO C4 PCS LYKE;17898520003898;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34958;KIT GEOMETRICO C4 PCS LYKE;7898520003891;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34959;COLA BASTAO LYKE 10G;07898520004850;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34959;COLA BASTAO LYKE 10G;17898520123947;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34959;COLA BASTAO LYKE 10G;7898520123933;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34959;COLA BASTAO LYKE 10G;7898520123940;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34960;COLA BASTAO LYKE 21G;17898520123978;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34960;COLA BASTAO LYKE 21G;7898520123964;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34960;COLA BASTAO LYKE 21G;7898520123971;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34961;CANETINHAS HIDROGRAFICA C12 LYKE;17898520126696;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34961;CANETINHAS HIDROGRAFICA C12 LYKE;7898520126699;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34962;PINCEL LYKE N8 CABO LONGO;17898520000019;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34962;PINCEL LYKE N8 CABO LONGO;7898520000012;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34963;PINCEL LYKE N10 CABO LONGO;17898520000026;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34963;PINCEL LYKE N10 CABO LONGO;7898520000029;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34964;BASTAO COLA QUENTE 11MMX300MM 1KG;17898520012005;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34964;BASTAO COLA QUENTE 11MMX300MM 1KG;7898520012008;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34965;BASTAO COLA QUENTE FINO 7X300MM C6;17898520018595;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34965;BASTAO COLA QUENTE FINO 7X300MM C6;7898520018567;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34966;BASTAO COLA QUENTE 11X300MM C6;17898520018632;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34966;BASTAO COLA QUENTE 11X300MM C6;7898520018611;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34967;BLOCO ADESIVO NEON 4 BLOCOS C100;17898520124098;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34967;BLOCO ADESIVO NEON 4 BLOCOS C100;7898520124091;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34968;BLOCO AUTOADESIVO LYKE C100 NEON;17898520124104;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34968;BLOCO AUTOADESIVO LYKE C100 NEON;7898520124107;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34969;CANETA ESF UNIK LYKE C 6 1 0 NEON;17898929094220;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34969;CANETA ESF UNIK LYKE C 6 1 0 NEON;7898929094223;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34970;CALCULADORA EASY LYKE AZL BCA;17898520008046;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34970;CALCULADORA EASY LYKE AZL BCA;7898520008049;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34971;KIT ESC LAPIS APONTADOR BORRACHA AZL PASTEL;17898520008183;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34971;KIT ESC LAPIS APONTADOR BORRACHA AZL PASTEL;7898520008186;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34972;KIT ESC LAPIS APONTADOR BORRACHA ROXO PASTEL;17898520008190;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34972;KIT ESC LAPIS APONTADOR BORRACHA ROXO PASTEL;7898520008193;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34973;CANETA APAGAVEL 4EM1 LYKE LETS GO;17898520021014;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34973;CANETA APAGAVEL 4EM1 LYKE LETS GO;7898520021017;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34974;MASSA MODELAR LYKE 6 CORES PASTEIS;17898520006820;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34974;MASSA MODELAR LYKE 6 CORES PASTEIS;7898520006823;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34988;CAD ESPI CD 80FLS CARTOGR CAPYVIBES;17894494783798;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34988;CAD ESPI CD 80FLS CARTOGR CAPYVIBES;7894494183799;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34988;CAD ESPI CD 80FLS CARTOGR CAPYVIBES;7894494783791;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34989;JG CAMA SOLTEIRO SUPERCAL SORT 2;7908383952165;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;CAMA
34990;CAD ESPI CD 10X1 160FLS CAPYVIBES;17894494783811;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34990;CAD ESPI CD 10X1 160FLS CAPYVIBES;7894494183812;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34990;CAD ESPI CD 10X1 160FLS CAPYVIBES;7894494783814;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34991;CAD ESPI CD 1X1 80FLS CAPYVIBES;17894494783804;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34991;CAD ESPI CD 1X1 80FLS CAPYVIBES;7894494183805;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34991;CAD ESPI CD 1X1 80FLS CAPYVIBES;7894494783807;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
34992;SAND HAV ANIMALS SLIM CNZ PRATA 39 40;37893249102260;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
34992;SAND HAV ANIMALS SLIM CNZ PRATA 39 40;7893249102269;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
34993;SAND HAV ANIMALS SLIM CNZ PTO 39 40;37893249102314;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
34993;SAND HAV ANIMALS SLIM CNZ PTO 39 40;7893249102382;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
34994;SAND HAV SLIM DISNEY ICE BLUE 41 42;37893249174106;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
34994;SAND HAV SLIM DISNEY ICE BLUE 41 42;7893249174105;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
34995;SAND HAV SLIM DISNEY ICE PINK 39 40;37893249174144;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
34995;SAND HAV SLIM DISNEY ICE PINK 39 40;7893249174143;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
34996;SAND HAV SLIM DISNEY VDE JARD 39 40;37909690386903;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
34996;SAND HAV SLIM DISNEY VDE JARD 39 40;7909690386902;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
34997;SAND HAV SLIM FLORAL AZL 41 42;37893249131116;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
34997;SAND HAV SLIM FLORAL AZL 41 42;7893249131115;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
34998;SAND HAV SLIM GLOSS RSA CROC 33 34;37909690467114;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
34998;SAND HAV SLIM GLOSS RSA CROC 33 34;7909690467113;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
34999;SAND HAV SLIM HEROINAS RSA BALLE 35 36;37893249021042;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
34999;SAND HAV SLIM HEROINAS RSA BALLE 35 36;7893249021041;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
35001;SAND HAV SLIM NAUTICAL BCO MAR 35 36;37909690361689;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
35001;SAND HAV SLIM NAUTICAL BCO MAR 35 36;7909690361688;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
35002;SAND HAV SLIM NAUTICAL BCO MAR 39 40;37909690361702;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
35002;SAND HAV SLIM NAUTICAL BCO MAR 39 40;7909690361701;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
35003;SAND HAV SLIM ROMAN RSA HOLL 41 42;37890541000294;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
35003;SAND HAV SLIM ROMAN RSA HOLL 41 42;7890541000293;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
35004;SAND HAV SLIM TROPICAL PTO CNZ 35 36;37893249284997;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
35004;SAND HAV SLIM TROPICAL PTO CNZ 35 36;7893249284996;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
35005;SAND HAVAIANAS TOP DISNEY RXO PRISM 39 40;37909843046999;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
35005;SAND HAVAIANAS TOP DISNEY RXO PRISM 39 40;7909843046998;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
35006;SAND HAV FLORAL FRESH PINK 35 36;37909843724156;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
35006;SAND HAV FLORAL FRESH PINK 35 36;7909843724155;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
35007;SAND HAV FLORAL FRESH PINK 37 38;37909843724163;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
35007;SAND HAV FLORAL FRESH PINK 37 38;7909843724162;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
35008;LAPIS DE COR LYKE RESINA C36 CORES;17898520007858;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
35008;LAPIS DE COR LYKE RESINA C36 CORES;7898520007851;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
35009;MASSA MODELAR LYKE C6 CORES NEON;17898520006806;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
35009;MASSA MODELAR LYKE C6 CORES NEON;7898520006809;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
35010;COLA BASTAO LYKE 40G;17898520124500;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
35010;COLA BASTAO LYKE 40G;7898520123995;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
35010;COLA BASTAO LYKE 40G;7898520124503;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
35011;LAPIS COR LYKE C12 CORES RESINA;17898520124159;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
35011;LAPIS COR LYKE C12 CORES RESINA;7898520124152;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
35020;DUCHA GORDUCHA ZAFONEL 4T 220V;27908649631944;NAO ALIMENTO;ACESSORIOS;FERRAGENS;CHUVEIROS E AFINS
35020;DUCHA GORDUCHA ZAFONEL 4T 220V;7908649631940;NAO ALIMENTO;ACESSORIOS;FERRAGENS;CHUVEIROS E AFINS
35021;DUCHA SS ZAGONEL 3T 220V BCA;27908649632071;NAO ALIMENTO;ACESSORIOS;FERRAGENS;CHUVEIROS E AFINS
35021;DUCHA SS ZAGONEL 3T 220V BCA;7908649632077;NAO ALIMENTO;ACESSORIOS;FERRAGENS;CHUVEIROS E AFINS
35022;BORRACHA DIVERTIDA SWEETS C4 YINS;17908683975274;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
35022;BORRACHA DIVERTIDA SWEETS C4 YINS;7908683907599;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
35022;BORRACHA DIVERTIDA SWEETS C4 YINS;7908683975277;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
35023;BORRACHA DIVERTIDA FAST FOOD C4;17908683975267;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
35023;BORRACHA DIVERTIDA FAST FOOD C4;7908683975260;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
35024;BORRACHA DONUTS YINS;17908683975397;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
35024;BORRACHA DONUTS YINS;7908683975390;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
35024;BORRACHA DONUTS YINS;7908683976144;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
35025;BORRACHA RETRATIL GRADIANTE YINS;17908683975380;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
35025;BORRACHA RETRATIL GRADIANTE YINS;7908683975383;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
35025;BORRACHA RETRATIL GRADIANTE YINS;7908683976137;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
35026;BORRACHA BICOLOR C2 LAPIS CANETA;17908683975434;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
35026;BORRACHA BICOLOR C2 LAPIS CANETA;7908683975437;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
35027;BORRACHA PONTEIRA BRANCA YINS;17908683911081;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
35027;BORRACHA PONTEIRA BRANCA YINS;7908683911084;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
35028;BORRACHA YINS PONTEIRA C5 BCA;17908683974284;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
35028;BORRACHA YINS PONTEIRA C5 BCA;7908683974287;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
35029;ESM JUPAES 7 5ML SORTE LANCADA;7896111905487;NAO ALIMENTO;BAZAR;BAZAR;CUIDADOS PESSOAIS
35030;ESM JUPAES 7 5ML XEQUE MATE;7896111905494;NAO ALIMENTO;BAZAR;BAZAR;CUIDADOS PESSOAIS
35031;ESM JUPAES 7 5ML APOSTA ALTA;7896111905463;NAO ALIMENTO;BAZAR;BAZAR;CUIDADOS PESSOAIS
35032;ESM JUPAES 7 5ML PECA RARA;7896111905470;NAO ALIMENTO;BAZAR;BAZAR;CUIDADOS PESSOAIS
35033;ESM JUPAES 7 5ML ESCOLHA S LADO;7896111905517;NAO ALIMENTO;BAZAR;BAZAR;CUIDADOS PESSOAIS
35034;ESM JUPAES 7 5ML CARTA NA MANGA;7896111905456;NAO ALIMENTO;BAZAR;BAZAR;CUIDADOS PESSOAIS
35035;ESM JUPAES 7 5ML PLOT TWIST;7896111905500;NAO ALIMENTO;BAZAR;BAZAR;CUIDADOS PESSOAIS
35036;ESM JUPAES 7 5ML REGRAS DO JOGO;7896111905524;NAO ALIMENTO;BAZAR;BAZAR;CUIDADOS PESSOAIS
35037;SAND IPANEMA FANTASIA INF PTO AZL 27 28;7900204154482;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
35055;SAND HAV FLORAL FRESH PINK 39 40;7909843724179;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
35082;PIPOQUEIRA SUPER DEC 2 1L MINNIE RSA;7899808834732;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
35083;COPO METALIZADO 500ML MICKEY;7899808834015;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
35084;SANDUICHEIRA PLASUTIL ANGEL 18169;7899808827161;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
35085;CJ 5 POTES POP QUADRADO 5967;7896042059679;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
35086;POTE DEC QUADRADO 580ML ANGEL;7899808827185;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
35087;POTE DEC QUADRADO 580ML MICKEY;7899808866337;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
35091;COPO METALIZADO 500ML HOMEM ARANHA;7899808833995;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
35092;SANDUICHEIRA MINNIE 3D;7899808861462;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
35093;COPO FURTA COR 500ML MINNIE RSA;7899808834039;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
35094;GARRAFA RETRO 500ML ANGEL;7899808827147;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
35095;ESTOJO BOX MULTIUSO LUDICO MINNIE;7899808848357;NAO ALIMENTO;BAZAR;BAZAR;ARTIGOS P BANHEIRO
35096;COPO FURTA COR 500ML STITCH C PIN;7899808834008;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
35097;POTE C VALVULA 380ML MINNIE RSA;7899808856031;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
35098;SABONETEIRA DEC 180ML STITCH;7899808838501;NAO ALIMENTO;BAZAR;BAZAR;ARTIGOS P BANHEIRO
35099;ESTOJO BOX MULTIUSO LUDICO MICKEY;7899808848333;NAO ALIMENTO;BAZAR;BAZAR;ARTIGOS P BANHEIRO
35100;CJ 3 POTES PLASUTIL CONECT QD HOMEM ARANHA;7899808881057;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
35101;MARMITA TRAVA C2 DIVISORIAS;7899808831434;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
35102;COPO ANGEL C PIN 500ML;7899808827215;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
35103;SABONETEIRA DEC 180ML ANGEL;7899808827178;NAO ALIMENTO;BAZAR;BAZAR;ARTIGOS P BANHEIRO
35104;DENTAL CASE DEC ANGEL;7899808827208;NAO ALIMENTO;BAZAR;BAZAR;ARTIGOS P BANHEIRO
35105;MARMITA TRAVA 630ML ANGEL;7899808827192;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
35106;POTE C VALVULA QD 170ML MINNIE;7899808856062;NAO ALIMENTO;BAZAR;BAZAR;UTILIDADES DOMESTICAS
35107;LIVRO ESCREVE APAGUE GALINHA PINTADI;9786526106396;NAO ALIMENTO;REVISTAS E JORNAIS;REVISTAS E JORNAIS;REVISTAS E JORNAIS
35108;LIVRO ESCREVE APAGUE PEPPA PIG;9786526106426;NAO ALIMENTO;REVISTAS E JORNAIS;REVISTAS E JORNAIS;REVISTAS E JORNAIS
35109;CAD ESPI 1X1 80FLS CD HELLO KITTY FSC;7894494787522;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
35110;CAD ESPI 10X1 160FLS CD MICKEY ARTS FSC;17894494695176;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
35110;CAD ESPI 10X1 160FLS CD MICKEY ARTS FSC;7894494695179;NAO ALIMENTO;LIVRARIA;LIVRARIA E PAPELARIA;PAPELARIA
