CODIGO_PRODUTO;DESCRICAO_PRODUTO;EMBL_TRANSFERENCIA;CODIGO_EMPRESA;NOVO_MINIMO;NOVO_MAXIMO;QUANTIDADE_ESTOQUE_MINIMO;QUANTIDADE_ESTOQUE_MAXIMO
3187;SALG ELMA CHIPS 42G BACONZITOS;21;4;13;34;0;0
3187;SALG ELMA CHIPS 42G BACONZITOS;21;5;13;34;0;0
3188;SALG KLAIN BACON CROCANTE 100G;1;1;6;10;0;0
3188;SALG KLAIN BACON CROCANTE 100G;1;2;6;10;0;0
3188;SALG KLAIN BACON CROCANTE 100G;1;3;8;9;0;0
3188;SALG KLAIN BACON CROCANTE 100G;1;4;6;10;0;0
3188;SALG KLAIN BACON CROCANTE 100G;1;5;6;10;0;0
3189;SALG ELMA CHIPS 86G BACONZITOS;14;2;10;24;0;0
3189;SALG ELMA CHIPS 86G BACONZITOS;14;3;10;24;0;0
3189;SALG ELMA CHIPS 86G BACONZITOS;14;4;10;24;0;0
3189;SALG ELMA CHIPS 86G BACONZITOS;14;5;10;24;0;0
3190;SALG ELMA CHIPS PINGO DOURO 160G BACON;28;4;18;46;0;0
3193;SALG BATATA OND PRATIC LEVE 40G BACON;1;1;6;10;0;0
3193;SALG BATATA OND PRATIC LEVE 40G BACON;1;2;6;10;0;0
3193;SALG BATATA OND PRATIC LEVE 40G BACON;1;3;6;10;0;0
3193;SALG BATATA OND PRATIC LEVE 40G BACON;1;4;6;10;0;0
3193;SALG BATATA OND PRATIC LEVE 40G BACON;1;5;6;10;0;0
3194;SALG BATATA OND PRATIC LEVE 40G CHURRASCO;1;1;6;10;0;0
3194;SALG BATATA OND PRATIC LEVE 40G CHURRASCO;1;2;6;10;0;0
3194;SALG BATATA OND PRATIC LEVE 40G CHURRASCO;1;3;6;10;0;0
3194;SALG BATATA OND PRATIC LEVE 40G CHURRASCO;1;4;6;10;0;0
3194;SALG BATATA OND PRATIC LEVE 40G CHURRASCO;1;5;6;10;0;0
3195;SALG BATATA OND PRATIC LEVE 40G ORIGINAL;1;1;6;10;0;0
3195;SALG BATATA OND PRATIC LEVE 40G ORIGINAL;1;2;6;10;0;0
3195;SALG BATATA OND PRATIC LEVE 40G ORIGINAL;1;4;6;10;0;0
3195;SALG BATATA OND PRATIC LEVE 40G ORIGINAL;1;5;6;10;0;0
3196;SALG BATATA OND PRATIC LEVE 40G CEBOLA E SALSA;1;1;6;10;0;0
3196;SALG BATATA OND PRATIC LEVE 40G CEBOLA E SALSA;1;2;6;10;0;0
3196;SALG BATATA OND PRATIC LEVE 40G CEBOLA E SALSA;1;3;6;10;0;0
3196;SALG BATATA OND PRATIC LEVE 40G CEBOLA E SALSA;1;4;6;10;0;0
3196;SALG BATATA OND PRATIC LEVE 40G CEBOLA E SALSA;1;5;6;10;0;0
3198;SALG BATATA RUFFLES 33G CEBOLA E SALSA;50;2;30;80;0;0
3198;SALG BATATA RUFFLES 33G CEBOLA E SALSA;50;3;30;80;0;0
3198;SALG BATATA RUFFLES 33G CEBOLA E SALSA;50;5;30;80;0;0
3200;SALG BATATA YOKITOS OND NATURAL 45G C SAL;36;2;22;58;0;0
3200;SALG BATATA YOKITOS OND NATURAL 45G C SAL;36;3;22;58;0;0
3200;SALG BATATA YOKITOS OND NATURAL 45G C SAL;36;4;22;58;0;0
3200;SALG BATATA YOKITOS OND NATURAL 45G C SAL;36;5;22;58;0;0
3201;SALG BATATA YOKITOS OND 45G CEBOLA E SALSA;36;2;22;58;0;0
3201;SALG BATATA YOKITOS OND 45G CEBOLA E SALSA;36;3;22;58;0;0
3201;SALG BATATA YOKITOS OND 45G CEBOLA E SALSA;36;4;22;58;0;0
3201;SALG BATATA YOKITOS OND 45G CEBOLA E SALSA;36;5;22;58;0;0
3202;SALG BATATA YOKITOS LISA 45G;36;2;22;58;0;0
3202;SALG BATATA YOKITOS LISA 45G;36;3;22;58;0;0
3202;SALG BATATA YOKITOS LISA 45G;36;4;22;58;0;0
3202;SALG BATATA YOKITOS LISA 45G;36;5;22;58;0;0
3210;SALG BATATA RUFFLES OND 68G ORIGINAL;25;2;15;40;0;0
3210;SALG BATATA RUFFLES OND 68G ORIGINAL;25;4;15;40;0;0
3210;SALG BATATA RUFFLES OND 68G ORIGINAL;25;5;15;40;0;0
3214;SALG LAYS LISA 70G SOUR CREAM;24;3;16;40;0;0
3215;SALG LAYS LISA 70G CLASSICA;24;2;16;40;0;0
3215;SALG LAYS LISA 70G CLASSICA;24;3;16;40;0;0
3215;SALG LAYS LISA 70G CLASSICA;24;4;16;40;0;0
3215;SALG LAYS LISA 70G CLASSICA;24;5;16;40;0;0
3218;SALG BATATA YOKITOS OND 90G NATURAL;14;2;10;24;0;0
3218;SALG BATATA YOKITOS OND 90G NATURAL;14;3;10;24;0;0
3219;SALG BATATA YOKITOS OND 90G CHURRASCO;14;2;10;24;0;0
3219;SALG BATATA YOKITOS OND 90G CHURRASCO;14;3;10;24;0;0
3220;SALG BATATA RUFFLES 115G CEBOLA E SALSA;15;2;9;24;0;0
3220;SALG BATATA RUFFLES 115G CEBOLA E SALSA;15;3;9;24;0;0
3221;SALG BATATA RUFFLES 115G ORIGINAL;15;2;9;24;0;0
3221;SALG BATATA RUFFLES 115G ORIGINAL;15;3;12;27;0;0
3221;SALG BATATA RUFFLES 115G ORIGINAL;15;4;9;24;0;0
3221;SALG BATATA RUFFLES 115G ORIGINAL;15;5;9;24;0;0
3222;SALG BATATA RUFFLES 115G CHURRASCO;15;2;9;24;0;0
3222;SALG BATATA RUFFLES 115G CHURRASCO;15;3;9;24;0;0
3222;SALG BATATA RUFFLES 115G CHURRASCO;15;4;9;24;0;0
3222;SALG BATATA RUFFLES 115G CHURRASCO;15;5;9;24;0;0
3234;SALG LAYS LISA 115G SOUR CREAM;15;2;9;24;0;0
3234;SALG LAYS LISA 115G SOUR CREAM;15;3;9;24;0;0
3234;SALG LAYS LISA 115G SOUR CREAM;15;4;9;24;0;0
3234;SALG LAYS LISA 115G SOUR CREAM;15;5;9;24;0;0
3235;SALG LAYS LISA 115G CLASSICA;15;2;9;24;0;0
3235;SALG LAYS LISA 115G CLASSICA;15;4;9;24;0;0
3235;SALG LAYS LISA 115G CLASSICA;15;5;9;24;0;0
3237;SALG BATATA YOKITOS OND 180G C SAL;8;2;6;14;0;0
3237;SALG BATATA YOKITOS OND 180G C SAL;8;3;6;14;0;0
3237;SALG BATATA YOKITOS OND 180G C SAL;8;4;6;14;0;0
3237;SALG BATATA YOKITOS OND 180G C SAL;8;5;6;14;0;0
3254;SALG YOKITOS 54G ANEIS CEBOLA;24;4;16;40;0;0
3254;SALG YOKITOS 54G ANEIS CEBOLA;24;5;16;40;0;0
3255;SALG ELMA CHIPS 45G CEBOLITOS;40;2;24;64;0;0
3255;SALG ELMA CHIPS 45G CEBOLITOS;40;3;24;64;0;0
3255;SALG ELMA CHIPS 45G CEBOLITOS;40;4;24;64;0;0
3255;SALG ELMA CHIPS 45G CEBOLITOS;40;5;24;64;0;0
3257;SALG TAKIS 49G HOT CHILLI;1;1;6;10;0;0
3257;SALG TAKIS 49G HOT CHILLI;1;2;6;10;0;0
3257;SALG TAKIS 49G HOT CHILLI;1;3;11;12;0;0
3257;SALG TAKIS 49G HOT CHILLI;1;4;6;10;0;0
3257;SALG TAKIS 49G HOT CHILLI;1;5;6;10;0;0
3258;SALG TAKIS 49G XPLOSION;1;1;6;10;0;0
3258;SALG TAKIS 49G XPLOSION;1;2;6;10;0;0
3258;SALG TAKIS 49G XPLOSION;1;3;6;10;0;0
3258;SALG TAKIS 49G XPLOSION;1;4;6;10;0;0
3258;SALG TAKIS 49G XPLOSION;1;5;6;10;0;0
3259;SALG TAKIS 49G FUEGO;1;1;6;10;0;0
3259;SALG TAKIS 49G FUEGO;1;2;7;8;0;0
3259;SALG TAKIS 49G FUEGO;1;3;12;13;0;0
3259;SALG TAKIS 49G FUEGO;1;4;6;10;0;0
3259;SALG TAKIS 49G FUEGO;1;5;6;10;0;0
3260;GERGELIM PRETO EQUIL SAUDAVEL 100G;1;2;6;10;0;0
3260;GERGELIM PRETO EQUIL SAUDAVEL 100G;1;3;6;10;0;0
3260;GERGELIM PRETO EQUIL SAUDAVEL 100G;1;6;6;10;0;0
3261;SALG YOKITOS 108G ANEIS CEBOLA;12;2;8;20;0;0
3261;SALG YOKITOS 108G ANEIS CEBOLA;12;3;8;20;0;0
3261;SALG YOKITOS 108G ANEIS CEBOLA;12;4;8;20;0;0
3261;SALG YOKITOS 108G ANEIS CEBOLA;12;5;8;20;0;0
3262;SALG ELMA CHIPS 91G CEBOLITOS;17;2;11;28;0;0
3262;SALG ELMA CHIPS 91G CEBOLITOS;17;3;11;28;0;0
3262;SALG ELMA CHIPS 91G CEBOLITOS;17;4;11;28;0;0
3262;SALG ELMA CHIPS 91G CEBOLITOS;17;5;11;28;0;0
3266;GERGELIM BRANCO EQUIL SAUDAVEL 200G;1;2;6;10;0;0
3266;GERGELIM BRANCO EQUIL SAUDAVEL 200G;1;3;6;10;0;0
3266;GERGELIM BRANCO EQUIL SAUDAVEL 200G;1;6;6;10;0;0
3274;SALG BATATA OND YOKI 45G CHURRASCO;36;2;22;58;0;0
3274;SALG BATATA OND YOKI 45G CHURRASCO;36;3;22;58;0;0
3274;SALG BATATA OND YOKI 45G CHURRASCO;36;4;22;58;0;0
3274;SALG BATATA OND YOKI 45G CHURRASCO;36;5;22;58;0;0
3275;SALG KLAIN CROCANTE 100G CHURRASCO;1;1;6;10;0;0
3275;SALG KLAIN CROCANTE 100G CHURRASCO;1;2;6;10;0;0
3275;SALG KLAIN CROCANTE 100G CHURRASCO;1;3;6;10;0;0
3275;SALG KLAIN CROCANTE 100G CHURRASCO;1;4;6;10;0;0
3275;SALG KLAIN CROCANTE 100G CHURRASCO;1;5;6;10;0;0
3290;SALG YOKITOS CONCHINHA 54G PRESUNTO;30;4;18;48;0;0
3290;SALG YOKITOS CONCHINHA 54G PRESUNTO;30;5;18;48;0;0
3292;SALG FANDANGOS 160G PRESUNTO;12;2;16;28;0;0
3292;SALG FANDANGOS 160G PRESUNTO;12;4;10;22;0;0
3292;SALG FANDANGOS 160G PRESUNTO;12;5;16;28;0;0
3299;SALG REDINHA YOKITOS 45G QUEIJO;36;2;22;58;0;0
3301;SALG TUBINHO YOKITOS 45G QUEIJO;36;2;22;58;0;0
3301;SALG TUBINHO YOKITOS 45G QUEIJO;36;3;22;58;0;0
3301;SALG TUBINHO YOKITOS 45G QUEIJO;36;4;22;58;0;0
3301;SALG TUBINHO YOKITOS 45G QUEIJO;36;5;22;58;0;0
3302;SALG BOLINHA YOKITOS 45G QUEIJO;36;2;22;58;0;0
3302;SALG BOLINHA YOKITOS 45G QUEIJO;36;3;22;58;0;0
3302;SALG BOLINHA YOKITOS 45G QUEIJO;36;4;22;58;0;0
3302;SALG BOLINHA YOKITOS 45G QUEIJO;36;5;22;58;0;0
3303;SALG CONCHINHA YOKITOS 54G QUEIJO;30;2;18;48;0;0
3303;SALG CONCHINHA YOKITOS 54G QUEIJO;30;3;18;48;0;0
3308;SALG FANDANGOS 35G QUEIJO;56;5;34;90;0;0
3309;SALG CHEETOS 36G MIX DE QUEIJO;56;4;34;90;0;0
3310;SALG BOLA CHEETOS 33G QUEIJO SUICO;48;2;30;78;0;0
3310;SALG BOLA CHEETOS 33G QUEIJO SUICO;48;4;30;78;0;0
3310;SALG BOLA CHEETOS 33G QUEIJO SUICO;48;5;30;78;0;0
3312;SALG LUA CHEETOS 35G PARMESAO;56;4;34;90;0;0
3315;SALG DORITOS DINAMITA 60G FLAMIN HOT;36;2;22;58;0;0
3315;SALG DORITOS DINAMITA 60G FLAMIN HOT;36;3;22;58;0;0
3315;SALG DORITOS DINAMITA 60G FLAMIN HOT;36;4;22;58;0;0
3315;SALG DORITOS DINAMITA 60G FLAMIN HOT;36;5;22;58;0;0
3316;SALG DORITOS DINAMITA 60G PIM MEXICANA;36;2;22;58;0;0
3316;SALG DORITOS DINAMITA 60G PIM MEXICANA;36;3;22;58;0;0
3316;SALG DORITOS DINAMITA 60G PIM MEXICANA;36;4;22;58;0;0
3316;SALG DORITOS DINAMITA 60G PIM MEXICANA;36;5;22;58;0;0
3319;SALG DORITOS 32G SWEET CHILI;58;2;36;94;0;0
3319;SALG DORITOS 32G SWEET CHILI;58;3;36;94;0;0
3319;SALG DORITOS 32G SWEET CHILI;58;4;36;94;0;0
3327;SALG CHEETOS CRUNCHY 78G WHITE CHEDDAR;43;3;26;69;0;0
3329;SALG TOSTITOS 110G SAL MARINHO;25;2;15;40;0;0
3329;SALG TOSTITOS 110G SAL MARINHO;25;3;15;40;0;0
3329;SALG TOSTITOS 110G SAL MARINHO;25;4;15;40;0;0
3329;SALG TOSTITOS 110G SAL MARINHO;25;5;15;40;0;0
3330;SALG TOSTITOS 110G PIM MEXICANA;25;2;15;40;0;0
3330;SALG TOSTITOS 110G PIM MEXICANA;25;3;15;40;0;0
3333;SALG LUA YOKITOS 135G QUEIJO;16;2;10;26;0;0
3333;SALG LUA YOKITOS 135G QUEIJO;16;3;10;26;0;0
3336;SALG REDINHA YOKITOS 135G QUEIJO;16;2;10;26;0;0
3336;SALG REDINHA YOKITOS 135G QUEIJO;16;3;10;26;0;0
3336;SALG REDINHA YOKITOS 135G QUEIJO;16;4;10;26;0;0
3336;SALG REDINHA YOKITOS 135G QUEIJO;16;5;10;26;0;0
3337;SALG DORITOS 75G QUEIJO NACHO;25;4;15;40;0;0
3341;SALG LUA CHEETOS 143G PARMESAO;12;2;8;20;0;0
3341;SALG LUA CHEETOS 143G PARMESAO;12;4;8;20;0;0
3341;SALG LUA CHEETOS 143G PARMESAO;12;5;8;20;0;0
3342;SALG ONDA CHEETOS 160G REQUEIJAO;12;2;18;30;12;24
3342;SALG ONDA CHEETOS 160G REQUEIJAO;12;4;8;20;0;0
3343;SALG BOLA CHEETOS 125G QUEIJO SUICO;12;2;8;20;0;0
3343;SALG BOLA CHEETOS 125G QUEIJO SUICO;12;3;8;20;0;0
3343;SALG BOLA CHEETOS 125G QUEIJO SUICO;12;4;8;20;0;0
3345;COBERT TRIVIALY 270G CARAMELO;12;2;8;20;0;0
3345;COBERT TRIVIALY 270G CARAMELO;12;3;8;20;0;0
3345;COBERT TRIVIALY 270G CARAMELO;12;6;8;20;0;0
3346;SALG CHEETOS 131G MIX DE QJOS;14;2;10;24;0;0
3346;SALG CHEETOS 131G MIX DE QJOS;14;3;10;24;0;0
3346;SALG CHEETOS 131G MIX DE QJOS;14;4;10;24;0;0
3346;SALG CHEETOS 131G MIX DE QJOS;14;5;10;24;0;0
3347;SALG FANDANGOS 160G QUEIJO;12;2;8;20;0;0
3347;SALG FANDANGOS 160G QUEIJO;12;3;8;20;0;0
3347;SALG FANDANGOS 160G QUEIJO;12;4;8;20;0;0
3347;SALG FANDANGOS 160G QUEIJO;12;5;8;20;0;0
3348;COBERT TRIVIALY 270G CHOC;12;2;8;20;0;0
3348;COBERT TRIVIALY 270G CHOC;12;3;8;20;0;0
3348;COBERT TRIVIALY 270G CHOC;12;6;8;20;0;0
3349;SALG DORITOS 120G QUEIJO NACHO;17;4;14;31;0;0
3351;COBERT TRIVIALY 270G MORANGO;12;2;8;20;0;0
3351;COBERT TRIVIALY 270G MORANGO;12;3;8;20;0;0
3351;COBERT TRIVIALY 270G MORANGO;12;6;8;20;0;0
3353;SALG DORITOS 110G KETCHUP HEINZ;17;2;11;28;0;0
3353;SALG DORITOS 110G KETCHUP HEINZ;17;3;11;28;0;0
3353;SALG DORITOS 110G KETCHUP HEINZ;17;4;11;28;0;0
3353;SALG DORITOS 110G KETCHUP HEINZ;17;5;11;28;0;0
3354;SALG DORITOS 110G MOSTARDA HEINZ;17;2;11;28;0;0
3354;SALG DORITOS 110G MOSTARDA HEINZ;17;3;11;28;0;0
3356;SALG DORITOS 210G QUEIJO NACHO;12;2;8;20;0;0
3356;SALG DORITOS 210G QUEIJO NACHO;12;4;8;20;0;0
3356;SALG DORITOS 210G QUEIJO NACHO;12;5;8;20;0;0
3359;SALG YOKITOS CONCHINHA 153G PRESUNTO;16;2;10;26;0;0
3359;SALG YOKITOS CONCHINHA 153G PRESUNTO;16;3;10;26;0;0
3361;SALG YOKITOS CONCHINHA 153G QUEIJO;16;2;10;26;0;0
3361;SALG YOKITOS CONCHINHA 153G QUEIJO;16;3;10;26;0;0
3361;SALG YOKITOS CONCHINHA 153G QUEIJO;16;4;10;26;0;0
3361;SALG YOKITOS CONCHINHA 153G QUEIJO;16;5;10;26;0;0
3363;CALDO APTI 19G CARNE;24;2;16;40;0;0
3420;CALDO KNORR 57G LEGUMES;10;2;6;16;0;0
3429;CREME CEBOLA YOKI 65G;12;2;8;20;0;0
3429;CREME CEBOLA YOKI 65G;12;3;8;20;0;0
3429;CREME CEBOLA YOKI 65G;12;4;8;20;0;0
3429;CREME CEBOLA YOKI 65G;12;5;8;20;0;0
3429;CREME CEBOLA YOKI 65G;12;6;8;20;0;0
3456;SOPAO KITANO 196G FEIJ MAC BACON;24;2;16;40;0;0
3456;SOPAO KITANO 196G FEIJ MAC BACON;24;3;16;40;0;0
3456;SOPAO KITANO 196G FEIJ MAC BACON;24;4;16;40;0;0
3456;SOPAO KITANO 196G FEIJ MAC BACON;24;5;16;40;0;0
3457;SOPAO KITANO 196G GALINHA;24;2;16;40;0;0
3457;SOPAO KITANO 196G GALINHA;24;3;16;40;0;0
3457;SOPAO KITANO 196G GALINHA;24;4;16;40;0;0
3457;SOPAO KITANO 196G GALINHA;24;5;16;40;0;0
3460;SOPAO KITANO 196G CARNE;24;2;16;40;0;0
3460;SOPAO KITANO 196G CARNE;24;3;16;40;0;0
3460;SOPAO KITANO 196G CARNE;24;4;16;40;0;0
3460;SOPAO KITANO 196G CARNE;24;5;16;40;0;0
3461;SOPAO KITANO 196G LEGUM MACARRAO;24;2;16;40;0;0
3461;SOPAO KITANO 196G LEGUM MACARRAO;24;3;16;40;0;0
3467;TEMP AMACIANTE CARNE KITANO 120G;24;2;16;40;0;0
3467;TEMP AMACIANTE CARNE KITANO 120G;24;3;16;40;0;0
3467;TEMP AMACIANTE CARNE KITANO 120G;24;4;16;40;0;0
3467;TEMP AMACIANTE CARNE KITANO 120G;24;5;16;40;0;0
3469;TEMP CANELA PO YOKI 8G;24;2;16;40;0;0
3469;TEMP CANELA PO YOKI 8G;24;3;16;40;0;0
3469;TEMP CANELA PO YOKI 8G;24;4;16;40;0;0
3469;TEMP CANELA PO YOKI 8G;24;5;16;40;0;0
3471;TEMP CANELA CASCA KITANO 8G;24;2;16;40;0;0
3471;TEMP CANELA CASCA KITANO 8G;24;3;16;40;0;0
3471;TEMP CANELA CASCA KITANO 8G;24;4;16;40;0;0
3471;TEMP CANELA CASCA KITANO 8G;24;5;16;40;0;0
3474;TEMP OREGANO KITANO 3G;24;2;16;40;0;0
3474;TEMP OREGANO KITANO 3G;24;3;22;46;0;0
3474;TEMP OREGANO KITANO 3G;24;4;16;40;0;0
3474;TEMP OREGANO KITANO 3G;24;5;16;40;0;0
3476;TEMP COLORAU TOP FEST 100G;15;1;9;24;0;0
3476;TEMP COLORAU TOP FEST 100G;15;2;9;24;0;0
3476;TEMP COLORAU TOP FEST 100G;15;3;9;24;0;0
3476;TEMP COLORAU TOP FEST 100G;15;4;9;24;0;0
3476;TEMP COLORAU TOP FEST 100G;15;5;9;24;0;0
3478;TEMP COMINHO PO KITANO 8G;24;2;16;40;0;0
3478;TEMP COMINHO PO KITANO 8G;24;3;16;40;0;0
3478;TEMP COMINHO PO KITANO 8G;24;4;16;40;0;0
3478;TEMP COMINHO PO KITANO 8G;24;5;16;40;0;0
3479;TEMP ERVA DOCE KITANO 8G;24;2;16;40;0;0
3479;TEMP ERVA DOCE KITANO 8G;24;3;16;40;0;0
3485;TEMP COENTRO GRAO TOP FEST 15G;15;1;9;24;0;0
3485;TEMP COENTRO GRAO TOP FEST 15G;15;2;9;24;0;0
3485;TEMP COENTRO GRAO TOP FEST 15G;15;3;9;24;0;0
3485;TEMP COENTRO GRAO TOP FEST 15G;15;4;9;24;0;0
3485;TEMP COENTRO GRAO TOP FEST 15G;15;5;9;24;0;0
3486;TEMP ERVA DOCE TOP FEST 12G;15;2;9;24;0;0
3486;TEMP ERVA DOCE TOP FEST 12G;15;3;14;29;0;0
3486;TEMP ERVA DOCE TOP FEST 12G;15;4;9;24;0;0
3486;TEMP ERVA DOCE TOP FEST 12G;15;5;9;24;0;0
3495;TEMP TOP FEST 7G MANJERICAO;15;1;9;24;0;0
3495;TEMP TOP FEST 7G MANJERICAO;15;2;9;24;0;0
3495;TEMP TOP FEST 7G MANJERICAO;15;3;9;24;0;0
3495;TEMP TOP FEST 7G MANJERICAO;15;4;9;24;0;0
3495;TEMP TOP FEST 7G MANJERICAO;15;5;9;24;0;0
3496;TEMP TOP FEST 7G MANJERONA;15;1;9;24;0;0
3496;TEMP TOP FEST 7G MANJERONA;15;2;9;24;0;0
3496;TEMP TOP FEST 7G MANJERONA;15;3;9;24;0;0
3496;TEMP TOP FEST 7G MANJERONA;15;4;9;24;0;0
3496;TEMP TOP FEST 7G MANJERONA;15;5;9;24;0;0
3499;TEMP ACAFRAO TOP FEST 20G;15;1;9;24;0;0
3499;TEMP ACAFRAO TOP FEST 20G;15;2;9;24;0;0
3499;TEMP ACAFRAO TOP FEST 20G;15;3;9;24;0;0
3499;TEMP ACAFRAO TOP FEST 20G;15;4;9;24;0;0
3499;TEMP ACAFRAO TOP FEST 20G;15;5;9;24;0;0
3501;TEMP CEBOLA ALHO SALSA CAMPERO 10G;15;1;9;24;0;0
3501;TEMP CEBOLA ALHO SALSA CAMPERO 10G;15;2;9;24;0;0
3501;TEMP CEBOLA ALHO SALSA CAMPERO 10G;15;3;9;24;0;0
3502;TEMP MISTO CHIMICHURRI TOP FEST 10G;15;1;9;24;0;0
3502;TEMP MISTO CHIMICHURRI TOP FEST 10G;15;4;9;24;0;0
3502;TEMP MISTO CHIMICHURRI TOP FEST 10G;15;5;9;24;0;0
3504;TEMP CANELA MOIDA TOP FEST 20G;15;1;9;24;0;0
3504;TEMP CANELA MOIDA TOP FEST 20G;15;2;9;24;0;0
3504;TEMP CANELA MOIDA TOP FEST 20G;15;3;9;24;0;0
3504;TEMP CANELA MOIDA TOP FEST 20G;15;4;9;24;0;0
3504;TEMP CANELA MOIDA TOP FEST 20G;15;5;9;24;0;0
3507;TEMP COMINHO MOIDO TOP FEST 15G;15;1;9;24;0;0
3507;TEMP COMINHO MOIDO TOP FEST 15G;15;2;9;24;0;0
3507;TEMP COMINHO MOIDO TOP FEST 15G;15;3;9;24;0;0
3507;TEMP COMINHO MOIDO TOP FEST 15G;15;4;9;24;0;0
3507;TEMP COMINHO MOIDO TOP FEST 15G;15;5;9;24;0;0
3509;TEMP CHEIRO VERDE TOP FEST 5G;15;1;9;24;0;0
3509;TEMP CHEIRO VERDE TOP FEST 5G;15;2;9;24;0;0
3509;TEMP CHEIRO VERDE TOP FEST 5G;15;3;9;24;0;0
3509;TEMP CHEIRO VERDE TOP FEST 5G;15;4;9;24;0;0
3509;TEMP CHEIRO VERDE TOP FEST 5G;15;5;9;24;0;0
3511;TEMP CANELA CASCA TOP FEST 15G;15;1;9;24;0;0
3511;TEMP CANELA CASCA TOP FEST 15G;15;2;9;24;0;0
3511;TEMP CANELA CASCA TOP FEST 15G;15;3;9;24;0;0
3511;TEMP CANELA CASCA TOP FEST 15G;15;4;9;24;0;0
3511;TEMP CANELA CASCA TOP FEST 15G;15;5;9;24;0;0
3513;TEMP CRAVO INDIA TOP FEST 10G;15;2;9;24;0;0
3513;TEMP CRAVO INDIA TOP FEST 10G;15;5;9;24;0;0
3514;TEMP LOURO FOLHAS TOP FEST 5G;15;1;9;24;0;0
3514;TEMP LOURO FOLHAS TOP FEST 5G;15;2;9;24;0;0
3514;TEMP LOURO FOLHAS TOP FEST 5G;15;3;9;24;0;0
3514;TEMP LOURO FOLHAS TOP FEST 5G;15;4;9;24;0;0
3514;TEMP LOURO FOLHAS TOP FEST 5G;15;5;9;24;0;0
3515;TEMP NOZ MOSCADA MOIDA TOP FEST 10G;15;2;9;24;0;0
3515;TEMP NOZ MOSCADA MOIDA TOP FEST 10G;15;3;9;24;0;0
3515;TEMP NOZ MOSCADA MOIDA TOP FEST 10G;15;4;9;24;0;0
3515;TEMP NOZ MOSCADA MOIDA TOP FEST 10G;15;5;9;24;0;0
3517;TEMP OREGANO TOP FEST 8G;15;1;9;24;0;0
3517;TEMP OREGANO TOP FEST 8G;15;4;9;24;0;0
3519;TEMP PIMENTA PTA MOIDA TOP FEST 20G;15;1;9;24;0;0
3519;TEMP PIMENTA PTA MOIDA TOP FEST 20G;15;2;9;24;0;0
3519;TEMP PIMENTA PTA MOIDA TOP FEST 20G;15;3;9;24;0;0
3519;TEMP PIMENTA PTA MOIDA TOP FEST 20G;15;4;9;24;0;0
3519;TEMP PIMENTA PTA MOIDA TOP FEST 20G;15;5;9;24;0;0
3520;TEMP PIMENTA CALABRESA TOP FEST 15G;15;2;9;24;0;0
3520;TEMP PIMENTA CALABRESA TOP FEST 15G;15;3;9;24;0;0
3520;TEMP PIMENTA CALABRESA TOP FEST 15G;15;4;9;24;0;0
3520;TEMP PIMENTA CALABRESA TOP FEST 15G;15;5;9;24;0;0
3522;TEMP ADOBO TOP FEST 15G MISTO;15;1;9;24;0;0
3522;TEMP ADOBO TOP FEST 15G MISTO;15;2;9;24;0;0
3522;TEMP ADOBO TOP FEST 15G MISTO;15;3;9;24;0;0
3522;TEMP ADOBO TOP FEST 15G MISTO;15;4;9;24;0;0
3522;TEMP ADOBO TOP FEST 15G MISTO;15;5;9;24;0;0
3523;TEMP ADOBO TOP FEST 15G ALHO;15;1;9;24;0;0
3523;TEMP ADOBO TOP FEST 15G ALHO;15;2;9;24;0;0
3523;TEMP ADOBO TOP FEST 15G ALHO;15;3;9;24;0;0
3523;TEMP ADOBO TOP FEST 15G ALHO;15;4;9;24;0;0
3523;TEMP ADOBO TOP FEST 15G ALHO;15;5;9;24;0;0
3525;TEMP MISTO TOP FEST 10G ALHO SALSA OREG;15;1;9;24;0;0
3525;TEMP MISTO TOP FEST 10G ALHO SALSA OREG;15;2;9;24;0;0
3525;TEMP MISTO TOP FEST 10G ALHO SALSA OREG;15;3;14;29;0;0
3525;TEMP MISTO TOP FEST 10G ALHO SALSA OREG;15;4;9;24;0;0
3525;TEMP MISTO TOP FEST 10G ALHO SALSA OREG;15;5;9;24;0;0
3526;TEMP MISTO PIZZA TOP FEST 10G;15;2;9;24;0;0
3526;TEMP MISTO PIZZA TOP FEST 10G;15;3;9;24;0;0
3526;TEMP MISTO PIZZA TOP FEST 10G;15;4;9;24;0;0
3526;TEMP MISTO PIZZA TOP FEST 10G;15;5;9;24;0;0
3528;TEMP PAPRICA TOP FEST 10G DOCE;15;2;9;24;0;0
3528;TEMP PAPRICA TOP FEST 10G DOCE;15;3;9;24;0;0
3529;TEMP PAPRICA TOP FEST 10G PICANTE;15;2;9;24;0;0
3529;TEMP PAPRICA TOP FEST 10G PICANTE;15;3;9;24;0;0
3529;TEMP PAPRICA TOP FEST 10G PICANTE;15;4;9;24;0;0
3529;TEMP PAPRICA TOP FEST 10G PICANTE;15;5;9;24;0;0
3533;TEMP FOLHA LOURO KITANO 4G;24;2;16;40;0;0
3533;TEMP FOLHA LOURO KITANO 4G;24;3;16;40;0;0
3533;TEMP FOLHA LOURO KITANO 4G;24;4;16;40;0;0
3533;TEMP FOLHA LOURO KITANO 4G;24;5;16;40;0;0
3538;TEMP PIMENT REINO PTA PO KITANO 15G;24;2;16;40;0;0
3538;TEMP PIMENT REINO PTA PO KITANO 15G;24;3;16;40;0;0
