CODIGO_PRODUTO;DESCRICAO_PRODUTO;EMBL_TRANSFERENCIA;CODIGO_EMPRESA;NOVO_MINIMO;NOVO_MAXIMO;DIAS_RELATORIO_VENDA;VENDA_MEDIA;QUANTIDADE_ESTOQUE_MINIMO;QUANTIDADE_ESTOQUE_MAXIMO;REGRA_MINIMO;REGRA_MAXIMO;Status;QUANTIDADE_DISPONIVEL
11398;MAMINHA FRIBOI BOV PORC VACUO KG;1;12;6;10;90;0,5;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;35,235
11398;MAMINHA FRIBOI BOV PORC VACUO KG;1;13;23;24;90;5,61;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;-,16
11398;MAMINHA FRIBOI BOV PORC VACUO KG;1;14;8;9;90;1,78;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;120,552
11398;MAMINHA FRIBOI BOV PORC VACUO KG;1;17;6;10;90;0,55;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;39,476
11398;MAMINHA FRIBOI BOV PORC VACUO KG;1;18;7;8;90;1,69;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;40,748
11399;MAMINHA FRIBOI BOV PORC VACUO KG BDJ;1;1;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11399;MAMINHA FRIBOI BOV PORC VACUO KG BDJ;1;2;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11399;MAMINHA FRIBOI BOV PORC VACUO KG BDJ;1;3;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11399;MAMINHA FRIBOI BOV PORC VACUO KG BDJ;1;4;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11399;MAMINHA FRIBOI BOV PORC VACUO KG BDJ;1;5;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11399;MAMINHA FRIBOI BOV PORC VACUO KG BDJ;1;6;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11399;MAMINHA FRIBOI BOV PORC VACUO KG BDJ;1;7;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11399;MAMINHA FRIBOI BOV PORC VACUO KG BDJ;1;8;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11399;MAMINHA FRIBOI BOV PORC VACUO KG BDJ;1;11;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11399;MAMINHA FRIBOI BOV PORC VACUO KG BDJ;1;12;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11399;MAMINHA FRIBOI BOV PORC VACUO KG BDJ;1;13;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11399;MAMINHA FRIBOI BOV PORC VACUO KG BDJ;1;14;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11399;MAMINHA FRIBOI BOV PORC VACUO KG BDJ;1;17;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11399;MAMINHA FRIBOI BOV PORC VACUO KG BDJ;1;18;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11400;MAMINHA RESERVA BOV KG BIFE;1;1;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11400;MAMINHA RESERVA BOV KG BIFE;1;2;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11400;MAMINHA RESERVA BOV KG BIFE;1;3;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11400;MAMINHA RESERVA BOV KG BIFE;1;4;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11400;MAMINHA RESERVA BOV KG BIFE;1;5;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11400;MAMINHA RESERVA BOV KG BIFE;1;6;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11400;MAMINHA RESERVA BOV KG BIFE;1;7;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11400;MAMINHA RESERVA BOV KG BIFE;1;8;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11400;MAMINHA RESERVA BOV KG BIFE;1;11;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11400;MAMINHA RESERVA BOV KG BIFE;1;12;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11400;MAMINHA RESERVA BOV KG BIFE;1;13;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11400;MAMINHA RESERVA BOV KG BIFE;1;14;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11400;MAMINHA RESERVA BOV KG BIFE;1;17;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11400;MAMINHA RESERVA BOV KG BIFE;1;18;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11401;MAMINHA RESERVA BOV KG GRILL;1;1;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11401;MAMINHA RESERVA BOV KG GRILL;1;2;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11401;MAMINHA RESERVA BOV KG GRILL;1;3;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11401;MAMINHA RESERVA BOV KG GRILL;1;4;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11401;MAMINHA RESERVA BOV KG GRILL;1;5;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11401;MAMINHA RESERVA BOV KG GRILL;1;6;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11401;MAMINHA RESERVA BOV KG GRILL;1;7;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11401;MAMINHA RESERVA BOV KG GRILL;1;8;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11401;MAMINHA RESERVA BOV KG GRILL;1;11;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11401;MAMINHA RESERVA BOV KG GRILL;1;12;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11401;MAMINHA RESERVA BOV KG GRILL;1;13;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11401;MAMINHA RESERVA BOV KG GRILL;1;14;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11401;MAMINHA RESERVA BOV KG GRILL;1;17;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11401;MAMINHA RESERVA BOV KG GRILL;1;18;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11402;MAMINHA RESERVA BOV KG NOBRE BABY;1;1;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11402;MAMINHA RESERVA BOV KG NOBRE BABY;1;2;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11402;MAMINHA RESERVA BOV KG NOBRE BABY;1;3;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11402;MAMINHA RESERVA BOV KG NOBRE BABY;1;4;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11402;MAMINHA RESERVA BOV KG NOBRE BABY;1;5;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11402;MAMINHA RESERVA BOV KG NOBRE BABY;1;6;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11402;MAMINHA RESERVA BOV KG NOBRE BABY;1;7;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11402;MAMINHA RESERVA BOV KG NOBRE BABY;1;8;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11402;MAMINHA RESERVA BOV KG NOBRE BABY;1;11;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11402;MAMINHA RESERVA BOV KG NOBRE BABY;1;12;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11402;MAMINHA RESERVA BOV KG NOBRE BABY;1;13;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11402;MAMINHA RESERVA BOV KG NOBRE BABY;1;14;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11402;MAMINHA RESERVA BOV KG NOBRE BABY;1;17;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11402;MAMINHA RESERVA BOV KG NOBRE BABY;1;18;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11403;MAMINHA RESERVA BOV KG PAI;1;2;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11403;MAMINHA RESERVA BOV KG PAI;1;3;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11403;MAMINHA RESERVA BOV KG PAI;1;4;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11403;MAMINHA RESERVA BOV KG PAI;1;5;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11403;MAMINHA RESERVA BOV KG PAI;1;6;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11403;MAMINHA RESERVA BOV KG PAI;1;7;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11403;MAMINHA RESERVA BOV KG PAI;1;8;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11403;MAMINHA RESERVA BOV KG PAI;1;11;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11403;MAMINHA RESERVA BOV KG PAI;1;12;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11403;MAMINHA RESERVA BOV KG PAI;1;13;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11403;MAMINHA RESERVA BOV KG PAI;1;14;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11403;MAMINHA RESERVA BOV KG PAI;1;17;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11403;MAMINHA RESERVA BOV KG PAI;1;18;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11404;MAMINHA RESERVA BOV KG PEDACO;1;1;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11404;MAMINHA RESERVA BOV KG PEDACO;1;2;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11404;MAMINHA RESERVA BOV KG PEDACO;1;3;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11404;MAMINHA RESERVA BOV KG PEDACO;1;4;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11404;MAMINHA RESERVA BOV KG PEDACO;1;5;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11404;MAMINHA RESERVA BOV KG PEDACO;1;6;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11404;MAMINHA RESERVA BOV KG PEDACO;1;7;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11404;MAMINHA RESERVA BOV KG PEDACO;1;8;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11404;MAMINHA RESERVA BOV KG PEDACO;1;11;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11404;MAMINHA RESERVA BOV KG PEDACO;1;12;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11404;MAMINHA RESERVA BOV KG PEDACO;1;13;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11404;MAMINHA RESERVA BOV KG PEDACO;1;14;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11404;MAMINHA RESERVA BOV KG PEDACO;1;17;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11404;MAMINHA RESERVA BOV KG PEDACO;1;18;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11405;MAMINHA RESERVA BOV KG SANFONADA;1;1;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11405;MAMINHA RESERVA BOV KG SANFONADA;1;2;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11405;MAMINHA RESERVA BOV KG SANFONADA;1;3;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11405;MAMINHA RESERVA BOV KG SANFONADA;1;4;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11405;MAMINHA RESERVA BOV KG SANFONADA;1;5;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11405;MAMINHA RESERVA BOV KG SANFONADA;1;6;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11405;MAMINHA RESERVA BOV KG SANFONADA;1;7;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11405;MAMINHA RESERVA BOV KG SANFONADA;1;8;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11405;MAMINHA RESERVA BOV KG SANFONADA;1;11;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11405;MAMINHA RESERVA BOV KG SANFONADA;1;12;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11405;MAMINHA RESERVA BOV KG SANFONADA;1;13;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11405;MAMINHA RESERVA BOV KG SANFONADA;1;14;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11405;MAMINHA RESERVA BOV KG SANFONADA;1;17;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11405;MAMINHA RESERVA BOV KG SANFONADA;1;18;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11406;MAMINHA RESERVA BOV KG VACUO;1;1;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11406;MAMINHA RESERVA BOV KG VACUO;1;2;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11406;MAMINHA RESERVA BOV KG VACUO;1;3;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11406;MAMINHA RESERVA BOV KG VACUO;1;4;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11406;MAMINHA RESERVA BOV KG VACUO;1;5;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11406;MAMINHA RESERVA BOV KG VACUO;1;6;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11406;MAMINHA RESERVA BOV KG VACUO;1;7;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11406;MAMINHA RESERVA BOV KG VACUO;1;8;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11406;MAMINHA RESERVA BOV KG VACUO;1;11;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11406;MAMINHA RESERVA BOV KG VACUO;1;12;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11406;MAMINHA RESERVA BOV KG VACUO;1;13;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11406;MAMINHA RESERVA BOV KG VACUO;1;14;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11406;MAMINHA RESERVA BOV KG VACUO;1;17;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11406;MAMINHA RESERVA BOV KG VACUO;1;18;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11407;MANGA KG;1;2;124;125;90;30,87;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;110,45
11407;MANGA KG;1;3;280;281;90;69,89;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;-328,166
11407;MANGA KG;1;4;112;113;90;27,86;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;-61,519
11407;MANGA KG;1;5;84;85;90;20,9;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;27,153
11407;MANGA KG;1;6;139;140;90;34,72;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;480,675
11407;MANGA KG;1;7;83;84;90;20,61;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;92,13
11407;MANGA KG;1;8;72;73;90;17,87;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;110,958
11407;MANGA KG;1;11;125;126;90;31,04;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;89,651
11407;MANGA KG;1;12;131;132;90;32,6;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;242,198
11407;MANGA KG;1;13;160;161;90;39,98;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;62,328
11407;MANGA KG;1;14;127;128;90;31,61;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;140,81
11407;MANGA KG;1;17;151;152;90;37,7;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;89,791
11407;MANGA KG;1;18;98;99;90;24,42;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;363,147
11409;MANGA PALMER KG;1;1;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11409;MANGA PALMER KG;1;2;6;10;90;0,01;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;108
11409;MANGA PALMER KG;1;3;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11409;MANGA PALMER KG;1;4;14;15;90;3,35;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;202,067
11409;MANGA PALMER KG;1;5;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;180
11409;MANGA PALMER KG;1;6;6;10;90;0,75;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;356,14
11409;MANGA PALMER KG;1;7;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;144
11409;MANGA PALMER KG;1;8;6;10;90;0,06;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;144
11409;MANGA PALMER KG;1;11;6;10;90;0,01;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;244,1
11409;MANGA PALMER KG;1;12;17;18;90;4,12;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;533,653
11409;MANGA PALMER KG;1;13;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;360
11409;MANGA PALMER KG;1;14;6;10;90;0,74;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;162
11409;MANGA PALMER KG;1;17;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;90
11409;MANGA PALMER KG;1;18;6;10;90;0,19;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;433,033
11413;PEITO E COSTELA C OSSO BOV RESF KG MANTA PEITO RES;1;1;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11413;PEITO E COSTELA C OSSO BOV RESF KG MANTA PEITO RES;1;2;6;10;90;0,03;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11413;PEITO E COSTELA C OSSO BOV RESF KG MANTA PEITO RES;1;3;6;10;90;0,04;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11413;PEITO E COSTELA C OSSO BOV RESF KG MANTA PEITO RES;1;4;6;10;90;0,02;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11413;PEITO E COSTELA C OSSO BOV RESF KG MANTA PEITO RES;1;5;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11413;PEITO E COSTELA C OSSO BOV RESF KG MANTA PEITO RES;1;6;6;10;90;0,05;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11413;PEITO E COSTELA C OSSO BOV RESF KG MANTA PEITO RES;1;7;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11413;PEITO E COSTELA C OSSO BOV RESF KG MANTA PEITO RES;1;8;6;10;90;0,05;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11413;PEITO E COSTELA C OSSO BOV RESF KG MANTA PEITO RES;1;11;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11413;PEITO E COSTELA C OSSO BOV RESF KG MANTA PEITO RES;1;12;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11413;PEITO E COSTELA C OSSO BOV RESF KG MANTA PEITO RES;1;13;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11413;PEITO E COSTELA C OSSO BOV RESF KG MANTA PEITO RES;1;14;6;10;90;0,04;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11413;PEITO E COSTELA C OSSO BOV RESF KG MANTA PEITO RES;1;17;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11413;PEITO E COSTELA C OSSO BOV RESF KG MANTA PEITO RES;1;18;6;10;90;0,0;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;0
11414;MARACUJA AZEDO KG;1;2;12;13;90;2,92;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;35,108
11414;MARACUJA AZEDO KG;1;3;29;30;90;7,24;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;8,172
11414;MARACUJA AZEDO KG;1;4;17;18;90;4,12;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;25,176
11414;MARACUJA AZEDO KG;1;5;8;9;90;1,83;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;32,302
11414;MARACUJA AZEDO KG;1;6;11;12;90;2,57;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;17,472
11414;MARACUJA AZEDO KG;1;7;7;8;90;1,62;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;49,742
11414;MARACUJA AZEDO KG;1;8;6;10;90;1,32;0;0;UNITARIO_PISO_6;UNITARIO_LENTO_FIXO_10;Ativo;40,954
11414;MARACUJA AZEDO KG;1;11;18;19;90;4,31;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;48,646
11414;MARACUJA AZEDO KG;1;12;18;19;90;4,43;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;1,201
11414;MARACUJA AZEDO KG;1;13;10;11;90;2,26;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;22,7
11414;MARACUJA AZEDO KG;1;14;16;17;90;3,79;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;40,707
11414;MARACUJA AZEDO KG;1;17;9;10;90;2,13;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;24,104
11414;MARACUJA AZEDO KG;1;18;12;13;90;2,85;0;0;UNITARIO_PISO_6;UMA_CAIXA_ACIMA;Ativo;29,806
