DEPARTAMENTO;SECAO;GRUPO;SUBGRUPO;NIVEL5;NIVEL6;COMPRADOR;CODIGO_PRODUTO;DESCRICAO_PRODUTO;STATUS;MARGEM_OBJETIVA;VENDA_VALOR;VENDA_PROMOCAO
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23737;SAND IPANEMA CLASSIC INF ROSA 27/28;A;28;24,99;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23738;SAND IPANEMA CLASSIC INF ROSA 29/30;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23738;SAND IPANEMA CLASSIC INF ROSA 29/30;A;28;24,99;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23739;SAND IPANEMA CLASSIC INF ROSA 31/32;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23739;SAND IPANEMA CLASSIC INF ROSA 31/32;A;28;24,99;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23739;SAND IPANEMA CLASSIC INF ROSA 31/32;A;28;99,96;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23740;SAND IPANEMA CLASSIC INF VIO/LL 29/30;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23741;SAND IPANEMA CLASSIC INF VIO/LL 31/32;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23741;SAND IPANEMA CLASSIC INF VIO/LL 31/32;A;28;24,99;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23713;SAND IPANEMA CLASSIC PT/PT 37/38;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23714;SAND IPANEMA CLASSIC PT/PT 39/40;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23714;SAND IPANEMA CLASSIC PT/PT 39/40;A;28;25,99;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23715;SAND IPANEMA CLASSIC PT/PT 41/42;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23715;SAND IPANEMA CLASSIC PT/PT 41/42;A;28;25,99;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23715;SAND IPANEMA CLASSIC PT/PT 41/42;A;28;51,98;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23716;SAND IPANEMA CLASSIC PT/PT 43/44;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23716;SAND IPANEMA CLASSIC PT/PT 43/44;A;28;25,99;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23717;SAND IPANEMA CLASSIC PT/PT 45/46;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23718;SAND IPANEMA CLASSIC RS 39/40;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;35608;SAND IPANEMA CLASSICO BC 45 46;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;35604;SAND IPANEMA CONNECT MR VD SB 36;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NIDAL;35620;SAND IPANEMA CONNECT MR VID SUB 36;A;0;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;37767;SAND IPANEMA CONNECT MR VID SUB 38;A;0;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;37767;SAND IPANEMA CONNECT MR VID SUB 38;A;0;39,99;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;35596;SAND IPANEMA CRUCH BC AZ RS 35;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34279;SAND IPANEMA DAY RSA VDE 33 34;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34279;SAND IPANEMA DAY RSA VDE 33 34;A;28;55,98;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34280;SAND IPANEMA DAY RSA VDE 35;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34280;SAND IPANEMA DAY RSA VDE 35;A;28;27,99;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34281;SAND IPANEMA DAY RSA VDE 36;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34281;SAND IPANEMA DAY RSA VDE 36;A;28;27,99;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34282;SAND IPANEMA DAY RSA VDE 37 38;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34283;SAND IPANEMA DAY RSA VDE 39 40;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23742;SAND IPANEMA DECK AZ/AZ/PT 29/30;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23743;SAND IPANEMA DECK INF AZ/AZ/BCO 36;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23744;SAND IPANEMA DECK MASC AD PT/PT 39/40;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23745;SAND IPANEMA DECK MASC AD PT/PT 41/42;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23746;SAND IPANEMA DECK MASC PT/PT/BCO 41/42;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34246;SAND IPANEMA DISNEY SWEET AZL 17 18;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34247;SAND IPANEMA DISNEY SWEET AZL 19;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34248;SAND IPANEMA DISNEY SWEET AZL 20 21;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34249;SAND IPANEMA DISNEY SWEET AZL 22;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34250;SAND IPANEMA DISNEY SWEET AZL 23 24;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34251;SAND IPANEMA DISNEY SWEET AZL 25;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34252;SAND IPANEMA DISNEY SWEET AZL 26 27;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34232;SAND IPANEMA DISNEY SWEET AZL BCO 17 18;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34233;SAND IPANEMA DISNEY SWEET AZL BCO 19;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34234;SAND IPANEMA DISNEY SWEET AZL BCO 20 21;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34235;SAND IPANEMA DISNEY SWEET AZL BCO 22;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34236;SAND IPANEMA DISNEY SWEET AZL BCO 23 24;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34237;SAND IPANEMA DISNEY SWEET AZL BCO 25;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34238;SAND IPANEMA DISNEY SWEET AZL BCO 26 27;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34239;SAND IPANEMA DISNEY SWEET LIL AZL 17 18;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34240;SAND IPANEMA DISNEY SWEET LIL AZL 19;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34241;SAND IPANEMA DISNEY SWEET LIL AZL 20 21;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34242;SAND IPANEMA DISNEY SWEET LIL AZL 22;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34242;SAND IPANEMA DISNEY SWEET LIL AZL 22;A;28;83,99;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34243;SAND IPANEMA DISNEY SWEET LIL AZL 23 24;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34244;SAND IPANEMA DISNEY SWEET LIL AZL 25;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34244;SAND IPANEMA DISNEY SWEET LIL AZL 25;A;28;83,99;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34245;SAND IPANEMA DISNEY SWEET LIL AZL 26 27;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23765;SAND IPANEMA DIVERSA GASPEA PT/LL 37;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23766;SAND IPANEMA DIVERSA GASPEA RS/LJ 34;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23767;SAND IPANEMA DIVERSA GASPEA RS/LJ 36;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23768;SAND IPANEMA DIVERSA GASPEA RS/LJ 37;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23769;SAND IPANEMA DIVERSA GASPEA RS/LJ 38;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23770;SAND IPANEMA DIVERSA GASPEA RS/LJ 39/40;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23747;SAND IPANEMA DIVERSA ND/AM 34;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23748;SAND IPANEMA DIVERSA ND/AM 35;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23749;SAND IPANEMA DIVERSA ND/AM 36;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23750;SAND IPANEMA DIVERSA ND/AM 37;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23751;SAND IPANEMA DIVERSA ND/AM 38;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23752;SAND IPANEMA DIVERSA ND/AM 39/40;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23753;SAND IPANEMA DIVERSA NU/AM 33/34;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23754;SAND IPANEMA DIVERSA NU/AM 35;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23755;SAND IPANEMA DIVERSA NU/AM 36;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23756;SAND IPANEMA DIVERSA NU/AM 37;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23757;SAND IPANEMA DIVERSA NU/AM 38;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23758;SAND IPANEMA DIVERSA NU/AM 39/40;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23759;SAND IPANEMA DIVERSA RS/LR 33/34;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23760;SAND IPANEMA DIVERSA RS/LR 35;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23761;SAND IPANEMA DIVERSA RS/LR 36;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23762;SAND IPANEMA DIVERSA RS/LR 37;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23763;SAND IPANEMA DIVERSA RS/LR 38;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23764;SAND IPANEMA DIVERSA RS/LR 39/40;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23771;SAND IPANEMA ELLA AD PT/PT 34;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23772;SAND IPANEMA ELLA INF RS/RS 30;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23773;SAND IPANEMA ELLA INF RS/RS 31;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23774;SAND IPANEMA FANTASIA INF AZ/BC 25/26;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23775;SAND IPANEMA FANTASIA INF AZ/BC 27/28;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23776;SAND IPANEMA FANTASIA INF AZ/BC 29/30;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23777;SAND IPANEMA FANTASIA INF AZ/BC 31/32;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23778;SAND IPANEMA FANTASIA INF AZ/BC 33/34;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23779;SAND IPANEMA FANTASIA INF RS 29/30;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23780;SAND IPANEMA FANTASIA INF RS 31/32;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23781;SAND IPANEMA FANTASIA INF RS/LL 25/26;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23782;SAND IPANEMA FANTASIA INF RS/LL 27/28;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23783;SAND IPANEMA FANTASIA INF RS/LL 29/30;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23784;SAND IPANEMA FANTASIA INF RS/LL 31/32;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;23785;SAND IPANEMA FANTASIA INF RS/LL 33/34;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34133;SAND IPANEMA FANTASIA INF BG AZ VM 23 24;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34132;SAND IPANEMA FANTASIA INF BG AZ VM 25 26;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34131;SAND IPANEMA FANTASIA INF BG AZ VM 27 28;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34130;SAND IPANEMA FANTASIA INF BG AZ VM 29 30;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34129;SAND IPANEMA FANTASIA INF BG AZ VM 31 32;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34128;SAND IPANEMA FANTASIA INF BG AZ VM 33 34;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;35037;SAND IPANEMA FANTASIA INF PTO AZL 27 28;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34139;SAND IPANEMA FANTASIA INF RSA AZL 23 24;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34138;SAND IPANEMA FANTASIA INF RSA AZL 25 26;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34137;SAND IPANEMA FANTASIA INF RSA AZL 27 28;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34136;SAND IPANEMA FANTASIA INF RSA AZL 29 30;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34135;SAND IPANEMA FANTASIA INF RSA AZL 31 32;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34135;SAND IPANEMA FANTASIA INF RSA AZL 31 32;A;28;29,99;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34134;SAND IPANEMA FANTASIA INF RSA AZL 33 34;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34134;SAND IPANEMA FANTASIA INF RSA AZL 33 34;A;28;29,99;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34874;SAND IPANEMA FANTASIA INF VD VD LR;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34875;SAND IPANEMA FANTASIA INF VD VD LR 25 26;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34876;SAND IPANEMA FANTASIA INF VD VD LR 27 28;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34876;SAND IPANEMA FANTASIA INF VD VD LR 27 28;A;28;29,99;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34877;SAND IPANEMA FANTASIA INF VD VD LR 29 30;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34877;SAND IPANEMA FANTASIA INF VD VD LR 29 30;A;28;29,99;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34877;SAND IPANEMA FANTASIA INF VD VD LR 29 30;A;28;59,98;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34878;SAND IPANEMA FANTASIA INF VD VD LR 31 32;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34878;SAND IPANEMA FANTASIA INF VD VD LR 31 32;A;28;29,99;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34878;SAND IPANEMA FANTASIA INF VD VD LR 31 32;A;28;59,98;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34878;SAND IPANEMA FANTASIA INF VD VD LR 31 32;A;28;149,95;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34879;SAND IPANEMA FANTASIA INF VD VD LR 33 34;A;28;0;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34879;SAND IPANEMA FANTASIA INF VD VD LR 33 34;A;28;59,98;0
NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS;CHINELOS;;NUJUD;34145;SAND IPANEMA FANTASIA INF VDE RSA 23 24;A;28;0;0
