ORIGEM;EMPRESA;TITULO;PEDIDO;COD_FORNECEDOR;FORNECEDOR;COMPRADOR;DATA_EMISSAO;DATA_PREV_ENTREGA;PRAZO_PAGAMENTO_DIAS;PARCELA;DATA_VENCIMENTO;STATUS_PEDIDO;VALOR_PROJETADO
1-TITULO_REAL;15;3358353/1-1;;15134;NESTLE BRASIL LTDA;BATISTA;29/05/2026;;28;1;26/06/2026;FATURADO;1317,74
1-TITULO_REAL;15;3358354/1-1;;15134;NESTLE BRASIL LTDA;WERTER;29/05/2026;;28;1;26/06/2026;FATURADO;7985,83
1-TITULO_REAL;15;3358308/1-2;;15134;NESTLE BRASIL LTDA;WERTER;29/05/2026;;28;2;26/06/2026;FATURADO;7150,6
1-TITULO_REAL;15;3358355/1-1;;15134;NESTLE BRASIL LTDA;BATISTA;29/05/2026;;28;1;26/06/2026;FATURADO;1316,82
1-TITULO_REAL;2;181471/1-1;;16654;NOP IND E COM DE ALIMENTOS LTDA EPP;SANDRO;25/05/2026;;32;1;26/06/2026;FATURADO;1839,8
1-TITULO_REAL;3;181472/1-1;;16654;NOP IND E COM DE ALIMENTOS LTDA EPP;SANDRO;25/05/2026;;32;1;26/06/2026;FATURADO;3574,5
1-TITULO_REAL;17;181474/1-1;;16654;NOP IND E COM DE ALIMENTOS LTDA EPP;SANDRO;25/05/2026;;32;1;26/06/2026;FATURADO;855,12
1-TITULO_REAL;12;181457/1-1;;16654;NOP IND E COM DE ALIMENTOS LTDA EPP;SANDRO;25/05/2026;;32;1;26/06/2026;FATURADO;2100,67
1-TITULO_REAL;14;181470/1-1;;16654;NOP IND E COM DE ALIMENTOS LTDA EPP;SANDRO;25/05/2026;;32;1;26/06/2026;FATURADO;2824,8
1-TITULO_REAL;6;181473/1-1;;16654;NOP IND E COM DE ALIMENTOS LTDA EPP;SANDRO;25/05/2026;;32;1;26/06/2026;FATURADO;2045,43
1-TITULO_REAL;12;441610/2-1;;7019;ORCA DISTRIBUIDORA E TRANSPORTES LTDA.;BATISTA;29/05/2026;;28;1;26/06/2026;FATURADO;2045,94
1-TITULO_REAL;2;441615/2-1;;7019;ORCA DISTRIBUIDORA E TRANSPORTES LTDA.;BATISTA;29/05/2026;;28;1;26/06/2026;FATURADO;708,61
1-TITULO_REAL;2;441647/2-1;;7019;ORCA DISTRIBUIDORA E TRANSPORTES LTDA.;BATISTA;29/05/2026;;28;1;26/06/2026;FATURADO;749,55
1-TITULO_REAL;3;441749/2-1;;7019;ORCA DISTRIBUIDORA E TRANSPORTES LTDA.;BATISTA;29/05/2026;;28;1;26/06/2026;FATURADO;5201,15
1-TITULO_REAL;17;441645/2-1;;7019;ORCA DISTRIBUIDORA E TRANSPORTES LTDA.;BATISTA;29/05/2026;;28;1;26/06/2026;FATURADO;1499,1
1-TITULO_REAL;13;441728/2-1;;7019;ORCA DISTRIBUIDORA E TRANSPORTES LTDA.;BATISTA;29/05/2026;;28;1;26/06/2026;FATURADO;3056,85
1-TITULO_REAL;17;441616/2-1;;7019;ORCA DISTRIBUIDORA E TRANSPORTES LTDA.;BATISTA;29/05/2026;;28;1;26/06/2026;FATURADO;5629,98
1-TITULO_REAL;17;44108/1-1;;10111;PANIFICIO PANINE LTDA;WERTER;29/05/2026;;28;1;26/06/2026;FATURADO;730,1
1-TITULO_REAL;5;44101/1-1;;10111;PANIFICIO PANINE LTDA;WERTER;29/05/2026;;28;1;26/06/2026;FATURADO;313,39
1-TITULO_REAL;2;44098/1-1;;10111;PANIFICIO PANINE LTDA;WERTER;29/05/2026;;28;1;26/06/2026;FATURADO;766,69
1-TITULO_REAL;14;44097/1-1;;10111;PANIFICIO PANINE LTDA;WERTER;29/05/2026;;28;1;26/06/2026;FATURADO;535,37
1-TITULO_REAL;6;44102/1-1;;10111;PANIFICIO PANINE LTDA;WERTER;29/05/2026;;28;1;26/06/2026;FATURADO;606,73
1-TITULO_REAL;7;2450732/1-1;;15318;PODAL IND E COM DE ALIMENTOS LTDA;WERTER;22/05/2026;;35;1;26/06/2026;FATURADO;479,1
1-TITULO_REAL;15;67148983/700-1;;4383;POMAR POLO SUL FRUTAS LTDA;LAURINDO;27/05/2026;;30;1;26/06/2026;FATURADO;19674
1-TITULO_REAL;15;116637/1-3;;7076;S.A.FOSFOROS GABOARDI;NUJUD;15/05/2026;;42;3;26/06/2026;FATURADO;8956,04
1-TITULO_REAL;15;547800/2-1;;12822;SANDERO-FAB. VELAS SAO JUDAS TADEU LTDA;BATISTA;29/05/2026;;28;1;26/06/2026;FATURADO;9579,6
1-TITULO_REAL;2;2432219/2-1;;15441;SPAL IND BRAS BEBIDAS AS;NICOLAS;28/05/2026;;29;1;26/06/2026;FATURADO;20,16
1-TITULO_REAL;12;2432347/2-1;;15441;SPAL IND BRAS BEBIDAS AS;NICOLAS;28/05/2026;;29;1;26/06/2026;FATURADO;20,16
1-TITULO_REAL;11;2432362/2-1;;15441;SPAL IND BRAS BEBIDAS AS;NICOLAS;28/05/2026;;29;1;26/06/2026;FATURADO;20,16
1-TITULO_REAL;12;1085708/2-1;;2881;TOZZO ALIMENTOS LTDA;BATISTA;29/05/2026;;28;1;26/06/2026;FATURADO;3669,19
1-TITULO_REAL;13;1085812/2-1;;2881;TOZZO ALIMENTOS LTDA;BATISTA;29/05/2026;;28;1;26/06/2026;FATURADO;316,8
1-TITULO_REAL;7;1085710/2-1;;2881;TOZZO ALIMENTOS LTDA;BATISTA;29/05/2026;;28;1;26/06/2026;FATURADO;7974,15
1-TITULO_REAL;6;1085214/2-1;;2881;TOZZO ALIMENTOS LTDA;BATISTA;27/05/2026;;30;1;26/06/2026;FATURADO;5611,34
1-TITULO_REAL;18;1085777/2-1;;2881;TOZZO ALIMENTOS LTDA;BATISTA;29/05/2026;;28;1;26/06/2026;FATURADO;6239,54
1-TITULO_REAL;14;1086149/2-1;;2881;TOZZO ALIMENTOS LTDA;BATISTA;29/05/2026;;28;1;26/06/2026;FATURADO;452,7
1-TITULO_REAL;18;1085776/2-1;;2881;TOZZO ALIMENTOS LTDA;BATISTA;29/05/2026;;28;1;26/06/2026;FATURADO;1492
1-TITULO_REAL;14;1086150/2-1;;2881;TOZZO ALIMENTOS LTDA;BATISTA;29/05/2026;;28;1;26/06/2026;FATURADO;7612,32
1-TITULO_REAL;6;1086151/2-1;;2881;TOZZO ALIMENTOS LTDA;BATISTA;29/05/2026;;28;1;26/06/2026;FATURADO;10293
1-TITULO_REAL;17;1086147/2-1;;2881;TOZZO ALIMENTOS LTDA;BATISTA;29/05/2026;;28;1;26/06/2026;FATURADO;575,4
1-TITULO_REAL;12;1085707/2-1;;2881;TOZZO ALIMENTOS LTDA;BATISTA;29/05/2026;;28;1;26/06/2026;FATURADO;6510,5
1-TITULO_REAL;17;1086148/2-1;;2881;TOZZO ALIMENTOS LTDA;BATISTA;29/05/2026;;28;1;26/06/2026;FATURADO;1108,8
1-TITULO_REAL;13;1085811/2-1;;2881;TOZZO ALIMENTOS LTDA;BATISTA;29/05/2026;;28;1;26/06/2026;FATURADO;670,6
1-TITULO_REAL;11;1086144/2-1;;2881;TOZZO ALIMENTOS LTDA;BATISTA;29/05/2026;;28;1;26/06/2026;FATURADO;11488,75
1-TITULO_REAL;4;1085210/2-1;;2881;TOZZO ALIMENTOS LTDA;BATISTA;27/05/2026;;30;1;26/06/2026;FATURADO;238,05
1-TITULO_REAL;12;1085706/2-1;;2881;TOZZO ALIMENTOS LTDA;BATISTA;29/05/2026;;28;1;26/06/2026;FATURADO;670,6
1-TITULO_REAL;15;227994/2-2;;17017;ZAFFALON E CIA LTDA;BATISTA;29/05/2026;;28;2;26/06/2026;FATURADO;4241,88
1-TITULO_REAL;15;227993/2-2;;17017;ZAFFALON E CIA LTDA;BATISTA;29/05/2026;;28;2;26/06/2026;FATURADO;20384,96
2-PROJECAO_PEDIDO;15;;67978;15520;CONSERVAS ODERICH SA;NIDAL;19/05/2026;29/05/2026;28;1;26/06/2026;PENDENTE INTEGRAL;2553
2-PROJECAO_PEDIDO;15;;76596;9969;RICLAN S.A;WERTER;05/06/2026;12/06/2026;14;1;26/06/2026;PENDENTE INTEGRAL;153,41
1-TITULO_REAL;7;2550/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;28/05/2026;;30;1;27/06/2026;FATURADO;8485
1-TITULO_REAL;3;2514/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;28/05/2026;;30;1;27/06/2026;FATURADO;14035
1-TITULO_REAL;17;2537/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;28/05/2026;;30;1;27/06/2026;FATURADO;18037,4
1-TITULO_REAL;3;2529/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;28/05/2026;;30;1;27/06/2026;FATURADO;23825,4
1-TITULO_REAL;6;2549/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;28/05/2026;;30;1;27/06/2026;FATURADO;14163
1-TITULO_REAL;14;2536/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;28/05/2026;;30;1;27/06/2026;FATURADO;9758,4
1-TITULO_REAL;18;2544/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;28/05/2026;;30;1;27/06/2026;FATURADO;6525
1-TITULO_REAL;5;2531/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;28/05/2026;;30;1;27/06/2026;FATURADO;16119,8
1-TITULO_REAL;6;2532/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;28/05/2026;;30;1;27/06/2026;FATURADO;24944,4
1-TITULO_REAL;14;2519/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;28/05/2026;;30;1;27/06/2026;FATURADO;2455
1-TITULO_REAL;3;2546/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;MODELO;28/05/2026;;30;1;27/06/2026;FATURADO;18780
1-TITULO_REAL;13;2556/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;28/05/2026;;30;1;27/06/2026;FATURADO;15506
1-TITULO_REAL;11;2554/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;28/05/2026;;30;1;27/06/2026;FATURADO;15661
1-TITULO_REAL;5;2548/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;28/05/2026;;30;1;27/06/2026;FATURADO;10744
1-TITULO_REAL;13;2542/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;28/05/2026;;30;1;27/06/2026;FATURADO;13011
1-TITULO_REAL;2;2528/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;28/05/2026;;30;1;27/06/2026;FATURADO;19951
1-TITULO_REAL;17;2553/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;28/05/2026;;30;1;27/06/2026;FATURADO;5926,6
1-TITULO_REAL;6;2517/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;28/05/2026;;30;1;27/06/2026;FATURADO;2455
1-TITULO_REAL;12;2555/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;28/05/2026;;30;1;27/06/2026;FATURADO;12762
1-TITULO_REAL;7;2539/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;28/05/2026;;30;1;27/06/2026;FATURADO;12289
1-TITULO_REAL;4;2547/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;28/05/2026;;30;1;27/06/2026;FATURADO;10695
1-TITULO_REAL;8;2551/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;28/05/2026;;30;1;27/06/2026;FATURADO;4544
1-TITULO_REAL;11;2540/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;28/05/2026;;30;1;27/06/2026;FATURADO;21672
1-TITULO_REAL;18;2557/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;28/05/2026;;30;1;27/06/2026;FATURADO;20348
1-TITULO_REAL;4;2515/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;28/05/2026;;30;1;27/06/2026;FATURADO;1550
1-TITULO_REAL;4;2530/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;28/05/2026;;30;1;27/06/2026;FATURADO;17548
1-TITULO_REAL;8;2535/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;28/05/2026;;30;1;27/06/2026;FATURADO;5105,4
1-TITULO_REAL;5;2516/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;28/05/2026;;30;1;27/06/2026;FATURADO;120
1-TITULO_REAL;3;2546/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;28/05/2026;;30;1;27/06/2026;FATURADO;18780
1-TITULO_REAL;2;2545/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;28/05/2026;;30;1;27/06/2026;FATURADO;12345
1-TITULO_REAL;14;2552/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;28/05/2026;;30;1;27/06/2026;FATURADO;8442,6
1-TITULO_REAL;12;2541/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;28/05/2026;;30;1;27/06/2026;FATURADO;14191
1-TITULO_REAL;8;2518/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;28/05/2026;;30;1;27/06/2026;FATURADO;2115
1-TITULO_REAL;2;2513/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;28/05/2026;;30;1;27/06/2026;FATURADO;3575
1-TITULO_REAL;16;640271/1-1;;22408;BRF S.A.;SANDRO;30/05/2026;;28;1;27/06/2026;FATURADO;0
1-TITULO_REAL;17;136429/1-1;;9543;CARGNELUTTI COM DE GAS LTDA;MODELO;13/05/2026;;45;1;27/06/2026;FATURADO;920
1-TITULO_REAL;15;44539/1-2;;4488;CIA ANDINA INDUSTRIA DE BEBIDAS LTDA;NICOLAS;05/06/2026;;22;2;27/06/2026;FATURADO;41225,4
1-TITULO_REAL;11;21484/1-1;;11970;COM PROD AGRICOLAS PITANGUEIRA LTDA;NIDAL;10/06/2026;;17;1;27/06/2026;FATURADO;9115
1-TITULO_REAL;14;110620004/700-1;;1947;DELCIO LIMA GAVIAO;LAURINDO;12/06/2026;;15;1;27/06/2026;FATURADO;1194,61
1-TITULO_REAL;2;110620005/700-1;;1947;DELCIO LIMA GAVIAO;LAURINDO;12/06/2026;;15;1;27/06/2026;FATURADO;717,71
1-TITULO_REAL;5;110620007/700-1;;1947;DELCIO LIMA GAVIAO;LAURINDO;12/06/2026;;15;1;27/06/2026;FATURADO;398,99
1-TITULO_REAL;8;4792/2-1;;9648;EQUILIBRIO SAUDAVEL PROD NATURAIS EIRELI;LAURINDO;28/05/2026;;30;1;27/06/2026;FATURADO;149,5
1-TITULO_REAL;7;4791/2-1;;9648;EQUILIBRIO SAUDAVEL PROD NATURAIS EIRELI;LAURINDO;28/05/2026;;30;1;27/06/2026;FATURADO;149,5
1-TITULO_REAL;14;4795/2-1;;9648;EQUILIBRIO SAUDAVEL PROD NATURAIS EIRELI;LAURINDO;28/05/2026;;30;1;27/06/2026;FATURADO;119,6
1-TITULO_REAL;18;4796/2-1;;9648;EQUILIBRIO SAUDAVEL PROD NATURAIS EIRELI;LAURINDO;28/05/2026;;30;1;27/06/2026;FATURADO;119,6
1-TITULO_REAL;2;4789/2-1;;9648;EQUILIBRIO SAUDAVEL PROD NATURAIS EIRELI;LAURINDO;28/05/2026;;30;1;27/06/2026;FATURADO;811,1
1-TITULO_REAL;6;4790/2-1;;9648;EQUILIBRIO SAUDAVEL PROD NATURAIS EIRELI;LAURINDO;28/05/2026;;30;1;27/06/2026;FATURADO;149,5
1-TITULO_REAL;12;4794/2-1;;9648;EQUILIBRIO SAUDAVEL PROD NATURAIS EIRELI;LAURINDO;28/05/2026;;30;1;27/06/2026;FATURADO;299
1-TITULO_REAL;18;224160/1-1;;7365;ERVATEIRA PICOLO BADALOTTI LTDA.;NIDAL;12/05/2026;;46;1;27/06/2026;FATURADO;498
1-TITULO_REAL;12;64927/1-1;;17048;ERVATEIRA TOMELERO LTDA;NIDAL;28/05/2026;;30;1;27/06/2026;FATURADO;1970
1-TITULO_REAL;12;4112/42-1;;5714;IND E COMERCIO DE MASSA ROMENA LTDA;SANDRO;28/04/2026;;60;1;27/06/2026;FATURADO;2806,79
1-TITULO_REAL;12;4112/42-1;;5714;IND E COMERCIO DE MASSA ROMENA LTDA;WERTER;28/04/2026;;60;1;27/06/2026;FATURADO;2806,79
1-TITULO_REAL;14;14944/21-1;;5714;IND E COMERCIO DE MASSA ROMENA LTDA;SANDRO;28/04/2026;;60;1;27/06/2026;FATURADO;1831,13
1-TITULO_REAL;4;14945/21-1;;5714;IND E COMERCIO DE MASSA ROMENA LTDA;SANDRO;28/04/2026;;60;1;27/06/2026;FATURADO;606,2
1-TITULO_REAL;14;14944/21-1;;5714;IND E COMERCIO DE MASSA ROMENA LTDA;WERTER;28/04/2026;;60;1;27/06/2026;FATURADO;1831,13
1-TITULO_REAL;16;463029/1-1;;9777;JBS AVES LTDA;SANDRO;30/05/2026;;28;1;27/06/2026;FATURADO;182870,96
1-TITULO_REAL;13;4200228/1-1;;9379;LACTALIS BRASIL COM IMP EXP LTDA;SANDRO;30/05/2026;;28;1;27/06/2026;FATURADO;3953,48
1-TITULO_REAL;8;4200755/1-1;;9379;LACTALIS BRASIL COM IMP EXP LTDA;SANDRO;30/05/2026;;28;1;27/06/2026;FATURADO;87,44
1-TITULO_REAL;12;4201000/1-1;;9379;LACTALIS BRASIL COM IMP EXP LTDA;SANDRO;30/05/2026;;28;1;27/06/2026;FATURADO;81,84
1-TITULO_REAL;11;4200212/1-1;;9379;LACTALIS BRASIL COM IMP EXP LTDA;SANDRO;30/05/2026;;28;1;27/06/2026;FATURADO;279,68
1-TITULO_REAL;12;4200683/1-1;;9379;LACTALIS BRASIL COM IMP EXP LTDA;SANDRO;30/05/2026;;28;1;27/06/2026;FATURADO;5407,62
1-TITULO_REAL;18;4200569/1-1;;9379;LACTALIS BRASIL COM IMP EXP LTDA;SANDRO;30/05/2026;;28;1;27/06/2026;FATURADO;3629,66
1-TITULO_REAL;6;4200756/1-1;;9379;LACTALIS BRASIL COM IMP EXP LTDA;SANDRO;30/05/2026;;28;1;27/06/2026;FATURADO;87,44
1-TITULO_REAL;3;4200743/1-1;;9379;LACTALIS BRASIL COM IMP EXP LTDA;SANDRO;30/05/2026;;28;1;27/06/2026;FATURADO;285,28
1-TITULO_REAL;2;4200744/1-1;;9379;LACTALIS BRASIL COM IMP EXP LTDA;SANDRO;30/05/2026;;28;1;27/06/2026;FATURADO;110,4
1-TITULO_REAL;4;4200745/1-1;;9379;LACTALIS BRASIL COM IMP EXP LTDA;SANDRO;30/05/2026;;28;1;27/06/2026;FATURADO;87,44
1-TITULO_REAL;14;70620008/700-1;;2957;LUIZ EDUARDO DE SOUZA DOS SANTOS;LAURINDO;12/06/2026;;15;1;27/06/2026;FATURADO;1065,35
1-TITULO_REAL;5;181633/1-1;;16654;NOP IND E COM DE ALIMENTOS LTDA EPP;SANDRO;28/05/2026;;30;1;27/06/2026;FATURADO;1695,42
1-TITULO_REAL;13;181501/1-1;;16654;NOP IND E COM DE ALIMENTOS LTDA EPP;SANDRO;26/05/2026;;32;1;27/06/2026;FATURADO;1339,8
1-TITULO_REAL;4;441643/2-1;;7019;ORCA DISTRIBUIDORA E TRANSPORTES LTDA.;BATISTA;30/05/2026;;28;1;27/06/2026;FATURADO;1963,44
1-TITULO_REAL;16;375183/1-1;;5528;PAMPLONA ALIMENTOS;SANDRO;30/05/2026;;28;1;27/06/2026;FATURADO;42110,4
1-TITULO_REAL;15;228013/2-1;;17017;ZAFFALON E CIA LTDA;BATISTA;30/05/2026;;28;1;27/06/2026;FATURADO;99149,33
2-PROJECAO_PEDIDO;11;;79917;6309;ALTAMIR MATEOS BRAIDO E CIA LTDA.;WERTER;12/06/2026;13/06/2026;14;1;27/06/2026;PENDENTE INTEGRAL;396,93
2-PROJECAO_PEDIDO;13;;79919;6309;ALTAMIR MATEOS BRAIDO E CIA LTDA.;WERTER;12/06/2026;13/06/2026;14;1;27/06/2026;PENDENTE INTEGRAL;160,6
2-PROJECAO_PEDIDO;8;;79916;6309;ALTAMIR MATEOS BRAIDO E CIA LTDA.;WERTER;12/06/2026;13/06/2026;14;1;27/06/2026;PENDENTE INTEGRAL;1789,65
2-PROJECAO_PEDIDO;3;;79914;6309;ALTAMIR MATEOS BRAIDO E CIA LTDA.;WERTER;12/06/2026;13/06/2026;14;1;27/06/2026;PENDENTE INTEGRAL;5073,03
2-PROJECAO_PEDIDO;2;;79913;6309;ALTAMIR MATEOS BRAIDO E CIA LTDA.;WERTER;12/06/2026;13/06/2026;14;1;27/06/2026;PENDENTE INTEGRAL;4079,49
2-PROJECAO_PEDIDO;17;;79921;6309;ALTAMIR MATEOS BRAIDO E CIA LTDA.;WERTER;12/06/2026;13/06/2026;14;1;27/06/2026;PENDENTE INTEGRAL;734,16
2-PROJECAO_PEDIDO;12;;79918;6309;ALTAMIR MATEOS BRAIDO E CIA LTDA.;WERTER;12/06/2026;13/06/2026;14;1;27/06/2026;PENDENTE INTEGRAL;2714,27
2-PROJECAO_PEDIDO;14;;79920;6309;ALTAMIR MATEOS BRAIDO E CIA LTDA.;WERTER;12/06/2026;13/06/2026;14;1;27/06/2026;PENDENTE INTEGRAL;5401,16
2-PROJECAO_PEDIDO;50;;62233;17035;ESTRELA INDUSTRIA DE PAPEL LTDA;BATISTA;08/05/2026;23/05/2026;35;1;27/06/2026;SALDO RESIDUAL;6618,4
2-PROJECAO_PEDIDO;15;;66789;10281;GABOARDI INDUSTRIAL DE MADEIRAS LTDA;BATISTA;15/05/2026;30/05/2026;28;1;27/06/2026;PENDENTE INTEGRAL;6370
2-PROJECAO_PEDIDO;17;;73974;10124;PEPSICO DO BRASIL LTDA;WERTER;30/05/2026;06/06/2026;21;1;27/06/2026;SALDO RESIDUAL;2378,39
2-PROJECAO_PEDIDO;12;;73972;10124;PEPSICO DO BRASIL LTDA;WERTER;30/05/2026;06/06/2026;21;1;27/06/2026;PENDENTE INTEGRAL;1227,49
2-PROJECAO_PEDIDO;13;;73973;10124;PEPSICO DO BRASIL LTDA;WERTER;30/05/2026;06/06/2026;21;1;27/06/2026;PENDENTE INTEGRAL;2116,3
2-PROJECAO_PEDIDO;3;;67607;15318;PODAL IND E COM DE ALIMENTOS LTDA;BATISTA;18/05/2026;23/05/2026;35;1;27/06/2026;SALDO RESIDUAL;3030,48
2-PROJECAO_PEDIDO;2;;67606;15318;PODAL IND E COM DE ALIMENTOS LTDA;BATISTA;18/05/2026;23/05/2026;35;1;27/06/2026;SALDO RESIDUAL;7515,72
2-PROJECAO_PEDIDO;12;;67614;15318;PODAL IND E COM DE ALIMENTOS LTDA;BATISTA;18/05/2026;23/05/2026;35;1;27/06/2026;SALDO RESIDUAL;2085,16
2-PROJECAO_PEDIDO;7;;67611;15318;PODAL IND E COM DE ALIMENTOS LTDA;BATISTA;18/05/2026;23/05/2026;35;1;27/06/2026;PENDENTE INTEGRAL;274,32
2-PROJECAO_PEDIDO;6;;67610;15318;PODAL IND E COM DE ALIMENTOS LTDA;BATISTA;18/05/2026;23/05/2026;35;1;27/06/2026;SALDO RESIDUAL;4776,36
2-PROJECAO_PEDIDO;14;;67616;15318;PODAL IND E COM DE ALIMENTOS LTDA;BATISTA;18/05/2026;23/05/2026;35;1;27/06/2026;PENDENTE INTEGRAL;935,28
2-PROJECAO_PEDIDO;5;;67609;15318;PODAL IND E COM DE ALIMENTOS LTDA;BATISTA;18/05/2026;23/05/2026;35;1;27/06/2026;PENDENTE INTEGRAL;548,64
2-PROJECAO_PEDIDO;17;;67618;15318;PODAL IND E COM DE ALIMENTOS LTDA;BATISTA;18/05/2026;23/05/2026;35;1;27/06/2026;SALDO RESIDUAL;3208,36
2-PROJECAO_PEDIDO;15;;67617;15318;PODAL IND E COM DE ALIMENTOS LTDA;BATISTA;18/05/2026;23/05/2026;35;1;27/06/2026;SALDO RESIDUAL;11465,34
2-PROJECAO_PEDIDO;8;;67612;15318;PODAL IND E COM DE ALIMENTOS LTDA;BATISTA;18/05/2026;23/05/2026;35;1;27/06/2026;PENDENTE INTEGRAL;582,6
2-PROJECAO_PEDIDO;18;;67619;15318;PODAL IND E COM DE ALIMENTOS LTDA;BATISTA;18/05/2026;23/05/2026;35;1;27/06/2026;SALDO RESIDUAL;1503
2-PROJECAO_PEDIDO;11;;67613;15318;PODAL IND E COM DE ALIMENTOS LTDA;BATISTA;18/05/2026;23/05/2026;35;1;27/06/2026;SALDO RESIDUAL;8484,58
2-PROJECAO_PEDIDO;15;;66485;9605;PONCHE VERDE INDL. DO MATE LTDA.;NIDAL;15/05/2026;30/05/2026;28;1;27/06/2026;SALDO RESIDUAL;9240
2-PROJECAO_PEDIDO;17;;66486;9605;PONCHE VERDE INDL. DO MATE LTDA.;NIDAL;15/05/2026;30/05/2026;28;1;27/06/2026;PENDENTE INTEGRAL;2160
2-PROJECAO_PEDIDO;15;;66600;11515;STELLA DORO ALIMENTOS LTDA;NIDAL;15/05/2026;30/05/2026;28;1;27/06/2026;PENDENTE INTEGRAL;10735,5
1-TITULO_REAL;12;67350173/700-1;;11587;ANDRE JESUS ROSA NOEMI AIRES ROSA;LAURINDO;13/06/2026;;15;1;28/06/2026;FATURADO;4067,75
1-TITULO_REAL;15;136473/1-1;;9543;CARGNELUTTI COM DE GAS LTDA;MODELO;14/05/2026;;45;1;28/06/2026;FATURADO;660
1-TITULO_REAL;15;440343/1-2;;7473;COOPERATIVA AGRICOLA MISTA NOVA PALMA LT;NIDAL;14/05/2026;;45;2;28/06/2026;FATURADO;1459,85
1-TITULO_REAL;15;440363/1-2;;7473;COOPERATIVA AGRICOLA MISTA NOVA PALMA LT;NIDAL;14/05/2026;;45;2;28/06/2026;FATURADO;16261,71
1-TITULO_REAL;13;345937/1-1;;9694;D.S.A.INDUSTRIA E COMERCIO LTDA;WERTER;29/05/2026;;30;1;28/06/2026;FATURADO;1337,6
1-TITULO_REAL;11;345947/1-1;;9694;D.S.A.INDUSTRIA E COMERCIO LTDA;WERTER;29/05/2026;;30;1;28/06/2026;FATURADO;980,87
1-TITULO_REAL;14;345948/1-1;;9694;D.S.A.INDUSTRIA E COMERCIO LTDA;WERTER;29/05/2026;;30;1;28/06/2026;FATURADO;1197,09
1-TITULO_REAL;2;1149707/1-1;;17032;DINAMICA DIST DE PROD ALIMENTICIOS LTDA;LAURINDO;29/05/2026;;30;1;28/06/2026;FATURADO;0
1-TITULO_REAL;50;260251/1-1;;17018;FATEX INDUSTRIA COMERCIO IMP E EXP LTDA;NUJUD;29/05/2026;;30;1;28/06/2026;FATURADO;7065,08
1-TITULO_REAL;17;10652/2-1;;7477;GRANJA AVICOLA PETRY LTDA;LAURINDO;14/06/2026;;14;1;28/06/2026;FATURADO;9876
1-TITULO_REAL;7;10646/2-1;;7477;GRANJA AVICOLA PETRY LTDA;LAURINDO;14/06/2026;;14;1;28/06/2026;FATURADO;8076
