CODIGO_CONSINCO;DESCRICAO_PRODUTO;DEPARTAMENTO;COMPRADOR;CODIGO_EMPRESA;ATIVO_COMPRA;EMBL_COMPRA;EMBL_TRANSFERENCIA;ESTOQUE_DISPONIVEL;PEDIDOS_PENDENTES_COMPRA;ESTOQUE_MINIMO;ESTOQUE_MAXIMO;QTD_VENDIDA_30D
1684;CONF TORTUGUITA CHOCOVINHOS 50G;MERCEARIA;WERTER;17;A;10;10;7;0;8;18;13
1684;CONF TORTUGUITA CHOCOVINHOS 50G;MERCEARIA;WERTER;15;A;10;10;0;460;200;330;0
1684;CONF TORTUGUITA CHOCOVINHOS 50G;MERCEARIA;WERTER;14;A;10;10;4;0;8;18;8
1684;CONF TORTUGUITA CHOCOVINHOS 50G;MERCEARIA;WERTER;13;A;10;10;16;0;8;18;5
1684;CONF TORTUGUITA CHOCOVINHOS 50G;MERCEARIA;WERTER;18;A;10;10;9;0;8;18;9
1684;CONF TORTUGUITA CHOCOVINHOS 50G;MERCEARIA;WERTER;11;A;10;10;13;0;8;18;18
1684;CONF TORTUGUITA CHOCOVINHOS 50G;MERCEARIA;WERTER;6;A;10;10;13;0;8;18;13
1684;CONF TORTUGUITA CHOCOVINHOS 50G;MERCEARIA;WERTER;3;A;10;10;12;0;8;18;2
1684;CONF TORTUGUITA CHOCOVINHOS 50G;MERCEARIA;WERTER;2;A;10;10;1;0;8;18;7
1684;CONF TORTUGUITA CHOCOVINHOS 50G;MERCEARIA;WERTER;12;A;10;10;15;0;8;18;2
1602;CONFEITO BIBS AMEND 40G;MERCEARIA;WERTER;7;A;72;72;112;0;72;144;26
1602;CONFEITO BIBS AMEND 40G;MERCEARIA;WERTER;8;A;72;72;71;0;72;144;4
1602;CONFEITO BIBS AMEND 40G;MERCEARIA;WERTER;18;A;72;72;99;0;72;144;21
1602;CONFEITO BIBS AMEND 40G;MERCEARIA;WERTER;17;A;72;72;2;0;72;144;30
1602;CONFEITO BIBS AMEND 40G;MERCEARIA;WERTER;6;A;72;72;23;0;72;144;14
1602;CONFEITO BIBS AMEND 40G;MERCEARIA;WERTER;5;A;72;72;48;0;72;144;18
1602;CONFEITO BIBS AMEND 40G;MERCEARIA;WERTER;4;A;72;72;111;0;72;144;30
1602;CONFEITO BIBS AMEND 40G;MERCEARIA;WERTER;3;A;72;72;118;0;72;144;63
1602;CONFEITO BIBS AMEND 40G;MERCEARIA;WERTER;2;A;72;72;96;0;72;144;39
1602;CONFEITO BIBS AMEND 40G;MERCEARIA;WERTER;15;A;72;72;40;0;1260;1800;0
1602;CONFEITO BIBS AMEND 40G;MERCEARIA;WERTER;14;A;72;72;97;0;72;144;46
1602;CONFEITO BIBS AMEND 40G;MERCEARIA;WERTER;13;A;72;72;22;72;72;144;31
1602;CONFEITO BIBS AMEND 40G;MERCEARIA;WERTER;12;A;72;72;39;0;72;144;42
1602;CONFEITO BIBS AMEND 40G;MERCEARIA;WERTER;11;A;72;72;66;0;72;144;21
1603;CONFEITO BIBS AO LEITE 40G;MERCEARIA;WERTER;7;A;72;72;97;0;72;144;70
1603;CONFEITO BIBS AO LEITE 40G;MERCEARIA;WERTER;2;A;72;72;149;0;72;144;69
1603;CONFEITO BIBS AO LEITE 40G;MERCEARIA;WERTER;3;A;72;72;83;0;72;144;147
1603;CONFEITO BIBS AO LEITE 40G;MERCEARIA;WERTER;4;A;72;72;62;72;72;144;12
1603;CONFEITO BIBS AO LEITE 40G;MERCEARIA;WERTER;5;A;72;72;101;0;72;144;19
1603;CONFEITO BIBS AO LEITE 40G;MERCEARIA;WERTER;18;A;72;72;68;72;72;144;32
1603;CONFEITO BIBS AO LEITE 40G;MERCEARIA;WERTER;17;A;72;72;161;0;72;144;32
1603;CONFEITO BIBS AO LEITE 40G;MERCEARIA;WERTER;15;A;72;72;576;0;1260;1800;0
1603;CONFEITO BIBS AO LEITE 40G;MERCEARIA;WERTER;14;A;72;72;128;0;72;144;28
1603;CONFEITO BIBS AO LEITE 40G;MERCEARIA;WERTER;13;A;72;72;126;0;72;144;31
1603;CONFEITO BIBS AO LEITE 40G;MERCEARIA;WERTER;12;A;72;72;40;72;72;144;19
1603;CONFEITO BIBS AO LEITE 40G;MERCEARIA;WERTER;11;A;72;72;97;0;72;144;49
1603;CONFEITO BIBS AO LEITE 40G;MERCEARIA;WERTER;8;A;72;72;103;0;72;144;19
1603;CONFEITO BIBS AO LEITE 40G;MERCEARIA;WERTER;6;A;72;72;63;72;72;144;103
1678;CONFEITO BIBS CHOC BCO 40G;MERCEARIA;WERTER;13;A;72;72;97;0;54;126;16
1678;CONFEITO BIBS CHOC BCO 40G;MERCEARIA;WERTER;14;A;72;72;80;0;54;126;27
1678;CONFEITO BIBS CHOC BCO 40G;MERCEARIA;WERTER;8;A;72;72;98;0;54;126;11
1678;CONFEITO BIBS CHOC BCO 40G;MERCEARIA;WERTER;11;A;72;72;56;0;54;126;40
1678;CONFEITO BIBS CHOC BCO 40G;MERCEARIA;WERTER;3;A;72;72;164;0;54;126;114
1678;CONFEITO BIBS CHOC BCO 40G;MERCEARIA;WERTER;4;A;72;72;118;0;54;126;31
1678;CONFEITO BIBS CHOC BCO 40G;MERCEARIA;WERTER;5;A;72;72;-3;144;54;126;7
1678;CONFEITO BIBS CHOC BCO 40G;MERCEARIA;WERTER;6;A;72;72;96;0;54;126;74
1678;CONFEITO BIBS CHOC BCO 40G;MERCEARIA;WERTER;7;A;72;72;60;0;54;126;48
1678;CONFEITO BIBS CHOC BCO 40G;MERCEARIA;WERTER;12;A;72;72;192;0;54;126;38
1678;CONFEITO BIBS CHOC BCO 40G;MERCEARIA;WERTER;2;A;72;72;88;0;54;126;44
1678;CONFEITO BIBS CHOC BCO 40G;MERCEARIA;WERTER;18;A;72;72;111;0;54;126;24
1678;CONFEITO BIBS CHOC BCO 40G;MERCEARIA;WERTER;17;A;72;72;84;0;54;126;16
1678;CONFEITO BIBS CHOC BCO 40G;MERCEARIA;WERTER;15;A;72;72;288;0;672;1008;0
1680;CONFEITO BIBS MOR 40G;MERCEARIA;WERTER;6;A;72;72;105;0;72;144;20
1680;CONFEITO BIBS MOR 40G;MERCEARIA;WERTER;7;A;72;72;7;0;72;144;9
1680;CONFEITO BIBS MOR 40G;MERCEARIA;WERTER;8;A;72;72;36;72;72;144;8
1680;CONFEITO BIBS MOR 40G;MERCEARIA;WERTER;11;A;72;72;18;144;72;144;17
1680;CONFEITO BIBS MOR 40G;MERCEARIA;WERTER;12;A;72;72;24;0;72;144;7
1680;CONFEITO BIBS MOR 40G;MERCEARIA;WERTER;13;A;72;72;7;144;72;144;17
1680;CONFEITO BIBS MOR 40G;MERCEARIA;WERTER;4;A;72;72;59;72;72;144;15
1680;CONFEITO BIBS MOR 40G;MERCEARIA;WERTER;3;A;72;72;208;0;72;144;106
1680;CONFEITO BIBS MOR 40G;MERCEARIA;WERTER;14;A;72;72;11;144;72;144;12
1680;CONFEITO BIBS MOR 40G;MERCEARIA;WERTER;15;A;72;72;0;0;672;1008;0
1680;CONFEITO BIBS MOR 40G;MERCEARIA;WERTER;17;A;72;72;33;144;72;144;41
1680;CONFEITO BIBS MOR 40G;MERCEARIA;WERTER;18;A;72;72;116;0;72;144;12
1680;CONFEITO BIBS MOR 40G;MERCEARIA;WERTER;5;A;72;72;64;72;72;144;14
1680;CONFEITO BIBS MOR 40G;MERCEARIA;WERTER;2;A;72;72;6;144;72;144;11
1679;CONFEITO BIBS PASSAS 40G;MERCEARIA;WERTER;15;A;72;72;96;0;672;1008;0
1679;CONFEITO BIBS PASSAS 40G;MERCEARIA;WERTER;17;A;72;72;190;0;72;144;45
1679;CONFEITO BIBS PASSAS 40G;MERCEARIA;WERTER;18;A;72;72;82;0;72;144;13
1679;CONFEITO BIBS PASSAS 40G;MERCEARIA;WERTER;2;A;72;72;36;72;72;144;50
1679;CONFEITO BIBS PASSAS 40G;MERCEARIA;WERTER;3;A;72;72;89;0;72;144;171
1679;CONFEITO BIBS PASSAS 40G;MERCEARIA;WERTER;4;A;72;72;122;0;72;144;17
1679;CONFEITO BIBS PASSAS 40G;MERCEARIA;WERTER;5;A;72;72;78;0;72;144;7
1679;CONFEITO BIBS PASSAS 40G;MERCEARIA;WERTER;6;A;72;72;131;0;72;144;30
1679;CONFEITO BIBS PASSAS 40G;MERCEARIA;WERTER;7;A;72;72;80;72;72;144;6
1679;CONFEITO BIBS PASSAS 40G;MERCEARIA;WERTER;8;A;72;72;54;72;72;144;9
1679;CONFEITO BIBS PASSAS 40G;MERCEARIA;WERTER;11;A;72;72;143;0;54;126;1
1679;CONFEITO BIBS PASSAS 40G;MERCEARIA;WERTER;12;A;72;72;88;0;72;144;30
1679;CONFEITO BIBS PASSAS 40G;MERCEARIA;WERTER;13;A;72;72;80;72;72;144;46
1679;CONFEITO BIBS PASSAS 40G;MERCEARIA;WERTER;14;A;72;72;78;0;72;144;33
1681;CONFEITO BIBS PTO BCO 40G;MERCEARIA;WERTER;18;A;72;72;87;0;72;144;16
1681;CONFEITO BIBS PTO BCO 40G;MERCEARIA;WERTER;2;A;72;72;131;0;72;144;18
1681;CONFEITO BIBS PTO BCO 40G;MERCEARIA;WERTER;3;A;72;72;105;0;72;144;101
1681;CONFEITO BIBS PTO BCO 40G;MERCEARIA;WERTER;4;A;72;72;141;0;72;144;19
1681;CONFEITO BIBS PTO BCO 40G;MERCEARIA;WERTER;5;A;72;72;96;72;72;144;19
1681;CONFEITO BIBS PTO BCO 40G;MERCEARIA;WERTER;6;A;72;72;155;0;72;144;28
1681;CONFEITO BIBS PTO BCO 40G;MERCEARIA;WERTER;17;A;72;72;70;0;72;144;45
1681;CONFEITO BIBS PTO BCO 40G;MERCEARIA;WERTER;8;A;72;72;162;0;72;144;14
1681;CONFEITO BIBS PTO BCO 40G;MERCEARIA;WERTER;11;A;72;72;144;0;72;144;3
1681;CONFEITO BIBS PTO BCO 40G;MERCEARIA;WERTER;12;A;72;72;164;0;72;144;39
1681;CONFEITO BIBS PTO BCO 40G;MERCEARIA;WERTER;13;A;72;72;36;72;72;144;28
1681;CONFEITO BIBS PTO BCO 40G;MERCEARIA;WERTER;14;A;72;72;76;0;72;144;44
1681;CONFEITO BIBS PTO BCO 40G;MERCEARIA;WERTER;15;A;72;72;0;0;672;1008;0
1681;CONFEITO BIBS PTO BCO 40G;MERCEARIA;WERTER;7;A;72;72;135;0;72;144;19
1687;CONFEITO DISQUETI 100G CHOC BRANCO;MERCEARIA;WERTER;3;A;30;30;12;0;22;52;25
1687;CONFEITO DISQUETI 100G CHOC BRANCO;MERCEARIA;WERTER;2;A;30;30;1;0;22;52;14
1687;CONFEITO DISQUETI 100G CHOC BRANCO;MERCEARIA;WERTER;18;A;30;30;30;0;22;52;5
1687;CONFEITO DISQUETI 100G CHOC BRANCO;MERCEARIA;WERTER;17;A;30;30;73;0;22;52;6
1687;CONFEITO DISQUETI 100G CHOC BRANCO;MERCEARIA;WERTER;15;A;30;30;0;150;210;420;0
1687;CONFEITO DISQUETI 100G CHOC BRANCO;MERCEARIA;WERTER;14;A;30;30;47;0;22;52;11
1687;CONFEITO DISQUETI 100G CHOC BRANCO;MERCEARIA;WERTER;13;A;30;30;47;0;22;52;3
1687;CONFEITO DISQUETI 100G CHOC BRANCO;MERCEARIA;WERTER;12;A;30;30;8;0;22;52;13
1687;CONFEITO DISQUETI 100G CHOC BRANCO;MERCEARIA;WERTER;11;A;30;30;2;0;22;52;14
1687;CONFEITO DISQUETI 100G CHOC BRANCO;MERCEARIA;WERTER;8;A;30;30;50;0;22;52;2
1687;CONFEITO DISQUETI 100G CHOC BRANCO;MERCEARIA;WERTER;7;A;30;30;37;0;22;52;8
1687;CONFEITO DISQUETI 100G CHOC BRANCO;MERCEARIA;WERTER;6;A;30;30;2;0;22;52;9
1687;CONFEITO DISQUETI 100G CHOC BRANCO;MERCEARIA;WERTER;4;A;30;30;42;0;22;52;11
1687;CONFEITO DISQUETI 100G CHOC BRANCO;MERCEARIA;WERTER;5;A;30;30;37;0;22;52;0
1688;CONFEITO DISQUETI 120G CHOC;MERCEARIA;WERTER;15;A;30;30;0;150;210;420;0
1688;CONFEITO DISQUETI 120G CHOC;MERCEARIA;WERTER;14;A;30;30;30;0;22;52;13
1688;CONFEITO DISQUETI 120G CHOC;MERCEARIA;WERTER;13;A;30;30;45;0;22;52;15
1688;CONFEITO DISQUETI 120G CHOC;MERCEARIA;WERTER;12;A;30;30;90;0;22;52;11
1688;CONFEITO DISQUETI 120G CHOC;MERCEARIA;WERTER;11;A;30;30;0;0;22;52;0
1688;CONFEITO DISQUETI 120G CHOC;MERCEARIA;WERTER;8;A;30;30;42;0;22;52;1
1688;CONFEITO DISQUETI 120G CHOC;MERCEARIA;WERTER;17;A;30;30;58;0;22;52;6
1688;CONFEITO DISQUETI 120G CHOC;MERCEARIA;WERTER;6;A;30;30;0;0;22;52;0
1688;CONFEITO DISQUETI 120G CHOC;MERCEARIA;WERTER;5;A;30;30;10;0;22;52;7
1688;CONFEITO DISQUETI 120G CHOC;MERCEARIA;WERTER;4;A;30;30;28;0;22;52;7
1688;CONFEITO DISQUETI 120G CHOC;MERCEARIA;WERTER;3;A;30;30;1;0;22;52;0
1688;CONFEITO DISQUETI 120G CHOC;MERCEARIA;WERTER;2;A;30;30;-3;0;22;52;19
1688;CONFEITO DISQUETI 120G CHOC;MERCEARIA;WERTER;18;A;30;30;2;0;22;52;14
1688;CONFEITO DISQUETI 120G CHOC;MERCEARIA;WERTER;7;A;30;30;0;0;22;52;1
1708;CONFEITO DISQUETI 500G CHOC;MERCEARIA;WERTER;1;A;20;20;26;0;0;0;7
1708;CONFEITO DISQUETI 500G CHOC;MERCEARIA;WERTER;2;A;20;20;12;0;10;20;1
1708;CONFEITO DISQUETI 500G CHOC;MERCEARIA;WERTER;3;A;20;20;22;0;10;20;5
1708;CONFEITO DISQUETI 500G CHOC;MERCEARIA;WERTER;4;A;20;20;0;0;10;20;0
1708;CONFEITO DISQUETI 500G CHOC;MERCEARIA;WERTER;5;A;20;20;0;0;10;20;0
1708;CONFEITO DISQUETI 500G CHOC;MERCEARIA;WERTER;6;A;20;20;11;0;20;40;1
1708;CONFEITO DISQUETI 500G CHOC;MERCEARIA;WERTER;7;A;20;20;0;0;0;0;0
1708;CONFEITO DISQUETI 500G CHOC;MERCEARIA;WERTER;8;A;20;20;17;0;10;20;0
1708;CONFEITO DISQUETI 500G CHOC;MERCEARIA;WERTER;11;A;20;20;-1;0;20;40;0
1708;CONFEITO DISQUETI 500G CHOC;MERCEARIA;WERTER;12;A;20;20;12;0;10;20;3
1708;CONFEITO DISQUETI 500G CHOC;MERCEARIA;WERTER;13;A;20;20;23;0;10;20;0
1708;CONFEITO DISQUETI 500G CHOC;MERCEARIA;WERTER;14;A;20;20;33;0;20;40;4
1708;CONFEITO DISQUETI 500G CHOC;MERCEARIA;WERTER;17;A;20;20;6;0;20;40;6
1708;CONFEITO DISQUETI 500G CHOC;MERCEARIA;WERTER;18;A;20;20;0;0;10;20;0
1708;CONFEITO DISQUETI 500G CHOC;MERCEARIA;WERTER;15;A;20;20;-31;0;130;260;0
1598;CONFEITO DORI 11G MINI DISQUETI;MERCEARIA;WERTER;1;A;324;324;308;324;324;648;16
1598;CONFEITO DORI 11G MINI DISQUETI;MERCEARIA;WERTER;2;A;324;324;36;0;324;648;0
1598;CONFEITO DORI 11G MINI DISQUETI;MERCEARIA;WERTER;3;A;324;324;114;0;324;648;48
1598;CONFEITO DORI 11G MINI DISQUETI;MERCEARIA;WERTER;4;A;324;324;139;324;324;648;131
1598;CONFEITO DORI 11G MINI DISQUETI;MERCEARIA;WERTER;5;A;324;324;1;324;244;568;0
1598;CONFEITO DORI 11G MINI DISQUETI;MERCEARIA;WERTER;6;A;324;324;22;324;324;648;0
1598;CONFEITO DORI 11G MINI DISQUETI;MERCEARIA;WERTER;7;A;324;324;38;0;324;648;26
1598;CONFEITO DORI 11G MINI DISQUETI;MERCEARIA;WERTER;8;A;324;324;325;0;244;568;0
1598;CONFEITO DORI 11G MINI DISQUETI;MERCEARIA;WERTER;11;A;324;324;15;324;324;648;13
1598;CONFEITO DORI 11G MINI DISQUETI;MERCEARIA;WERTER;12;A;324;324;3;324;324;648;1
1598;CONFEITO DORI 11G MINI DISQUETI;MERCEARIA;WERTER;13;A;324;324;93;0;324;648;59
1598;CONFEITO DORI 11G MINI DISQUETI;MERCEARIA;WERTER;14;A;324;324;46;648;324;648;46
1598;CONFEITO DORI 11G MINI DISQUETI;MERCEARIA;WERTER;15;A;324;324;0;1620;1252;2124;0
1598;CONFEITO DORI 11G MINI DISQUETI;MERCEARIA;WERTER;17;A;324;324;244;324;324;648;102
1598;CONFEITO DORI 11G MINI DISQUETI;MERCEARIA;WERTER;18;A;324;324;132;324;324;648;88
1599;CONFEITO DORI 18G DISQUETI CHOC;MERCEARIA;WERTER;13;A;216;216;261;0;216;432;28
1599;CONFEITO DORI 18G DISQUETI CHOC;MERCEARIA;WERTER;12;A;216;216;146;0;216;432;129
1599;CONFEITO DORI 18G DISQUETI CHOC;MERCEARIA;WERTER;15;A;216;216;0;0;708;1020;0
1599;CONFEITO DORI 18G DISQUETI CHOC;MERCEARIA;WERTER;17;A;216;216;218;0;162;378;5
1599;CONFEITO DORI 18G DISQUETI CHOC;MERCEARIA;WERTER;18;A;216;216;348;0;216;432;37
1599;CONFEITO DORI 18G DISQUETI CHOC;MERCEARIA;WERTER;14;A;216;216;0;0;0;0;0
1599;CONFEITO DORI 18G DISQUETI CHOC;MERCEARIA;WERTER;11;A;216;216;-29;0;216;432;47
1599;CONFEITO DORI 18G DISQUETI CHOC;MERCEARIA;WERTER;8;A;216;216;208;0;216;432;34
1599;CONFEITO DORI 18G DISQUETI CHOC;MERCEARIA;WERTER;7;A;216;216;177;0;216;432;144
1599;CONFEITO DORI 18G DISQUETI CHOC;MERCEARIA;WERTER;6;A;216;216;0;0;0;0;0
1599;CONFEITO DORI 18G DISQUETI CHOC;MERCEARIA;WERTER;5;A;216;216;0;0;0;0;0
1599;CONFEITO DORI 18G DISQUETI CHOC;MERCEARIA;WERTER;4;A;216;216;315;0;216;432;23
1599;CONFEITO DORI 18G DISQUETI CHOC;MERCEARIA;WERTER;3;A;216;216;143;216;216;432;41
1599;CONFEITO DORI 18G DISQUETI CHOC;MERCEARIA;WERTER;2;A;216;216;188;0;216;432;57
1599;CONFEITO DORI 18G DISQUETI CHOC;MERCEARIA;WERTER;1;A;216;216;432;0;162;378;0
1601;CONFEITO DORI 40G DISQUETI CHOC;MERCEARIA;WERTER;14;A;108;108;110;0;108;216;19
1601;CONFEITO DORI 40G DISQUETI CHOC;MERCEARIA;WERTER;15;A;108;108;0;540;300;540;0
1601;CONFEITO DORI 40G DISQUETI CHOC;MERCEARIA;WERTER;17;A;108;108;71;0;108;216;43
1601;CONFEITO DORI 40G DISQUETI CHOC;MERCEARIA;WERTER;18;A;108;108;140;0;108;216;15
1601;CONFEITO DORI 40G DISQUETI CHOC;MERCEARIA;WERTER;13;A;108;108;112;0;108;216;15
1601;CONFEITO DORI 40G DISQUETI CHOC;MERCEARIA;WERTER;12;A;108;108;180;0;108;216;63
1601;CONFEITO DORI 40G DISQUETI CHOC;MERCEARIA;WERTER;2;A;108;108;159;0;108;216;68
1601;CONFEITO DORI 40G DISQUETI CHOC;MERCEARIA;WERTER;8;A;108;108;71;0;108;216;17
1601;CONFEITO DORI 40G DISQUETI CHOC;MERCEARIA;WERTER;7;A;108;108;100;0;108;216;33
1601;CONFEITO DORI 40G DISQUETI CHOC;MERCEARIA;WERTER;6;A;108;108;61;108;108;216;65
1601;CONFEITO DORI 40G DISQUETI CHOC;MERCEARIA;WERTER;5;A;108;108;211;0;82;190;5
1601;CONFEITO DORI 40G DISQUETI CHOC;MERCEARIA;WERTER;4;A;108;108;70;0;108;216;25
1601;CONFEITO DORI 40G DISQUETI CHOC;MERCEARIA;WERTER;3;A;108;108;-23;0;108;216;13
1601;CONFEITO DORI 40G DISQUETI CHOC;MERCEARIA;WERTER;11;A;108;108;210;0;108;216;9
1704;CONFEITO DORI 500G AMENDOIM CHOC;MERCEARIA;WERTER;11;A;20;20;8;20;16;36;14
1704;CONFEITO DORI 500G AMENDOIM CHOC;MERCEARIA;WERTER;12;A;20;20;20;0;16;36;16
1704;CONFEITO DORI 500G AMENDOIM CHOC;MERCEARIA;WERTER;13;A;20;20;22;0;16;36;17
1704;CONFEITO DORI 500G AMENDOIM CHOC;MERCEARIA;WERTER;14;A;20;20;39;0;16;36;5
1704;CONFEITO DORI 500G AMENDOIM CHOC;MERCEARIA;WERTER;15;A;20;20;18;0;190;380;0
1704;CONFEITO DORI 500G AMENDOIM CHOC;MERCEARIA;WERTER;17;A;20;20;13;0;16;36;18
1704;CONFEITO DORI 500G AMENDOIM CHOC;MERCEARIA;WERTER;18;A;20;20;29;0;16;36;11
1704;CONFEITO DORI 500G AMENDOIM CHOC;MERCEARIA;WERTER;1;A;20;20;32;0;16;36;5
1704;CONFEITO DORI 500G AMENDOIM CHOC;MERCEARIA;WERTER;2;A;20;20;20;0;16;36;0
1704;CONFEITO DORI 500G AMENDOIM CHOC;MERCEARIA;WERTER;3;A;20;20;-23;0;16;36;31
1704;CONFEITO DORI 500G AMENDOIM CHOC;MERCEARIA;WERTER;4;A;20;20;40;0;16;36;0
1704;CONFEITO DORI 500G AMENDOIM CHOC;MERCEARIA;WERTER;5;A;20;20;26;0;16;36;1
1704;CONFEITO DORI 500G AMENDOIM CHOC;MERCEARIA;WERTER;6;A;20;20;6;0;16;36;14
1704;CONFEITO DORI 500G AMENDOIM CHOC;MERCEARIA;WERTER;7;A;20;20;29;0;16;36;5
1704;CONFEITO DORI 500G AMENDOIM CHOC;MERCEARIA;WERTER;8;A;20;20;26;0;16;36;4
1706;CONFEITO DORI 500G CHOCOCANDY;MERCEARIA;WERTER;6;A;12;12;11;0;10;22;1
1706;CONFEITO DORI 500G CHOCOCANDY;MERCEARIA;WERTER;5;A;12;12;8;0;10;22;7
1706;CONFEITO DORI 500G CHOCOCANDY;MERCEARIA;WERTER;3;A;12;12;1;0;10;22;1
1706;CONFEITO DORI 500G CHOCOCANDY;MERCEARIA;WERTER;2;A;12;12;15;0;10;22;2
1706;CONFEITO DORI 500G CHOCOCANDY;MERCEARIA;WERTER;1;A;12;12;8;12;10;22;1
1706;CONFEITO DORI 500G CHOCOCANDY;MERCEARIA;WERTER;17;A;12;12;13;0;10;22;14
1706;CONFEITO DORI 500G CHOCOCANDY;MERCEARIA;WERTER;11;A;12;12;15;0;10;22;9
1706;CONFEITO DORI 500G CHOCOCANDY;MERCEARIA;WERTER;12;A;12;12;48;12;72;96;23
1706;CONFEITO DORI 500G CHOCOCANDY;MERCEARIA;WERTER;13;A;12;12;22;0;10;22;2
1706;CONFEITO DORI 500G CHOCOCANDY;MERCEARIA;WERTER;15;A;12;12;11;0;120;240;0
1706;CONFEITO DORI 500G CHOCOCANDY;MERCEARIA;WERTER;18;A;12;12;-1;0;10;22;10
1706;CONFEITO DORI 500G CHOCOCANDY;MERCEARIA;WERTER;8;A;12;12;22;0;10;22;0
1705;CONFEITO DORI 500G COLOR;MERCEARIA;WERTER;18;A;20;20;19;0;16;36;7
1705;CONFEITO DORI 500G COLOR;MERCEARIA;WERTER;17;A;20;20;0;40;16;36;0
1705;CONFEITO DORI 500G COLOR;MERCEARIA;WERTER;15;A;20;20;36;0;106;194;0
1705;CONFEITO DORI 500G COLOR;MERCEARIA;WERTER;13;A;20;20;18;0;16;36;7
1705;CONFEITO DORI 500G COLOR;MERCEARIA;WERTER;12;A;20;20;9;20;16;36;8
1705;CONFEITO DORI 500G COLOR;MERCEARIA;WERTER;11;A;20;20;10;20;16;36;6
1705;CONFEITO DORI 500G COLOR;MERCEARIA;WERTER;6;A;20;20;20;0;16;36;2
1705;CONFEITO DORI 500G COLOR;MERCEARIA;WERTER;5;A;20;20;25;0;16;36;5
1705;CONFEITO DORI 500G COLOR;MERCEARIA;WERTER;3;A;20;20;17;0;16;36;5
1705;CONFEITO DORI 500G COLOR;MERCEARIA;WERTER;1;A;20;20;20;0;16;36;0
1705;CONFEITO DORI 500G COLOR;MERCEARIA;WERTER;2;A;20;20;24;0;16;36;0
37060;CONFEITO DORI DISQUETI CHOC 40G C 2;MERCEARIA;WERTER;12;A;1;1;0;0;0;0;0
37060;CONFEITO DORI DISQUETI CHOC 40G C 2;MERCEARIA;WERTER;13;A;1;1;0;0;0;0;0
37060;CONFEITO DORI DISQUETI CHOC 40G C 2;MERCEARIA;WERTER;8;A;1;1;0;0;0;0;0
37060;CONFEITO DORI DISQUETI CHOC 40G C 2;MERCEARIA;WERTER;7;A;1;1;0;0;0;0;0
37060;CONFEITO DORI DISQUETI CHOC 40G C 2;MERCEARIA;WERTER;6;A;1;1;0;0;0;0;0
37060;CONFEITO DORI DISQUETI CHOC 40G C 2;MERCEARIA;WERTER;5;A;1;1;0;0;0;0;0
37060;CONFEITO DORI DISQUETI CHOC 40G C 2;MERCEARIA;WERTER;14;A;1;1;0;0;0;0;0
37060;CONFEITO DORI DISQUETI CHOC 40G C 2;MERCEARIA;WERTER;15;A;1;1;0;0;0;0;0
37060;CONFEITO DORI DISQUETI CHOC 40G C 2;MERCEARIA;WERTER;17;A;1;1;0;0;0;0;0
37060;CONFEITO DORI DISQUETI CHOC 40G C 2;MERCEARIA;WERTER;18;A;1;1;0;0;0;0;0
37060;CONFEITO DORI DISQUETI CHOC 40G C 2;MERCEARIA;WERTER;1;A;1;1;0;0;0;0;0
37060;CONFEITO DORI DISQUETI CHOC 40G C 2;MERCEARIA;WERTER;2;A;1;1;0;0;0;0;0
37060;CONFEITO DORI DISQUETI CHOC 40G C 2;MERCEARIA;WERTER;3;A;1;1;0;0;0;0;0
37060;CONFEITO DORI DISQUETI CHOC 40G C 2;MERCEARIA;WERTER;4;A;1;1;0;0;0;0;0
37060;CONFEITO DORI DISQUETI CHOC 40G C 2;MERCEARIA;WERTER;11;A;1;1;0;0;0;0;0
35592;CONFEITO JAZAM COLORETI 1KG;MERCEARIA;WERTER;1;A;10;10;13;0;0;0;2
35592;CONFEITO JAZAM COLORETI 1KG;MERCEARIA;WERTER;7;A;10;10;0;0;0;0;0
35592;CONFEITO JAZAM COLORETI 1KG;MERCEARIA;WERTER;17;A;10;10;0;0;0;0;0
35592;CONFEITO JAZAM COLORETI 1KG;MERCEARIA;WERTER;15;A;10;10;190;0;0;0;0
35592;CONFEITO JAZAM COLORETI 1KG;MERCEARIA;WERTER;14;A;10;10;0;0;0;0;0
35592;CONFEITO JAZAM COLORETI 1KG;MERCEARIA;WERTER;13;A;10;10;19;0;0;0;3
35592;CONFEITO JAZAM COLORETI 1KG;MERCEARIA;WERTER;12;A;10;10;11;0;0;0;1
35592;CONFEITO JAZAM COLORETI 1KG;MERCEARIA;WERTER;11;A;10;10;1;0;0;0;4
35592;CONFEITO JAZAM COLORETI 1KG;MERCEARIA;WERTER;8;A;10;10;0;0;0;0;0
35592;CONFEITO JAZAM COLORETI 1KG;MERCEARIA;WERTER;2;A;10;10;0;0;0;0;0
35592;CONFEITO JAZAM COLORETI 1KG;MERCEARIA;WERTER;3;A;10;10;5;0;0;0;1
35592;CONFEITO JAZAM COLORETI 1KG;MERCEARIA;WERTER;4;A;10;10;0;0;0;0;0
35592;CONFEITO JAZAM COLORETI 1KG;MERCEARIA;WERTER;5;A;10;10;0;0;0;0;0
35592;CONFEITO JAZAM COLORETI 1KG;MERCEARIA;WERTER;6;A;10;10;5;0;0;0;1
35592;CONFEITO JAZAM COLORETI 1KG;MERCEARIA;WERTER;18;A;10;10;0;0;0;0;0
