"CODIGOINT";"DESCRICAO";"LOJA";"EmbSeparacao";"ESTATUAL";"CapacidadeGondola";"PontoPed";"EstoqueIdeal";"sem1acm";"2sem";"3sem";"4sem";"SECAOOPE";"ltmix"
"1013049";"MASSA C/OVOS 500G ORQUIDEA RIGATONE";"006";20,00;28,00;28,00;16,00;36,00;2,00;0,00;1,00;2,00;"10";"A"
"1013049";"MASSA C/OVOS 500G ORQUIDEA RIGATONE";"017";20,00;21,00;7,00;16,00;36,00;4,00;10,00;9,00;12,00;"10";"A"
"1013049";"MASSA C/OVOS 500G ORQUIDEA RIGATONE";"018";20,00;81,00;14,00;16,00;36,00;0,00;2,00;2,00;2,00;"10";"A"
"1018067";"MASSA C/OVOS DOMELLY ESPAGUETE 500G";"002";20,00;41,00;90,00;36,00;56,00;3,00;1,00;0,00;10,00;"10";"A"
"1018067";"MASSA C/OVOS DOMELLY ESPAGUETE 500G";"003";20,00;38,00;72,00;40,00;60,00;3,00;10,00;3,00;19,00;"10";"A"
"1018067";"MASSA C/OVOS DOMELLY ESPAGUETE 500G";"004";20,00;29,00;72,00;34,00;54,00;0,00;0,00;1,00;0,00;"10";"A"
"1018067";"MASSA C/OVOS DOMELLY ESPAGUETE 500G";"005";20,00;34,00;54,00;34,00;54,00;1,00;0,00;0,00;2,00;"10";"A"
"1018067";"MASSA C/OVOS DOMELLY ESPAGUETE 500G";"006";20,00;60,00;72,00;40,00;60,00;2,00;0,00;3,00;5,00;"10";"A"
"1018067";"MASSA C/OVOS DOMELLY ESPAGUETE 500G";"007";20,00;49,00;72,00;34,00;54,00;1,00;0,00;1,00;6,00;"10";"A"
"1018067";"MASSA C/OVOS DOMELLY ESPAGUETE 500G";"011";20,00;32,00;90,00;36,00;56,00;5,00;4,00;5,00;5,00;"10";"A"
"1018067";"MASSA C/OVOS DOMELLY ESPAGUETE 500G";"012";20,00;71,00;90,00;36,00;56,00;6,00;2,00;1,00;2,00;"10";"A"
"1018067";"MASSA C/OVOS DOMELLY ESPAGUETE 500G";"013";20,00;57,00;72,00;40,00;60,00;0,00;3,00;2,00;7,00;"10";"A"
"1018067";"MASSA C/OVOS DOMELLY ESPAGUETE 500G";"017";20,00;63,00;108,00;36,00;56,00;3,00;1,00;2,00;1,00;"10";"A"
"1018067";"MASSA C/OVOS DOMELLY ESPAGUETE 500G";"018";20,00;39,00;72,00;20,00;40,00;0,00;0,00;0,00;0,00;"10";"A"
"1018064";"MASSA C/OVOS DOMELLY PARAFUSO 500G";"002";20,00;4,00;21,00;16,00;36,00;0,00;0,00;1,00;3,00;"10";"A"
"1018064";"MASSA C/OVOS DOMELLY PARAFUSO 500G";"003";20,00;14,00;21,00;16,00;36,00;1,00;0,00;5,00;7,00;"10";"A"
"1018064";"MASSA C/OVOS DOMELLY PARAFUSO 500G";"004";20,00;13,00;28,00;16,00;36,00;1,00;0,00;0,00;1,00;"10";"A"
"1018064";"MASSA C/OVOS DOMELLY PARAFUSO 500G";"005";20,00;6,00;28,00;16,00;36,00;0,00;5,00;2,00;12,00;"10";"A"
"1018064";"MASSA C/OVOS DOMELLY PARAFUSO 500G";"006";20,00;7,00;14,00;16,00;36,00;1,00;0,00;9,00;3,00;"10";"A"
"1018064";"MASSA C/OVOS DOMELLY PARAFUSO 500G";"007";20,00;6,00;14,00;16,00;36,00;1,00;0,00;0,00;2,00;"10";"A"
"1018064";"MASSA C/OVOS DOMELLY PARAFUSO 500G";"011";20,00;40,00;14,00;16,00;36,00;1,00;1,00;1,00;9,00;"10";"A"
"1018064";"MASSA C/OVOS DOMELLY PARAFUSO 500G";"012";20,00;23,00;21,00;16,00;36,00;3,00;4,00;4,00;4,00;"10";"A"
"1018064";"MASSA C/OVOS DOMELLY PARAFUSO 500G";"013";20,00;9,00;14,00;16,00;36,00;0,00;3,00;2,00;13,00;"10";"A"
"1018064";"MASSA C/OVOS DOMELLY PARAFUSO 500G";"017";20,00;2,00;28,00;16,00;36,00;10,00;10,00;7,00;3,00;"10";"A"
"1018064";"MASSA C/OVOS DOMELLY PARAFUSO 500G";"018";20,00;10,00;14,00;16,00;36,00;1,00;0,00;1,00;2,00;"10";"A"
"1018066";"MASSA C/OVOS DOMELLY PENNE 500G";"002";20,00;5,00;21,00;16,00;36,00;1,00;0,00;0,00;3,00;"10";"A"
"1018066";"MASSA C/OVOS DOMELLY PENNE 500G";"003";20,00;74,00;21,00;20,00;40,00;4,00;2,00;0,00;0,00;"10";"A"
"1018066";"MASSA C/OVOS DOMELLY PENNE 500G";"004";20,00;29,00;14,00;16,00;36,00;1,00;1,00;0,00;0,00;"10";"A"
"1018066";"MASSA C/OVOS DOMELLY PENNE 500G";"005";20,00;23,00;14,00;16,00;36,00;4,00;0,00;4,00;8,00;"10";"A"
"1018066";"MASSA C/OVOS DOMELLY PENNE 500G";"006";20,00;19,00;14,00;16,00;36,00;2,00;0,00;1,00;5,00;"10";"A"
"1018066";"MASSA C/OVOS DOMELLY PENNE 500G";"007";20,00;28,00;14,00;16,00;36,00;0,00;0,00;0,00;2,00;"10";"A"
"1018066";"MASSA C/OVOS DOMELLY PENNE 500G";"011";20,00;22,00;14,00;16,00;36,00;5,00;6,00;6,00;9,00;"10";"A"
"1018066";"MASSA C/OVOS DOMELLY PENNE 500G";"012";20,00;35,00;21,00;16,00;36,00;0,00;1,00;1,00;1,00;"10";"A"
"1018066";"MASSA C/OVOS DOMELLY PENNE 500G";"013";20,00;26,00;14,00;16,00;36,00;11,00;4,00;4,00;8,00;"10";"A"
"1018066";"MASSA C/OVOS DOMELLY PENNE 500G";"017";20,00;13,00;28,00;16,00;36,00;4,00;3,00;0,00;8,00;"10";"A"
"1018066";"MASSA C/OVOS DOMELLY PENNE 500G";"018";20,00;30,00;14,00;16,00;36,00;4,00;0,00;3,00;4,00;"10";"A"
"1018068";"MASSA C/OVOS DOMELLY RIGATONE 500G";"002";20,00;55,00;14,00;16,00;36,00;0,00;1,00;0,00;3,00;"10";"A"
"1018068";"MASSA C/OVOS DOMELLY RIGATONE 500G";"003";20,00;22,00;28,00;16,00;36,00;0,00;3,00;1,00;16,00;"10";"A"
"1018068";"MASSA C/OVOS DOMELLY RIGATONE 500G";"004";20,00;6,00;14,00;16,00;36,00;3,00;3,00;0,00;1,00;"10";"A"
"1018068";"MASSA C/OVOS DOMELLY RIGATONE 500G";"005";20,00;10,00;14,00;16,00;36,00;0,00;3,00;6,00;0,00;"10";"A"
"1018068";"MASSA C/OVOS DOMELLY RIGATONE 500G";"006";20,00;-3,00;28,00;16,00;36,00;4,00;4,00;8,00;5,00;"10";"A"
"1018068";"MASSA C/OVOS DOMELLY RIGATONE 500G";"007";20,00;52,00;28,00;16,00;36,00;0,00;1,00;0,00;1,00;"10";"A"
"1018068";"MASSA C/OVOS DOMELLY RIGATONE 500G";"011";20,00;29,00;14,00;16,00;36,00;1,00;2,00;2,00;3,00;"10";"A"
"1018068";"MASSA C/OVOS DOMELLY RIGATONE 500G";"012";20,00;26,00;28,00;16,00;36,00;0,00;0,00;0,00;0,00;"10";"A"
"1018068";"MASSA C/OVOS DOMELLY RIGATONE 500G";"013";20,00;6,00;28,00;16,00;36,00;2,00;2,00;1,00;4,00;"10";"A"
"1018068";"MASSA C/OVOS DOMELLY RIGATONE 500G";"017";20,00;13,00;28,00;16,00;36,00;4,00;0,00;1,00;6,00;"10";"A"
"1018068";"MASSA C/OVOS DOMELLY RIGATONE 500G";"018";20,00;9,00;28,00;16,00;36,00;4,00;0,00;0,00;5,00;"10";"A"
"0015230";"MASSA C/OVOS GERMANI CONCHINHA 500G";"002";20,00;54,00;21,00;16,00;36,00;3,00;2,00;4,00;1,00;"10";"A"
"0015230";"MASSA C/OVOS GERMANI CONCHINHA 500G";"003";20,00;13,00;21,00;16,00;36,00;5,00;5,00;2,00;9,00;"10";"A"
"0015230";"MASSA C/OVOS GERMANI CONCHINHA 500G";"004";20,00;25,00;7,00;16,00;36,00;6,00;2,00;1,00;3,00;"10";"A"
"0015230";"MASSA C/OVOS GERMANI CONCHINHA 500G";"005";20,00;26,00;7,00;16,00;36,00;5,00;4,00;3,00;5,00;"10";"A"
"0015230";"MASSA C/OVOS GERMANI CONCHINHA 500G";"006";20,00;18,00;7,00;16,00;36,00;2,00;1,00;6,00;4,00;"10";"A"
"0015230";"MASSA C/OVOS GERMANI CONCHINHA 500G";"007";20,00;25,00;7,00;16,00;36,00;1,00;0,00;2,00;4,00;"10";"A"
"0015230";"MASSA C/OVOS GERMANI CONCHINHA 500G";"008";20,00;19,00;7,00;16,00;36,00;6,00;3,00;5,00;2,00;"10";"A"
"0015230";"MASSA C/OVOS GERMANI CONCHINHA 500G";"011";20,00;30,00;21,00;16,00;36,00;0,00;0,00;0,00;1,00;"10";"A"
"0015230";"MASSA C/OVOS GERMANI CONCHINHA 500G";"012";20,00;49,00;21,00;16,00;36,00;3,00;2,00;4,00;4,00;"10";"A"
"0015230";"MASSA C/OVOS GERMANI CONCHINHA 500G";"013";20,00;27,00;7,00;16,00;36,00;6,00;7,00;0,00;4,00;"10";"A"
"0015230";"MASSA C/OVOS GERMANI CONCHINHA 500G";"014";20,00;61,00;14,00;16,00;36,00;1,00;3,00;0,00;3,00;"10";"A"
"0015230";"MASSA C/OVOS GERMANI CONCHINHA 500G";"017";20,00;9,00;21,00;20,00;60,00;12,00;16,00;23,00;24,00;"10";"A"
"0015230";"MASSA C/OVOS GERMANI CONCHINHA 500G";"018";20,00;61,00;21,00;16,00;36,00;2,00;1,00;1,00;6,00;"10";"A"
"0015229";"MASSA C/OVOS GERMANI ESPAGUETE MD 500G";"001";20,00;18,00;0,00;16,00;36,00;10,00;11,00;16,00;13,00;"10";"A"
"0015229";"MASSA C/OVOS GERMANI ESPAGUETE MD 500G";"002";20,00;123,00;90,00;60,00;80,00;48,00;39,00;48,00;0,00;"10";"A"
"0015229";"MASSA C/OVOS GERMANI ESPAGUETE MD 500G";"003";20,00;81,00;72,00;60,00;100,00;60,00;94,00;90,00;62,00;"10";"A"
"0015229";"MASSA C/OVOS GERMANI ESPAGUETE MD 500G";"004";20,00;36,00;36,00;28,00;48,00;32,00;31,00;46,00;73,00;"10";"A"
"0015229";"MASSA C/OVOS GERMANI ESPAGUETE MD 500G";"005";20,00;51,00;18,00;28,00;48,00;6,00;17,00;34,00;27,00;"10";"A"
"0015229";"MASSA C/OVOS GERMANI ESPAGUETE MD 500G";"006";20,00;3,00;36,00;20,00;60,00;32,00;30,00;27,00;29,00;"10";"A"
"0015229";"MASSA C/OVOS GERMANI ESPAGUETE MD 500G";"007";20,00;33,00;18,00;28,00;48,00;1,00;10,00;9,00;0,00;"10";"A"
"0015229";"MASSA C/OVOS GERMANI ESPAGUETE MD 500G";"008";20,00;21,00;18,00;28,00;48,00;10,00;10,00;0,00;9,00;"10";"A"
"0015229";"MASSA C/OVOS GERMANI ESPAGUETE MD 500G";"011";20,00;145,00;72,00;80,00;100,00;52,00;10,00;10,00;62,00;"10";"A"
"0015229";"MASSA C/OVOS GERMANI ESPAGUETE MD 500G";"012";20,00;333,00;72,00;100,00;140,00;88,00;46,00;87,00;149,00;"10";"A"
"0015229";"MASSA C/OVOS GERMANI ESPAGUETE MD 500G";"013";20,00;-4,00;36,00;40,00;60,00;54,00;29,00;37,00;43,00;"10";"A"
"0015229";"MASSA C/OVOS GERMANI ESPAGUETE MD 500G";"014";20,00;37,00;54,00;28,00;48,00;14,00;10,00;18,00;28,00;"10";"A"
"0015229";"MASSA C/OVOS GERMANI ESPAGUETE MD 500G";"017";20,00;127,00;54,00;40,00;80,00;32,00;31,00;0,00;41,00;"10";"A"
"0015229";"MASSA C/OVOS GERMANI ESPAGUETE MD 500G";"018";20,00;41,00;54,00;40,00;60,00;20,00;21,00;38,00;43,00;"10";"A"
"0021111";"MASSA C/OVOS GERMANI MACARRAO 500G";"002";20,00;39,00;42,00;20,00;40,00;7,00;2,00;6,00;2,00;"10";"A"
"0021111";"MASSA C/OVOS GERMANI MACARRAO 500G";"003";20,00;30,00;42,00;20,00;40,00;5,00;7,00;8,00;10,00;"10";"A"
"0021111";"MASSA C/OVOS GERMANI MACARRAO 500G";"004";20,00;51,00;14,00;16,00;36,00;1,00;1,00;3,00;7,00;"10";"A"
"0021111";"MASSA C/OVOS GERMANI MACARRAO 500G";"005";20,00;16,00;14,00;16,00;36,00;6,00;7,00;4,00;5,00;"10";"A"
"0021111";"MASSA C/OVOS GERMANI MACARRAO 500G";"006";20,00;44,00;7,00;16,00;36,00;7,00;5,00;1,00;1,00;"10";"A"
"0021111";"MASSA C/OVOS GERMANI MACARRAO 500G";"007";20,00;31,00;14,00;16,00;36,00;2,00;6,00;3,00;5,00;"10";"A"
"0021111";"MASSA C/OVOS GERMANI MACARRAO 500G";"008";20,00;16,00;14,00;16,00;36,00;1,00;0,00;6,00;1,00;"10";"A"
"0021111";"MASSA C/OVOS GERMANI MACARRAO 500G";"011";20,00;27,00;42,00;20,00;40,00;4,00;3,00;2,00;8,00;"10";"A"
"0021111";"MASSA C/OVOS GERMANI MACARRAO 500G";"012";20,00;82,00;42,00;20,00;40,00;9,00;3,00;8,00;2,00;"10";"A"
"0021111";"MASSA C/OVOS GERMANI MACARRAO 500G";"013";20,00;20,00;7,00;16,00;36,00;9,00;12,00;1,00;6,00;"10";"A"
"0021111";"MASSA C/OVOS GERMANI MACARRAO 500G";"014";20,00;37,00;28,00;16,00;36,00;3,00;2,00;6,00;6,00;"10";"A"
"0021111";"MASSA C/OVOS GERMANI MACARRAO 500G";"017";20,00;33,00;56,00;40,00;60,00;9,00;6,00;16,00;34,00;"10";"A"
"0021111";"MASSA C/OVOS GERMANI MACARRAO 500G";"018";20,00;48,00;28,00;16,00;36,00;3,00;0,00;0,00;0,00;"10";"A"
"1019255";"MASSA C/OVOS GERMANI NHOQUE 500G";"002";20,00;24,00;21,00;16,00;36,00;0,00;0,00;0,00;7,00;"10";"A"
"1019255";"MASSA C/OVOS GERMANI NHOQUE 500G";"003";20,00;17,00;21,00;16,00;36,00;9,00;6,00;7,00;8,00;"10";"A"
"1019255";"MASSA C/OVOS GERMANI NHOQUE 500G";"004";20,00;32,00;14,00;16,00;36,00;10,00;6,00;5,00;6,00;"10";"A"
"1019255";"MASSA C/OVOS GERMANI NHOQUE 500G";"005";20,00;15,00;14,00;16,00;36,00;3,00;5,00;6,00;4,00;"10";"A"
"1019255";"MASSA C/OVOS GERMANI NHOQUE 500G";"006";20,00;50,00;14,00;16,00;36,00;3,00;2,00;0,00;0,00;"10";"A"
"1019255";"MASSA C/OVOS GERMANI NHOQUE 500G";"007";20,00;30,00;7,00;16,00;36,00;6,00;4,00;1,00;6,00;"10";"A"
"1019255";"MASSA C/OVOS GERMANI NHOQUE 500G";"008";20,00;9,00;7,00;16,00;36,00;10,00;17,00;31,00;15,00;"10";"A"
"1019255";"MASSA C/OVOS GERMANI NHOQUE 500G";"011";20,00;34,00;21,00;16,00;36,00;8,00;2,00;5,00;8,00;"10";"A"
"1019255";"MASSA C/OVOS GERMANI NHOQUE 500G";"012";20,00;24,00;21,00;16,00;36,00;10,00;2,00;2,00;14,00;"10";"A"
"1019255";"MASSA C/OVOS GERMANI NHOQUE 500G";"013";20,00;2,00;21,00;20,00;60,00;20,00;14,00;11,00;33,00;"10";"A"
"1019255";"MASSA C/OVOS GERMANI NHOQUE 500G";"014";20,00;33,00;14,00;16,00;36,00;6,00;5,00;4,00;5,00;"10";"A"
"1019255";"MASSA C/OVOS GERMANI NHOQUE 500G";"017";20,00;42,00;21,00;20,00;60,00;14,00;14,00;12,00;7,00;"10";"A"
"1019255";"MASSA C/OVOS GERMANI NHOQUE 500G";"018";20,00;23,00;21,00;16,00;36,00;6,00;4,00;1,00;5,00;"10";"A"
"1019256";"MASSA C/OVOS GERMANI PADRE NOSSO 500G";"002";20,00;18,00;21,00;16,00;36,00;5,00;7,00;6,00;8,00;"10";"A"
"1019256";"MASSA C/OVOS GERMANI PADRE NOSSO 500G";"003";20,00;44,00;28,00;16,00;36,00;8,00;6,00;3,00;8,00;"10";"A"
"1019256";"MASSA C/OVOS GERMANI PADRE NOSSO 500G";"006";20,00;33,00;14,00;16,00;36,00;1,00;3,00;7,00;5,00;"10";"A"
"1019256";"MASSA C/OVOS GERMANI PADRE NOSSO 500G";"011";20,00;17,00;21,00;16,00;36,00;1,00;4,00;1,00;3,00;"10";"A"
"1019256";"MASSA C/OVOS GERMANI PADRE NOSSO 500G";"012";20,00;39,00;21,00;16,00;36,00;0,00;2,00;1,00;4,00;"10";"A"
"1019256";"MASSA C/OVOS GERMANI PADRE NOSSO 500G";"013";20,00;1,00;14,00;40,00;80,00;56,00;34,00;32,00;82,00;"10";"A"
"1019256";"MASSA C/OVOS GERMANI PADRE NOSSO 500G";"014";20,00;38,00;14,00;16,00;36,00;1,00;6,00;1,00;3,00;"10";"A"
"1019256";"MASSA C/OVOS GERMANI PADRE NOSSO 500G";"017";20,00;17,00;21,00;40,00;60,00;33,00;15,00;0,00;49,00;"10";"A"
"1019256";"MASSA C/OVOS GERMANI PADRE NOSSO 500G";"018";20,00;29,00;21,00;16,00;36,00;3,00;2,00;4,00;1,00;"10";"A"
"0017143";"MASSA C/OVOS GERMANI PARAFUSO 500G";"001";20,00;52,00;0,00;16,00;36,00;6,00;8,00;4,00;9,00;"10";"A"
"0017143";"MASSA C/OVOS GERMANI PARAFUSO 500G";"002";20,00;13,00;42,00;20,00;40,00;18,00;16,00;17,00;18,00;"10";"A"
"0017143";"MASSA C/OVOS GERMANI PARAFUSO 500G";"003";20,00;94,00;28,00;60,00;80,00;33,00;45,00;72,00;82,00;"10";"A"
"0017143";"MASSA C/OVOS GERMANI PARAFUSO 500G";"004";20,00;15,00;28,00;16,00;36,00;12,00;7,00;11,00;7,00;"10";"A"
"0017143";"MASSA C/OVOS GERMANI PARAFUSO 500G";"005";20,00;21,00;14,00;16,00;36,00;0,00;0,00;0,00;0,00;"10";"A"
"0017143";"MASSA C/OVOS GERMANI PARAFUSO 500G";"006";20,00;61,00;21,00;20,00;40,00;9,00;13,00;25,00;26,00;"10";"A"
"0017143";"MASSA C/OVOS GERMANI PARAFUSO 500G";"007";20,00;24,00;14,00;16,00;36,00;3,00;10,00;18,00;10,00;"10";"A"
"0017143";"MASSA C/OVOS GERMANI PARAFUSO 500G";"008";20,00;21,00;14,00;16,00;36,00;7,00;11,00;6,00;9,00;"10";"A"
"0017143";"MASSA C/OVOS GERMANI PARAFUSO 500G";"011";20,00;24,00;42,00;20,00;40,00;4,00;20,00;2,00;22,00;"10";"A"
"0017143";"MASSA C/OVOS GERMANI PARAFUSO 500G";"012";20,00;115,00;42,00;20,00;40,00;14,00;17,00;10,00;4,00;"10";"A"
"0017143";"MASSA C/OVOS GERMANI PARAFUSO 500G";"013";20,00;18,00;21,00;40,00;60,00;39,00;11,00;7,00;31,00;"10";"A"
"0017143";"MASSA C/OVOS GERMANI PARAFUSO 500G";"014";20,00;19,00;28,00;16,00;36,00;12,00;10,00;18,00;7,00;"10";"A"
"0017143";"MASSA C/OVOS GERMANI PARAFUSO 500G";"017";20,00;59,00;56,00;60,00;80,00;29,00;26,00;26,00;101,00;"10";"A"
"0017143";"MASSA C/OVOS GERMANI PARAFUSO 500G";"018";20,00;208,00;28,00;16,00;36,00;8,00;11,00;8,00;12,00;"10";"A"
"0011183";"MASSA C/OVOS GERMANI PENNE 500G";"001";20,00;60,00;0,00;16,00;36,00;7,00;8,00;15,00;7,00;"10";"A"
"0011183";"MASSA C/OVOS GERMANI PENNE 500G";"002";20,00;35,00;42,00;16,00;36,00;4,00;4,00;1,00;4,00;"10";"A"
"0011183";"MASSA C/OVOS GERMANI PENNE 500G";"003";20,00;22,00;28,00;16,00;36,00;13,00;14,00;14,00;15,00;"10";"A"
"0011183";"MASSA C/OVOS GERMANI PENNE 500G";"004";20,00;35,00;14,00;16,00;36,00;5,00;2,00;2,00;2,00;"10";"A"
"0011183";"MASSA C/OVOS GERMANI PENNE 500G";"005";20,00;30,00;7,00;16,00;36,00;4,00;2,00;2,00;3,00;"10";"A"
"0011183";"MASSA C/OVOS GERMANI PENNE 500G";"006";20,00;27,00;21,00;16,00;36,00;4,00;7,00;4,00;0,00;"10";"A"
"0011183";"MASSA C/OVOS GERMANI PENNE 500G";"007";20,00;13,00;14,00;16,00;36,00;3,00;2,00;2,00;4,00;"10";"A"
"0011183";"MASSA C/OVOS GERMANI PENNE 500G";"008";20,00;18,00;14,00;16,00;36,00;5,00;5,00;12,00;1,00;"10";"A"
"0011183";"MASSA C/OVOS GERMANI PENNE 500G";"011";20,00;34,00;42,00;16,00;36,00;1,00;4,00;3,00;5,00;"10";"A"
"0011183";"MASSA C/OVOS GERMANI PENNE 500G";"012";20,00;10,00;42,00;16,00;36,00;15,00;9,00;10,00;21,00;"10";"A"
"0011183";"MASSA C/OVOS GERMANI PENNE 500G";"013";20,00;14,00;21,00;20,00;40,00;21,00;12,00;22,00;30,00;"10";"A"
"0011183";"MASSA C/OVOS GERMANI PENNE 500G";"014";20,00;30,00;28,00;16,00;36,00;8,00;4,00;6,00;11,00;"10";"A"
"0011183";"MASSA C/OVOS GERMANI PENNE 500G";"017";20,00;28,00;56,00;40,00;60,00;18,00;14,00;6,00;43,00;"10";"A"
"0011183";"MASSA C/OVOS GERMANI PENNE 500G";"018";20,00;21,00;28,00;16,00;36,00;2,00;0,00;2,00;6,00;"10";"A"
"0017144";"MASSA C/OVOS GERMANI TALHARIM 500G";"001";24,00;48,00;0,00;18,00;42,00;9,00;2,00;10,00;4,00;"10";"A"
"0017144";"MASSA C/OVOS GERMANI TALHARIM 500G";"002";24,00;17,00;21,00;18,00;42,00;8,00;6,00;10,00;16,00;"10";"A"
"0017144";"MASSA C/OVOS GERMANI TALHARIM 500G";"003";24,00;32,00;42,00;24,00;48,00;5,00;2,00;9,00;21,00;"10";"A"
"0017144";"MASSA C/OVOS GERMANI TALHARIM 500G";"005";24,00;24,00;14,00;18,00;42,00;0,00;0,00;0,00;0,00;"10";"A"
"0017144";"MASSA C/OVOS GERMANI TALHARIM 500G";"006";24,00;36,00;21,00;18,00;42,00;12,00;10,00;8,00;17,00;"10";"A"
"0017144";"MASSA C/OVOS GERMANI TALHARIM 500G";"007";24,00;37,00;14,00;18,00;42,00;4,00;8,00;8,00;6,00;"10";"A"
"0017144";"MASSA C/OVOS GERMANI TALHARIM 500G";"008";24,00;25,00;14,00;18,00;42,00;1,00;6,00;3,00;7,00;"10";"A"
"0017144";"MASSA C/OVOS GERMANI TALHARIM 500G";"011";24,00;26,00;21,00;18,00;42,00;5,00;5,00;8,00;18,00;"10";"A"
"0017144";"MASSA C/OVOS GERMANI TALHARIM 500G";"012";24,00;21,00;21,00;18,00;42,00;3,00;4,00;3,00;7,00;"10";"A"
"0017144";"MASSA C/OVOS GERMANI TALHARIM 500G";"013";24,00;25,00;14,00;18,00;42,00;17,00;0,00;0,00;6,00;"10";"A"
"0017144";"MASSA C/OVOS GERMANI TALHARIM 500G";"014";24,00;33,00;14,00;18,00;42,00;5,00;6,00;3,00;5,00;"10";"A"
"0017144";"MASSA C/OVOS GERMANI TALHARIM 500G";"017";24,00;17,00;21,00;18,00;42,00;10,00;12,00;11,00;16,00;"10";"A"
"0017144";"MASSA C/OVOS GERMANI TALHARIM 500G";"018";24,00;34,00;21,00;18,00;42,00;3,00;7,00;6,00;11,00;"10";"A"
"0018188";"MASSA C/OVOS ISABELA ESPAGUETE 500G";"001";20,00;52,00;0,00;16,00;36,00;0,00;0,00;1,00;2,00;"10";"A"
"0018188";"MASSA C/OVOS ISABELA ESPAGUETE 500G";"002";20,00;382,00;72,00;40,00;60,00;32,00;5,00;10,00;18,00;"10";"A"
"0018188";"MASSA C/OVOS ISABELA ESPAGUETE 500G";"003";20,00;22,00;72,00;40,00;60,00;29,00;34,00;30,00;6,00;"10";"A"
"0018188";"MASSA C/OVOS ISABELA ESPAGUETE 500G";"004";20,00;19,00;54,00;24,00;44,00;13,00;9,00;12,00;9,00;"10";"A"
"0018188";"MASSA C/OVOS ISABELA ESPAGUETE 500G";"005";20,00;42,00;54,00;24,00;44,00;2,00;2,00;0,00;1,00;"10";"A"
"0018188";"MASSA C/OVOS ISABELA ESPAGUETE 500G";"006";20,00;37,00;54,00;40,00;60,00;11,00;17,00;14,00;30,00;"10";"A"
"0018188";"MASSA C/OVOS ISABELA ESPAGUETE 500G";"007";20,00;29,00;36,00;24,00;44,00;10,00;4,00;1,00;0,00;"10";"A"
"0018188";"MASSA C/OVOS ISABELA ESPAGUETE 500G";"008";20,00;17,00;36,00;24,00;44,00;14,00;6,00;9,00;7,00;"10";"A"
"0018188";"MASSA C/OVOS ISABELA ESPAGUETE 500G";"011";20,00;-7,00;72,00;60,00;80,00;53,00;37,00;57,00;70,00;"10";"A"
"0018188";"MASSA C/OVOS ISABELA ESPAGUETE 500G";"012";20,00;59,00;72,00;40,00;60,00;12,00;27,00;16,00;15,00;"10";"A"
"0018188";"MASSA C/OVOS ISABELA ESPAGUETE 500G";"013";20,00;19,00;54,00;20,00;40,00;11,00;12,00;7,00;11,00;"10";"A"
"0018188";"MASSA C/OVOS ISABELA ESPAGUETE 500G";"014";20,00;28,00;72,00;24,00;44,00;17,00;18,00;2,00;14,00;"10";"A"
"0018188";"MASSA C/OVOS ISABELA ESPAGUETE 500G";"017";20,00;137,00;90,00;36,00;56,00;1,00;0,00;0,00;2,00;"10";"A"
"0018188";"MASSA C/OVOS ISABELA ESPAGUETE 500G";"018";20,00;30,00;72,00;20,00;40,00;8,00;9,00;4,00;9,00;"10";"A"
"0005530";"MASSA C/OVOS ISABELA ESPAGUETINI 500G";"002";20,00;186,00;70,00;40,00;60,00;18,00;13,00;21,00;21,00;"10";"A"
"0005530";"MASSA C/OVOS ISABELA ESPAGUETINI 500G";"003";20,00;6,00;70,00;40,00;60,00;18,00;19,00;30,00;37,00;"10";"A"
"0005530";"MASSA C/OVOS ISABELA ESPAGUETINI 500G";"005";20,00;41,00;7,00;18,00;38,00;0,00;0,00;0,00;0,00;"10";"A"
"0005530";"MASSA C/OVOS ISABELA ESPAGUETINI 500G";"006";20,00;60,00;28,00;16,00;36,00;7,00;3,00;8,00;5,00;"10";"A"
"0005530";"MASSA C/OVOS ISABELA ESPAGUETINI 500G";"007";20,00;0,00;28,00;18,00;38,00;5,00;4,00;6,00;14,00;"10";"A"
"0005530";"MASSA C/OVOS ISABELA ESPAGUETINI 500G";"008";20,00;1,00;7,00;18,00;38,00;5,00;0,00;12,00;8,00;"10";"A"
"0005530";"MASSA C/OVOS ISABELA ESPAGUETINI 500G";"011";20,00;21,00;70,00;40,00;60,00;9,00;10,00;21,00;49,00;"10";"A"
"0005530";"MASSA C/OVOS ISABELA ESPAGUETINI 500G";"012";20,00;6,00;70,00;40,00;60,00;14,00;3,00;17,00;41,00;"10";"A"
"0005530";"MASSA C/OVOS ISABELA ESPAGUETINI 500G";"013";20,00;48,00;28,00;40,00;80,00;28,00;38,00;22,00;77,00;"10";"A"
"0005530";"MASSA C/OVOS ISABELA ESPAGUETINI 500G";"014";20,00;2,00;28,00;18,00;38,00;4,00;7,00;7,00;0,00;"10";"A"
"0005530";"MASSA C/OVOS ISABELA ESPAGUETINI 500G";"017";20,00;-1,00;84,00;60,00;80,00;6,00;19,00;50,00;36,00;"10";"A"
"0005530";"MASSA C/OVOS ISABELA ESPAGUETINI 500G";"018";20,00;3,00;56,00;40,00;60,00;9,00;13,00;14,00;30,00;"10";"A"
"0018189";"MASSA C/OVOS ISABELA FURADINHO 500G";"002";20,00;10,00;21,00;16,00;36,00;2,00;2,00;5,00;7,00;"10";"A"
