CODIGO_EMPRESA;CODIGO_PRODUTO;DESCRICAO_PRODUTO;NRO_PEDIDO;DATA;EMBALAGEM;ESTOQUE_DISPONIVEL_CD;QUANTIDADE_A_EXPEDIR
18;12294;AGUA TONICA QUININO ZERO 1 5ML;44995;2026-03-31;6;46;6
18;424;AGUARDENTE VELHO BARREIRO 910ML ADO;44995;2026-03-31;12;36;24
18;3762;AJI SAL 1KG P CHURRASCO;44995;2026-03-31;12;0;12
18;12309;ALCOOL ARAUCARIA 46 500ML;44995;2026-03-31;12;1500;12
18;1059;ALFAJOR EL AGUILA 60G CHOC BRANCO;44995;2026-03-31;12;0;12
18;35112;AMAC CONC DOWNY 750ML TROPICAL;44995;2026-03-31;12;504;12
18;4181;AMAC DOWNY 1L REGULAR BRISA SUAVE;44995;2026-03-31;12;168;12
18;4210;AMAC GIRANDO SOL 5L ROSA;44995;2026-03-31;4;372;4
18;2177;ARROZ BCO SABOROSO TP1 5KG;44995;2026-03-31;6;150;180
18;2227;ARROZ PARBO PRATO FINO TP1 2KG;44995;2026-03-31;5;0;5
18;8966;CARVAO CHAMA CAMPEIRA 5KG;44995;2026-03-31;1;288;1
18;15724;CERA LIQ ANDREIA 750ML VERM;44995;2026-03-31;12;194;12
18;110;CERV BUDWEISER 1L;44995;2026-03-31;12;1164;24
18;191;CERVEJA PROVINCIA MALZBIER LT 473ML MALZBIER;44995;2026-03-31;12;3832;12
18;286;CERVEJA SKOL BEATS LN 269ML GIN TONICA;44995;2026-03-31;24;192;24
18;36169;CHOC BARRA NESTLE RECH 90G NEGRESCO;44995;2026-03-31;14;0;28
18;35123;CHOC BATON GAROTO 16G DUO;44995;2026-03-31;30;67;30
18;3415;CREME LEITE ITALAC TP 200G;44995;2026-03-31;24;0;504
18;5431;DESINF AQUAFAST HARMONIA 5L LAVANDA;44995;2026-03-31;4;80;12
18;5433;DESINF AQUAFAST HARMONIA 5L PAIXAO;44995;2026-03-31;4;48;4
18;5436;DESINF GIRANDO SOL 2L LIMAO;44995;2026-03-31;6;173;6
18;5475;DESINF PINHO SOL 500ML CITRUS LIMAO;44995;2026-03-31;12;12;12
18;5487;DESINF YPE 2L BAK EUCALIPTO;44995;2026-03-31;6;540;6
18;5532;DESOD AERO DOVE 87G 150ML BEAUTY FINISH;44995;2026-03-31;12;290;12
18;9985;DESOD SANIT GOTA LIMPA 25G LAVANDA;44995;2026-03-31;48;1488;48
18;17348;DET LIQ GIRANDO SOL 1L GLICA;44995;2026-03-31;12;216;12
18;9297;DET LIQ GOTA LIMPA 1L MACA;44995;2026-03-31;12;3154;12
18;17351;DET LIQ GOTA LIMPA 3L ORIG;44995;2026-03-31;4;172;4
18;36263;DET PO APYCE MULT AZUL SH 800G;44995;2026-03-31;25;950;25
18;17386;DET PO APYCE SH 400G AZUL;44995;2026-03-31;50;1;50
18;33422;DET PO AQUAFAST MULTIACAO 800G;44995;2026-03-31;20;17;20
18;9737;DET PO GOTA LIMPA 1 6KG HARMONIA;44995;2026-03-31;12;608;12
18;17414;DET PO GOTA LIMPA 4KG HARMONIA;44995;2026-03-31;5;343;10
18;7835;DET PO GOTA LIMPA 800G EQUILIBRIO;44995;2026-03-31;20;2545;20
18;17422;DET PO TIXAN YPE MACIEZ CT 400G;44995;2026-03-31;28;1316;28
18;5674;DETERG GIRANDO SOL 500ML MACA;44995;2026-03-31;24;2304;48
18;5691;DETERG YPE 500 ML CLEAR;44995;2026-03-31;24;8952;192
18;433;ENERG BALY PET 2L MACA VERDE;44995;2026-03-31;6;0;6
18;403;ENERG ELEV LT 473 ML ACAI COCO;44995;2026-03-31;6;248;12
18;405;ENERG ELEV LT 473ML GUAR MARACUJA;44995;2026-03-31;6;2;6
18;410;ENERG ELEV PET 2L FRUT TROPICAIS;44995;2026-03-31;6;2;6
18;17664;ERVA MATE BARAO MOIDA GROSSA VAC;44995;2026-03-31;10;67;10
18;36992;FARINHA MANDIOCA DINDA 1KG EXTRA FINA;44995;2026-03-31;10;12;10
18;2749;FARINHA TRIGO MARIA INES 5KG;44995;2026-03-31;5;1402;5
18;2775;FAROFA MANDIOCA PINDUCA 250G CALABRESA;44995;2026-03-31;12;0;12
18;3512;FERM PO BIOL GOOD INSTANT SH 10G;44995;2026-03-31;30;0;60
18;6133;FRALDA DESC LOOMPIG JUMBINHO XG 12 UN;44995;2026-03-31;8;152;8
18;6113;FRALDA GERIATRICA MILI VITA XG 07UN;44995;2026-03-31;8;21;8
18;19791;KIT SH CD NEUTROX 300ML 200ML CLASSICO;44995;2026-03-31;12;44;12
18;9724;LAMINA WILKINSON BARBEAR 3UN;44995;2026-03-31;20;0;40
18;6683;LAVA ROUPA AQUAFAST 3L MULTIACAO;44995;2026-03-31;4;36;4
18;6688;LAVA ROUPA ARIEL 3L CLASSICO;44995;2026-03-31;4;76;8
18;6741;LAVA ROUPA UAU 3L ACTIVE;44995;2026-03-31;4;328;4
18;6888;LIMP MULTI UAU 500ML ELIMINADOR ODOR;44995;2026-03-31;24;96;48
18;6891;LIMP MULTI UAU 500ML FLORES FRESCOR;44995;2026-03-31;24;191;24
18;6893;LIMP MULTI UAU 500ML LIMAO C/CANFORA;44995;2026-03-31;24;24;48
18;36732;LIMP PERF AQUAFAST 2L FRESCOR MANHA;44995;2026-03-31;6;18;6
18;6930;LIMP UAU 500ML LAVANDA CONFORT;44995;2026-03-31;24;216;24
18;9796;LIMP VEJA PERFUMES 30PCT DESC 2L LAVANDA FRANCA;44995;2026-03-31;6;84;6
18;10473;LIMP YPE PERFUMADO 500ML AMOR DE VERAO;44995;2026-03-31;24;0;24
18;20810;MILHO PIPOCA ARBAZA PREMIUM 400G;44995;2026-03-31;12;1824;12
18;2401;MILHO PIPOCA BELLA DICA 400GR;44995;2026-03-31;12;621;12
18;2573;MOLHO TOM FUGINI SH 300G TRAD;44995;2026-03-31;36;30532;576
18;21683;PAPEL HIG COMFORT FLA DPL 30M 18 UN;44995;2026-03-31;4;328;8
18;7356;PAPEL HIG DUETTO 4 UN DE 30M PERFUMADO;44995;2026-03-31;16;45;80
18;21674;PAPEL HIG FOFOLETTE FS 30M C 12;44995;2026-03-31;6;167;24
18;21694;PAPEL HIG NESS FD 20M 12UN;44995;2026-03-31;6;288;36
18;7423;PEDRA SANITARIA SANI-SOL 20G EUCALIPTO;44995;2026-03-31;144;547;144
18;22717;RAC GOOD FRIENDS CLASSICO 7K;44995;2026-03-31;1;294;1
18;22743;RAC SNOW DOG CORD PQ PORT 5K;44995;2026-03-31;1;355;3
18;378;REFRE FRUKITO PET 200ML FRUTAS CITRICAS;44995;2026-03-31;12;15;24
18;17;REFRE PO TRINK 15G ABACAXI HORTELA;44995;2026-03-31;150;14643;300
18;20;REFRE PO TRINK 15G GUARANA;44995;2026-03-31;150;14092;600
18;31;REFRE PO TRINK 15G UVA;44995;2026-03-31;150;29335;450
18;899;REFRIG FANTA UVA LT 350ML;44995;2026-03-31;6;790;24
18;769;REFRIG FRUKI GUARANA PET 200ML GUARANA;44995;2026-03-31;12;4693;12
18;744;REFRIG FRUKI PET 1 5L GUARANA ZERO;44995;2026-03-31;6;940;6
18;33266;REFRIG FRUKI PET 3 L LARANJA;44995;2026-03-31;4;1456;4
18;758;REFRIG SPRITE PET 1 5L FRESH LIMAO;44995;2026-03-31;6;0;6
18;862;REFRIG SPRITE PET 600ML;44995;2026-03-31;6;42;18
18;814;REFRIGC COLA FRUKI PET 2 L COLA ZERO;44995;2026-03-31;6;15;6
18;7833;SABAO PO GIRANDO SOL 800G ROSA;44995;2026-03-31;25;16;25
18;8143;SH ANTI CASPA PALMOLIVE 350ML CLASSICO;44995;2026-03-31;6;0;6
18;24320;SH ELSEVE 400ML LOREAL GLYCOLI;44995;2026-03-31;12;0;12
18;34753;SUCO DE UVA TREBOM PET 1 35L;44995;2026-03-31;6;474;6
18;646;SUCO DEL VALLE FRUT PET 1 5L UVA;44995;2026-03-31;6;430;12
18;663;SUCO KAPO 200ML MORANGO;44995;2026-03-31;12;505;24
18;664;SUCO KAPO 200ML UVA;44995;2026-03-31;12;124;12
18;8677;TOALHINHA UMED MILI LOVE CARE 100UN;44995;2026-03-31;12;132;12
18;36660;BLOQ ODORES AMAZON 60ML CAPIM LIMAO;45182;2026-03-31;12;0;24
18;36485;DIFUSOR DE AROMAS CHA BRANCO 270ML;45182;2026-03-31;12;0;12
18;746;ACUCAR CRISTAL GASPARIN 1KG;45288;2026-03-31;10;0;70
18;12237;ACUCAR REFINADO GASPARIN 1K;45288;2026-03-31;10;2001;100
18;34;AGUA MIN AGUA DA PEDRA PET 500ML C GAS;45288;2026-03-31;12;2819;108
18;4189;AMAC DOWNY CONC 500ML BRISA SUAVE;45288;2026-03-31;12;191;12
18;2158;ARROZ BCO TRIVIAL TP2 5KG;45288;2026-03-31;6;432;18
18;1144;BALA B TOFFEES 53 CACAU TRUFA;45288;2026-03-31;30;0;30
18;8966;CARVAO CHAMA CAMPEIRA 5KG;45288;2026-03-31;1;288;15
18;34496;CERV BELLAVISTA LT 473 ML PILSEN;45288;2026-03-31;12;0;180
18;109;CERV BRAHMA 1L CHOPP;45288;2026-03-31;12;372;60
18;299;CERV BRAHMA CHOPP LT 350ML ZERO;45288;2026-03-31;12;2346;48
18;179;CERVEJA ORIGINAL LT 473ML;45288;2026-03-31;12;7848;900
18;519;ENERG RED BULL LT 250ML MELANCIA;45288;2026-03-31;24;106;24
18;33732;ENERG RED BULL LT 250ML POMELO;45288;2026-03-31;24;24;24
18;17665;ERVA MATE CAMBONA MOIDA GROSSA 1KG;45288;2026-03-31;10;5;60
18;2370;ERVILHA ODERICH LT 200G;45288;2026-03-31;24;1559;120
18;2295;ERVILHA SERRA URUGUAI PARTIDA 500G;45288;2026-03-31;20;950;40
18;2325;FEIJAO PRETO ARBAZA PREMIUM 500G;45288;2026-03-31;12;6;24
18;2329;FEIJAO PRETO CALDO OURO 500G;45288;2026-03-31;10;119;150
18;3679;LEITE COND ITALAC TP 395G SEMIDESNATADO;45288;2026-03-31;27;2906;297
18;20023;LEITE COND MOCA SEMIDESNATADO 340G;45288;2026-03-31;27;0;108
18;3680;LEITE COND TRIANGULO TP 395G;45288;2026-03-31;27;4376;108
18;20347;MAC INST NISSIN 85G GAL CAIP;45288;2026-03-31;50;10144;100
18;20318;MACARRAO INST GERMANI 63G GALINHA;45288;2026-03-31;50;26305;300
18;2396;MILHO VERDE OLE LT 170G;45288;2026-03-31;24;4594;48
18;22680;RAC ALCON PEIXE BASIC 10G;45288;2026-03-31;12;84;12
18;786;REFRIG ANTARCTICA GUARANA PET 2L ZERO;45288;2026-03-31;8;1672;40
18;817;REFRIG FRUKI GUARANA ZR PET 2L GUARANA ZERO;45288;2026-03-31;6;1396;54
18;815;REFRIG FRUKI PET 2 L GUARANA;45288;2026-03-31;6;3912;48
18;824;REFRIG PEPSI PET 2L BLACK;45288;2026-03-31;8;968;184
18;23217;SAL REFINADO EX GARCA 1K;45288;2026-03-31;10;344;70
18;759;REFRIG ANTARCTICA GUARANA PET 200ML;45495;2026-03-31;12;3240;120
18;556;REPOSITOR ENGOV AFTER 250ML CITRUS;45558;2026-03-31;6;6;12
18;557;REPOSITOR ENGOV AFTER 250ML RED HITS;45558;2026-03-31;6;0;12
18;558;REPOSITOR ENGOV AFTER 250ML TANGERINA;45558;2026-03-31;6;0;6
18;24498;SUCO NECTAR MISTO UVA MACA 1 5L;45558;2026-03-31;6;124;60
18;308;VH TRADICAO NIAGARA BCO 1 4L SV;45558;2026-03-31;6;282;30
18;310;VH TRADICAO TINTO 1 4L SC;45558;2026-03-31;6;2772;120
18;311;VH TRADICAO TINTO 1 4L SV;45558;2026-03-31;6;4542;120
18;10855;CASTANHA CAJU UNIAGRO TORR SALG KG;45824;2026-04-01;1;16;1
18;6786;LEITE LV EDGE ELEGE 1L SEMI DESNATADO;45824;2026-04-01;12;2376;36
18;9741;LEITE SANTA CLARA LV SEMI DESN 1L;45824;2026-04-01;12;2568;84
18;9745;LEITE UHT SANTA CLARA DESN 1L;45824;2026-04-01;12;1536;36
18;2942;ACHOC PO APTI SH 200G;45852;2026-04-01;20;35;20
18;52;AGUA MIN FLORESTA 5L S GAS;45852;2026-04-01;4;2688;4
18;12280;AGUA OXIG BUTTERF 40V 100ML;45852;2026-04-01;1;142;1
18;424;AGUARDENTE VELHO BARREIRO 910ML ADO;45852;2026-04-01;12;36;12
18;4048;ALIM GATO FRISKIES 85G FRANGO MOLHO;45852;2026-04-01;15;0;15
18;12417;AMAC GOTA LIMPA 2L FASCINIO;45852;2026-04-01;6;1404;6
18;12420;AMAC GOTA LIMPA 2L PETALAS;45852;2026-04-01;6;2254;6
18;4216;AMAC YPE 2L DELICADO AMOR;45852;2026-04-01;6;420;6
18;12398;AMACIANTE AQUAFAST 5L JARD FLOR;45852;2026-04-01;4;24;4
18;12435;AMACIANTE YPE 500ML AZ ACONCHEGO;45852;2026-04-01;24;2039;24
18;4259;AP PRESTOBARBA ULTRA GRIP 2UN;45852;2026-04-01;12;1236;12
18;36813;ARROZ BCO BOM DE PANELA TP1 5KG;45852;2026-04-01;6;6030;48
18;2242;ARROZ PARBO RAROZ TP1 5KG;45852;2026-04-01;6;209;6
18;2347;AZEITONA VERDE VALE FERTIL SH 500G C CAROCO;45852;2026-04-01;12;289;12
18;1146;BALA B TOFFEES 53 CACAU MENTA;45852;2026-04-01;30;0;30
18;1187;BALA FINI MARSH 250G RECH TORCAO;45852;2026-04-01;12;0;12
18;1813;BALA GOMA DORI GOMETS 70G SINO;45852;2026-04-01;30;570;30
18;382;BEB MISTA TAMPICO PET 2L FRUTAS CITRICAS;45852;2026-04-01;6;1205;6
18;13259;BIFINHO PETISCAO TABLETE 60G BAC;45852;2026-04-01;24;0;24
18;1165;BISC COOKIE BAUDUCCO ORIG 60G;45852;2026-04-01;45;0;45
18;1154;BISC COOKIE NESTLE 60G NEGRE CHOC BAUN;45852;2026-04-01;52;0;52
18;1161;BISC COOKIE NESTLE 60G PASSATEMPO CHOC;45852;2026-04-01;52;0;52
18;1446;BISC DOCE NESTLE CHOCO TRIO 90G AMEND;45852;2026-04-01;48;0;48
18;1275;BISC DOCE PARATI ROSCA 250G BRIGADEIRO;45852;2026-04-01;16;123;16
18;13437;BISC RECH NESTLE BONO 90G COCO;45852;2026-04-01;66;66;66
18;1464;BISC RECH NESTLE NEGRESCO 90G MOR;45852;2026-04-01;66;0;66
18;1484;BISC RECH PASSATEMPO 130G MOR;45852;2026-04-01;70;0;70
18;1476;BISC RECH TRIUNFO TORTINI 90G MORANGO;45852;2026-04-01;65;28;65
18;1578;BISC SALG GERMANI SUZI CROCK 200G BACON;45852;2026-04-01;20;240;20
18;2029;CAFE SOL 3C CAPPUCCINO SH 20G BAUNILHA;45852;2026-04-01;16;20;16
18;2037;CAFE SOL NESCAFE CAPPUCCINO LT 180G CHOC 2FRADES;45852;2026-04-01;24;0;24
18;15194;CAFE SOL NESCAFE TRAD SH L40P36G;45852;2026-04-01;24;18;24
18;2139;CAFE SOL NESCAFE VD 160G TRADICAO FORTE;45852;2026-04-01;12;1128;12
18;2015;CAFE VACUO IGUACU 500G TRAD;45852;2026-04-01;20;10;20
18;2027;CAFE VACUO MELITTA 250G EXTRA FORTE;45852;2026-04-01;20;120;20
18;2028;CAFE VACUO MELITTA 250G TRAD;45852;2026-04-01;20;1120;20
18;15295;CALDO MAGGI 57G COSTELA;45852;2026-04-01;10;2278;10
18;3022;CEREAL MAT NESTLE SH 120G MOCA FLAKES;45852;2026-04-01;20;8;20
18;2657;CEREAL MUCILON SH 180G MULTICEREAIS;45852;2026-04-01;12;60;12
18;144;CERV AMSTEL LT 473ML LAGER;45852;2026-04-01;12;27873;264
18;15760;CERV PROVINCIA PURO MALTE ZERO LT 473ML;45852;2026-04-01;12;1728;12
18;123;CERVEJA BUDWEISER 300ML;45852;2026-04-01;23;251;23
18;244;CERVEJA CORONA LN 330ML ZERO;45852;2026-04-01;24;1695;24
18;280;CERVEJA ITAIPAVA LN 330ML MALZBIER;45852;2026-04-01;12;1929;24
18;2090;CHA PRENDA 18G FUNCHO;45852;2026-04-01;20;19;20
18;2160;CHA PRENDA 20G MACA E CANELA;45852;2026-04-01;20;20;20
18;2207;CHA PRENDA GOLD 18G ABACAXI HORTELA;45852;2026-04-01;10;6;20
18;2202;CHA PRENDA GOLD 27G ERVA DOCE;45852;2026-04-01;10;0;10
18;2209;CHA PRENDA GOLD 30G FRUTAS VRM;45852;2026-04-01;10;9;10
18;3062;CHOCOLATE PO NEILAR 200G;45852;2026-04-01;24;503;24
18;16073;CHOPP VINHO TINTO VD 600ML;45852;2026-04-01;6;84;6
18;1537;COBER COBERTOP 1 01KG CONF AO LEITE;45852;2026-04-01;10;120;10
18;1684;CONF TORTUGUITA CHOCOVINHOS 50G;45852;2026-04-01;10;260;10
18;1603;CONFEITO BIBS AO LEITE 40G;45852;2026-04-01;72;0;72
18;5175;CORDA VARAL BALDIN EXTRA FORTE 10MT;45852;2026-04-01;12;0;12
18;5287;CR PENT ELSEVE 250ML LISO SONHOS E;45852;2026-04-01;12;0;12
18;32712;CREME NEILAR CEBOLA 60G;45852;2026-04-01;18;0;18
18;17341;DET LIQ BIO KRISS 500ML NEUTRO;45852;2026-04-01;24;2646;24
18;9297;DET LIQ GOTA LIMPA 1L MACA;45852;2026-04-01;12;3154;12
18;5698;DETERG YPE 500ML LIMAO;45852;2026-04-01;24;7728;24
18;2533;DOCE DIFRUTTI 1 010KG FIGO;45852;2026-04-01;6;10;6
18;2579;DOCE PETRY LIGHT 400G GOIABA;45852;2026-04-01;6;5;6
18;437;ENERG BALY PET 2L;45852;2026-04-01;6;1636;6
18;397;ENERG MONSTER LT 473ML WATERMELON;45852;2026-04-01;6;0;6
18;2510;ERVA MATE PONCHE VERDE 500G TRAD;45852;2026-04-01;20;27;20
18;839;ERVILHA OLE LT 1 7KG;45852;2026-04-01;6;277;6
18;2547;EXTRATO TOM ELEFANTE TP 275G;45852;2026-04-01;27;2106;27
18;2749;FARINHA TRIGO MARIA INES 5KG;45852;2026-04-01;5;1402;10
18;2755;FARINHA TRIGO PANFACIL 1KG C FERM;45852;2026-04-01;10;40;10
18;2302;FEIJAO BRANCO CALDO OURO 500G;45852;2026-04-01;10;7;10
18;3512;FERM PO BIOL GOOD INSTANT SH 10G;45852;2026-04-01;30;0;30
18;2299;FILTRO PAPEL BRIGITTA 102 C 30;45852;2026-04-01;48;44;48
18;18568;FLANELA ALG SUE 58X38;45852;2026-04-01;12;127;24
18;9539;FRALDA BABYSEC ULTRA JUMBINHO G 16UN;45852;2026-04-01;8;184;8
18;18735;FRALDA DESC BABYSEC ULTSEC MEGA XXG 28 UN;45852;2026-04-01;6;126;6
18;6131;FRALDA DESC LOOMPIG JUMBINHO M 16 UN;45852;2026-04-01;8;96;8
18;6114;FRALDA GERIATRICA MILI VITA G 08UN 8UN;45852;2026-04-01;8;16;8
18;3629;GELATINA NEILAR 20G UVA;45852;2026-04-01;48;4750;96
18;37754;GELATINA ZERO NEILAR LIMAO;45852;2026-04-01;1;606;24
18;37756;GELATINA ZERO NEILAR MARACUJA 12G;45852;2026-04-01;24;144;24
18;9594;GIRASSOL CBS 250G;45852;2026-04-01;12;11;12
18;2589;GOIABADA VAL 1 100KG;45852;2026-04-01;12;262;12
18;527;ICE DRINK PET 275ML BLUE;45852;2026-04-01;12;588;48
18;603;ICE DRINK PET 275ML FRUTAS VERMELHA;45852;2026-04-01;12;818;60
18;605;ICE DRINK PET 275ML PINA COLADA;45852;2026-04-01;12;393;36
18;2491;KETCHUP ODERICH BISNAG 200G TRAD;45852;2026-04-01;24;264;24
18;36370;KETCHUP SALSARET TOP DOWN BAC CEB 3;45852;2026-04-01;15;330;15
18;36385;KETCHUP SALSARETTI TOP DOWN COSTELA;45852;2026-04-01;15;165;15
18;31358;LEITE PO STA CLARA SH 360G INTEGRAL;45852;2026-04-01;28;0;28
18;6874;LIMP M USO YPE 500ML CLASSICO;45852;2026-04-01;12;60;12
18;6841;LIMP MULTI USO AJAX BQ FLORES 500ML FLORES LAVANDA;45852;2026-04-01;12;0;12
18;6930;LIMP UAU 500ML LAVANDA CONFORT;45852;2026-04-01;24;216;24
18;6931;LIMP UAU 500ML REQUINTE;45852;2026-04-01;24;0;24
18;20279;LUVA CONF LATEX P AMARELA;45852;2026-04-01;12;312;12
18;20322;MAC INST ISABELA 70G GAL ZR FRITURA;45852;2026-04-01;50;0;100
18;20370;MAC INST UFO 96G CURRY;45852;2026-04-01;12;5;12
18;2758;MAIONESE LIZA SH 196G;45852;2026-04-01;24;13;216
18;20587;MAS CASEIRA MOSMANN C OVOS N3 500G;45852;2026-04-01;20;19;20
18;20640;MAS NINHO BOM GOSTO SEMOLA 500G;45852;2026-04-01;20;477;20
18;2914;MASSA C OVOS ISABELA 500G GRAVATINHA;45852;2026-04-01;20;180;20
18;2905;MASSA C OVOS ISABELA 500G NIN LARGO;45852;2026-04-01;20;159;20
18;2859;MASSA C OVOS NORDESTE 500G ESPAGUETE;45852;2026-04-01;15;675;15
18;2869;MASSA C OVOS ORQUIDEA 500G ESPAGUETE;45852;2026-04-01;20;34;20
18;2881;MASSA C OVOS PARATI 400G ESPAGUETE;45852;2026-04-01;25;509;25
18;2818;MASSA C OVOS STA FELICIDADE 500G PARAFUSO;45852;2026-04-01;20;4338;100
18;20702;MASSA SEMOLA GERMANI TALHARIM 500G;45852;2026-04-01;24;778;24
18;20810;MILHO PIPOCA ARBAZA PREMIUM 400G;45852;2026-04-01;12;1824;24
18;2401;MILHO PIPOCA BELLA DICA 400GR;45852;2026-04-01;12;621;12
18;2026;MILHO PIPOCA SERRA URUGUAI TP1 400G;45852;2026-04-01;20;295;20
18;2413;MILHO PIPOCA YOKI 400G TRAD;45852;2026-04-01;28;1901;28
18;3696;MIST P BOLO APTI 400G ABACAXI;45852;2026-04-01;12;9;12
18;913;MOLHO EXTREMO SABOR P FGO 1 01L;45852;2026-04-01;6;1;6
18;916;MOLHO TOM FUGINI PIZZA SH 1 7KG;45852;2026-04-01;6;97;6
18;2588;MOLHO TOM FUGINI SH 300G BOLONHESA;45852;2026-04-01;36;0;36
18;21684;PAPEL HIG MILI NEUTRO FLA DPL 30M 4UN;45852;2026-04-01;24;645;24
18;7424;PEDRA SANITARIA SANI-SOL 20G FLORAL;45852;2026-04-01;144;2591;144
18;1711;PIPOCA DOCE KEVYTOS 13G;45852;2026-04-01;50;7668;200
18;1905;PIRULITO DORI MASTIGAVEL 560G YOGURTE 100;45852;2026-04-01;12;48;12
18;3823;PO P PUDIM NEILAR 30G MORANGO;45852;2026-04-01;48;720;48
18;22105;POLENTA SINHA 500G;45852;2026-04-01;12;50;12
18;22638;QJO RAL PRESIDENTE PARMESAO 100G;45852;2026-04-01;60;0;60
18;22654;QUENTAO S ALCOOL 2L;45852;2026-04-01;6;1392;6
18;22687;RAC CANISTER ALMONDEGA 7K;45852;2026-04-01;1;0;1
18;22700;RAC DODOG ESPECIAL 7K;45852;2026-04-01;1;53;10
18;22703;RAC DODOG ORIG ALL DAY 5K;45852;2026-04-01;1;0;22
18;22717;RAC GOOD FRIENDS CLASSICO 7K;45852;2026-04-01;1;294;10
18;22743;RAC SNOW DOG CORD PQ PORT 5K;45852;2026-04-01;1;355;4
18;34724;REFRE HAPPY TP 1L ABACAXI;45852;2026-04-01;12;48;12
18;92;REFRE PO FRISCO 18G MARACUJA C IOG;45852;2026-04-01;180;0;180
18;198;REFRE PO PROMIX 100G MANGA;45852;2026-04-01;18;0;18
18;780;REFRIG SPRITE PET 200ML;45852;2026-04-01;12;12;36
18;862;REFRIG SPRITE PET 600ML;45852;2026-04-01;6;42;6
18;7665;REMOVEDOR ESMALTE JAY LUC 100ML;45852;2026-04-01;24;360;24
18;10134;SAB 123 BABY 80G ROSA;45852;2026-04-01;72;792;72
18;22999;SAB FONTANA SENSUS 150G AMANHECER PERSIA;45852;2026-04-01;72;2232;144
18;35674;SAB IARA 300G;45852;2026-04-01;28;0;28
18;10171;SAB LIQ SENSUS LUXO RF 220ML HIDRATE;45852;2026-04-01;18;198;18
18;10181;SAB POMPOM 80G HIDRATANTE;45852;2026-04-01;12;708;60
18;10193;SAB SENSUS BEAUTY ESSENCE 80G AMANHECER PERS;45852;2026-04-01;108;2376;216
18;10194;SAB SENSUS BEAUTY ESSENCE 80G BOSQUES OCIDENT;45852;2026-04-01;108;3132;216
18;10195;SAB SENSUS BEAUTY ESSENCE 80G FLORESCER ASIAT;45852;2026-04-01;108;1856;216
18;10196;SAB SENSUS BEAUTY ESSENCE 80G FOR MEN;45852;2026-04-01;108;3024;108
18;10203;SABAO BARRA GIRANDO SOL GILCER 200G;45852;2026-04-01;50;50;50
18;10206;SABAO FONTANA TRAD 350G;45852;2026-04-01;40;320;80
18;10179;SABON PALMOLIVE NATURALS 85G OLEO ARGAN;45852;2026-04-01;24;312;48
18;7918;SABONETE LUX 125G SUAVE BUQUE DE JASMIM;45852;2026-04-01;72;0;72
18;3203;SALG BATATA PRINGLES 35G ORIGINAL;45852;2026-04-01;12;1157;12
18;3295;SALG KEVYTOS SHOW 38G QUEIJO;45852;2026-04-01;20;19;20
18;23397;SALG SNACK DOMELLY POLV 40G QJO;45852;2026-04-01;24;0;24
18;24062;SAPONACEO CREM FONT 250ML CLORO;45852;2026-04-01;12;72;12
18;2455;SARDINHA 88 125G OLEO;45852;2026-04-01;50;0;50
18;2465;SARDINHA C OLEO G COSTA LT 125G OLEO;45852;2026-04-01;50;193;50
18;24109;SC LIXO ROL CASAFORT 100L C 25;45852;2026-04-01;15;205;15
18;10291;SH POMPOM 200ML CAMOMILA;45852;2026-04-01;12;0;12
18;24380;SIDRA GOTA PRATA BCA S ALCOOL 660ML;45852;2026-04-01;12;84;24
18;8523;SUCO DEL VALLE FRUT PET 450ML LARANJA;45852;2026-04-01;6;0;6
18;661;SUCO KAPO 200ML LARANJA;45852;2026-04-01;12;368;24
18;663;SUCO KAPO 200ML MORANGO;45852;2026-04-01;12;505;12
18;3671;TEMP COMPLETO NEILAR 250G C PIMENTA;45852;2026-04-01;24;71;24
18;3752;TEMP MAGGI 120G GRIL;45852;2026-04-01;30;0;30
18;24994;TOAL UMED HUPPY L100P80;45852;2026-04-01;12;2412;36
18;25114;VAS TROPICAL M USO;45852;2026-04-01;12;192;12
18;1667;WAFER NESTLE 110G NEGRESCO;45852;2026-04-01;48;0;48
18;404;ENERG ELEV LT 473 ML FRUT TROPICAIS;45941;2026-04-01;6;12;18
18;406;ENERG ELEV LT 473ML MACA VERDE;45941;2026-04-01;6;281;30
18;3853;ENERG ELEV LT 473ML MOR MELANCIA;45941;2026-04-01;6;243;6
18;412;ENERG ELEV PET 2L ORIGINAL;45941;2026-04-01;6;106;30
18;368;REFRE FRUKITO PET 2L FRUTAS CITRICAS;45941;2026-04-01;6;365;60
18;881;REFRIG FRUKI GUARANA LT 350ML GUARANA;45941;2026-04-01;12;0;60
18;744;REFRIG FRUKI PET 1 5L GUARANA ZERO;45941;2026-04-01;6;940;18
18;818;REFRIG FRUKI PET 2L LARANJA;45941;2026-04-01;6;25;12
18;821;REFRIG FRUKI PET 2L LIMAO;45941;2026-04-01;6;5;12
18;2739;FARINHA TRIGO PANFACIL PREM TP1 1KG TP1;45983;2026-04-01;10;412;100
18;18737;FRALDA DESC BABYSEC ULTSEC MEGA G 32 UN;45983;2026-04-01;6;156;6
18;2556;ERVA MATE PONCHE VERDE 500G NATIVA;46047;2026-04-01;20;17;20
18;2889;MASSA C OVOS ISABELA 500G ESPAGUETINI;46117;2026-04-01;20;320;40
18;2905;MASSA C OVOS ISABELA 500G NIN LARGO;46117;2026-04-01;20;159;40
