CODIGO_EMPRESA;CODIGO_PRODUTO;DESCRICAO_PRODUTO;DEPARTAMENTO;NRO_PEDIDO;DATA;NRO_PED_EXPEDICAO;CARGA;EMBALAGEM;ESTOQUE_DISPONIVEL_CD;QUANTIDADE_A_EXPEDIR;QTD_SEPARADA;QTD_CONFERIDA;ESTOQUE_DISPONIVEL_LOJA
2;17372;DET LIQ TIXAN YPE POUCH RF 900ML MACIEZ;PERFUMARIA E LIMPEZA;33500;07/03/2026;59899;26240;12;252;12;0;0;4
2;12;AGUA MIN AGUA DA PEDRA PET 1 5L S GAS;BEBIDAS;33500;07/03/2026;59614;26410;6;0;24;0;0;38
2;110;CERV BUDWEISER 1L;BEBIDAS;33500;07/03/2026;59614;26410;12;1140;12;0;0;42
2;295;CERVEJA STELLA ARTOIS LN 330ML PURE GOLD;BEBIDAS;33500;07/03/2026;59614;26410;24;1536;120;0;0;0
2;4006;RACAO CAO PEDDY 5KG CARNE;PRODUTOS PET;33500;07/03/2026;59614;26410;1;0;50;0;0;203
2;9299;DETERG YPE LIQ 5L NEUTRO;PERFUMARIA E LIMPEZA;33500;07/03/2026;59899;26240;4;104;4;0;0;16
2;6205;GEL AD PATO RF RF50 DESC 38G MARINE;PERFUMARIA E LIMPEZA;33500;07/03/2026;59899;26240;24;0;24;0;0;17
2;5267;CR DENTAL ORAL-B 70G 4 EM 1;PERFUMARIA E LIMPEZA;33500;07/03/2026;59899;26240;48;191;48;0;0;16
2;21306;ODORIZ AMAZONIA AROM 270ML SEMENTE;PERFUMARIA E LIMPEZA;33500;07/03/2026;59899;26240;1;2;1;0;0;3
2;10283;SH MONANGE 325ML REST Q GOSTO;PERFUMARIA E LIMPEZA;33500;07/03/2026;59899;26240;1;1;8;0;0;-10
2;18748;FRALDA DESC FERINHA JUMBINHO C 18 M;PERFUMARIA E LIMPEZA;33500;07/03/2026;59899;26240;12;60;12;0;0;12
2;158;CERVEJA BUDWEISER LT 350ML ZERO STEEK;BEBIDAS;33500;07/03/2026;59614;26410;8;2848;24;3;0;2
2;181;REFRE PO GLUP 15G ABACAXI;BEBIDAS;33500;07/03/2026;59614;26410;60;44876;480;0;0;112
2;406;ENERG ELEV LT 473ML MACA VERDE;BEBIDAS;33500;07/03/2026;59614;26410;6;311;6;1;0;-25
2;23160;SABAO ZAVASKI GLIC C 5 200G;PERFUMARIA E LIMPEZA;33500;07/03/2026;59899;26240;10;680;20;0;0;-1
2;12528;AP GILLETTE C 8 L8P6;PERFUMARIA E LIMPEZA;33500;07/03/2026;59899;26240;1;236;5;0;0;4
2;5836;ESC DENTAL ORAL-B 1.2.3 MEDIA;PERFUMARIA E LIMPEZA;33500;07/03/2026;59899;26240;36;24;36;0;0;0
2;17394;DET PO ASSIM 800G TRIPLA ACAO BI;PERFUMARIA E LIMPEZA;33500;07/03/2026;59899;26240;20;5073;40;0;0;190
2;18763;FRALDA DESC MILI GIGA M C 88 C 88 M;PERFUMARIA E LIMPEZA;33500;07/03/2026;59899;26240;4;60;4;0;0;9
2;494;XAROPE CESTA BASICA 900ML GROSELHA;BEBIDAS;33500;07/03/2026;59614;26410;6;6;6;1;0;14
2;5691;DETERG YPE 500 ML CLEAR;PERFUMARIA E LIMPEZA;33500;07/03/2026;59899;26240;24;7512;24;0;0;376
2;7844;SABAO PO OMO 2 2KG LAV PERFEITA;PERFUMARIA E LIMPEZA;33500;07/03/2026;59899;26240;9;0;9;0;0;0
2;7826;SABAO PO GIRANDO SOL 4KG AZUL;PERFUMARIA E LIMPEZA;33500;07/03/2026;59899;26240;5;310;5;0;0;2
2;817;REFRIG FRUKI GUARANA ZR PET 2L GUARANA ZERO;BEBIDAS;33500;07/03/2026;59614;26410;6;1078;6;0;0;19
2;30;REFRE PO TRINK 15G TANGERINA;BEBIDAS;33500;07/03/2026;59614;26410;150;14250;600;4;0;1243
2;184;REFRE PO GLUP 15G LIMAO;BEBIDAS;33500;07/03/2026;59614;26410;60;50580;180;3;0;447
2;3950;AGUA SANIT Q BOA 1L;PERFUMARIA E LIMPEZA;33500;07/03/2026;59899;26240;12;11;36;0;0;5
2;6885;LIMP MULT Q BOA 500ML USO;PERFUMARIA E LIMPEZA;33500;07/03/2026;59899;26240;12;0;12;0;0;10
2;412;ENERG ELEV PET 2L ORIGINAL;BEBIDAS;33500;07/03/2026;59614;26410;6;136;18;0;0;38
2;17340;DET LIQ BIO KRISS 500ML CLEAR;PERFUMARIA E LIMPEZA;33500;07/03/2026;59899;26240;24;1466;24;0;0;-333
2;17341;DET LIQ BIO KRISS 500ML NEUTRO;PERFUMARIA E LIMPEZA;33500;07/03/2026;59899;26240;24;1086;72;0;0;293
2;17389;DET PO APYCE SH 4K ROSA;PERFUMARIA E LIMPEZA;33500;07/03/2026;59899;26240;5;405;20;0;0;20
2;22;REFRE PO TRINK 15G LARANJA;BEBIDAS;33500;07/03/2026;59614;26410;150;40269;300;0;0;2690
2;385;AGUARDENTE 51 965ML;BEBIDAS;33500;07/03/2026;59614;26410;12;1;36;2;0;0
2;35698;DET LIQ BARBAREX 5L NEUTRO;PERFUMARIA E LIMPEZA;33500;07/03/2026;59899;26240;2;19;2;0;0;3
2;12585;AROMAT REDCAR 3GR VANILLA;PERFUMARIA E LIMPEZA;33500;07/03/2026;59899;26240;24;0;24;0;0;15
2;9279;DESINF AQUAFAST 1L CAMPOS LAVANDA;PERFUMARIA E LIMPEZA;33500;07/03/2026;59899;26240;12;48;12;0;0;0
2;4259;AP PRESTOBARBA ULTRA GRIP 2UN;PERFUMARIA E LIMPEZA;33500;07/03/2026;59899;26240;12;360;12;0;0;-31
3;7962;SABONETE PHEBO 90G TOQUE LAVANDA;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;144;0;144;1;0;9
3;33876;DESOD STICK REXONA 45G POWDER DRY;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;12;0;12;1;0;3
3;34772;SAB GRANADO ENXOFRE 90G;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;72;12;72;1;0;5
3;5513;DESOD AERO AXE BS 150ML 96G DARK TEMPTATION;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;12;132;36;3;0;-30
3;33707;SH SEDA 425ML COCO RESTAURA;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;12;0;12;1;0;7
3;10147;SAB FARNESE 180G LAVANDA MENTA;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;36;1620;108;3;0;-42
3;32162;SAB ALMA 130G FLORES JASMIN;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;48;36;48;1;0;15
3;22951;RODO BORBOLETA 40CM C CABO;PERFUMARIA E LIMPEZA;33512;07/03/2026;59620;;1;27;1;0;0;14
3;24358;SH SEDA ANT CASP HIDRATACAO DIARIA 325ML;PERFUMARIA E LIMPEZA;33512;07/03/2026;59620;;12;408;12;0;0;58
3;8677;TOALHINHA UMED MILI LOVE CARE 100UN;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;12;276;24;2;0;-26
3;10144;SAB FARNESE 180G AVEIA ESFOL;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;36;2268;144;4;0;48
3;10179;SABON PALMOLIVE NATURALS 85G OLEO ARGAN;PERFUMARIA E LIMPEZA;33512;07/03/2026;59620;;72;432;72;0;0;-111
3;12278;AGUA OXIG BUTTERF 20V 100ML;PERFUMARIA E LIMPEZA;33512;07/03/2026;59620;;1;0;9;0;0;-11
3;12528;AP GILLETTE C 8 L8P6;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;1;236;16;16;0;52
3;23001;SAB FONTANA SENSUS 150G FOR MEN;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;72;3960;144;2;0;1
3;16844;CR DEN COLGATE T ACAO XTRA 120G WHITE;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;12;2484;120;10;0;-432
3;23032;SAB LIQ COTTONBABY 200ML ALG;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;12;0;24;2;0;13
3;25106;VASSOURA JARDINEIRA S CABO;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;1;89;1;1;0;20
3;24107;SC LIXO ROL CASAFORT 100L C 10 AZ;PERFUMARIA E LIMPEZA;33512;07/03/2026;59620;;1;646;2;0;0;33
3;10149;SAB FARNESE 180G PURO HIDR;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;36;2304;72;2;0;108
3;10179;SABON PALMOLIVE NATURALS 85G OLEO ARGAN;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;72;432;72;1;0;-111
3;12168;ABS DEFINITY C ABAS C 8;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;60;1080;180;0;0;3
3;12278;AGUA OXIG BUTTERF 20V 100ML;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;1;0;9;9;0;-11
3;17309;DESOD ROLLON REXONA 50ML F POWDER;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;12;0;24;2;0;-6
3;23055;SAB LIQ HEDERA RF 370ML AVEIA;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;12;36;12;1;0;29
3;35645;ABS PARTO OPERATORIO MAX POS C10;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;12;5;12;1;0;5
3;7961;SABONETE PHEBO 90G ODOR DE ROSAS;PERFUMARIA E LIMPEZA;33512;07/03/2026;59620;;144;0;144;0;0;125
3;24126;SC LIXO ROL DOBRASIL 50L C 20 AZ;PERFUMARIA E LIMPEZA;33512;07/03/2026;59620;;1;24;1;0;0;1
3;5044;COND PANTENE 400ML RESTAURACAO;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;6;36;6;1;0;3
3;8274;SHAMPOO PALMOLIVE 350ML NUTRICAO EXTRA;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;6;0;18;3;0;0
3;8789;ABS MILI COB C ABAS SV 8UN;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;36;1116;36;0;0;77
3;16940;CR TRAT HEDERA SH 960G BOMBA;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;6;0;6;1;0;2
3;18740;FRALDA DESC FERINHA HIPER C/40 XXG;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;6;101;12;2;0;0
3;18978;GEL FIX DI HELLEN BRI M ERV DIA DI A 240G;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;12;102;12;1;0;4
3;24314;SH DARLING DETOX 350ML;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;6;64;6;1;0;10
3;24358;SH SEDA ANT CASP HIDRATACAO DIARIA 325ML;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;12;408;12;1;0;58
3;24994;TOAL UMED HUPPY L100P80;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;12;2508;48;4;0;54
3;35581;CREME P PENT SEDA 300ML TOQUE DE SEDA;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;12;492;12;1;0;8
3;21302;ODORIZ AMAZONIA AROM 270ML FOLHA VERDE;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;1;4;7;7;0;3
3;33650;SAB LIQ MADE IN BRAZIL 1L PESSEGO;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;12;192;12;1;0;0
3;23032;SAB LIQ COTTONBABY 200ML ALG;PERFUMARIA E LIMPEZA;33512;07/03/2026;59620;;12;0;24;0;0;13
3;24108;SC LIXO ROL CASAFORT 100L C 10 AZ;PERFUMARIA E LIMPEZA;33512;07/03/2026;59620;;1;696;4;0;0;41
3;5538;DESOD AERO DOVE 89G 150ML ORIGINAL;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;12;12;36;3;0;1
3;8679;TOALHINHA UMED NATURAL BABY 100UN;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;12;299;108;9;0;10
3;24107;SC LIXO ROL CASAFORT 100L C 10 AZ;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;1;646;2;2;0;33
3;3904;ABS MILI PROT TOTAL 16UN C ABAS SUAVE;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;24;1368;24;1;0;26
3;4499;BUCHA VEGETAL VINI LADY 5003;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;1;42,6;10;10;0;-5
3;8858;AP PROBAK II 2UN;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;14;1806;14;1;0;-97
3;9541;FRALDA DESC BABYSEC JUMBINHO P 20 UN;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;8;12;8;1;0;5
3;16080;CHUP CEFISA SIL ORT T2;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;24;192;24;1;0;10
3;33364;ABS MILI NOT DISCRETO C ABAS;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;24;119;24;0;0;0
3;8339;SH SEDA 325ML CACHOS DEFINID;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;12;0;24;2;0;1
3;9539;FRALDA BABYSEC ULTRA JUMBINHO G 16UN;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;8;216;24;0;0;-24
3;24108;SC LIXO ROL CASAFORT 100L C 10 AZ;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;1;696;4;4;0;41
3;5806;ESC DENTAL COLGATE ESSENCIAL CLEAN PACK 06UN;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;48;936;48;1;0;56
3;6130;FRALDA DESC LOOMPIG JUMBINHO G 14 UN;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;8;0;16;0;0;-2
3;6133;FRALDA DESC LOOMPIG JUMBINHO XG 12 UN;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;8;144;8;0;0;-17
3;10197;SAB SENSUS BEAUTY ESSENCE 80G JARDINS TURQUIA;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;108;4536;108;1;0;72
3;17026;CURATIVO COTTONBABY 35UN TRAD;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;36;0;36;1;0;0
3;22951;RODO BORBOLETA 40CM C CABO;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;1;27;1;1;0;14
3;24126;SC LIXO ROL DOBRASIL 50L C 20 AZ;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;1;24;1;1;0;1
3;7961;SABONETE PHEBO 90G ODOR DE ROSAS;PERFUMARIA E LIMPEZA;33512;07/03/2026;59900;26241;144;0;144;1;0;125
6;21306;ODORIZ AMAZONIA AROM 270ML SEMENTE;PERFUMARIA E LIMPEZA;33502;07/03/2026;59901;26242;1;2;1;1;0;1
6;22;REFRE PO TRINK 15G LARANJA;BEBIDAS;33502;07/03/2026;59615;26406;150;40269;300;2;0;940
6;1497;BISC RECH TRAKINAS 126G CHOC;MERCEARIA;33502;07/03/2026;59615;26406;54;3456;54;1;0;269
6;1616;BISC SALG CLUB SOCIAL 288G ORIGINAL;MERCEARIA;33502;07/03/2026;59615;26406;20;1020;20;1;0;60
6;2787;MACARRAO CUP NOODLES 68G COSTELA C MOLHO;MERCEARIA;33502;07/03/2026;59615;26406;24;311;24;0;0;-31
6;20370;MAC INST UFO 96G CURRY;MERCEARIA;33502;07/03/2026;59615;26406;12;29;12;0;0;40
6;22680;RAC ALCON PEIXE BASIC 10G;PRODUTOS PET;33502;07/03/2026;59615;26406;12;108;12;1;0;13
6;1655;WAFER PARATI MINUETO 81G MORANGO;MERCEARIA;33502;07/03/2026;59615;26406;36;13749;72;2;0;64
6;22736;RAC QUATRO PATAS PREMIUM ADUL RG 1K;PRODUTOS PET;33502;07/03/2026;59615;26406;10;90;10;0;0;12
6;20318;MACARRAO INST GERMANI 63G GALINHA;MERCEARIA;33502;07/03/2026;59615;26406;50;32805;200;0;0;628
6;116;CERV SKOL 1L;BEBIDAS;33502;07/03/2026;91392;45301;12;1680;192;0;0;20
6;421;BEB VIT BALY KIDS LT 220ML TUTTI FRUTI;BEBIDAS;33502;07/03/2026;59615;26406;6;0;6;1;0;12
6;617;VODKA INTENCION LT 473ML;BEBIDAS;33502;07/03/2026;59615;26406;6;54;12;2;0;-5
6;1193;BISC DOCE GIRASSOL ROSCA 250G BRIGADEIRO;MERCEARIA;33502;07/03/2026;59615;26406;22;396;22;1;0;10
6;151;CERV BOHEMIA LT 473ML;BEBIDAS;33502;07/03/2026;91392;45301;12;3617;72;0;0;247
6;279;VH QUINTA CARVALHO TINTO 750ML SV;BEBIDAS;33502;07/03/2026;59615;26406;12;696;24;2;0;112
6;1022;BISC AGUA E SAL ORQUIDEA 320G;MERCEARIA;33502;07/03/2026;59615;26406;22;638;22;1;0;5
6;1056;BISC DOMELLY ROSCA COCO 560G;MERCEARIA;33502;07/03/2026;59615;26406;12;60;12;1;0;7
6;1192;BISC DOCE GIRASSOL ROSCA 250G COCO;MERCEARIA;33502;07/03/2026;59615;26406;22;484;22;1;0;25
6;1960;BIS LACTA 100 8G OREO;MERCEARIA;33502;07/03/2026;59615;26406;65;800;65;1;0;129
6;3212;CHOC GRAN DORI 120G ORIGINAL;MERCEARIA;33502;07/03/2026;59615;26406;30;300;30;1;0;11
6;33780;VODKA WE MIX VD 275ML MELANC HORTELA;BEBIDAS;33502;07/03/2026;59615;26406;6;210;6;1;0;6
6;2920;ACHOC LIQ TODDYNHO 200ML;MERCEARIA;33502;07/03/2026;59901;26242;27;2786;27;1;0;134
6;21284;ODORIZ AMAZONIA AROMAS BABY 120ML AZUL;PERFUMARIA E LIMPEZA;33502;07/03/2026;59901;26242;12;0;12;1;0;4
6;21287;ODORIZ AMAZONIA 120ML LAVANDA INGLES;PERFUMARIA E LIMPEZA;33502;07/03/2026;59901;26242;12;0;12;1;0;11
6;33373;DESO AERO AXE 200ML BLACK ALE E CED;PERFUMARIA E LIMPEZA;33502;07/03/2026;59901;26242;12;865;12;1;0;7
6;184;REFRE PO GLUP 15G LIMAO;BEBIDAS;33502;07/03/2026;59615;26406;60;50580;120;2;0;204
6;424;AGUARDENTE VELHO BARREIRO 910ML ADO;BEBIDAS;33502;07/03/2026;59615;26406;12;0;24;2;0;0
6;483;ENERG BALY LT 250ML LABELLAMAFIA;BEBIDAS;33502;07/03/2026;59615;26406;6;72;12;2;0;37
6;1419;BISC MARIA DOMELLY 300G;MERCEARIA;33502;07/03/2026;59615;26406;20;380;20;1;0;0
6;1653;WAFER PARATI MINUETO 81G LIMAO;MERCEARIA;33502;07/03/2026;59615;26406;36;6010;36;1;0;-4
6;3568;BEBIDA 3 CORACOES POWER WHEY 250ML COOKIES;MERCEARIA;33502;07/03/2026;59615;26406;12;276;24;2;0;1
6;20601;MAS CAS PASTAMIA C OVOS 400G FETTUCCINE;MERCEARIA;33502;07/03/2026;59615;26406;24;314;24;0;0;7
6;7727;SAB CLOY CR 80G 6UN HIDRAT INT SORT;PERFUMARIA E LIMPEZA;33502;07/03/2026;59901;26242;12;252;12;1;0;20
6;21355;ODORIZ TECIDO AMAZON 500ML BABY;PERFUMARIA E LIMPEZA;33502;07/03/2026;59901;26242;12;0;12;1;0;12
6;743;REFRIG FRUKI PET 1 5L GUARANA;BEBIDAS;33502;07/03/2026;91392;45301;6;4369;36;0;0;-19
6;22700;RAC DODOG ESPECIAL 7K;PRODUTOS PET;33502;07/03/2026;59615;26406;1;56;21;0;0;0
6;22747;RAC SULTAO PREMIUM GATOS 500G;PRODUTOS PET;33502;07/03/2026;59615;26406;10;90;30;0;0;17
6;2929;MASSA C OVOS GERMANI 500G TALHARIM;MERCEARIA;33502;07/03/2026;59615;26406;24;551;24;0;0;3
6;415;ENERG ELEV PET 2L MACA VERDE;BEBIDAS;33502;07/03/2026;91392;45301;6;2;18;0;0;8
6;889;REFRIG COCA COLA LT 350ML;BEBIDAS;33502;07/03/2026;91392;45301;12;3255;12;0;0;983
6;244;CERVEJA CORONA LN 330ML ZERO;BEBIDAS;33502;07/03/2026;59615;26406;24;2487;24;1;0;8
6;439;ENERG BALY PET 2L TRAD S A;BEBIDAS;33502;07/03/2026;59615;26406;6;78;6;1;0;13
6;899;REFRIG FANTA UVA LT 350ML;BEBIDAS;33502;07/03/2026;59615;26406;6;1672;6;1;1;72
6;1663;WAFER PARATI MEGA 105G CHOC;MERCEARIA;33502;07/03/2026;59615;26406;30;1980;30;1;0;21
6;4274;AREIA HIG GOLCAT 4KG P GATOS;PRODUTOS PET;33502;07/03/2026;59615;26406;5;13;10;0;0;2
6;21893;PERFUME AMBIENTE AMAZONIA 200ML ZAFIRA;PERFUMARIA E LIMPEZA;33502;07/03/2026;59901;26242;12;0;12;1;0;7
6;2831;MASSA C OVOS GERMANI 500G ESPAGUETE;MERCEARIA;33502;07/03/2026;59615;26406;20;6733;20;0;0;40
6;2835;MASSA C OVOS GERMANI 500G PARAFUSO;MERCEARIA;33502;07/03/2026;59615;26406;20;1919;20;0;0;-8
6;2823;MASSA C OVOS STA FELICIDADE 500G ESPAGUETE;MERCEARIA;33502;07/03/2026;59615;26406;20;4323;100;0;0;1538
6;14;AGUA SABORIZADA H2OH PET 1 5L LIMAO;BEBIDAS;33502;07/03/2026;91392;45301;6;186;18;0;0;12
6;286;CERVEJA SKOL BEATS LN 269ML GIN TONICA;BEBIDAS;33502;07/03/2026;91392;45301;24;144;24;0;0;13
6;246;CERVEJA CORONA LN 330ML EXTRA;BEBIDAS;33502;07/03/2026;59615;26406;24;2952;24;1;0;158
6;458;ENERG BALY LT 473ML MACA VERDE S A;BEBIDAS;33502;07/03/2026;59615;26406;6;132;12;2;0;12
6;1044;BALA DORI PESC GIRAFA 30G YOGURTE;MERCEARIA;33502;07/03/2026;59615;26406;60;480;60;1;0;-81
6;2826;MASSA C OVOS STA FELICIDADE 500G PENNE;MERCEARIA;33502;07/03/2026;59615;26406;20;2644;380;0;0;123
6;3232;SALG BATATA PRINGLES 104G ORIGINAL;MERCEARIA;33502;07/03/2026;59615;26406;18;3379;18;0;0;52
6;4006;RACAO CAO PEDDY 5KG CARNE;PRODUTOS PET;33502;07/03/2026;59615;26406;1;0;155;0;0;-75
6;20317;MACARRAO INST GERMANI 63G GALINHA CAIPIRA;MERCEARIA;33502;07/03/2026;59615;26406;50;19749;50;0;0;316
6;22706;RAC DODOPOWER MIX 5KG;PRODUTOS PET;33502;07/03/2026;59615;26406;1;8;9;0;0;1
6;2786;FAROFA MANDIOCA YOKI 200G TRADICIONAL;MERCEARIA;33502;07/03/2026;59901;26242;14;110;14;1;0;24
6;2809;MACARRAO INST NISSIN ESP 500G T5;MERCEARIA;33502;07/03/2026;59615;26406;20;287;20;0;0;17
6;22701;RAC DODOG FILHOTES 1K;PRODUTOS PET;33502;07/03/2026;59615;26406;10;595;10;0;0;17
6;2818;MASSA C OVOS STA FELICIDADE 500G PARAFUSO;MERCEARIA;33502;07/03/2026;59615;26406;20;4098;140;0;0;1120
6;411;AGUARDENTE KIKANA 580ML;BEBIDAS;33502;07/03/2026;59615;26406;12;408;60;5;0;-4
6;904;REFRIG PEPSI LT 350ML;BEBIDAS;33502;07/03/2026;91392;45301;12;3971;12;0;0;26
6;181;REFRE PO GLUP 15G ABACAXI;BEBIDAS;33502;07/03/2026;59615;26406;60;44876;240;4;0;66
6;702;SUCO NECTAR CBS TP 200ML MORANGO;BEBIDAS;33502;07/03/2026;59615;26406;24;16;24;1;0;26
6;1238;CHOC BARRA NEUGEBAUER 80G MEIO AMARGO;MERCEARIA;33502;07/03/2026;59615;26406;64;1328;64;1;0;287
6;1479;BISC RECH TORTUGUITA 120G CHOC;MERCEARIA;33502;07/03/2026;59615;26406;56;2630;56;1;0;65
6;1648;WAFER GIRASSOL 60G CHOC;MERCEARIA;33502;07/03/2026;59615;26406;50;900;50;1;0;178
6;22684;RAC AMIGO PET GATO PEIXE 500G;PRODUTOS PET;33502;07/03/2026;59615;26406;22;307;22;0;0;-41
6;22734;RAC QUATRO PATAS GATOS FIL 500G;PRODUTOS PET;33502;07/03/2026;59615;26406;10;130;10;0;0;0
6;20621;MAS FURADINHO ISABELA SEMOLA 400G;MERCEARIA;33502;07/03/2026;59615;26406;24;1704;24;0;0;12
6;105;REFRE PO FRISCO 18G GUARANA;BEBIDAS;33502;07/03/2026;59615;26406;180;2520;180;1;0;244
6;166;VH BELTRAME BCO PET 1 9L SV;BEBIDAS;33502;07/03/2026;59615;26406;6;132;6;1;0;0
6;3768;VINAGRE ALCOOL ROSINA 750ML;MERCEARIA;33502;07/03/2026;59615;26406;12;358;12;0;0;-11
6;4433;BIFINHO DOGUITOS 45G LINGUICINHA;PRODUTOS PET;33502;07/03/2026;59615;26406;20;20;20;0;0;-2
6;12178;ABS COTTONBABY SUAVE C ABAS C 8;PERFUMARIA E LIMPEZA;33502;07/03/2026;59901;26242;48;0;48;1;0;38
6;855;REFRIG FRUKI PET 600ML GUARANA;BEBIDAS;33502;07/03/2026;91392;45301;12;133;24;0;0;78
6;3737;TEMP SAZON 60G CARNES;MERCEARIA;33502;07/03/2026;59615;26406;48;2688;48;0;0;905
6;20311;MAC CUP NOODLES 68PARMEGIANA;MERCEARIA;33502;07/03/2026;59615;26406;24;47;24;0;0;19
6;22695;RAC CAO QUATRO PAT PREM 1K;PRODUTOS PET;33502;07/03/2026;59615;26406;10;122;10;0;0;7
6;2381;DUETO ODERICH LT 200G ERVILHA MILHO;MERCEARIA;33502;07/03/2026;59901;26242;24;696;24;1;0;259
6;6131;FRALDA DESC LOOMPIG JUMBINHO M 16 UN;PERFUMARIA E LIMPEZA;33502;07/03/2026;59901;26242;8;96;8;1;0;-12
6;438;COQUETEL PATRICIA DO SUL 790ML;BEBIDAS;33502;07/03/2026;91392;45301;12;11;36;0;0;5
6;295;CERVEJA STELLA ARTOIS LN 330ML PURE GOLD;BEBIDAS;33502;07/03/2026;59615;26406;24;1536;120;0;0;2
6;1024;BISC AGUA E SAL PARATI 370G;MERCEARIA;33502;07/03/2026;59615;26406;20;895;20;1;0;0
6;1486;BISC RECH PASSATEMPO 130G CHOC;MERCEARIA;33502;07/03/2026;59615;26406;1;2251;10;10;0;108
6;1542;BISC RECH OREO 90G CHOC;MERCEARIA;33502;07/03/2026;59615;26406;48;0;48;1;0;26
6;15;AGUA SABORIZADA H2OH PET 1 5L LIMONETO;BEBIDAS;33502;07/03/2026;59615;26406;6;219;12;2;0;33
6;200;REFRE PO PROMIX 100G MORANGO;BEBIDAS;33502;07/03/2026;59615;26406;18;18;18;1;0;21
6;1647;WAFER GIRASSOL 60G MORANGO;MERCEARIA;33502;07/03/2026;59615;26406;50;1150;150;3;0;253
6;22698;RAC DOCATS 1K;PRODUTOS PET;33502;07/03/2026;59615;26406;10;467;10;0;0;58
6;778;REFRIG PEPSI COLA PET 200ML;BEBIDAS;33502;07/03/2026;91392;45301;12;1843;60;0;0;333
6;911;REFRIG ANTARCTICA GUARANA PET 200ML ZERO;BEBIDAS;33502;07/03/2026;59615;26406;12;1068;12;1;0;86
6;3778;VINAGRE MACA ROSINA 750ML;MERCEARIA;33502;07/03/2026;59615;26406;12;45;12;0;0;-4
6;128;CERVEJA SKOL 300ML;BEBIDAS;33502;07/03/2026;91392;45301;23;1909;69;0;0;65
6;216;CERVEJA SPATEN LT 473ML PURO MALTE;BEBIDAS;33502;07/03/2026;91392;45301;12;2533;60;0;0;79
6;22707;RAC DODOPREM P RACAS 10 1K;PRODUTOS PET;33502;07/03/2026;59615;26406;1;85;5;5;0;4
