DIA_VENDA;DEPARTAMENTO;COMPRADOR;LOJA;VLR_VENDAS
15/02/2026;PERECIVEIS;NIDAL;3;52,91
15/02/2026;PERECIVEIS;NIDAL;4;26,95
15/02/2026;PERECIVEIS;NIDAL;5;4,99
15/02/2026;PERECIVEIS;NIDAL;6;37,87
15/02/2026;PERECIVEIS;NIDAL;7;19,96
15/02/2026;PERECIVEIS;NIDAL;11;16,47
15/02/2026;PERECIVEIS;NIDAL;12;35,14
15/02/2026;PERECIVEIS;NIDAL;13;26,25
15/02/2026;PERECIVEIS;NIDAL;18;9,98
15/02/2026;PERECIVEIS;SANDRO;2;23209,11
15/02/2026;PERECIVEIS;SANDRO;3;43844,57
15/02/2026;PERECIVEIS;SANDRO;4;6162,05
15/02/2026;PERECIVEIS;SANDRO;5;15469,7
15/02/2026;PERECIVEIS;SANDRO;6;25453,75
15/02/2026;PERECIVEIS;SANDRO;7;18564,06
15/02/2026;PERECIVEIS;SANDRO;8;5144,72
15/02/2026;PERECIVEIS;SANDRO;11;15876,75
15/02/2026;PERECIVEIS;SANDRO;12;14013,9
15/02/2026;PERECIVEIS;SANDRO;13;12522,81
15/02/2026;PERECIVEIS;SANDRO;14;19581,59
15/02/2026;PERECIVEIS;SANDRO;17;22969,33
15/02/2026;PERECIVEIS;SANDRO;18;11949,09
15/02/2026;PERECIVEIS;WERTER;2;39,97
15/02/2026;PERECIVEIS;WERTER;3;47,57
15/02/2026;PERECIVEIS;WERTER;4;9,99
15/02/2026;PERECIVEIS;WERTER;5;4,99
15/02/2026;PERECIVEIS;WERTER;6;22,78
15/02/2026;PERECIVEIS;WERTER;7;4,99
15/02/2026;PERECIVEIS;WERTER;8;14,98
15/02/2026;PERECIVEIS;WERTER;12;39,98
15/02/2026;PERECIVEIS;WERTER;13;10,98
15/02/2026;PERECIVEIS;WERTER;14;34,94
15/02/2026;PERECIVEIS;WERTER;17;21
15/02/2026;PERFUMARIA E LIMPEZA;BATISTA;2;6949,29
15/02/2026;PERFUMARIA E LIMPEZA;BATISTA;3;15771,26
15/02/2026;PERFUMARIA E LIMPEZA;BATISTA;4;1540,4
15/02/2026;PERFUMARIA E LIMPEZA;BATISTA;5;5026,59
15/02/2026;PERFUMARIA E LIMPEZA;BATISTA;6;8544,19
15/02/2026;PERFUMARIA E LIMPEZA;BATISTA;7;6337,76
15/02/2026;PERFUMARIA E LIMPEZA;BATISTA;8;1932,2
15/02/2026;PERFUMARIA E LIMPEZA;BATISTA;11;4373,17
15/02/2026;PERFUMARIA E LIMPEZA;BATISTA;12;4208,37
15/02/2026;PERFUMARIA E LIMPEZA;BATISTA;13;10986,6
15/02/2026;PERFUMARIA E LIMPEZA;BATISTA;14;9095,56
15/02/2026;PERFUMARIA E LIMPEZA;BATISTA;17;16680,17
15/02/2026;PERFUMARIA E LIMPEZA;BATISTA;18;5172,02
15/02/2026;PERFUMARIA E LIMPEZA;MODELO;17;30,72
15/02/2026;PERFUMARIA E LIMPEZA;MODELO;18;86,98
15/02/2026;PERFUMARIA E LIMPEZA;NUJUD;2;210,88
15/02/2026;PERFUMARIA E LIMPEZA;NUJUD;3;172,69
15/02/2026;PERFUMARIA E LIMPEZA;NUJUD;4;7,99
15/02/2026;PERFUMARIA E LIMPEZA;NUJUD;5;128,82
15/02/2026;PERFUMARIA E LIMPEZA;NUJUD;6;113,89
15/02/2026;PERFUMARIA E LIMPEZA;NUJUD;7;142,9
15/02/2026;PERFUMARIA E LIMPEZA;NUJUD;8;31,15
15/02/2026;PERFUMARIA E LIMPEZA;NUJUD;11;127,04
15/02/2026;PERFUMARIA E LIMPEZA;NUJUD;12;55,33
15/02/2026;PERFUMARIA E LIMPEZA;NUJUD;13;219,67
15/02/2026;PERFUMARIA E LIMPEZA;NUJUD;14;286,76
15/02/2026;PERFUMARIA E LIMPEZA;NUJUD;17;144,16
15/02/2026;PERFUMARIA E LIMPEZA;NUJUD;18;65,84
15/02/2026;PRODUTOS PET;BATISTA;2;1445,43
15/02/2026;PRODUTOS PET;BATISTA;3;3344,59
15/02/2026;PRODUTOS PET;BATISTA;4;244,43
15/02/2026;PRODUTOS PET;BATISTA;5;635,8
15/02/2026;PRODUTOS PET;BATISTA;6;1517,25
15/02/2026;PRODUTOS PET;BATISTA;7;754,62
15/02/2026;PRODUTOS PET;BATISTA;8;97,65
15/02/2026;PRODUTOS PET;BATISTA;11;671,19
15/02/2026;PRODUTOS PET;BATISTA;12;1022,68
15/02/2026;PRODUTOS PET;BATISTA;13;853,61
15/02/2026;PRODUTOS PET;BATISTA;14;1200,6
15/02/2026;PRODUTOS PET;BATISTA;17;836,34
15/02/2026;PRODUTOS PET;BATISTA;18;1118,19
15/02/2026;PRODUTOS PET;NIDAL;2;44,88
15/02/2026;PRODUTOS PET;NIDAL;3;59,69
15/02/2026;PRODUTOS PET;NIDAL;5;14,9
15/02/2026;PRODUTOS PET;NIDAL;8;44,97
15/02/2026;PRODUTOS PET;NUJUD;5;9,99
15/02/2026;PRODUTOS PET;NUJUD;11;12,99
15/02/2026;PRODUTOS PET;NUJUD;13;22,99
15/02/2026;PRODUTOS PET;NUJUD;14;45,97
15/02/2026;PRODUTOS PET;NUJUD;17;26,89
15/02/2026;PRODUTOS PET;NUJUD;18;15,99
16/02/2026;A CLASSIFICAR;BATISTA;6;15,79
16/02/2026;A CLASSIFICAR;BATISTA;13;15,79
16/02/2026;A CLASSIFICAR;NICOLAS;3;250
16/02/2026;BEBIDAS;NICOLAS;1;2099,45
16/02/2026;BEBIDAS;NICOLAS;2;15482,86
16/02/2026;BEBIDAS;NICOLAS;3;28226,92
16/02/2026;BEBIDAS;NICOLAS;4;11706,96
16/02/2026;BEBIDAS;NICOLAS;5;7179,77
16/02/2026;BEBIDAS;NICOLAS;6;16023,17
16/02/2026;BEBIDAS;NICOLAS;7;7495
16/02/2026;BEBIDAS;NICOLAS;8;8452,79
16/02/2026;BEBIDAS;NICOLAS;11;16641,32
16/02/2026;BEBIDAS;NICOLAS;12;12480,94
16/02/2026;BEBIDAS;NICOLAS;13;18228,7
16/02/2026;BEBIDAS;NICOLAS;14;14759,58
16/02/2026;BEBIDAS;NICOLAS;17;12486,9
16/02/2026;BEBIDAS;NICOLAS;18;12428,48
16/02/2026;MERCEARIA;LAURINDO;11;37,4
16/02/2026;MERCEARIA;LAURINDO;14;47,92
16/02/2026;MERCEARIA;MODELO;4;7,99
16/02/2026;MERCEARIA;MODELO;17;15,98
16/02/2026;MERCEARIA;NICOLAS;4;23,98
16/02/2026;MERCEARIA;NICOLAS;8;11,99
16/02/2026;MERCEARIA;NICOLAS;12;12,9
16/02/2026;MERCEARIA;NICOLAS;13;103,2
16/02/2026;MERCEARIA;NIDAL;1;2194,55
16/02/2026;MERCEARIA;NIDAL;2;6492,25
16/02/2026;MERCEARIA;NIDAL;3;15229,23
16/02/2026;MERCEARIA;NIDAL;4;5881,32
16/02/2026;MERCEARIA;NIDAL;5;4473
16/02/2026;MERCEARIA;NIDAL;6;8063,48
16/02/2026;MERCEARIA;NIDAL;7;5882,94
16/02/2026;MERCEARIA;NIDAL;8;4751,97
16/02/2026;MERCEARIA;NIDAL;11;8471,95
16/02/2026;MERCEARIA;NIDAL;12;9241,69
16/02/2026;MERCEARIA;NIDAL;13;10894,93
16/02/2026;MERCEARIA;NIDAL;14;6300,92
16/02/2026;MERCEARIA;NIDAL;17;15337,34
16/02/2026;MERCEARIA;NIDAL;18;6768,23
16/02/2026;MERCEARIA;SANDRO;2;44,37
16/02/2026;MERCEARIA;SANDRO;3;286,47
16/02/2026;MERCEARIA;SANDRO;4;102,48
16/02/2026;MERCEARIA;SANDRO;5;91,3
16/02/2026;MERCEARIA;SANDRO;6;58,54
16/02/2026;MERCEARIA;SANDRO;7;64,46
16/02/2026;MERCEARIA;SANDRO;8;86,93
16/02/2026;MERCEARIA;SANDRO;11;27,85
16/02/2026;MERCEARIA;SANDRO;13;48,4
16/02/2026;MERCEARIA;SANDRO;14;85,57
16/02/2026;MERCEARIA;SANDRO;17;95,18
16/02/2026;MERCEARIA;SANDRO;18;155,6
16/02/2026;MERCEARIA;WERTER;1;6329,06
16/02/2026;MERCEARIA;WERTER;2;10893,52
16/02/2026;MERCEARIA;WERTER;3;25723,91
16/02/2026;MERCEARIA;WERTER;4;11558,6
16/02/2026;MERCEARIA;WERTER;5;6966,88
16/02/2026;MERCEARIA;WERTER;6;11769,99
16/02/2026;MERCEARIA;WERTER;7;7842,7
16/02/2026;MERCEARIA;WERTER;8;8288,35
16/02/2026;MERCEARIA;WERTER;11;10407,1
16/02/2026;MERCEARIA;WERTER;12;12417,75
16/02/2026;MERCEARIA;WERTER;13;25417,07
16/02/2026;MERCEARIA;WERTER;14;15981,97
16/02/2026;MERCEARIA;WERTER;17;23775,76
16/02/2026;MERCEARIA;WERTER;18;9730,72
16/02/2026;NAO ALIMENTO;BATISTA;1;31,11
16/02/2026;NAO ALIMENTO;BATISTA;2;140,82
16/02/2026;NAO ALIMENTO;BATISTA;3;531,38
16/02/2026;NAO ALIMENTO;BATISTA;4;107,48
16/02/2026;NAO ALIMENTO;BATISTA;5;119,71
16/02/2026;NAO ALIMENTO;BATISTA;6;99,55
16/02/2026;NAO ALIMENTO;BATISTA;7;76,62
16/02/2026;NAO ALIMENTO;BATISTA;8;174,35
16/02/2026;NAO ALIMENTO;BATISTA;11;96,3
16/02/2026;NAO ALIMENTO;BATISTA;12;100,85
16/02/2026;NAO ALIMENTO;BATISTA;13;436,39
16/02/2026;NAO ALIMENTO;BATISTA;14;299,97
16/02/2026;NAO ALIMENTO;BATISTA;17;684,07
16/02/2026;NAO ALIMENTO;BATISTA;18;283,9
16/02/2026;NAO ALIMENTO;MODELO;17;29,5
16/02/2026;NAO ALIMENTO;NICOLAS;3;4
16/02/2026;NAO ALIMENTO;NICOLAS;12;6
16/02/2026;NAO ALIMENTO;NIDAL;7;24,95
16/02/2026;NAO ALIMENTO;NIDAL;8;9,98
16/02/2026;NAO ALIMENTO;NIDAL;11;10,98
16/02/2026;NAO ALIMENTO;NIDAL;12;16,47
16/02/2026;NAO ALIMENTO;NIDAL;13;42
16/02/2026;NAO ALIMENTO;NIDAL;14;9,98
16/02/2026;NAO ALIMENTO;NIDAL;18;5,25
16/02/2026;NAO ALIMENTO;NUJUD;1;1276,39
16/02/2026;NAO ALIMENTO;NUJUD;2;7714,21
16/02/2026;NAO ALIMENTO;NUJUD;3;18559,19
16/02/2026;NAO ALIMENTO;NUJUD;4;4004,47
16/02/2026;NAO ALIMENTO;NUJUD;5;1981,52
16/02/2026;NAO ALIMENTO;NUJUD;6;6062,58
16/02/2026;NAO ALIMENTO;NUJUD;7;2942,75
16/02/2026;NAO ALIMENTO;NUJUD;8;3218,63
16/02/2026;NAO ALIMENTO;NUJUD;11;6995,86
16/02/2026;NAO ALIMENTO;NUJUD;12;7274,78
16/02/2026;NAO ALIMENTO;NUJUD;13;12323,14
16/02/2026;NAO ALIMENTO;NUJUD;14;6231,41
16/02/2026;NAO ALIMENTO;NUJUD;17;5340,41
16/02/2026;NAO ALIMENTO;NUJUD;18;6747,27
16/02/2026;NAO ALIMENTO;SANDRO;2;137,04
16/02/2026;NAO ALIMENTO;SANDRO;3;735,69
16/02/2026;NAO ALIMENTO;SANDRO;4;45,68
16/02/2026;NAO ALIMENTO;SANDRO;5;167,94
16/02/2026;NAO ALIMENTO;SANDRO;6;195,93
16/02/2026;NAO ALIMENTO;SANDRO;7;83,97
16/02/2026;NAO ALIMENTO;SANDRO;8;101,66
16/02/2026;NAO ALIMENTO;SANDRO;11;56,7
16/02/2026;NAO ALIMENTO;SANDRO;12;206,75
16/02/2026;NAO ALIMENTO;SANDRO;13;144,43
16/02/2026;NAO ALIMENTO;SANDRO;14;55,98
16/02/2026;NAO ALIMENTO;SANDRO;18;180,62
16/02/2026;NAO ALIMENTO;WERTER;2;1150
16/02/2026;NAO ALIMENTO;WERTER;3;1242,5
16/02/2026;NAO ALIMENTO;WERTER;6;307,5
16/02/2026;NAO ALIMENTO;WERTER;8;442,5
16/02/2026;NAO ALIMENTO;WERTER;11;84,29
16/02/2026;NAO ALIMENTO;WERTER;12;789,29
16/02/2026;NAO ALIMENTO;WERTER;13;982,5
16/02/2026;NAO ALIMENTO;WERTER;14;790
16/02/2026;NAO ALIMENTO;WERTER;17;677,25
16/02/2026;NAO ALIMENTO;WERTER;18;364,79
16/02/2026;PERECIVEIS;LAURINDO;1;867,39
16/02/2026;PERECIVEIS;LAURINDO;2;30730,53
16/02/2026;PERECIVEIS;LAURINDO;3;61707,35
16/02/2026;PERECIVEIS;LAURINDO;4;26116,98
16/02/2026;PERECIVEIS;LAURINDO;5;16927,6
16/02/2026;PERECIVEIS;LAURINDO;6;25949,85
16/02/2026;PERECIVEIS;LAURINDO;7;17188,55
16/02/2026;PERECIVEIS;LAURINDO;8;12685,44
16/02/2026;PERECIVEIS;LAURINDO;11;24182,44
16/02/2026;PERECIVEIS;LAURINDO;12;32255,71
16/02/2026;PERECIVEIS;LAURINDO;13;32104,6
16/02/2026;PERECIVEIS;LAURINDO;14;24260,52
16/02/2026;PERECIVEIS;LAURINDO;17;25661,17
16/02/2026;PERECIVEIS;LAURINDO;18;20209,59
16/02/2026;PERECIVEIS;MODELO;1;7,79
16/02/2026;PERECIVEIS;MODELO;2;415,06
16/02/2026;PERECIVEIS;MODELO;3;1161,18
16/02/2026;PERECIVEIS;MODELO;4;395,24
16/02/2026;PERECIVEIS;MODELO;5;475,49
16/02/2026;PERECIVEIS;MODELO;6;232,54
16/02/2026;PERECIVEIS;MODELO;7;337,86
16/02/2026;PERECIVEIS;MODELO;8;276,08
16/02/2026;PERECIVEIS;MODELO;11;654,19
16/02/2026;PERECIVEIS;MODELO;12;707,07
16/02/2026;PERECIVEIS;MODELO;13;281,99
16/02/2026;PERECIVEIS;MODELO;14;401,25
16/02/2026;PERECIVEIS;MODELO;17;850,48
16/02/2026;PERECIVEIS;MODELO;18;698,97
16/02/2026;PERECIVEIS;NIDAL;1;15,77
16/02/2026;PERECIVEIS;NIDAL;2;16,98
16/02/2026;PERECIVEIS;NIDAL;3;16,97
16/02/2026;PERECIVEIS;NIDAL;4;16,97
16/02/2026;PERECIVEIS;NIDAL;6;9,98
16/02/2026;PERECIVEIS;NIDAL;8;35,76
16/02/2026;PERECIVEIS;NIDAL;11;5,49
16/02/2026;PERECIVEIS;NIDAL;12;16,47
16/02/2026;PERECIVEIS;NIDAL;13;58,29
16/02/2026;PERECIVEIS;NIDAL;14;10,78
16/02/2026;PERECIVEIS;NIDAL;17;26,07
16/02/2026;PERECIVEIS;NIDAL;18;30,2
16/02/2026;PERECIVEIS;SANDRO;1;5080,75
16/02/2026;PERECIVEIS;SANDRO;2;21700,98
16/02/2026;PERECIVEIS;SANDRO;3;41843,57
16/02/2026;PERECIVEIS;SANDRO;4;19226,29
16/02/2026;PERECIVEIS;SANDRO;5;14962,64
16/02/2026;PERECIVEIS;SANDRO;6;21792,52
16/02/2026;PERECIVEIS;SANDRO;7;16448,19
16/02/2026;PERECIVEIS;SANDRO;8;13284,62
16/02/2026;PERECIVEIS;SANDRO;11;29423,28
16/02/2026;PERECIVEIS;SANDRO;12;32504,02
16/02/2026;PERECIVEIS;SANDRO;13;20329,55
16/02/2026;PERECIVEIS;SANDRO;14;20246,93
16/02/2026;PERECIVEIS;SANDRO;17;34470,43
16/02/2026;PERECIVEIS;SANDRO;18;23344,69
16/02/2026;PERECIVEIS;WERTER;1;22,78
16/02/2026;PERECIVEIS;WERTER;2;29,98
16/02/2026;PERECIVEIS;WERTER;3;34,95
16/02/2026;PERECIVEIS;WERTER;4;14,98
16/02/2026;PERECIVEIS;WERTER;5;4,99
16/02/2026;PERECIVEIS;WERTER;6;9,98
16/02/2026;PERECIVEIS;WERTER;11;21,38
16/02/2026;PERECIVEIS;WERTER;12;39,98
16/02/2026;PERECIVEIS;WERTER;13;28,27
16/02/2026;PERECIVEIS;WERTER;14;35,17
16/02/2026;PERECIVEIS;WERTER;17;59,5
16/02/2026;PERECIVEIS;WERTER;18;43,4
16/02/2026;PERFUMARIA E LIMPEZA;BATISTA;1;4465,6
16/02/2026;PERFUMARIA E LIMPEZA;BATISTA;2;9147,44
16/02/2026;PERFUMARIA E LIMPEZA;BATISTA;3;17938,03
16/02/2026;PERFUMARIA E LIMPEZA;BATISTA;4;7415,8
16/02/2026;PERFUMARIA E LIMPEZA;BATISTA;5;5082,07
16/02/2026;PERFUMARIA E LIMPEZA;BATISTA;6;8781,28
16/02/2026;PERFUMARIA E LIMPEZA;BATISTA;7;6593,02
16/02/2026;PERFUMARIA E LIMPEZA;BATISTA;8;7454,66
16/02/2026;PERFUMARIA E LIMPEZA;BATISTA;11;7313,75
16/02/2026;PERFUMARIA E LIMPEZA;BATISTA;12;9371
16/02/2026;PERFUMARIA E LIMPEZA;BATISTA;13;26245,6
16/02/2026;PERFUMARIA E LIMPEZA;BATISTA;14;11723,65
16/02/2026;PERFUMARIA E LIMPEZA;BATISTA;17;29046,45
16/02/2026;PERFUMARIA E LIMPEZA;BATISTA;18;8759,5
16/02/2026;PERFUMARIA E LIMPEZA;MODELO;1;55
16/02/2026;PERFUMARIA E LIMPEZA;MODELO;12;173,96
16/02/2026;PERFUMARIA E LIMPEZA;MODELO;18;86,98
16/02/2026;PERFUMARIA E LIMPEZA;NUJUD;1;10,88
16/02/2026;PERFUMARIA E LIMPEZA;NUJUD;2;215,46
16/02/2026;PERFUMARIA E LIMPEZA;NUJUD;3;387,55
16/02/2026;PERFUMARIA E LIMPEZA;NUJUD;4;136,87
16/02/2026;PERFUMARIA E LIMPEZA;NUJUD;5;77,94
16/02/2026;PERFUMARIA E LIMPEZA;NUJUD;6;137,85
16/02/2026;PERFUMARIA E LIMPEZA;NUJUD;7;185,18
16/02/2026;PERFUMARIA E LIMPEZA;NUJUD;8;177,62
16/02/2026;PERFUMARIA E LIMPEZA;NUJUD;11;111,99
16/02/2026;PERFUMARIA E LIMPEZA;NUJUD;12;178,55
16/02/2026;PERFUMARIA E LIMPEZA;NUJUD;13;273,55
16/02/2026;PERFUMARIA E LIMPEZA;NUJUD;14;114,9
16/02/2026;PERFUMARIA E LIMPEZA;NUJUD;17;215,61
16/02/2026;PERFUMARIA E LIMPEZA;NUJUD;18;207,37
16/02/2026;PERFUMARIA E LIMPEZA;SANDRO;3;11,99
16/02/2026;PERFUMARIA E LIMPEZA;SANDRO;14;35,97
16/02/2026;PRODUTOS PET;BATISTA;1;51,88
16/02/2026;PRODUTOS PET;BATISTA;2;959,98
16/02/2026;PRODUTOS PET;BATISTA;3;4269,36
16/02/2026;PRODUTOS PET;BATISTA;4;906,68
16/02/2026;PRODUTOS PET;BATISTA;5;746,86
16/02/2026;PRODUTOS PET;BATISTA;6;1990,83
16/02/2026;PRODUTOS PET;BATISTA;7;718,97
16/02/2026;PRODUTOS PET;BATISTA;8;476,62
16/02/2026;PRODUTOS PET;BATISTA;11;1532,79
16/02/2026;PRODUTOS PET;BATISTA;12;1412,35
16/02/2026;PRODUTOS PET;BATISTA;13;1397,91
16/02/2026;PRODUTOS PET;BATISTA;14;1072,67
16/02/2026;PRODUTOS PET;BATISTA;17;1109,61
16/02/2026;PRODUTOS PET;BATISTA;18;2038,47
16/02/2026;PRODUTOS PET;NIDAL;2;29,8
16/02/2026;PRODUTOS PET;NIDAL;3;44,97
16/02/2026;PRODUTOS PET;NIDAL;5;29,98
16/02/2026;PRODUTOS PET;NIDAL;8;74,77
16/02/2026;PRODUTOS PET;NIDAL;12;31,8
16/02/2026;PRODUTOS PET;NIDAL;14;14,99
16/02/2026;PRODUTOS PET;NUJUD;2;49,97
16/02/2026;PRODUTOS PET;NUJUD;3;12,99
16/02/2026;PRODUTOS PET;NUJUD;8;12,99
16/02/2026;PRODUTOS PET;NUJUD;12;19,98
16/02/2026;PRODUTOS PET;NUJUD;13;74,94
16/02/2026;PRODUTOS PET;NUJUD;14;12,99
16/02/2026;PRODUTOS PET;NUJUD;17;9,99
16/02/2026;PRODUTOS PET;NUJUD;18;9,99
17/02/2026;A CLASSIFICAR;BATISTA;5;15,79
17/02/2026;A CLASSIFICAR;BATISTA;11;16,9
17/02/2026;A CLASSIFICAR;BATISTA;12;16,9
17/02/2026;A CLASSIFICAR;BATISTA;13;15,79
17/02/2026;BEBIDAS;NICOLAS;1;1797,14
17/02/2026;BEBIDAS;NICOLAS;2;14152,5
17/02/2026;BEBIDAS;NICOLAS;3;26562,83
17/02/2026;BEBIDAS;NICOLAS;4;6281,07
17/02/2026;BEBIDAS;NICOLAS;5;7103,51
17/02/2026;BEBIDAS;NICOLAS;6;15563,59
17/02/2026;BEBIDAS;NICOLAS;7;7010,51
17/02/2026;BEBIDAS;NICOLAS;8;6847,97
17/02/2026;BEBIDAS;NICOLAS;11;13479,86
17/02/2026;BEBIDAS;NICOLAS;12;8939,91
17/02/2026;BEBIDAS;NICOLAS;13;9064,5
17/02/2026;BEBIDAS;NICOLAS;14;12221,51
17/02/2026;BEBIDAS;NICOLAS;17;7994,31
17/02/2026;BEBIDAS;NICOLAS;18;6623,63
17/02/2026;MERCEARIA;LAURINDO;11;2,95
17/02/2026;MERCEARIA;LAURINDO;14;29,95
17/02/2026;MERCEARIA;MODELO;18;7,99
17/02/2026;MERCEARIA;NICOLAS;3;35,97
17/02/2026;MERCEARIA;NICOLAS;12;51,6
17/02/2026;MERCEARIA;NIDAL;1;1369,93
17/02/2026;MERCEARIA;NIDAL;2;6240,49
17/02/2026;MERCEARIA;NIDAL;3;13300,04
17/02/2026;MERCEARIA;NIDAL;4;3491,6
17/02/2026;MERCEARIA;NIDAL;5;4189,11
17/02/2026;MERCEARIA;NIDAL;6;8476,23
17/02/2026;MERCEARIA;NIDAL;7;5663,24
17/02/2026;MERCEARIA;NIDAL;8;3296,43
17/02/2026;MERCEARIA;NIDAL;11;6093,76
17/02/2026;MERCEARIA;NIDAL;12;6833,42
17/02/2026;MERCEARIA;NIDAL;13;6116,57
17/02/2026;MERCEARIA;NIDAL;14;5748,69
17/02/2026;MERCEARIA;NIDAL;17;11263,51
17/02/2026;MERCEARIA;NIDAL;18;4337,83
17/02/2026;MERCEARIA;SANDRO;2;102,03
17/02/2026;MERCEARIA;SANDRO;3;312,72
17/02/2026;MERCEARIA;SANDRO;4;64,12
17/02/2026;MERCEARIA;SANDRO;5;56
17/02/2026;MERCEARIA;SANDRO;6;176,94
17/02/2026;MERCEARIA;SANDRO;7;36,7
17/02/2026;MERCEARIA;SANDRO;8;19,54
17/02/2026;MERCEARIA;SANDRO;11;17,78
17/02/2026;MERCEARIA;SANDRO;12;35,76
17/02/2026;MERCEARIA;SANDRO;13;25,5
17/02/2026;MERCEARIA;SANDRO;14;171,16
17/02/2026;MERCEARIA;SANDRO;17;97,24
17/02/2026;MERCEARIA;SANDRO;18;148,45
17/02/2026;MERCEARIA;WERTER;1;2725,87
17/02/2026;MERCEARIA;WERTER;2;11782,94
17/02/2026;MERCEARIA;WERTER;3;25294,65
17/02/2026;MERCEARIA;WERTER;4;6584,83
17/02/2026;MERCEARIA;WERTER;5;7354,17
17/02/2026;MERCEARIA;WERTER;6;13003,51
17/02/2026;MERCEARIA;WERTER;7;8858,29
17/02/2026;MERCEARIA;WERTER;8;6822,68
17/02/2026;MERCEARIA;WERTER;11;7303,9
17/02/2026;MERCEARIA;WERTER;12;10726,88
17/02/2026;MERCEARIA;WERTER;13;12516,64
17/02/2026;MERCEARIA;WERTER;14;10787,23
17/02/2026;MERCEARIA;WERTER;17;19468,66
17/02/2026;MERCEARIA;WERTER;18;7859,16
17/02/2026;NAO ALIMENTO;BATISTA;1;6,45
17/02/2026;NAO ALIMENTO;BATISTA;2;44,06
17/02/2026;NAO ALIMENTO;BATISTA;3;441,71
17/02/2026;NAO ALIMENTO;BATISTA;4;183,26
17/02/2026;NAO ALIMENTO;BATISTA;5;109,99
17/02/2026;NAO ALIMENTO;BATISTA;6;99,92
17/02/2026;NAO ALIMENTO;BATISTA;7;132,88
17/02/2026;NAO ALIMENTO;BATISTA;8;99,93
17/02/2026;NAO ALIMENTO;BATISTA;11;107,6
17/02/2026;NAO ALIMENTO;BATISTA;12;118,89
17/02/2026;NAO ALIMENTO;BATISTA;13;153,82
17/02/2026;NAO ALIMENTO;BATISTA;14;297,47
17/02/2026;NAO ALIMENTO;BATISTA;17;677,52
17/02/2026;NAO ALIMENTO;BATISTA;18;226,02
17/02/2026;NAO ALIMENTO;MODELO;17;48,5
17/02/2026;NAO ALIMENTO;NICOLAS;3;4
17/02/2026;NAO ALIMENTO;NICOLAS;6;4
17/02/2026;NAO ALIMENTO;NICOLAS;12;3,5
17/02/2026;NAO ALIMENTO;NIDAL;3;4,99
17/02/2026;NAO ALIMENTO;NIDAL;4;4,99
17/02/2026;NAO ALIMENTO;NIDAL;6;9,98
17/02/2026;NAO ALIMENTO;NIDAL;7;4,99
17/02/2026;NAO ALIMENTO;NIDAL;8;14,97
17/02/2026;NAO ALIMENTO;NIDAL;11;10,98
17/02/2026;NAO ALIMENTO;NIDAL;12;5,49
17/02/2026;NAO ALIMENTO;NIDAL;13;21
17/02/2026;NAO ALIMENTO;NIDAL;14;19,96
17/02/2026;NAO ALIMENTO;NUJUD;1;741,47
17/02/2026;NAO ALIMENTO;NUJUD;2;9757,53
17/02/2026;NAO ALIMENTO;NUJUD;3;19990,97
17/02/2026;NAO ALIMENTO;NUJUD;4;1500,6
17/02/2026;NAO ALIMENTO;NUJUD;5;3847,42
17/02/2026;NAO ALIMENTO;NUJUD;6;6787,91
17/02/2026;NAO ALIMENTO;NUJUD;7;4290,04
17/02/2026;NAO ALIMENTO;NUJUD;8;3236,86
17/02/2026;NAO ALIMENTO;NUJUD;11;3205,96
17/02/2026;NAO ALIMENTO;NUJUD;12;4496,45
17/02/2026;NAO ALIMENTO;NUJUD;13;9114,07
17/02/2026;NAO ALIMENTO;NUJUD;14;5914,41
17/02/2026;NAO ALIMENTO;NUJUD;17;5617,88
17/02/2026;NAO ALIMENTO;NUJUD;18;5378,32
17/02/2026;NAO ALIMENTO;SANDRO;2;117,75
17/02/2026;NAO ALIMENTO;SANDRO;3;703,67
17/02/2026;NAO ALIMENTO;SANDRO;4;83,97
17/02/2026;NAO ALIMENTO;SANDRO;5;111,96
17/02/2026;NAO ALIMENTO;SANDRO;6;212,92
17/02/2026;NAO ALIMENTO;SANDRO;7;111,96
17/02/2026;NAO ALIMENTO;SANDRO;8;53,07
17/02/2026;NAO ALIMENTO;SANDRO;11;200,18
17/02/2026;NAO ALIMENTO;SANDRO;12;105,89
17/02/2026;NAO ALIMENTO;SANDRO;13;221,01
17/02/2026;NAO ALIMENTO;SANDRO;14;195,93
17/02/2026;NAO ALIMENTO;SANDRO;17;27,99
17/02/2026;NAO ALIMENTO;SANDRO;18;101,45
17/02/2026;NAO ALIMENTO;WERTER;2;700
17/02/2026;NAO ALIMENTO;WERTER;3;795
17/02/2026;NAO ALIMENTO;WERTER;6;331,79
17/02/2026;NAO ALIMENTO;WERTER;8;75
17/02/2026;NAO ALIMENTO;WERTER;12;554,79
17/02/2026;NAO ALIMENTO;WERTER;13;1139,27
17/02/2026;NAO ALIMENTO;WERTER;14;567,5
17/02/2026;NAO ALIMENTO;WERTER;17;510,13
17/02/2026;NAO ALIMENTO;WERTER;18;150
17/02/2026;PERECIVEIS;LAURINDO;1;534,1
17/02/2026;PERECIVEIS;LAURINDO;2;29138,18
17/02/2026;PERECIVEIS;LAURINDO;3;61523,28
17/02/2026;PERECIVEIS;LAURINDO;4;17440,56
17/02/2026;PERECIVEIS;LAURINDO;5;19175,75
17/02/2026;PERECIVEIS;LAURINDO;6;31704,07
