DIA_VENDA	DEPARTAMENTO	COMPRADOR	LOJA	VLR_VENDAS
12/04/2026	MERCEARIA	NIDAL	17	9339,42
12/04/2026	MERCEARIA	NIDAL	18	6109,57
12/04/2026	MERCEARIA	SANDRO	2	209,64
12/04/2026	MERCEARIA	SANDRO	3	191,35
12/04/2026	MERCEARIA	SANDRO	4	23,5
12/04/2026	MERCEARIA	SANDRO	5	91,74
12/04/2026	MERCEARIA	SANDRO	6	84,16
12/04/2026	MERCEARIA	SANDRO	7	35,25
12/04/2026	MERCEARIA	SANDRO	8	17,35
12/04/2026	MERCEARIA	SANDRO	13	29,62
12/04/2026	MERCEARIA	SANDRO	14	153,43
12/04/2026	MERCEARIA	SANDRO	17	160,84
12/04/2026	MERCEARIA	SANDRO	18	95,39
12/04/2026	MERCEARIA	WERTER	2	11889,49
12/04/2026	MERCEARIA	WERTER	3	22576,26
12/04/2026	MERCEARIA	WERTER	4	3400,78
12/04/2026	MERCEARIA	WERTER	5	8671,09
12/04/2026	MERCEARIA	WERTER	6	12564,11
12/04/2026	MERCEARIA	WERTER	7	9485,38
12/04/2026	MERCEARIA	WERTER	8	2541,16
12/04/2026	MERCEARIA	WERTER	11	6807,1
12/04/2026	MERCEARIA	WERTER	12	7619,6
12/04/2026	MERCEARIA	WERTER	13	9711,71
12/04/2026	MERCEARIA	WERTER	14	10653,44
12/04/2026	MERCEARIA	WERTER	17	13815,75
12/04/2026	MERCEARIA	WERTER	18	7029,57
12/04/2026	NAO ALIMENTO	BATISTA	2	231,48
12/04/2026	NAO ALIMENTO	BATISTA	3	279,85
12/04/2026	NAO ALIMENTO	BATISTA	4	45,42
12/04/2026	NAO ALIMENTO	BATISTA	5	173,01
12/04/2026	NAO ALIMENTO	BATISTA	6	217,56
12/04/2026	NAO ALIMENTO	BATISTA	7	98,49
12/04/2026	NAO ALIMENTO	BATISTA	8	75,57
12/04/2026	NAO ALIMENTO	BATISTA	11	63,86
12/04/2026	NAO ALIMENTO	BATISTA	12	63,04
12/04/2026	NAO ALIMENTO	BATISTA	13	208,6
12/04/2026	NAO ALIMENTO	BATISTA	14	158,83
12/04/2026	NAO ALIMENTO	BATISTA	17	941,57
12/04/2026	NAO ALIMENTO	BATISTA	18	137,56
12/04/2026	NAO ALIMENTO	NICOLAS	3	1299,9
12/04/2026	NAO ALIMENTO	NICOLAS	4	4
12/04/2026	NAO ALIMENTO	NICOLAS	5	4
12/04/2026	NAO ALIMENTO	NICOLAS	12	17,5
12/04/2026	NAO ALIMENTO	NIDAL	2	19,96
12/04/2026	NAO ALIMENTO	NIDAL	3	24,95
12/04/2026	NAO ALIMENTO	NIDAL	5	9,98
12/04/2026	NAO ALIMENTO	NIDAL	6	14,97
12/04/2026	NAO ALIMENTO	NIDAL	7	14,97
12/04/2026	NAO ALIMENTO	NIDAL	11	10,98
12/04/2026	NAO ALIMENTO	NIDAL	13	5,25
12/04/2026	NAO ALIMENTO	NIDAL	17	82,35
12/04/2026	NAO ALIMENTO	NUJUD	2	3217,06
12/04/2026	NAO ALIMENTO	NUJUD	3	5590,51
12/04/2026	NAO ALIMENTO	NUJUD	4	567,44
12/04/2026	NAO ALIMENTO	NUJUD	5	1449,17
12/04/2026	NAO ALIMENTO	NUJUD	6	2070,58
12/04/2026	NAO ALIMENTO	NUJUD	7	1973,21
12/04/2026	NAO ALIMENTO	NUJUD	8	532,24
12/04/2026	NAO ALIMENTO	NUJUD	11	1023,48
12/04/2026	NAO ALIMENTO	NUJUD	12	1144,71
12/04/2026	NAO ALIMENTO	NUJUD	13	2188,23
12/04/2026	NAO ALIMENTO	NUJUD	14	2241,25
12/04/2026	NAO ALIMENTO	NUJUD	17	1903,5
12/04/2026	NAO ALIMENTO	NUJUD	18	1853,31
12/04/2026	NAO ALIMENTO	SANDRO	2	587,23
12/04/2026	NAO ALIMENTO	SANDRO	3	1338,04
12/04/2026	NAO ALIMENTO	SANDRO	4	145,33
12/04/2026	NAO ALIMENTO	SANDRO	5	605,16
12/04/2026	NAO ALIMENTO	SANDRO	6	749,64
12/04/2026	NAO ALIMENTO	SANDRO	7	447,69
12/04/2026	NAO ALIMENTO	SANDRO	8	127,94
12/04/2026	NAO ALIMENTO	SANDRO	11	249,79
12/04/2026	NAO ALIMENTO	SANDRO	12	221,38
12/04/2026	NAO ALIMENTO	SANDRO	13	313,82
12/04/2026	NAO ALIMENTO	SANDRO	14	546,74
12/04/2026	NAO ALIMENTO	SANDRO	18	331,15
12/04/2026	NAO ALIMENTO	WERTER	2	564,79
12/04/2026	NAO ALIMENTO	WERTER	3	1030
12/04/2026	NAO ALIMENTO	WERTER	4	9,29
12/04/2026	NAO ALIMENTO	WERTER	6	415
12/04/2026	NAO ALIMENTO	WERTER	7	12,9
12/04/2026	NAO ALIMENTO	WERTER	11	350
12/04/2026	NAO ALIMENTO	WERTER	12	84,89
12/04/2026	NAO ALIMENTO	WERTER	13	9,19
12/04/2026	NAO ALIMENTO	WERTER	14	185
12/04/2026	NAO ALIMENTO	WERTER	17	99,79
12/04/2026	NAO ALIMENTO	WERTER	18	155
12/04/2026	PERECIVEIS	LAURINDO	2	41171,28
12/04/2026	PERECIVEIS	LAURINDO	3	70943,55
12/04/2026	PERECIVEIS	LAURINDO	4	12431,69
12/04/2026	PERECIVEIS	LAURINDO	5	25074,65
12/04/2026	PERECIVEIS	LAURINDO	6	39047,81
12/04/2026	PERECIVEIS	LAURINDO	7	28620,3
12/04/2026	PERECIVEIS	LAURINDO	8	7994,61
12/04/2026	PERECIVEIS	LAURINDO	11	20576,91
12/04/2026	PERECIVEIS	LAURINDO	12	22946,16
12/04/2026	PERECIVEIS	LAURINDO	13	24286,91
12/04/2026	PERECIVEIS	LAURINDO	14	32347,87
12/04/2026	PERECIVEIS	LAURINDO	17	19046,59
12/04/2026	PERECIVEIS	LAURINDO	18	18445,63
12/04/2026	PERECIVEIS	MODELO	2	178,11
12/04/2026	PERECIVEIS	MODELO	3	543,58
12/04/2026	PERECIVEIS	MODELO	4	92,42
12/04/2026	PERECIVEIS	MODELO	5	199,02
12/04/2026	PERECIVEIS	MODELO	6	351,4
12/04/2026	PERECIVEIS	MODELO	7	257,62
12/04/2026	PERECIVEIS	MODELO	8	136,76
12/04/2026	PERECIVEIS	MODELO	11	84,64
12/04/2026	PERECIVEIS	MODELO	12	262,71
12/04/2026	PERECIVEIS	MODELO	13	74,72
12/04/2026	PERECIVEIS	MODELO	14	441,63
12/04/2026	PERECIVEIS	MODELO	17	159,74
12/04/2026	PERECIVEIS	MODELO	18	177,85
12/04/2026	PERECIVEIS	NIDAL	2	45,12
12/04/2026	PERECIVEIS	NIDAL	3	195,83
12/04/2026	PERECIVEIS	NIDAL	4	24,95
12/04/2026	PERECIVEIS	NIDAL	5	16,57
12/04/2026	PERECIVEIS	NIDAL	6	57,1
12/04/2026	PERECIVEIS	NIDAL	7	54,7
12/04/2026	PERECIVEIS	NIDAL	8	4,99
12/04/2026	PERECIVEIS	NIDAL	11	30,35
12/04/2026	PERECIVEIS	NIDAL	12	15,97
12/04/2026	PERECIVEIS	NIDAL	13	10,24
12/04/2026	PERECIVEIS	NIDAL	14	41,92
12/04/2026	PERECIVEIS	NIDAL	17	46,14
12/04/2026	PERECIVEIS	NIDAL	18	33,94
12/04/2026	PERECIVEIS	SANDRO	2	24217,46
12/04/2026	PERECIVEIS	SANDRO	3	46390,49
12/04/2026	PERECIVEIS	SANDRO	4	7186,2
12/04/2026	PERECIVEIS	SANDRO	5	15688,97
12/04/2026	PERECIVEIS	SANDRO	6	27014,64
12/04/2026	PERECIVEIS	SANDRO	7	21594,65
12/04/2026	PERECIVEIS	SANDRO	8	5968,09
12/04/2026	PERECIVEIS	SANDRO	11	17684,71
12/04/2026	PERECIVEIS	SANDRO	12	13938,19
12/04/2026	PERECIVEIS	SANDRO	13	14100,32
12/04/2026	PERECIVEIS	SANDRO	14	18936,57
12/04/2026	PERECIVEIS	SANDRO	17	19849,16
12/04/2026	PERECIVEIS	SANDRO	18	18784,63
12/04/2026	PERECIVEIS	WERTER	2	102,99
12/04/2026	PERECIVEIS	WERTER	3	19,74
12/04/2026	PERECIVEIS	WERTER	5	11,57
12/04/2026	PERECIVEIS	WERTER	7	26,64
12/04/2026	PERECIVEIS	WERTER	11	9,87
12/04/2026	PERECIVEIS	WERTER	12	119,94
12/04/2026	PERECIVEIS	WERTER	14	9,98
12/04/2026	PERECIVEIS	WERTER	18	23,35
12/04/2026	PERFUMARIA E LIMPEZA	BATISTA	2	7811,31
12/04/2026	PERFUMARIA E LIMPEZA	BATISTA	3	18368,25
12/04/2026	PERFUMARIA E LIMPEZA	BATISTA	4	1834,61
12/04/2026	PERFUMARIA E LIMPEZA	BATISTA	5	5231,83
12/04/2026	PERFUMARIA E LIMPEZA	BATISTA	6	8507,59
12/04/2026	PERFUMARIA E LIMPEZA	BATISTA	7	7621,77
12/04/2026	PERFUMARIA E LIMPEZA	BATISTA	8	1706,46
12/04/2026	PERFUMARIA E LIMPEZA	BATISTA	11	5367,3
12/04/2026	PERFUMARIA E LIMPEZA	BATISTA	12	4653,34
12/04/2026	PERFUMARIA E LIMPEZA	BATISTA	13	9513,2
12/04/2026	PERFUMARIA E LIMPEZA	BATISTA	14	9512,36
12/04/2026	PERFUMARIA E LIMPEZA	BATISTA	17	16199,06
12/04/2026	PERFUMARIA E LIMPEZA	BATISTA	18	5757,63
12/04/2026	PERFUMARIA E LIMPEZA	MODELO	17	3,49
12/04/2026	PERFUMARIA E LIMPEZA	NUJUD	2	207,78
12/04/2026	PERFUMARIA E LIMPEZA	NUJUD	3	225,76
12/04/2026	PERFUMARIA E LIMPEZA	NUJUD	5	120,88
12/04/2026	PERFUMARIA E LIMPEZA	NUJUD	6	250,78
12/04/2026	PERFUMARIA E LIMPEZA	NUJUD	7	140,8
12/04/2026	PERFUMARIA E LIMPEZA	NUJUD	8	50,96
12/04/2026	PERFUMARIA E LIMPEZA	NUJUD	11	107,11
12/04/2026	PERFUMARIA E LIMPEZA	NUJUD	12	128,31
12/04/2026	PERFUMARIA E LIMPEZA	NUJUD	13	335,87
12/04/2026	PERFUMARIA E LIMPEZA	NUJUD	14	253,63
12/04/2026	PERFUMARIA E LIMPEZA	NUJUD	17	226,74
12/04/2026	PERFUMARIA E LIMPEZA	NUJUD	18	120,7
12/04/2026	PERFUMARIA E LIMPEZA	SANDRO	3	12,29
12/04/2026	PERFUMARIA E LIMPEZA	SANDRO	6	12,29
12/04/2026	PERFUMARIA E LIMPEZA	SANDRO	17	24,58
12/04/2026	PRODUTOS PET	BATISTA	2	1430,81
12/04/2026	PRODUTOS PET	BATISTA	3	3822,52
12/04/2026	PRODUTOS PET	BATISTA	4	321,24
12/04/2026	PRODUTOS PET	BATISTA	5	1103,42
12/04/2026	PRODUTOS PET	BATISTA	6	1739,69
12/04/2026	PRODUTOS PET	BATISTA	7	1205,05
12/04/2026	PRODUTOS PET	BATISTA	8	83,69
12/04/2026	PRODUTOS PET	BATISTA	11	782,27
12/04/2026	PRODUTOS PET	BATISTA	12	690,62
12/04/2026	PRODUTOS PET	BATISTA	13	1007,97
12/04/2026	PRODUTOS PET	BATISTA	14	1579,83
12/04/2026	PRODUTOS PET	BATISTA	17	975,54
12/04/2026	PRODUTOS PET	BATISTA	18	975,08
12/04/2026	PRODUTOS PET	NIDAL	3	14,99
12/04/2026	PRODUTOS PET	NIDAL	12	15,9
12/04/2026	PRODUTOS PET	NIDAL	13	31,8
12/04/2026	PRODUTOS PET	NIDAL	14	29,8
12/04/2026	PRODUTOS PET	NIDAL	18	47,7
12/04/2026	PRODUTOS PET	NUJUD	3	9,99
12/04/2026	PRODUTOS PET	NUJUD	5	12,99
12/04/2026	PRODUTOS PET	NUJUD	6	19,98
12/04/2026	PRODUTOS PET	NUJUD	12	14,99
12/04/2026	PRODUTOS PET	NUJUD	14	35,98
12/04/2026	PRODUTOS PET	NUJUD	18	14,99
13/04/2026	BEBIDAS	NICOLAS	1	776,08
13/04/2026	BEBIDAS	NICOLAS	2	7751,04
13/04/2026	BEBIDAS	NICOLAS	3	15137,21
13/04/2026	BEBIDAS	NICOLAS	4	7226,16
13/04/2026	BEBIDAS	NICOLAS	5	4322,52
13/04/2026	BEBIDAS	NICOLAS	6	7908,78
13/04/2026	BEBIDAS	NICOLAS	7	3845,27
13/04/2026	BEBIDAS	NICOLAS	8	5637,54
13/04/2026	BEBIDAS	NICOLAS	11	10544,93
13/04/2026	BEBIDAS	NICOLAS	12	8649,13
13/04/2026	BEBIDAS	NICOLAS	13	17083,21
13/04/2026	BEBIDAS	NICOLAS	14	6379,08
13/04/2026	BEBIDAS	NICOLAS	17	4774,04
13/04/2026	BEBIDAS	NICOLAS	18	5965,06
13/04/2026	MERCEARIA	LAURINDO	11	6,62
13/04/2026	MERCEARIA	LAURINDO	14	5,99
13/04/2026	MERCEARIA	NICOLAS	13	12,9
13/04/2026	MERCEARIA	NIDAL	1	1917,09
13/04/2026	MERCEARIA	NIDAL	2	8316,1
13/04/2026	MERCEARIA	NIDAL	3	17137,72
13/04/2026	MERCEARIA	NIDAL	4	6341,49
13/04/2026	MERCEARIA	NIDAL	5	5792,82
13/04/2026	MERCEARIA	NIDAL	6	9270,41
13/04/2026	MERCEARIA	NIDAL	7	6742
13/04/2026	MERCEARIA	NIDAL	8	5665,59
13/04/2026	MERCEARIA	NIDAL	11	12286,46
13/04/2026	MERCEARIA	NIDAL	12	10761,54
13/04/2026	MERCEARIA	NIDAL	13	9551,95
13/04/2026	MERCEARIA	NIDAL	14	4509,17
13/04/2026	MERCEARIA	NIDAL	17	9136,18
13/04/2026	MERCEARIA	NIDAL	18	7568,45
13/04/2026	MERCEARIA	SANDRO	2	91,53
13/04/2026	MERCEARIA	SANDRO	3	136,62
13/04/2026	MERCEARIA	SANDRO	4	80,85
13/04/2026	MERCEARIA	SANDRO	5	48,68
13/04/2026	MERCEARIA	SANDRO	6	12,72
13/04/2026	MERCEARIA	SANDRO	7	68,74
13/04/2026	MERCEARIA	SANDRO	8	14,99
13/04/2026	MERCEARIA	SANDRO	11	7,46
13/04/2026	MERCEARIA	SANDRO	12	31,57
13/04/2026	MERCEARIA	SANDRO	13	9,06
13/04/2026	MERCEARIA	SANDRO	14	89,37
13/04/2026	MERCEARIA	SANDRO	17	54,38
13/04/2026	MERCEARIA	SANDRO	18	284,17
13/04/2026	MERCEARIA	WERTER	1	3220,69
13/04/2026	MERCEARIA	WERTER	2	9656
13/04/2026	MERCEARIA	WERTER	3	23808,41
13/04/2026	MERCEARIA	WERTER	4	10473,06
13/04/2026	MERCEARIA	WERTER	5	6563,16
13/04/2026	MERCEARIA	WERTER	6	10547,61
13/04/2026	MERCEARIA	WERTER	7	7255,2
13/04/2026	MERCEARIA	WERTER	8	6535,54
13/04/2026	MERCEARIA	WERTER	11	13845,94
13/04/2026	MERCEARIA	WERTER	12	12913,22
13/04/2026	MERCEARIA	WERTER	13	12763,38
13/04/2026	MERCEARIA	WERTER	14	8403,7
13/04/2026	MERCEARIA	WERTER	17	11941,48
13/04/2026	MERCEARIA	WERTER	18	9863,1
13/04/2026	NAO ALIMENTO	BATISTA	1	4,17
13/04/2026	NAO ALIMENTO	BATISTA	2	188,6
13/04/2026	NAO ALIMENTO	BATISTA	3	297,73
13/04/2026	NAO ALIMENTO	BATISTA	4	162,83
13/04/2026	NAO ALIMENTO	BATISTA	5	80,96
13/04/2026	NAO ALIMENTO	BATISTA	6	161,94
13/04/2026	NAO ALIMENTO	BATISTA	7	157,56
13/04/2026	NAO ALIMENTO	BATISTA	8	191,8
13/04/2026	NAO ALIMENTO	BATISTA	11	234,78
13/04/2026	NAO ALIMENTO	BATISTA	12	116,04
13/04/2026	NAO ALIMENTO	BATISTA	13	313,74
13/04/2026	NAO ALIMENTO	BATISTA	14	147,74
13/04/2026	NAO ALIMENTO	BATISTA	17	367,95
13/04/2026	NAO ALIMENTO	BATISTA	18	92,62
13/04/2026	NAO ALIMENTO	MODELO	17	126,5
13/04/2026	NAO ALIMENTO	NICOLAS	3	4033,69
13/04/2026	NAO ALIMENTO	NICOLAS	7	4
13/04/2026	NAO ALIMENTO	NIDAL	2	9,98
13/04/2026	NAO ALIMENTO	NIDAL	3	29,94
13/04/2026	NAO ALIMENTO	NIDAL	4	14,97
13/04/2026	NAO ALIMENTO	NIDAL	7	4,99
13/04/2026	NAO ALIMENTO	NIDAL	13	21
13/04/2026	NAO ALIMENTO	NIDAL	17	5,49
13/04/2026	NAO ALIMENTO	NIDAL	18	10,5
13/04/2026	NAO ALIMENTO	NUJUD	1	535,12
13/04/2026	NAO ALIMENTO	NUJUD	2	1990,82
13/04/2026	NAO ALIMENTO	NUJUD	3	5021,24
13/04/2026	NAO ALIMENTO	NUJUD	4	1095,67
13/04/2026	NAO ALIMENTO	NUJUD	5	1239,37
13/04/2026	NAO ALIMENTO	NUJUD	6	2174,53
13/04/2026	NAO ALIMENTO	NUJUD	7	1556,32
13/04/2026	NAO ALIMENTO	NUJUD	8	1678,51
13/04/2026	NAO ALIMENTO	NUJUD	11	2313,1
13/04/2026	NAO ALIMENTO	NUJUD	12	2210,05
13/04/2026	NAO ALIMENTO	NUJUD	13	3208,27
13/04/2026	NAO ALIMENTO	NUJUD	14	1668,26
13/04/2026	NAO ALIMENTO	NUJUD	17	1297,18
13/04/2026	NAO ALIMENTO	NUJUD	18	1791,1
13/04/2026	NAO ALIMENTO	SANDRO	3	150,94
13/04/2026	NAO ALIMENTO	SANDRO	5	17,49
13/04/2026	NAO ALIMENTO	SANDRO	6	98,95
13/04/2026	NAO ALIMENTO	SANDRO	11	52,47
13/04/2026	NAO ALIMENTO	SANDRO	12	34,98
13/04/2026	NAO ALIMENTO	SANDRO	13	46,44
13/04/2026	NAO ALIMENTO	SANDRO	14	179,93
13/04/2026	NAO ALIMENTO	SANDRO	18	87,45
13/04/2026	NAO ALIMENTO	WERTER	2	837,9
13/04/2026	NAO ALIMENTO	WERTER	3	1315
13/04/2026	NAO ALIMENTO	WERTER	4	51,6
13/04/2026	NAO ALIMENTO	WERTER	5	22,19
13/04/2026	NAO ALIMENTO	WERTER	6	125
13/04/2026	NAO ALIMENTO	WERTER	8	512,5
13/04/2026	NAO ALIMENTO	WERTER	11	7,39
13/04/2026	NAO ALIMENTO	WERTER	12	517,5
13/04/2026	NAO ALIMENTO	WERTER	13	487,39
13/04/2026	NAO ALIMENTO	WERTER	14	292,5
13/04/2026	NAO ALIMENTO	WERTER	17	99,79
13/04/2026	NAO ALIMENTO	WERTER	18	297,29
13/04/2026	PERECIVEIS	LAURINDO	1	705,6
13/04/2026	PERECIVEIS	LAURINDO	2	24008,21
13/04/2026	PERECIVEIS	LAURINDO	3	52056,95
13/04/2026	PERECIVEIS	LAURINDO	4	27248,39
13/04/2026	PERECIVEIS	LAURINDO	5	16245,55
13/04/2026	PERECIVEIS	LAURINDO	6	22534,7
13/04/2026	PERECIVEIS	LAURINDO	7	15742,94
13/04/2026	PERECIVEIS	LAURINDO	8	11613,96
13/04/2026	PERECIVEIS	LAURINDO	11	27493,71
13/04/2026	PERECIVEIS	LAURINDO	12	34877,09
13/04/2026	PERECIVEIS	LAURINDO	13	27325,37
13/04/2026	PERECIVEIS	LAURINDO	14	20967,22
13/04/2026	PERECIVEIS	LAURINDO	17	19392,17
13/04/2026	PERECIVEIS	LAURINDO	18	15498,73
13/04/2026	PERECIVEIS	MODELO	1	15,58
13/04/2026	PERECIVEIS	MODELO	2	471,4
13/04/2026	PERECIVEIS	MODELO	3	836,67
13/04/2026	PERECIVEIS	MODELO	4	834,07
13/04/2026	PERECIVEIS	MODELO	5	245,25
13/04/2026	PERECIVEIS	MODELO	6	389,19
13/04/2026	PERECIVEIS	MODELO	7	229,08
13/04/2026	PERECIVEIS	MODELO	8	301,46
13/04/2026	PERECIVEIS	MODELO	11	586,3
13/04/2026	PERECIVEIS	MODELO	12	1667,47
13/04/2026	PERECIVEIS	MODELO	13	745,82
13/04/2026	PERECIVEIS	MODELO	14	397,27
13/04/2026	PERECIVEIS	MODELO	17	571,03
13/04/2026	PERECIVEIS	MODELO	18	528,38
13/04/2026	PERECIVEIS	NIDAL	2	106,39
13/04/2026	PERECIVEIS	NIDAL	3	157,7
13/04/2026	PERECIVEIS	NIDAL	4	33,94
13/04/2026	PERECIVEIS	NIDAL	5	68,68
13/04/2026	PERECIVEIS	NIDAL	6	40,53
13/04/2026	PERECIVEIS	NIDAL	7	51,72
13/04/2026	PERECIVEIS	NIDAL	8	34,93
13/04/2026	PERECIVEIS	NIDAL	11	24,95
13/04/2026	PERECIVEIS	NIDAL	12	40,23
13/04/2026	PERECIVEIS	NIDAL	13	73,83
13/04/2026	PERECIVEIS	NIDAL	14	21,96
13/04/2026	PERECIVEIS	NIDAL	17	33,84
13/04/2026	PERECIVEIS	NIDAL	18	25,22
13/04/2026	PERECIVEIS	SANDRO	1	3570,44
13/04/2026	PERECIVEIS	SANDRO	2	18351,69
13/04/2026	PERECIVEIS	SANDRO	3	39721,73
13/04/2026	PERECIVEIS	SANDRO	4	17909,65
13/04/2026	PERECIVEIS	SANDRO	5	13199,71
13/04/2026	PERECIVEIS	SANDRO	6	19680,03
13/04/2026	PERECIVEIS	SANDRO	7	14356,62
13/04/2026	PERECIVEIS	SANDRO	8	11309,04
13/04/2026	PERECIVEIS	SANDRO	11	37922,16
13/04/2026	PERECIVEIS	SANDRO	12	39342,64
13/04/2026	PERECIVEIS	SANDRO	13	19827,37
13/04/2026	PERECIVEIS	SANDRO	14	15122,65
13/04/2026	PERECIVEIS	SANDRO	17	20883,64
13/04/2026	PERECIVEIS	SANDRO	18	23984,03
13/04/2026	PERECIVEIS	WERTER	1	6,58
13/04/2026	PERECIVEIS	WERTER	2	9,87
13/04/2026	PERECIVEIS	WERTER	3	64,79
13/04/2026	PERECIVEIS	WERTER	4	4,99
13/04/2026	PERECIVEIS	WERTER	5	6,58
13/04/2026	PERECIVEIS	WERTER	7	23,46
13/04/2026	PERECIVEIS	WERTER	8	9,87
13/04/2026	PERECIVEIS	WERTER	11	6,58
13/04/2026	PERECIVEIS	WERTER	12	19,99
13/04/2026	PERECIVEIS	WERTER	14	4,99
13/04/2026	PERECIVEIS	WERTER	17	28,66
13/04/2026	PERECIVEIS	WERTER	18	21,7
13/04/2026	PERFUMARIA E LIMPEZA	BATISTA	1	2904,44
13/04/2026	PERFUMARIA E LIMPEZA	BATISTA	2	8549,76
13/04/2026	PERFUMARIA E LIMPEZA	BATISTA	3	19264,44
13/04/2026	PERFUMARIA E LIMPEZA	BATISTA	4	6713,14
13/04/2026	PERFUMARIA E LIMPEZA	BATISTA	5	5085,07
13/04/2026	PERFUMARIA E LIMPEZA	BATISTA	6	7724,79
13/04/2026	PERFUMARIA E LIMPEZA	BATISTA	7	5563,39
13/04/2026	PERFUMARIA E LIMPEZA	BATISTA	8	6357,55
13/04/2026	PERFUMARIA E LIMPEZA	BATISTA	11	9002,95
13/04/2026	PERFUMARIA E LIMPEZA	BATISTA	12	10544,99
13/04/2026	PERFUMARIA E LIMPEZA	BATISTA	13	13435,56
13/04/2026	PERFUMARIA E LIMPEZA	BATISTA	14	7851,36
13/04/2026	PERFUMARIA E LIMPEZA	BATISTA	17	12274,02
13/04/2026	PERFUMARIA E LIMPEZA	BATISTA	18	9481,69
13/04/2026	PERFUMARIA E LIMPEZA	NUJUD	2	200,06
13/04/2026	PERFUMARIA E LIMPEZA	NUJUD	3	286,07
13/04/2026	PERFUMARIA E LIMPEZA	NUJUD	4	29,97
13/04/2026	PERFUMARIA E LIMPEZA	NUJUD	5	113,11
13/04/2026	PERFUMARIA E LIMPEZA	NUJUD	6	62,95
13/04/2026	PERFUMARIA E LIMPEZA	NUJUD	7	42,06
13/04/2026	PERFUMARIA E LIMPEZA	NUJUD	8	72,72
13/04/2026	PERFUMARIA E LIMPEZA	NUJUD	11	145,34
13/04/2026	PERFUMARIA E LIMPEZA	NUJUD	12	256,27
13/04/2026	PERFUMARIA E LIMPEZA	NUJUD	13	405,63
13/04/2026	PERFUMARIA E LIMPEZA	NUJUD	14	167,87
13/04/2026	PERFUMARIA E LIMPEZA	NUJUD	17	148,35
13/04/2026	PERFUMARIA E LIMPEZA	NUJUD	18	293,97
13/04/2026	PRODUTOS PET	BATISTA	1	30,41
13/04/2026	PRODUTOS PET	BATISTA	2	1429,88
13/04/2026	PRODUTOS PET	BATISTA	3	3142,73
13/04/2026	PRODUTOS PET	BATISTA	4	880,01
13/04/2026	PRODUTOS PET	BATISTA	5	331,31
13/04/2026	PRODUTOS PET	BATISTA	6	1565,65
13/04/2026	PRODUTOS PET	BATISTA	7	792,14
13/04/2026	PRODUTOS PET	BATISTA	8	557,92
13/04/2026	PRODUTOS PET	BATISTA	11	2070,5
13/04/2026	PRODUTOS PET	BATISTA	12	1808,74
13/04/2026	PRODUTOS PET	BATISTA	13	982,37
13/04/2026	PRODUTOS PET	BATISTA	14	767,03
13/04/2026	PRODUTOS PET	BATISTA	17	765,42
13/04/2026	PRODUTOS PET	BATISTA	18	1685,04
13/04/2026	PRODUTOS PET	NIDAL	3	44,88
13/04/2026	PRODUTOS PET	NIDAL	6	29,98
13/04/2026	PRODUTOS PET	NIDAL	11	15,9
13/04/2026	PRODUTOS PET	NIDAL	13	15,9
13/04/2026	PRODUTOS PET	NIDAL	14	14,9
13/04/2026	PRODUTOS PET	NIDAL	18	15,9
13/04/2026	PRODUTOS PET	NUJUD	2	12,99
13/04/2026	PRODUTOS PET	NUJUD	3	9,99
13/04/2026	PRODUTOS PET	NUJUD	6	22,98
13/04/2026	PRODUTOS PET	NUJUD	11	9,99
13/04/2026	PRODUTOS PET	NUJUD	13	31,98
13/04/2026	PRODUTOS PET	NUJUD	14	9,99
14/04/2026	A CLASSIFICAR	BATISTA	18	15,79
14/04/2026	A CLASSIFICAR	MODELO	3	7,64
14/04/2026	BEBIDAS	MODELO	3	72,89
14/04/2026	BEBIDAS	NICOLAS	1	1422,72
14/04/2026	BEBIDAS	NICOLAS	2	9964
14/04/2026	BEBIDAS	NICOLAS	3	21847,08
14/04/2026	BEBIDAS	NICOLAS	4	7956,75
14/04/2026	BEBIDAS	NICOLAS	5	5360,2
14/04/2026	BEBIDAS	NICOLAS	6	9934,15
14/04/2026	BEBIDAS	NICOLAS	7	4518,49
14/04/2026	BEBIDAS	NICOLAS	8	5880,77
14/04/2026	BEBIDAS	NICOLAS	11	9767,05
14/04/2026	BEBIDAS	NICOLAS	12	8362,71
14/04/2026	BEBIDAS	NICOLAS	13	6100,11
14/04/2026	BEBIDAS	NICOLAS	14	6194,06
14/04/2026	BEBIDAS	NICOLAS	17	5482,52
14/04/2026	BEBIDAS	NICOLAS	18	5765,12
14/04/2026	MERCEARIA	LAURINDO	11	52,98
14/04/2026	MERCEARIA	LAURINDO	14	47,92
14/04/2026	MERCEARIA	NIDAL	1	2445,53
14/04/2026	MERCEARIA	NIDAL	2	9216,41
14/04/2026	MERCEARIA	NIDAL	3	19833,55
14/04/2026	MERCEARIA	NIDAL	4	7591,03
14/04/2026	MERCEARIA	NIDAL	5	6825,03
14/04/2026	MERCEARIA	NIDAL	6	9951,33
14/04/2026	MERCEARIA	NIDAL	7	7332,21
14/04/2026	MERCEARIA	NIDAL	8	8856,23
14/04/2026	MERCEARIA	NIDAL	11	13705,92
14/04/2026	MERCEARIA	NIDAL	12	13621,05
14/04/2026	MERCEARIA	NIDAL	13	8296,78
14/04/2026	MERCEARIA	NIDAL	14	5384,6
14/04/2026	MERCEARIA	NIDAL	17	10158,65
14/04/2026	MERCEARIA	NIDAL	18	7861,19
14/04/2026	MERCEARIA	SANDRO	2	124,84
14/04/2026	MERCEARIA	SANDRO	3	219,88
