TABLE_NAME;COLUMN_NAME
FATO_VENDA;VLRCTOFECP
FATO_VENDA;VLRCTOFISCALDIA
FATO_VENDA;VLRCTOICMSST
FATO_VENDA;VLRCTOIMPOSTOPRESUM
FATO_VENDA;VLRCTOIPI
FATO_VENDA;VLRCTONFPRECOCAMP
FATO_VENDA;VLRCTOPRODUTO
FATO_VENDA;VLRCTOVERBA
FATO_VENDA;VLRCTOVERBABONIFINCID
FATO_VENDA;VLRCTOVERBABONIFSEMINCID
FATO_VENDA;VLRCTOVERBACOMPRA
FATO_VENDA;VLRCTOVERBAFAM
FATO_VENDA;VLRCTOVERBAVDAACR
FATO_VENDA;VLRCUSTOFISCAL
FATO_VENDA;VLRDESCACORDOVERBAPDV
FATO_VENDA;VLRDESCACORDOVERBAPDVEMB
FATO_VENDA;VLRDESCFORANF
FATO_VENDA;VLRDESCFORNEC
FATO_VENDA;VLRDESCONTO
FATO_VENDA;VLRDESCPROMOCIONAL
FATO_VENDA;VLRDESPOPERACIONALITEM
FATO_VENDA;VLRDESPTRIBUTITEM
FATO_VENDA;VLRDIFALFCP
FATO_VENDA;VLRDIFALICMS
FATO_VENDA;VLRDIFERIDOCBS
FATO_VENDA;VLRDIFERIDOIBSMUN
FATO_VENDA;VLRDIFERIDOIBSUF
FATO_VENDA;VLRFCPICMS
FATO_VENDA;VLRFCPST
FATO_VENDA;VLRFRETE
FATO_VENDA;VLRFRETETERCEIRO
FATO_VENDA;VLRFRETETRANSPTERCEIRO
FATO_VENDA;VLRICMS
FATO_VENDA;VLRICMSEFETIVO
FATO_VENDA;VLRICMSPRESUMIDO
FATO_VENDA;VLRICMSST
FATO_VENDA;VLRICMSSTEMPORIG
FATO_VENDA;VLRIMPOSTOCBS
FATO_VENDA;VLRIMPOSTOIBSMUN
FATO_VENDA;VLRIMPOSTOIBSUF
FATO_VENDA;VLRIMPOSTOIS
FATO_VENDA;VLRIMPOSTOMONORETCBS
FATO_VENDA;VLRIMPOSTOMONORETIBSUF
FATO_VENDA;VLRIMPOSTOPRESUMESTORNADO
FATO_VENDA;VLRIMPOSTOREGULARCBS
FATO_VENDA;VLRIMPOSTOREGULARIBSMUN
FATO_VENDA;VLRIMPOSTOREGULARIBSUF
FATO_VENDA;VLRIPI
FATO_VENDA;VLRIPIPRECO
FATO_VENDA;VLRISS
FATO_VENDA;VLROPERACAO
FATO_VENDA;VLRPIS
FATO_VENDA;VLRPISCOFINSVERBAPDV
FATO_VENDA;VLRPROMOC
FATO_VENDA;VLRTOTCOMISSAOTELE
FATO_VENDA;VLRVERBABONIFINCID
FATO_VENDA;VLRVERBABONIFSEMINCID
FATO_VENDA;VLRVERBACOMPRA
FATO_VENDA;VLRVERBAPDV
FATO_VENDA;VLRVERBAVDA
FATO_VENDA;VLRVERBAVDAACR
FATO_VENDA;VVLRCTOBRUTO
FATO_VENDA;VVLRCTOBRUTOIMPF
FATO_VENDA;VVLRCTOLIQUIDO
FATO_VENDA;VVLRIMPOSTOSAIDA
FATO_VENDA;VVLROPERACAOBRUTO
FATO_VENDA;VVLRVERBASELLIN
