NOME_TABELA;DESCRICAO_TABELA;QTD_LINHAS_ESTIMADA;TABLESPACE_NAME;DATA_ULTIMA_ANALISE
PDVX_SYSPDV_SUBGRUPO;;0;TSD_CONSINCO;2026-08-09-22.50.41.000000
PDVX_TRIBUTACAO;;;;
PDVX_TRIBUTACAOPAUTA;;;;
PDVX_VENDEDOR;;;;
PDV_ARQUIVOPROCESSADO;;0;TSD_CONSINCO;2026-08-09-22.50.57.000000
PDV_CONFERENCIAOPERADOR;Informações de fechamento de caixa por tipo de pagamento;0;TSD_CONSINCO;2026-08-09-22.50.16.000000
PDV_DOCTO;;0;TSD_CONSINCO;2026-08-23-22.54.10.000000
PDV_DOCTOFIDELIDADE;;0;TSD_CONSINCO;2026-08-09-22.50.26.000000
PDV_DOCTOITEM;;0;TSD_CONSINCO;2026-08-09-22.50.49.000000
PDV_DOCTOITEMACRESDESCTO;;0;TSD_CONSINCO;2026-08-09-22.50.49.000000
PDV_DOCTOITEMCOMPRECEITA;;0;TSD_CONSINCO;2026-08-09-22.49.57.000000
PDV_DOCTOITEMPROMOCPDV;;0;TSD_CONSINCO;2026-08-09-22.49.50.000000
PDV_DOCTOPAGTO;;0;TSD_CONSINCO;2026-08-09-22.50.49.000000
PDV_INUTILIZACAO;;0;TSD_CONSINCO;2026-08-09-22.49.46.000000
PDV_INUTILIZACAO_EXC;;0;TSD_CONSINCO;2026-08-09-22.50.21.000000
PDV_MOVIMENTO;;0;TSD_CONSINCO;2026-08-09-22.50.45.000000
PDV_MOVTOFINANCEIRO;;0;TSD_CONSINCO;2026-08-09-22.50.49.000000
PDV_POSTOGT;;0;TSD_CONSINCO;2026-08-09-22.51.02.000000
PDV_REDUCAOZ;;0;TSD_CONSINCO;2026-08-09-22.50.49.000000
PDV_REDUCAOZALIQ;;0;TSD_CONSINCO;2026-08-09-22.50.50.000000
PED_COMPONENTE;;27;TSD_CONSINCO;2026-08-09-22.50.43.000000
PED_FORMULARIO;;0;TSD_CONSINCO;2026-08-09-22.50.43.000000
PEF_CODIGOEVENTO;Tabela responsável por armazenar os códigos de eventos fiscais permitidos pela SEFAZ;12;TSD_CONSINCO;2026-08-09-22.51.27.000000
PEF_EVENTO;Tabela responsável por armazenar os dados principais do evento fiscal da NF-e;0;TSD_CONSINCO;2026-08-16-22.49.44.000000
PEF_EVENTOARQUIVO;Tabela que armazena os arquivos gerados para integração do evento fiscal;0;TSD_CONSINCO;2026-08-16-22.49.44.000000
PEF_EVENTOARQUIVOHISTORICO;Tabela que armazena o histórico de alteração de status dos eventos fiscal;0;TSD_CONSINCO;2026-08-16-22.49.44.000000
PEF_EVENTOITEM;Tabela que armazena os itens vinculados ao evento fiscal;0;TSD_CONSINCO;2026-08-16-22.49.44.000000
PEPSICOCCTYPE;;26;TSD_CONSINCO;2026-08-09-22.50.25.000000
PERIODOCONTROLELOG;;1;TSD_CONSINCO;2026-08-23-22.49.36.000000
PLSQL_PROFILER_DATA;Accumulated data from all profiler runs;0;TSD_CONSINCO;2026-07-26-22.49.46.000000
PLSQL_PROFILER_RUNS;Run-specific information for the PL/SQL profiler;0;TSD_CONSINCO;2026-07-26-22.49.46.000000
PLSQL_PROFILER_UNITS;Information about each library unit in a run;0;TSD_CONSINCO;2026-07-26-22.49.45.000000
PMV_AGENDAMENTO;;7;TSD_CONSINCO;2026-08-26-02.01.18.000000
POR_AGENDAMENTO;;0;TSD_CONSINCO;2026-08-09-22.50.03.000000
POR_BALANCA;;0;TSD_CONSINCO;2026-08-09-22.50.03.000000
POR_BOX;;0;TSD_CONSINCO;2026-08-09-22.50.03.000000
POR_CARGA;;0;TSD_CONSINCO;2026-08-09-22.50.02.000000
POR_CARREGNOTAFISCAL;;0;TSD_CONSINCO;2026-08-09-22.51.02.000000
POR_CARREGPORTARIA;;0;TSD_CONSINCO;2026-08-09-22.51.00.000000
POR_CLIENTE;;0;TSD_CONSINCO;2026-08-09-22.50.02.000000
POR_COMUNICACAO;;0;TSD_CONSINCO;2026-08-09-22.50.01.000000
POR_CONTROLEBALANCA;;0;TSD_CONSINCO;2026-08-09-22.50.02.000000
POR_EMPRESAMATAPOIO;;0;TSD_CONSINCO;2026-08-09-22.51.07.000000
POR_EMPRESAMINHAPORTARIA;;0;TSD_CONSINCO;2026-08-09-22.51.00.000000
POR_EMPRESANOTARECEB;;0;TSD_CONSINCO;2026-08-09-22.51.00.000000
POR_EMPRESANOTARETORNO;;0;TSD_CONSINCO;2026-08-09-22.51.07.000000
POR_ERROINTEGRACAO;;0;TSD_CONSINCO;2026-08-09-22.50.02.000000
POR_EVENTO;;0;TSD_CONSINCO;2026-08-09-22.50.03.000000
POR_FORMACOMUNICACAO;;0;TSD_CONSINCO;2026-08-09-22.50.03.000000
POR_FORMAIDENTIFICACAO;;0;TSD_CONSINCO;2026-08-09-22.50.03.000000
POR_FORNECEDOR;;0;TSD_CONSINCO;2026-08-09-22.50.03.000000
POR_FOTO;;0;TSD_CONSINCO;2026-08-09-22.50.46.000000
POR_FUNCAO;;0;TSD_CONSINCO;2026-08-09-22.50.03.000000
POR_HISTORICO;;0;TSD_CONSINCO;2026-08-09-22.51.00.000000
POR_HISTORICOPROBLEMALACRE;Tabela que armazena todos os relatos de problema de lacre realizados na saida do CD;0;TSD_CONSINCO;2026-08-09-22.51.08.000000
POR_IDENTIFICACAO;;0;TSD_CONSINCO;2026-08-09-22.50.03.000000
POR_IMPPRESSAOLOGAPP;;0;TSD_CONSINCO;2026-08-09-22.51.00.000000
POR_LACRE;;0;TSD_CONSINCO;2026-08-09-22.50.03.000000
POR_MAMPORTARIARETORNO;;0;TSD_CONSINCO;2026-08-09-22.51.06.000000
POR_MATERIALAPOIO;;0;TSD_CONSINCO;2026-08-09-22.51.07.000000
POR_MOTORISTA;;0;TSD_CONSINCO;2026-08-09-22.50.01.000000
POR_NOTASMPORTARIARETORNO;;0;TSD_CONSINCO;2026-08-09-22.51.07.000000
POR_PALETE;;0;TSD_CONSINCO;2026-08-09-22.51.02.000000
POR_PALETELOGAPP;;0;TSD_CONSINCO;2026-07-26-22.49.41.000000
POR_PALETEPROBLEMA;;0;TSD_CONSINCO;2026-08-09-22.51.01.000000
POR_PARAMETRO;;0;TSD_CONSINCO;2026-08-09-22.50.01.000000
POR_PARAMETROGERAL;;0;TSD_CONSINCO;2026-08-09-22.50.02.000000
POR_PARAMMINHAPORT;;0;TSD_CONSINCO;2026-08-09-22.51.06.000000
POR_PESSOA;;0;TSD_CONSINCO;2026-08-09-22.50.02.000000
POR_PONTOIMPRESSAO;;0;TSD_CONSINCO;2026-08-09-22.51.07.000000
POR_PORTARIA;;0;TSD_CONSINCO;2026-08-09-22.50.02.000000
POR_RELATOPROBLEMA;;0;TSD_CONSINCO;2026-08-09-22.51.03.000000
POR_SISTEMAINTEGRACAO;;1;TSD_CONSINCO;2026-08-09-22.50.57.000000
POR_TIPOCARGA;;0;TSD_CONSINCO;2026-08-09-22.50.03.000000
POR_TIPOVEICULO;;0;TSD_CONSINCO;2026-08-09-22.50.04.000000
POR_VEICULO;;0;TSD_CONSINCO;2026-08-09-22.50.03.000000
POR_VIAGEM;;0;TSD_CONSINCO;2026-08-09-22.50.07.000000
POR_VISITANTE;;0;TSD_CONSINCO;2026-08-09-22.50.05.000000
POR_XAGENDAMENTO;;0;TSD_CONSINCO;2026-08-09-22.50.07.000000
POR_XBALANCA;;0;TSD_CONSINCO;2026-08-09-22.50.05.000000
POR_XBOX;;0;TSD_CONSINCO;2026-08-09-22.50.03.000000
POR_XCARGA;;0;TSD_CONSINCO;2026-08-09-22.50.05.000000
POR_XCLIENTE;;0;TSD_CONSINCO;2026-08-09-22.50.05.000000
POR_XFORNECEDOR;;0;TSD_CONSINCO;2026-08-09-22.50.27.000000
POR_XMOTORISTA;;0;TSD_CONSINCO;2026-08-09-22.50.02.000000
POR_XTIPOCARGA;;0;TSD_CONSINCO;2026-08-09-22.50.03.000000
POR_XTIPOVEICULO;;0;TSD_CONSINCO;2026-08-09-22.50.02.000000
POR_XVEICULO;;0;TSD_CONSINCO;2026-08-09-22.50.02.000000
POR_XVIAGEM;;0;TSD_CONSINCO;2026-08-09-22.50.02.000000
PRIC_CUSTODIA;Tabela de intermediação para upstream da view MAXV_PRECOPRODUTO;0;TSD_CONSINCO;2026-08-09-22.51.03.000000
PRIC_ENVIOPRECOLOG;;0;TSD_CONSINCO;2026-08-09-22.51.02.000000
PRIC_IMPORTHISTDIARIO;;0;TSD_CONSINCO;2026-08-09-22.51.06.000000
PRIC_INTEGRACAOERP;TABELA QUE ARMAZENA O ANDAMENTO DE SUBIDA DE DADOS PARA CAROL;0;TSD_CONSINCO;2026-08-09-22.51.05.000000
PRIC_MARGEMCADASTRO;Tabela de intermediação para upstream da view PRICV_MARGEMCADASTRO;0;TSD_CONSINCO;2026-08-09-22.51.11.000000
PRIC_NFITEM;Tabela de intermediação para upstream da tabela MLF_NFITEM;0;TSD_CONSINCO;2026-07-26-22.49.46.000000
PRIC_PRECOPRODUTO;Tabela de intermediação para upstream da view MAXV_PRECOPRODUTO;0;TSD_CONSINCO;2026-08-09-22.51.02.000000
PRIC_PRECOPRODUTOCONSOLIDADO;;0;TSD_CONSINCO;2026-07-26-22.49.46.000000
PRIC_PRODUTOEMPRESA;Tabela de intermediação para upstream da tabela MRL_PRODUTOEMPRESA;0;TSD_CONSINCO;2026-08-09-22.51.11.000000
PRIC_PROMOCAOITEM;Tabela de intermediação para upstream da tabela PRIC_PROMOCAOITEM;0;TSD_CONSINCO;2026-08-09-22.51.11.000000
PRIC_TABELAEXP;TABELA QUE ARMAZENA O ANDAMENTO DE SUBIDA DE DADOS PARA CAROL;0;TSD_CONSINCO;2026-08-09-22.51.02.000000
PRIC_VERBABONIFICACAO;;0;TSD_CONSINCO;2026-08-09-22.51.11.000000
PRIC_WORKERCONFIG;Tabela de configuração do serviço Worker do pricing;0;TSD_CONSINCO;2026-08-09-22.51.02.000000
PRODUTO_VALIDADE;;0;TSD_CONSINCO;2026-08-02-22.49.58.000000
PROJ_META_ACOMP;;0;TSD_CONSINCO;2026-08-09-22.50.51.000000
RECORRENCIAAGENDAMENTO;;6;TSD_CONSINCO;2026-08-09-22.50.54.000000
REL_GERENCIAMENTORELATORIO;;0;TSD_CONSINCO;2026-08-09-22.50.47.000000
RFX_ALIQINTERNADIMESC;;;;
RFX_ALIQUOTADINAMICA;;;;
RFX_APURACAODIFAL;;;;
RFX_APURACAOPCSALDOMES;;;;
RFX_APURACAOPCSALDOMESM210M610;;;;
RFX_APURAICMSLIVRORESUMO;;;;
RFX_APURAOCORRENCIALIVRORESUMO;;;;
RFX_APURAPCSINTETICAPERRATIO;;;;
RFX_APURAPCSINTNOTASCOMCST53;;;;
RFX_APURARESSARC;;;;
RFX_ARQCOMPSPED;;;;
RFX_ARQENVNFTS;;;;
RFX_ATUALIZADOC;;;;
RFX_AUXDIME22E23;;;;
RFX_AUXOPERACOESUF;;;;
RFX_BLOCOK;;;;
RFX_CALCESTCREDICMS;;;;
RFX_CAT32;;;;
RFX_CENARIOTRIB;;;;
RFX_CFEMESTRE;;;;
RFX_CFEMESTREITEM;;;;
RFX_CFESINTETICO;;;;
RFX_CFOPLIVROSAIDA;;;;
RFX_CODMOTIVORESSARCIMENTO;;;;
RFX_CONFDOCSMFISCI;;;;
RFX_CONFDOCTOFISCAIS;;;;
RFX_CONFSEQNF;;;;
RFX_CONTABAUXILIAR;;;;
RFX_CONTABAUXUPDATE;;;;
RFX_CONTABAUXUPDATECES;;;;
RFX_CPMESTREANALI;;;;
RFX_CPMESTREITEM;;;;
RFX_CREDITOPC;;;;
RFX_CREDITOPC_ESTORNO;;;;
RFX_CUPOMITEMEXP;;0;TSD_CONSINCO;2026-07-26-22.50.29.000000
RFX_CUPOMMAQUINA;;;;
RFX_DADOSGIASP;;;;
RFX_DADOSTEMP;;;;
RFX_DEMESTOQUE;;;;
RFX_DEVDEBPISCOFINS;;;;
RFX_DIEF_DCENUMERACAO;;;;
RFX_DOCSDMSPARNAMIRIM;;;;
RFX_DOCTODECLAN;;;;
RFX_DOCTOFISCAISEXP;;;;
RFX_DOCTOINDCONTAB;;;;
RFX_EFD_BLOCO0200;;;;
RFX_EMPRESA;;;;
RFX_ERROINTCUPANALIT;DML Error Logging table for "RF_AUXCUPANALIT";0;TSD_CONSINCO;2026-08-09-22.50.39.000000
RFX_ERROINTCUPELETRITEM;DML Error Logging table for "RF_AUXCUPOMELETRONICOITEM";0;TSD_CONSINCO;2026-08-09-22.50.55.000000
RFX_ERROINTCUPMESTRE;DML Error Logging table for "RF_AUXCUPMESTRE";0;TSD_CONSINCO;2026-08-09-22.50.39.000000
RFX_ERROINTCUPOMELETRONICO;DML Error Logging table for "RF_AUXCUPOMELETRONICO";0;TSD_CONSINCO;2026-08-09-22.50.57.000000
RFX_ERROINTCUPOMITEM;DML Error Logging table for "RF_AUXCUPOMITEM";0;TSD_CONSINCO;2026-08-09-22.50.39.000000
RFX_ERROINTCUPOMPAGTO;DML Error Logging table for "RF_AUXCUPOMPAGTO";0;TSD_CONSINCO;2026-08-09-22.50.39.000000
RFX_ERROINTDOCTNAOFISCAL;DML Error Logging table for "RF_ECFDOCTONAOFISCAL";0;TSD_CONSINCO;2026-08-09-22.50.38.000000
RFX_ERROINTGNRE;DML Error Logging table for "RF_GNRE";0;TSD_CONSINCO;2026-08-26-03.06.07.000000
RFX_ERROINTITEMLOTE;DML Error Logging table for "RF_AUXNFITEMLOTE";0;TSD_CONSINCO;2026-08-26-03.06.07.000000
RFX_ERROINTNOTAITEM;DML Error Logging table for "RF_AUXNOTAITEM";0;TSD_CONSINCO;2026-08-26-03.06.06.000000
RFX_ERROINTNOTAMESTRE;DML Error Logging table for "RF_AUXNOTAMESTR";0;TSD_CONSINCO;2026-08-26-03.06.06.000000
RFX_ERROINTSUFRAMA;DML Error Logging table for "RF_GUIASUFRAMA";0;TSD_CONSINCO;2026-08-26-03.06.06.000000
RFX_ESOCIAL;;;;
RFX_ESOCIALPAINEL;;;;
RFX_ESTOPINTERNA;;;;
RFX_ESTORNOICMS;;;;
RFX_EXPORTACUPOM;;;;
RFX_EXPORTANF;;;;
RFX_FILTROCFOP;;;;
RFX_FILTROFORMULASCONTAB;;;;
RFX_FILTROSCONTAB;;;;
RFX_FIS00023;;;;
RFX_FIS00086;;;;
RFX_FIS00088;;;;
RFX_FIS00102;;0;TSD_CONSINCO;2026-08-09-22.50.22.000000
RFX_FIS00117;;;;
RFX_FIS00145;;;;
RFX_FIS00164;;;;
RFX_FIS00196ANALIT;;;;
RFX_FIS00196ANALITAJUST;;;;
RFX_FIS00196SINT;;;;
RFX_FIS00205;;;;
RFX_FIS00205NFSAIDA;;;;
RFX_FIS00228;;;;
RFX_FIS00230;;;;
RFX_FIS00246;;;;
RFX_FIS00246NFSAIDA;;;;
RFX_FIS00247;;;;
RFX_FIS00247NFSAIDA;;;;
RFX_FIS00260;;0;TSD_CONSINCO;2026-08-09-22.49.52.000000
RFX_FIS00271;;;;
RFX_FIS00303;;;;
RFX_FIS00304;;;;
RFX_FIS00311;;;;
RFX_FIS00319;;;;
RFX_FIS00322;;;;
RFX_FIS00337ALIQ;;;;
RFX_FIS00337DOCS;;;;
RFX_FIS00346;;;;
RFX_FIS00346GIASP;;;;
RFX_FIS00346NF;;;;
RFX_FIS00359;;;;
RFX_FIS00359ARQUIVO;;;;
RFX_FIS00359SAIDA;;;;
RFX_FIS00361;;;;
RFX_FIS00363;;;;
RFX_FIS00364;;;;
RFX_FORMULACONTABIL;;;;
RFX_FORMULACONTABILCOUNT;;;;
RFX_FORMULADINAMICA;;0;TSD_CONSINCO;2026-07-26-22.49.47.000000
RFX_FORMULADINAMICAVALID;;0;TSD_CONSINCO;2026-07-26-22.49.45.000000
RFX_GERAARQCUCAFRESCA;;;;
RFX_GERADAMEF;;;;
RFX_GERADIME;;;;
RFX_GERADMABA;;;;
RFX_GERADUB;;;;
RFX_GERAGIAMTO;;;;
RFX_GERAGIMPBPROD;;;;
RFX_GERAISSLAVRAS;;0;TSD_CONSINCO;2026-08-09-22.50.27.000000
RFX_GERARESSARCICMSSTSP;;0;TSD_CONSINCO;2026-08-09-22.50.15.000000
RFX_GIAST;;;;
RFX_INCONSISTENC;;;;
RFX_INCONSTFORCONTAB;;;;
RFX_ISSARARAS;;0;TSD_CONSINCO;2026-08-09-22.50.25.000000
RFX_ISSRIOCLARO;;0;TSD_CONSINCO;2026-08-09-22.50.25.000000
RFX_ITEMDIFALIQ;;;;
RFX_LANCTOCTBDELETE;;;;
RFX_LANCTODOCTOCONTAB;;;;
RFX_LDF5005TEMP;;;;
RFX_LIVROAPURA;;;;
RFX_LIVROAPURENTSAI;;;;
RFX_LIVROENTRADA;;;;
RFX_LIVROENTSAI;;;;
RFX_LIVROSAIDA;;;;
RFX_MODELOCALCULO;;;;
RFX_MODELOSDOPROCESSO;;;;
RFX_MODELOSUBMOD;;;;
RFX_MOVINTERNAS;;;;
RFX_NFBASEADAEMECF;;;;
RFX_NFCELETRONICO;;;;
RFX_NFINTEGRADAPAINEL;;;;
RFX_NFINUTILIZADAS;;;;
RFX_NFMESTRE;;;;
RFX_NFMESTREITEM;;;;
RFX_NFSAIDAESTORNOICMS;;;;
RFX_NFSAIDARECUPICMSST;;;;
RFX_NFSRESSARCSTGOIAS;;;;
RFX_NOTAITEM_CODOBSC197;;;;
RFX_NOTASAIDAFECP;;;;
RFX_NOTATEMP;;;;
RFX_NOTATEMP2;;;;
RFX_NOTATEMP3;;;;
RFX_NOTATEMP4;;;;
RFX_OPERACAOPORUF;;;;
RFX_OPERINTERNAS;;;;
RFX_PRODFARINACEO;;;;
RFX_PRODMOVTODRCSTCF;;;;
RFX_PRODMOVTODRCSTCFE;;;;
RFX_PRODMOVTODRCSTNF;;;;
RFX_PRODUTO;;;;
RFX_PRODUTOLEDF;;;;
RFX_PRODUTOSTRANSFERIDOS_CD;;0;TSD_CONSINCO;2026-08-09-22.50.19.000000
RFX_RECOMPAPURAPC;;;;
RFX_RECOMPAPURAPCDOCTO;;;;
RFX_RECUPICMSST;;;;
RFX_REG2100;;;;
RFX_REG88ENCERRAMENTO;;;;
RFX_REGE1151925;;;;
RFX_REGISTROSDCIP;;;;
RFX_REGISTROSDIME;;;;
RFX_REGISTROSSPED;;;;
RFX_REINFDOCTOS;;;;
RFX_REINFPAINEL;;;;
RFX_REINF_LOG_VERSAO;;;;
RFX_RELCALCULOFECP;;;;
RFX_RELCONFRESSARCICMS;;;;
RFX_RELDAMEF;;;;
RFX_RELESTORNOCESTABASICA;;;;
RFX_RELFEEF;;;;
RFX_RELICMSRN;;;;
RFX_RELMEMORIACALCICMSST;;;;
RFX_RELRESSARCSTGOIAS;;;;
RFX_RELRESSARCSTMG;;;;
RFX_RELSAIDASTES;;;;
RFX_RELVENDASSTBA;;;;
RFX_RELVENDASSTBANFSAIDA;;;;
RFX_RELVENDASSTPE;;;;
RFX_RELVENDASSTPR;;;;
RFX_RELVENDASSTPRNFSAIDA;;;;
RFX_RELVENDASSTRS;;;;
RFX_RELVENDASSTRSNFSAIDA;;;;
RFX_RELVENDASSTSC;;;;
RFX_RELVENDASSTSCAUX;;;;
RFX_RELVENDASSTSCNFSAIDA;;;;
RFX_RELVENDASSTSCNOTA;;;;
RFX_RELVENDASSTSCSPED;;;;
RFX_RESSARCDFARQUIVO;;;;
RFX_RESSARCMEDIATETO;;;;
RFX_RESSARCMG;;;;
RFX_RESSARCMG_SAIDAS;;;;
RFX_RESSARCMS;;;;
RFX_RESSARCPR;;;;
RFX_RESSARCPRODINTERNA;;;;
RFX_RESSARCPR_DOCTOS;;;;
RFX_RESSARCPR_TABELA_BASE;;;;
RFX_RESSARCRJMOVTO;;;;
RFX_RESSARCRJSALDOINI;;;;
RFX_RESSARCRJTEMP;;;;
RFX_RESSARCSC;;;;
RFX_RESSARCSCBLOCO0;;;;
RFX_RESSARCSCCUPOMFISCAL;;;;
RFX_RESSARCSCEMPRESA;;;;
RFX_RESSARCSCNOTAFISCAL;;;;
RFX_RESSARCSCREG0200;;;;
RFX_RESSARCSC_REL2100;;;;
RFX_RESSARCSC_REL2110;;;;
RFX_RESSARCSC_REL2130;;;;
RFX_RESSARCSP;;;;
RFX_RESSARCSPEDC113;;;;
RFX_RESSARCSPEDC186;;;;
RFX_RESSARCSPEDMOVTO;;;;
RFX_RESSARCSPEDSAIDATETO;;;;
RFX_RESSARCSPEDTEMP;;;;
RFX_RESSARCSPEDTEMPPROD;;;;
RFX_RESSARCSTNFENT;;;;
RFX_RESSCINFCOMPLINV;;;;
RFX_RESSCTOTALINVENTARIOH005;;;;
RFX_RFGERASTDE;;;;
RFX_SALDOINIRESSARCSPED;;;;
RFX_SELECPRODUTOALTER;;;;
RFX_SELECTROWID;;;;
RFX_SEQCPMESTRE;;;;
RFX_SEQFAMILADAMEF;;;;
RFX_SEQNFMESTRE;;;;
RFX_SEQORNFDESPESA;;;;
RFX_SINTEGRACFOPCUPOM;;;;
RFX_SPEDICMSREGE240;;;;
RFX_SUBAPURACAOICMS;;;;
RFX_SUBITEM;;;;
RFX_TABINFADDREGE115;;;;
RFX_TOTAISOPERPORCODIBGE;;;;
RFX_TRANSFULTENTRADA;;;;
RFX_TRIBUTACAO;;;;
RFX_ULTIMAENTRADAST;;;;
RFX_ULTIMAENTRADA_ENTRADAS;;;;
RFX_ULTIMAENTRADA_SAIDAS;;;;
RF_0205IMPLANTRESSARCSP;;0;TSD_CONSINCO;2026-08-09-22.50.15.000000
RF_ABATIMENTOCREDPISCOFINS;;0;TSD_CONSINCO;2026-08-09-22.49.50.000000
RF_ACAOJUDICIAL;;0;TSD_CONSINCO;2026-08-09-22.49.51.000000
RF_AJUSTESTSPED;;0;TSD_CONSINCO;2026-08-09-22.50.35.000000
RF_ALIQAPURACAO_RN;;91;TSD_CONSINCO;2026-08-09-22.50.27.000000
RF_ALIQCONSFINAL;;0;TSD_CONSINCO;2026-08-09-22.50.00.000000
RF_ALIQFECP;;2;TSD_CONSINCO;2026-08-09-22.49.45.000000
RF_ALTERACAOEMPRESA;;0;TSD_CONSINCO;2026-07-26-22.49.52.000000
RF_ANOBEM;;0;TSD_CONSINCO;2026-07-26-22.49.52.000000
RF_ANTECIPTRIBUTARIA;;0;TSD_CONSINCO;2026-08-09-22.49.46.000000
RF_APURACAO;;6445;TSD_CONSINCO;2026-08-26-02.01.36.000000
RF_APURACAOANALITICA;;71987554;TSD_CONSINCO;2026-08-06-04.10.37.000000
RF_APURACAODIFAL;;0;TSD_CONSINCO;2026-08-09-22.50.59.000000
RF_APURACAOFECP;;0;TSD_CONSINCO;2026-07-26-22.49.59.000000
RF_APURACAOIMPOSTO;;0;TSD_CONSINCO;2026-07-26-22.49.54.000000
RF_APURACAOPCTITULOS;;0;TSD_CONSINCO;2026-07-26-22.50.02.000000
RF_APURACAOPISCOFINS;;0;TSD_CONSINCO;2026-07-26-22.49.52.000000
RF_APURACAOPISCOFINSCONTABI;;0;TSD_CONSINCO;2026-08-09-22.49.56.000000
RF_APURADIFALANALITICA;;0;TSD_CONSINCO;2026-08-23-22.54.06.000000
RF_APURADIFALCONTROLE;;0;TSD_CONSINCO;2026-08-09-22.51.00.000000
RF_APURADIFALCONTROLELOG;;0;TSD_CONSINCO;2026-08-09-22.51.00.000000
RF_APURAICMS;;2247;TSD_CONSINCO;2026-08-18-03.08.46.000000
RF_APURAICMSSTUF;;0;TSD_CONSINCO;2026-07-26-22.49.55.000000
RF_APURAIPI;;0;TSD_CONSINCO;2026-07-26-22.49.52.000000
RF_APURAOCORRENCIAS;;77;TSD_CONSINCO;2026-08-23-22.49.55.000000
RF_APURAPCANALITICA;;37742536;TSD_CONSINCO;2026-08-22-03.34.19.000000
RF_APURAPCCONTABIL;;0;TSD_CONSINCO;2026-08-23-22.49.56.000000
RF_APURAPCCONTABILEMPRESA;;0;TSD_CONSINCO;2026-08-09-22.50.16.000000
RF_APURAPCCONTROLE;;0;TSD_CONSINCO;2026-07-26-22.49.58.000000
RF_APURAPCLOG;;254;TSD_CONSINCO;2026-08-09-22.49.19.000000
RF_APURAPCSINTETICA;;390616;TSD_CONSINCO;2026-08-23-10.32.26.000000
RF_APURARESSARC;;0;TSD_CONSINCO;2026-08-09-22.50.15.000000
RF_APURARESSARCINCONS;;0;TSD_CONSINCO;2026-08-09-22.50.27.000000
RF_APURARESSARC_DEF;;0;TSD_CONSINCO;2026-08-09-22.50.15.000000
RF_ASSOCCODSERVICOPRODUTO;;0;TSD_CONSINCO;2026-08-09-22.50.45.000000
RF_ASSOCIAUSUARIOCOMPRADOR;;0;TSD_CONSINCO;2026-08-09-22.50.57.000000
RF_ASSOCMODELOSERIE;;0;TSD_CONSINCO;2026-08-09-22.50.36.000000
RF_ATUALIZADOCLOG;;0;TSD_CONSINCO;2026-08-09-22.50.41.000000
RF_AUXCUPANALIT;;0;TSD_CONSINCO;2026-07-26-22.49.52.000000
RF_AUXCUPMESTRE;;0;TSD_CONSINCO;2026-07-26-22.49.52.000000
RF_AUXCUPOMELETRONICO;;0;TSD_CONSINCO;2026-07-26-22.50.05.000000
RF_AUXCUPOMELETRONICOITEM;;0;TSD_CONSINCO;2026-07-26-22.50.05.000000
RF_AUXCUPOMITEM;;0;TSD_CONSINCO;2026-07-26-22.49.52.000000
RF_AUXCUPOMPAGTO;;0;TSD_CONSINCO;2026-07-26-22.49.53.000000
RF_AUXINFOADICIONALFISCAL;;0;TSD_CONSINCO;2026-08-23-22.54.10.000000
RF_AUXNFITEMLOTE;;0;TSD_CONSINCO;2026-08-23-22.54.08.000000
RF_AUXNOTAITEM;;833;TSD_CONSINCO;2026-08-26-02.06.27.000000
RF_AUXNOTAMESTR;;63;TSD_CONSINCO;2026-08-26-02.03.02.000000
RF_BENS;;0;TSD_CONSINCO;2026-07-26-22.49.53.000000
RF_CADALIQUOTAPROTEGE;;0;TSD_CONSINCO;2026-08-09-22.50.02.000000
RF_CADCONTACODNATREC;;0;TSD_CONSINCO;2026-08-09-22.50.02.000000
RF_CADCONTACST;;0;TSD_CONSINCO;2026-08-09-22.50.02.000000
RF_CADPADRAOGUIAS;;0;TSD_CONSINCO;2026-08-09-22.50.59.000000
RF_CALCADICIONALDOISPERC;;0;TSD_CONSINCO;2026-07-26-22.50.01.000000
RF_CALCRESSARCST;;0;TSD_CONSINCO;2026-07-26-22.50.27.000000
RF_CAT28AJUSTE;;0;TSD_CONSINCO;2026-08-09-22.50.21.000000
RF_CAT28LOG;;0;TSD_CONSINCO;2026-07-26-22.49.40.000000
RF_CAT28PARCELAS;;0;TSD_CONSINCO;2026-08-23-22.54.03.000000
RF_CATEGORIA_DIC;;0;TSD_CONSINCO;2026-08-09-22.50.37.000000
RF_CENARIOTRIB;;0;TSD_CONSINCO;2026-08-09-22.50.22.000000
RF_CFOP;;0;TSD_CONSINCO;2026-08-09-22.50.27.000000
RF_CFOPCODREGISTRO;;0;TSD_CONSINCO;2026-08-09-22.50.27.000000
RF_CFOPEMPRESA;;857;TSD_CONSINCO;2026-08-02-22.49.32.000000
RF_CFOPGIARSLOG;;541;TSD_CONSINCO;2026-08-16-22.49.17.000000
RF_CFOPMOTIVORESSARCIMENTO;;0;TSD_CONSINCO;2026-08-09-22.50.25.000000
RF_CFOPMOTIVORESSARCLOG;;0;TSD_CONSINCO;2026-07-26-22.49.39.000000
RF_CFOPSELEC;;0;TSD_CONSINCO;2026-08-09-22.50.52.000000
RF_CFOPXNATBASECALCCRED;;79;TSD_CONSINCO;2026-08-02-22.49.58.000000
RF_CFOPXNATBASECALCCREDLOG;;218;TSD_CONSINCO;2026-08-02-22.49.57.000000
